"","date","time","hydrophone","value","signalpower"
"1697","2021-07-20","14:37:41",1,2.075,97
"1698","2021-07-20","14:37:41",0,-13.45,93
"1699","2021-07-20","14:37:52",1,-0.285,107
"1700","2021-07-20","14:37:52",0,-2.29,104
"1701","2021-07-20","14:38:03",1,-9.81,113
"1702","2021-07-20","14:38:03",0,-9.815,112
"1703","2021-07-20","14:38:13",1,0.2,105
"1704","2021-07-20","14:38:13",0,3.71,108
"1705","2021-07-20","14:38:34",1,-3.385,109
"1706","2021-07-20","14:38:34",0,-3.38,111
"1707","2021-07-20","14:38:45",1,-1.865,111
"1708","2021-07-20","14:38:45",0,-1.815,114
"1709","2021-07-20","14:38:55",0,-0.825,109
"1710","2021-07-20","14:38:55",1,-1.315,111
"1711","2021-07-20","14:39:06",1,-10.755,107
"1712","2021-07-20","14:39:06",0,-13.28,112
"1713","2021-07-20","14:39:16",1,-13.135,105
"1714","2021-07-20","14:39:17",0,-5.645,108
"1715","2021-07-20","14:39:27",0,-6.805,107
"1716","2021-07-20","14:39:38",0,-8.14,92
"1717","2021-07-20","14:39:43",1,-14.695,99
"1718","2021-07-20","14:39:49",0,-19.05,82
"1719","2021-07-20","14:39:54",1,-3.755,104
"1720","2021-07-20","14:40:00",0,2.385,90
"1721","2021-07-20","14:40:11",0,-5.035,93
"1722","2021-07-20","14:40:17",1,-9.355,105
"1723","2021-07-20","14:40:22",0,-19.345,96
"1724","2021-07-20","14:40:28",1,0.25,102
"1725","2021-07-20","14:40:39",1,-1.94,101
"1726","2021-07-20","14:41:11",0,-14.995,92
"1727","2021-07-20","14:41:11",1,6.16,107
"1728","2021-07-20","14:41:23",0,19.9,101
"1729","2021-07-20","14:41:23",1,-1.35,103
"1730","2021-07-20","14:41:34",1,3.14,98
"1731","2021-07-20","14:41:34",0,1.095,99
"1732","2021-07-20","14:41:45",1,4.6,100
"1733","2021-07-20","14:41:45",0,-3.57,108
"1734","2021-07-20","14:41:55",1,-6.82,98
"1735","2021-07-20","14:41:55",0,-10.72,107
"1736","2021-07-20","14:42:07",1,-3.44,99
"1737","2021-07-20","14:42:07",0,-6.46,106
"1738","2021-07-20","14:42:17",1,-1.495,108
"1739","2021-07-20","14:42:17",0,-5.44,103
"1740","2021-07-20","14:42:29",0,-5.6,103
"1741","2021-07-20","14:42:29",1,-6.595,106
"1742","2021-07-20","14:42:44",1,-23.595,98
"1743","2021-07-20","14:42:44",0,-3.1,106
"1744","2021-07-20","14:43:00",1,-2.39,100
"1745","2021-07-20","14:43:00",0,-5.43,104
"1746","2021-07-20","14:43:11",0,-0.23,107
"1747","2021-07-20","14:43:11",1,-7.775,103
"1748","2021-07-20","14:43:22",1,-4.135,102
"1749","2021-07-20","14:43:22",0,-9.66,100
"1750","2021-07-20","14:43:34",0,-12.575,101
"1751","2021-07-20","14:43:34",1,15.605,107
"1752","2021-07-20","14:43:45",1,-30.86,95
"1753","2021-07-20","14:43:45",0,0.905,100
"1754","2021-07-20","14:43:56",1,-2.715,104
"1755","2021-07-20","14:43:57",0,-5.175,102
"1756","2021-07-20","14:44:07",1,66.64,102
"1757","2021-07-20","14:44:07",0,-4.415,101
"1758","2021-07-20","14:44:19",0,-4.085,104
"1759","2021-07-20","14:44:19",1,9.685,104
"1760","2021-07-20","14:44:30",1,-17.305,105
"1761","2021-07-20","14:44:30",0,-7.95,105
"1762","2021-07-20","14:44:41",1,7.625,100
"1763","2021-07-20","14:44:41",0,-10.04,105
"1764","2021-07-20","14:44:52",0,-8.495,107
"1765","2021-07-20","14:45:13",1,-31.925,99
"1766","2021-07-20","14:45:24",1,-6.9,97
"1767","2021-07-20","14:45:24",0,-6.47,100
"1768","2021-07-20","14:45:57",0,6.495,107
"1769","2021-07-20","14:46:02",1,-39.885,94
"1770","2021-07-20","14:46:08",0,-8.09,105
"1771","2021-07-20","14:46:14",1,17.17,104
"1772","2021-07-20","14:46:19",0,-25.95,106
"1773","2021-07-20","14:46:24",1,-1.34,102
"1774","2021-07-20","14:46:29",0,-9.865,103
"1775","2021-07-20","14:46:35",1,-8.795,103
"1776","2021-07-20","14:46:41",0,2.22,101
"1777","2021-07-20","14:46:57",1,0.345,91
"1778","2021-07-20","14:47:13",0,-2.125,104
"1779","2021-07-20","14:47:19",1,-40.305,104
"1780","2021-07-20","14:47:25",0,28.59,92
"1781","2021-07-20","14:47:41",1,15.805,93
"1782","2021-07-20","14:47:47",0,0.815,104
"1783","2021-07-20","14:48:03",1,-7.15,106
"1784","2021-07-20","14:48:09",0,-11.225,91
"1785","2021-07-20","14:48:26",1,0.2,107
"1786","2021-07-20","14:48:26",0,0.72,108
"1787","2021-07-20","14:48:54",0,-18.875,95
"1788","2021-07-20","14:48:54",1,-0.03,96
"1789","2021-07-20","14:49:06",1,34.35,104
"1790","2021-07-20","14:49:06",0,58.605,112
"1791","2021-07-20","14:49:17",0,8.255,105
"1792","2021-07-20","14:49:17",1,28.46,100
"1793","2021-07-20","14:49:28",1,3.29,104
"1794","2021-07-20","14:49:28",0,0.42,110
"1795","2021-07-20","14:49:38",0,0.39,103
"1796","2021-07-20","14:49:38",1,0.935,105
"1797","2021-07-20","14:50:32",1,0.265,99
"1798","2021-07-20","14:51:04",1,14.97,98
"1799","2021-07-20","14:51:09",0,-4.71,94
"1800","2021-07-20","14:51:20",0,-0.4,95
"1801","2021-07-20","14:51:25",1,-41.235,104
"1802","2021-07-20","14:51:31",0,-0.68,96
"1803","2021-07-20","14:51:37",1,1.215,105
"1804","2021-07-20","14:51:42",0,2.685,95
"1805","2021-07-20","14:51:47",1,0.785,97
"1806","2021-07-20","14:51:52",0,-5.815,103
"1807","2021-07-20","14:52:25",1,-7.895,97
"1808","2021-07-20","14:52:25",0,1.64,105
"1809","2021-07-20","14:52:36",0,-6.43,98
"1810","2021-07-20","14:52:48",0,12.895,106
"1811","2021-07-20","14:52:59",0,-13.395,104
"1812","2021-07-20","14:53:10",0,-3.81,97
"1813","2021-07-20","14:53:21",1,-24.365,96
