"","date","time","hydrophone","value","signalpower"
"5484","2021-07-13","15:45:05",1,-3.335,98
"5485","2021-07-13","15:45:05",0,-17.975,95
"5486","2021-07-13","15:45:16",1,5.475,106
"5487","2021-07-13","15:45:16",0,0.985,115
"5488","2021-07-13","15:45:27",1,4.535,117
"5489","2021-07-13","15:45:27",0,-0.47,121
"5490","2021-07-13","15:45:37",0,-35.735,117
"5491","2021-07-13","15:45:37",1,-44.685,111
"5492","2021-07-13","15:45:48",1,2.12,120
"5493","2021-07-13","15:45:48",0,0.6,121
"5494","2021-07-13","15:45:58",1,-10.48,121
"5495","2021-07-13","15:45:59",0,-2.98,121
"5496","2021-07-13","15:46:09",1,-2.475,121
"5497","2021-07-13","15:46:09",0,-0.475,117
"5498","2021-07-13","15:46:20",1,2.955,123
"5499","2021-07-13","15:46:20",0,1.465,120
"5500","2021-07-13","15:46:30",1,0.465,108
"5501","2021-07-13","15:46:30",0,-0.135,111
"5502","2021-07-13","15:48:32",0,-62.92,115
"5503","2021-07-13","15:50:03",0,0.52,101
"5504","2021-07-13","15:50:14",0,0.96,107
"5505","2021-07-13","15:50:14",1,0.96,105
"5506","2021-07-13","15:50:25",0,-0.58,100
"5507","2021-07-13","15:50:25",1,23.145,106
"5508","2021-07-13","15:50:47",0,4.92,109
"5509","2021-07-13","15:50:47",1,5.945,116
"5510","2021-07-13","15:50:58",1,-12.375,115
"5511","2021-07-13","15:50:59",0,-18.555,115
"5512","2021-07-13","15:51:10",1,-2.04,104
"5513","2021-07-13","15:51:10",0,1.475,107
"5514","2021-07-13","15:51:21",1,2.205,102
"5515","2021-07-13","15:51:21",0,-0.33,109
"5516","2021-07-13","15:51:32",1,-0.05,97
"5517","2021-07-13","15:51:32",0,0.45,104
"5518","2021-07-13","15:51:43",1,0.38,105
"5519","2021-07-13","15:51:43",0,-0.47,102
"5520","2021-07-13","15:51:54",1,12.63,100
"5521","2021-07-13","15:51:54",0,39.295,101
"5522","2021-07-13","15:52:05",0,-0.755,102
"5523","2021-07-13","15:52:05",1,3.95,103
"5524","2021-07-13","15:52:16",1,0.565,98
"5525","2021-07-13","15:52:16",0,-0.97,104
"5526","2021-07-13","15:52:27",0,2.04,107
"5527","2021-07-13","15:52:27",1,-0.95,103
"5528","2021-07-13","15:52:39",1,2.695,103
"5529","2021-07-13","15:52:39",0,-1.495,108
"5530","2021-07-13","15:52:59",0,0.545,100
"5531","2021-07-13","15:52:59",1,-9.85,93
"5532","2021-07-13","15:53:54",1,-7.345,102
"5533","2021-07-13","15:53:54",0,-3.86,99
"5534","2021-07-13","15:54:05",1,0.92,104
"5535","2021-07-13","15:54:05",0,1.915,102
"5536","2021-07-13","15:54:16",1,-1,105
"5537","2021-07-13","15:54:16",0,-0.49,105
"5538","2021-07-13","15:54:27",0,-0.925,102
"5539","2021-07-13","15:54:27",1,4.115,103
"5540","2021-07-13","15:54:38",0,-1.73,101
"5541","2021-07-13","15:54:38",1,-1.72,104
"5542","2021-07-13","15:54:49",1,25.315,103
"5543","2021-07-13","15:54:49",0,16.5,102
"5544","2021-07-13","15:55:00",0,-5.84,106
"5545","2021-07-13","15:55:00",1,-16.815,103
"5546","2021-07-13","15:55:12",0,1.305,103
"5547","2021-07-13","15:55:23",1,3.275,104
"5548","2021-07-13","15:55:23",0,-0.735,105
"5549","2021-07-13","15:55:34",1,0.62,104
"5550","2021-07-13","15:55:34",0,-1.375,99
"5551","2021-07-13","15:55:45",1,-2.235,103
"5552","2021-07-13","15:55:45",0,-1.225,107
"5553","2021-07-13","15:56:07",0,3.255,105
"5554","2021-07-13","15:56:29",0,-4.82,94
"5555","2021-07-13","15:56:34",1,-0.185,97
"5556","2021-07-13","15:56:51",0,29.3,108
"5557","2021-07-13","15:57:07",1,-7.3,109
"5558","2021-07-13","15:57:13",0,13.505,110
"5559","2021-07-13","15:57:18",1,24.675,98
"5560","2021-07-13","15:57:24",0,15.505,109
"5561","2021-07-13","15:57:35",0,5.11,109
"5562","2021-07-13","15:57:41",1,-3.14,106
"5563","2021-07-13","15:57:47",0,2.02,108
"5564","2021-07-13","15:57:52",1,1.33,107
"5565","2021-07-13","15:57:58",0,4.22,110
"5566","2021-07-13","15:58:03",1,7.77,108
"5567","2021-07-13","15:58:09",0,4.285,104
"5568","2021-07-13","15:58:15",1,2.72,106
"5569","2021-07-13","15:58:20",0,-13.375,107
"5570","2021-07-13","15:58:26",1,47.985,107
"5571","2021-07-13","15:58:32",0,5.555,107
"5572","2021-07-13","15:58:37",1,12.22,104
"5573","2021-07-13","15:58:43",0,33.75,104
"5574","2021-07-13","15:58:48",1,33.3,105
"5575","2021-07-13","15:58:54",0,2.22,108
"5576","2021-07-13","15:59:00",1,42.19,105
"5577","2021-07-13","15:59:05",0,4.67,111
"5578","2021-07-13","15:59:11",1,60.825,106
"5579","2021-07-13","15:59:27",0,7.02,112
"5580","2021-07-13","16:00:14",0,8.52,114
"5581","2021-07-13","16:00:25",0,1.605,116
"5582","2021-07-13","16:00:25",1,-0.38,114
"5583","2021-07-13","16:00:36",0,-32.425,107
"5584","2021-07-13","16:00:47",1,10.6,123
"5585","2021-07-13","16:00:47",0,9.05,120
"5586","2021-07-13","16:00:57",0,-3.515,120
"5587","2021-07-13","16:00:57",1,-2.015,123
"5588","2021-07-13","16:01:18",0,3.595,104
"5589","2021-07-13","16:01:29",1,-34.21,95
