"","date","time","hydrophone","value","signalpower"
"2407","2021-07-18","09:53:10",0,-3.755,120
"2408","2021-07-18","09:53:26",1,-2.575,121
"2409","2021-07-18","09:53:31",0,-1.01,122
"2410","2021-07-18","09:53:36",1,-2.075,122
"2411","2021-07-18","09:53:42",0,-1.435,109
"2412","2021-07-18","09:53:47",1,-0.03,108
"2413","2021-07-18","09:53:52",0,-2.115,112
"2414","2021-07-18","09:53:58",1,-2.585,109
"2415","2021-07-18","09:54:03",0,0.555,107
"2416","2021-07-18","09:54:08",1,-1.565,109
"2417","2021-07-18","09:54:14",0,-12.625,105
"2418","2021-07-18","09:54:19",1,3.505,109
"2419","2021-07-18","09:54:29",1,-3.87,110
"2420","2021-07-18","09:54:34",0,0.575,117
"2421","2021-07-18","09:54:39",1,-9.47,113
"2422","2021-07-18","09:54:45",0,-2.925,114
"2423","2021-07-18","09:54:55",1,-3.97,111
"2424","2021-07-18","09:54:55",0,-5.425,106
"2425","2021-07-18","09:55:05",1,20.53,108
"2426","2021-07-18","09:55:05",0,-3.925,109
"2427","2021-07-18","09:55:15",1,-2.47,108
"2428","2021-07-18","09:55:25",1,-2.455,108
"2429","2021-07-18","09:55:25",0,-2.465,110
"2430","2021-07-18","09:55:36",1,-11.95,106
"2431","2021-07-18","09:55:36",0,-7.94,112
"2432","2021-07-18","09:55:47",1,-3.215,109
"2433","2021-07-18","09:55:47",0,-0.69,109
"2434","2021-07-18","09:55:57",1,-0.52,104
"2435","2021-07-18","09:55:57",0,-2.165,112
"2436","2021-07-18","09:56:07",1,-4.02,103
"2437","2021-07-18","09:56:07",0,-1.165,110
"2438","2021-07-18","09:56:17",1,0.48,101
"2439","2021-07-18","09:56:17",0,0.835,107
"2440","2021-07-18","09:56:33",1,1.48,99
"2441","2021-07-18","09:56:33",0,-2.165,107
"2442","2021-07-18","09:56:43",1,18.245,108
"2443","2021-07-18","09:56:43",0,4.575,109
"2444","2021-07-18","09:56:53",1,2.245,107
"2445","2021-07-18","09:56:53",0,-2.425,108
"2446","2021-07-18","09:57:04",1,13.91,105
"2447","2021-07-18","09:57:04",0,-0.765,107
"2448","2021-07-18","09:57:14",1,-4.59,106
"2449","2021-07-18","09:57:14",0,-5.265,107
"2450","2021-07-18","09:57:44",1,0.41,107
"2451","2021-07-18","09:57:44",0,-14.265,111
"2452","2021-07-18","10:00:12",0,-1.67,108
"2453","2021-07-18","10:00:12",1,3.33,112
"2454","2021-07-18","10:00:22",1,9.025,110
"2455","2021-07-18","10:00:22",0,0.51,110
"2456","2021-07-18","10:00:45",1,-8.535,92
"2457","2021-07-18","10:01:17",1,-1.535,109
"2458","2021-07-18","10:01:29",0,-38.62,98
"2459","2021-07-18","10:01:34",1,-3.915,103
"2460","2021-07-18","10:01:46",1,0.62,114
"2461","2021-07-18","10:01:51",0,1.27,104
"2462","2021-07-18","10:02:03",1,-2.535,107
"2463","2021-07-18","10:02:03",0,-0.5,106
"2464","2021-07-18","10:02:24",0,3.995,105
"2465","2021-07-18","10:02:24",1,0.99,102
"2466","2021-07-18","10:02:51",0,-2.295,107
"2467","2021-07-18","10:02:51",1,0.2,110
"2468","2021-07-18","10:03:14",0,4.345,100
"2469","2021-07-18","10:03:14",1,16.455,97
"2470","2021-07-18","10:03:31",1,14.795,114
"2471","2021-07-18","10:03:31",0,11.285,111
"2472","2021-07-18","10:04:10",1,10.41,104
"2473","2021-07-18","10:04:10",0,6.505,103
"2474","2021-07-18","10:04:27",1,1.18,105
"2475","2021-07-18","10:04:27",0,5.255,109
"2476","2021-07-18","10:05:45",0,-5.355,106
"2477","2021-07-18","10:05:56",1,-10.235,104
"2478","2021-07-18","10:05:56",0,0.515,108
"2479","2021-07-18","10:06:07",0,61.46,96
"2480","2021-07-18","10:06:18",0,0.11,110
"2481","2021-07-18","10:06:29",0,6.765,117
"2482","2021-07-18","10:06:41",0,13.255,109
"2483","2021-07-18","10:06:52",1,16.135,104
"2484","2021-07-18","10:06:52",0,4.76,108
"2485","2021-07-18","10:07:14",0,10.68,109
"2486","2021-07-18","10:07:25",0,23.87,108
"2487","2021-07-18","10:07:31",1,-71.405,98
"2488","2021-07-18","10:07:36",0,10.86,105
"2489","2021-07-18","10:07:42",1,-5.73,103
