
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2019-07-11T20:34:11Z,,46.255931043997407,-64.523249734193087,46.537094442173839,-64.142731446772814,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Current Track: 11 JUL 2019 06:45",,,,,,"Cyan",
2,"Current Track: 11 JUL 2019 07:29",,,,,,"DarkGray",

trkseg
ID,trkID,
1,1,
2,2,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
14,1,46.273549050092697,-64.492421764880419,48.200000000000003,2019-07-11T09:46:09Z,,,,,,,,,,,,,,,,,,,,0,
15,1,46.273610070347786,-64.492142898961902,46.280000000000001,2019-07-11T09:46:14Z,,,,,,,,,,,,,,,,,,,,0,
16,1,46.273676287382841,-64.491847101598978,42.920000000000002,2019-07-11T09:46:19Z,,,,,,,,,,,,,,,,,,,,0,
17,1,46.273757005110383,-64.491557087749243,41.469999999999999,2019-07-11T09:46:24Z,,,,,,,,,,,,,,,,,,,,0,
18,1,46.273851385340095,-64.491288280114532,39.549999999999997,2019-07-11T09:46:29Z,,,,,,,,,,,,,,,,,,,,0,
19,1,46.273952219635248,-64.491011509671807,38.590000000000003,2019-07-11T09:46:34Z,,,,,,,,,,,,,,,,,,,,0,
20,1,46.27405883744359,-64.490746976807714,37.630000000000003,2019-07-11T09:46:39Z,,,,,,,,,,,,,,,,,,,,0,
21,1,46.274165203794837,-64.490490574389696,37.630000000000003,2019-07-11T09:46:44Z,,,,,,,,,,,,,,,,,,,,0,
22,1,46.274274000898004,-64.490219671279192,36.670000000000002,2019-07-11T09:46:49Z,,,,,,,,,,,,,,,,,,,,0,
23,1,46.274388330057263,-64.489958994090557,36.670000000000002,2019-07-11T09:46:54Z,,,,,,,,,,,,,,,,,,,,0,
24,1,46.274515818804502,-64.489701334387064,36.189999999999998,2019-07-11T09:46:59Z,,,,,,,,,,,,,,,,,,,,0,
25,1,46.274655545130372,-64.489470077678561,35.229999999999997,2019-07-11T09:47:04Z,,,,,,,,,,,,,,,,,,,,0,
26,1,46.274789236485958,-64.489237060770392,34.259999999999998,2019-07-11T09:47:09Z,,,,,,,,,,,,,,,,,,,,0,
27,1,46.274913288652897,-64.488979401066899,33.780000000000001,2019-07-11T09:47:14Z,,,,,,,,,,,,,,,,,,,,0,
28,1,46.275030300021172,-64.488712102174759,33.299999999999997,2019-07-11T09:47:19Z,,,,,,,,,,,,,,,,,,,,0,
29,1,46.275147814303637,-64.488467015326023,32.82,2019-07-11T09:47:24Z,,,,,,,,,,,,,,,,,,,,0,
30,1,46.27527354285121,-64.488227125257254,31.859999999999999,2019-07-11T09:47:29Z,,,,,,,,,,,,,,,,,,,,0,
31,1,46.275411508977413,-64.488002993166447,30.420000000000002,2019-07-11T09:47:34Z,,,,,,,,,,,,,,,,,,,,0,
32,1,46.275548133999109,-64.487802078947425,30.899999999999999,2019-07-11T09:47:39Z,,,,,,,,,,,,,,,,,,,,0,
33,1,46.275691883638501,-64.487603260204196,32.340000000000003,2019-07-11T09:47:44Z,,,,,,,,,,,,,,,,,,,,0,
34,1,46.275837309658527,-64.487406956031919,33.299999999999997,2019-07-11T09:47:49Z,,,,,,,,,,,,,,,,,,,,0,
35,1,46.275988100096583,-64.487208556383848,34.259999999999998,2019-07-11T09:47:54Z,,,,,,,,,,,,,,,,,,,,0,
36,1,46.276143165305257,-64.487006301060319,34.740000000000002,2019-07-11T09:47:59Z,,,,,,,,,,,,,,,,,,,,0,
37,1,46.276303762570024,-64.48681284673512,43.880000000000003,2019-07-11T09:48:04Z,,,,,,,,,,,,,,,,,,,,0,
38,1,46.276459749788046,-64.486615872010589,46.280000000000001,2019-07-11T09:48:09Z,,,,,,,,,,,,,,,,,,,,0,
39,1,46.276614395901561,-64.486418562009931,46.280000000000001,2019-07-11T09:48:14Z,,,,,,,,,,,,,,,,,,,,0,
40,1,46.276770466938615,-64.486197615042329,44.840000000000003,2019-07-11T09:48:19Z,,,,,,,,,,,,,,,,,,,,0,
41,1,46.276909355074167,-64.485965268686414,40.990000000000002,2019-07-11T09:48:24Z,,,,,,,,,,,,,,,,,,,,0,
42,1,46.277051931247115,-64.485741807147861,40.030000000000001,2019-07-11T09:48:29Z,,,,,,,,,,,,,,,,,,,,0,
43,1,46.277185454964638,-64.485516250133514,40.030000000000001,2019-07-11T09:48:34Z,,,,,,,,,,,,,,,,,,,,0,
44,1,46.277311351150274,-64.485281892120838,39.549999999999997,2019-07-11T09:48:39Z,,,,,,,,,,,,,,,,,,,,0,
45,1,46.277447640895844,-64.485047785565257,39.07,2019-07-11T09:48:44Z,,,,,,,,,,,,,,,,,,,,0,
46,1,46.277587786316872,-64.484828347340226,39.07,2019-07-11T09:48:49Z,,,,,,,,,,,,,,,,,,,,0,
47,1,46.277722651138902,-64.484602622687817,39.07,2019-07-11T09:48:54Z,,,,,,,,,,,,,,,,,,,,0,
48,1,46.277872603386641,-64.484375808387995,39.549999999999997,2019-07-11T09:48:59Z,,,,,,,,,,,,,,,,,,,,0,
49,1,46.278037894517183,-64.484145808964968,40.030000000000001,2019-07-11T09:49:04Z,,,,,,,,,,,,,,,,,,,,0,
50,1,46.278196983039379,-64.483915055170655,40.509999999999998,2019-07-11T09:49:09Z,,,,,,,,,,,,,,,,,,,,0,
51,1,46.278338134288788,-64.483668627217412,40.990000000000002,2019-07-11T09:49:14Z,,,,,,,,,,,,,,,,,,,,0,
52,1,46.278454391285777,-64.483465533703566,40.990000000000002,2019-07-11T09:49:18Z,,,,,,,,,,,,,,,,,,,,0,
53,1,46.281166858971119,-64.479518244042993,41.950000000000003,2019-07-11T09:50:43Z,,,,,,,,,,,,,,,,,,,,0,
54,1,46.281336424872279,-64.479111218824983,43.399999999999999,2019-07-11T09:50:48Z,,,,,,,,,,,,,,,,,,,,0,
55,1,46.281467853114009,-64.478813661262393,39.07,2019-07-11T09:50:54Z,,,,,,,,,,,,,,,,,,,,0,
56,1,46.281544463708997,-64.478579806163907,34.259999999999998,2019-07-11T09:50:59Z,,,,,,,,,,,,,,,,,,,,0,
57,1,46.2816789932549,-64.478328600525856,32.82,2019-07-11T09:51:04Z,,,,,,,,,,,,,,,,,,,,0,
58,1,46.281834896653891,-64.478081669658422,31.859999999999999,2019-07-11T09:51:09Z,,,,,,,,,,,,,,,,,,,,0,
59,1,46.281994404271245,-64.477851251140237,31.379999999999999,2019-07-11T09:51:14Z,,,,,,,,,,,,,,,,,,,,0,
60,1,46.28215198405087,-64.477606248110533,28.98,2019-07-11T09:51:19Z,,,,,,,,,,,,,,,,,,,,0,
61,1,46.2823093123734,-64.477355126291513,28.02,2019-07-11T09:51:24Z,,,,,,,,,,,,,,,,,,,,0,
62,1,46.282476531341672,-64.477129653096199,27.530000000000001,2019-07-11T09:51:29Z,,,,,,,,,,,,,,,,,,,,0,
63,1,46.282647773623466,-64.476890433579683,28.02,2019-07-11T09:51:34Z,,,,,,,,,,,,,,,,,,,,0,
64,1,46.282823458313942,-64.476636881008744,28.02,2019-07-11T09:51:39Z,,,,,,,,,,,,,,,,,,,,0,
65,1,46.283001573756337,-64.476391291245818,28.02,2019-07-11T09:51:44Z,,,,,,,,,,,,,,,,,,,,0,
66,1,46.28318496979773,-64.476141929626465,27.530000000000001,2019-07-11T09:51:49Z,,,,,,,,,,,,,,,,,,,,0,
67,1,46.283384459093213,-64.475847892463207,27.050000000000001,2019-07-11T09:51:54Z,,,,,,,,,,,,,,,,,,,,0,
68,1,46.283563915640116,-64.475543713197112,28.5,2019-07-11T09:51:59Z,,,,,,,,,,,,,,,,,,,,0,
69,1,46.283700540661812,-64.475290663540363,30.899999999999999,2019-07-11T09:52:04Z,,,,,,,,,,,,,,,,,,,,0,
70,1,46.283845631405711,-64.475022191181779,32.340000000000003,2019-07-11T09:52:09Z,,,,,,,,,,,,,,,,,,,,0,
71,1,46.28398384898901,-64.474758831784129,33.299999999999997,2019-07-11T09:52:14Z,,,,,,,,,,,,,,,,,,,,0,
72,1,46.284105135127902,-64.474483653903008,33.780000000000001,2019-07-11T09:52:19Z,,,,,,,,,,,,,,,,,,,,0,
73,1,46.284244442358613,-64.47417302057147,34.740000000000002,2019-07-11T09:52:24Z,,,,,,,,,,,,,,,,,,,,0,
74,1,46.284440075978637,-64.473862135782838,35.710000000000001,2019-07-11T09:52:29Z,,,,,,,,,,,,,,,,,,,,0,
75,1,46.284478381276131,-64.473808659240603,36.189999999999998,2019-07-11T09:52:30Z,,,,,,,,,,,,,,,,,,,,0,
76,2,46.350342035293579,-64.366182088851929,46.759999999999998,2019-07-11T10:29:34Z,,,,,,,,,,,,,,,,,,,,0,
77,2,46.35055367834866,-64.366166749969125,47.240000000000002,2019-07-11T10:29:39Z,,,,,,,,,,,,,,,,,,,,0,
78,2,46.350781498476863,-64.366183010861278,38.590000000000003,2019-07-11T10:29:44Z,,,,,,,,,,,,,,,,,,,,0,
79,2,46.350916866213083,-64.366085277870297,37.149999999999999,2019-07-11T10:29:49Z,,,,,,,,,,,,,,,,,,,,0,
80,2,46.351055335253477,-64.365985617041588,34.259999999999998,2019-07-11T10:29:54Z,,,,,,,,,,,,,,,,,,,,0,
81,2,46.351192044094205,-64.365866174921393,31.859999999999999,2019-07-11T10:29:59Z,,,,,,,,,,,,,,,,,,,,0,
82,2,46.351303858682513,-64.365727202966809,30.899999999999999,2019-07-11T10:30:04Z,,,,,,,,,,,,,,,,,,,,0,
83,2,46.351418774574995,-64.3655791785568,29.460000000000001,2019-07-11T10:30:09Z,,,,,,,,,,,,,,,,,,,,0,
84,2,46.351521704345942,-64.365434926003218,27.530000000000001,2019-07-11T10:30:14Z,,,,,,,,,,,,,,,,,,,,0,
85,2,46.351616755127907,-64.365273490548134,25.129999999999999,2019-07-11T10:30:19Z,,,,,,,,,,,,,,,,,,,,0,
86,2,46.351722786203027,-64.365126639604568,23.690000000000001,2019-07-11T10:30:24Z,,,,,,,,,,,,,,,,,,,,0,
87,2,46.351827811449766,-64.364973502233624,21.77,2019-07-11T10:30:29Z,,,,,,,,,,,,,,,,,,,,0,
88,2,46.351928897202015,-64.364825310185552,21.289999999999999,2019-07-11T10:30:34Z,,,,,,,,,,,,,,,,,,,,0,
89,2,46.352031491696835,-64.364670496433973,21.289999999999999,2019-07-11T10:30:39Z,,,,,,,,,,,,,,,,,,,,0,
90,2,46.352134672924876,-64.364506797865033,20.809999999999999,2019-07-11T10:30:44Z,,,,,,,,,,,,,,,,,,,,0,
91,2,46.352246990427375,-64.364343769848347,20.32,2019-07-11T10:30:49Z,,,,,,,,,,,,,,,,,,,,0,
92,2,46.352364169433713,-64.364189794287086,18.879999999999999,2019-07-11T10:30:54Z,,,,,,,,,,,,,,,,,,,,0,
93,2,46.352457208558917,-64.364028442651033,17.440000000000001,2019-07-11T10:30:59Z,,,,,,,,,,,,,,,,,,,,0,
94,2,46.352556282654405,-64.363865666091442,16,2019-07-11T10:31:04Z,,,,,,,,,,,,,,,,,,,,0,
95,2,46.352663654834032,-64.363714708015323,15.52,2019-07-11T10:31:09Z,,,,,,,,,,,,,,,,,,,,0,
96,2,46.352772368118167,-64.363564839586616,16,2019-07-11T10:31:14Z,,,,,,,,,,,,,,,,,,,,0,
97,2,46.352879321202636,-64.363430226221681,15.52,2019-07-11T10:31:19Z,,,,,,,,,,,,,,,,,,,,0,
98,2,46.352985687553883,-64.363293098285794,14.56,2019-07-11T10:31:24Z,,,,,,,,,,,,,,,,,,,,0,
99,2,46.353113511577249,-64.36313065700233,14.56,2019-07-11T10:31:29Z,,,,,,,,,,,,,,,,,,,,0,
100,2,46.353232199326158,-64.362994618713856,15.039999999999999,2019-07-11T10:31:34Z,,,,,,,,,,,,,,,,,,,,0,
101,2,46.353349210694432,-64.362855646759272,15.52,2019-07-11T10:31:39Z,,,,,,,,,,,,,,,,,,,,0,
102,2,46.353426994755864,-64.362661940976977,15.52,2019-07-11T10:31:44Z,,,,,,,,,,,,,,,,,,,,0,
103,2,46.353508969768882,-64.362524310126901,24.170000000000002,2019-07-11T10:31:49Z,,,,,,,,,,,,,,,,,,,,0,
104,2,46.353654731065035,-64.362371508032084,23.210000000000001,2019-07-11T10:31:54Z,,,,,,,,,,,,,,,,,,,,0,
105,2,46.353755230084062,-64.362235385924578,23.210000000000001,2019-07-11T10:31:59Z,,,,,,,,,,,,,,,,,,,,0,
106,2,46.353865452110767,-64.362102532759309,23.690000000000001,2019-07-11T10:32:04Z,,,,,,,,,,,,,,,,,,,,0,
107,2,46.353969136252999,-64.361949311569333,23.690000000000001,2019-07-11T10:32:09Z,,,,,,,,,,,,,,,,,,,,0,
108,2,46.354076256975532,-64.36180011369288,23.210000000000001,2019-07-11T10:32:14Z,,,,,,,,,,,,,,,,,,,,0,
109,2,46.354191927239299,-64.361653514206409,22.25,2019-07-11T10:32:19Z,,,,,,,,,,,,,,,,,,,,0,
110,2,46.35430047288537,-64.36149911954999,22.25,2019-07-11T10:32:24Z,,,,,,,,,,,,,,,,,,,,0,
111,2,46.354406755417585,-64.361333074048162,20.809999999999999,2019-07-11T10:32:29Z,,,,,,,,,,,,,,,,,,,,0,
112,2,46.35450373403728,-64.361165435984731,20.809999999999999,2019-07-11T10:32:34Z,,,,,,,,,,,,,,,,,,,,0,
113,2,46.354604065418243,-64.360998133197427,20.809999999999999,2019-07-11T10:32:39Z,,,,,,,,,,,,,,,,,,,,0,
114,2,46.35471286252141,-64.360821107402444,22.25,2019-07-11T10:32:44Z,,,,,,,,,,,,,,,,,,,,0,
115,2,46.354817887768149,-64.360671574249864,22.73,2019-07-11T10:32:49Z,,,,,,,,,,,,,,,,,,,,0,
116,2,46.354918973520398,-64.360539056360722,24.649999999999999,2019-07-11T10:32:54Z,,,,,,,,,,,,,,,,,,,,0,
117,2,46.355026513338089,-64.360393630340695,26.09,2019-07-11T10:32:59Z,,,,,,,,,,,,,,,,,,,,0,
118,2,46.355138747021556,-64.360251724720001,27.530000000000001,2019-07-11T10:33:04Z,,,,,,,,,,,,,,,,,,,,0,
119,2,46.355259194970131,-64.360109148547053,27.530000000000001,2019-07-11T10:33:09Z,,,,,,,,,,,,,,,,,,,,0,
120,2,46.355384001508355,-64.359961962327361,28.5,2019-07-11T10:33:14Z,,,,,,,,,,,,,,,,,,,,0,
121,2,46.355498330667615,-64.359827600419521,28.98,2019-07-11T10:33:19Z,,,,,,,,,,,,,,,,,,,,0,
122,2,46.355614671483636,-64.359694076701999,29.460000000000001,2019-07-11T10:33:24Z,,,,,,,,,,,,,,,,,,,,0,
123,2,46.355735203251243,-64.359556529670954,30.899999999999999,2019-07-11T10:33:29Z,,,,,,,,,,,,,,,,,,,,0,
124,2,46.355848023667932,-64.359435997903347,31.379999999999999,2019-07-11T10:33:34Z,,,,,,,,,,,,,,,,,,,,0,
125,2,46.355973919853568,-64.359286967664957,30.420000000000002,2019-07-11T10:33:39Z,,,,,,,,,,,,,,,,,,,,0,
126,2,46.356096211820841,-64.359144726768136,29.940000000000001,2019-07-11T10:33:44Z,,,,,,,,,,,,,,,,,,,,0,
127,2,46.356208864599466,-64.359004246070981,29.940000000000001,2019-07-11T10:33:49Z,,,,,,,,,,,,,,,,,,,,0,
128,2,46.356322439387441,-64.358858233317733,30.420000000000002,2019-07-11T10:33:54Z,,,,,,,,,,,,,,,,,,,,0,
129,2,46.356431487947702,-64.358703335747123,30.899999999999999,2019-07-11T10:33:59Z,,,,,,,,,,,,,,,,,,,,0,
130,2,46.356537267565727,-64.358549192547798,31.379999999999999,2019-07-11T10:34:04Z,,,,,,,,,,,,,,,,,,,,0,
131,2,46.356638520956039,-64.358395719900727,30.899999999999999,2019-07-11T10:34:09Z,,,,,,,,,,,,,,,,,,,,0,
132,2,46.35675335302949,-64.358220873400569,28.5,2019-07-11T10:34:14Z,,,,,,,,,,,,,,,,,,,,0,
133,2,46.356863491237164,-64.358061030507088,28.5,2019-07-11T10:34:19Z,,,,,,,,,,,,,,,,,,,,0,
134,2,46.356978574767709,-64.357912419363856,27.530000000000001,2019-07-11T10:34:24Z,,,,,,,,,,,,,,,,,,,,0,
135,2,46.357078487053514,-64.357769256457686,28.5,2019-07-11T10:34:29Z,,,,,,,,,,,,,,,,,,,,0,
136,2,46.35718384757638,-64.357625674456358,30.899999999999999,2019-07-11T10:34:34Z,,,,,,,,,,,,,,,,,,,,0,
137,2,46.357300188392401,-64.357487037777901,33.299999999999997,2019-07-11T10:34:39Z,,,,,,,,,,,,,,,,,,,,0,
138,2,46.357420468702912,-64.357347479090095,34.740000000000002,2019-07-11T10:34:44Z,,,,,,,,,,,,,,,,,,,,0,
139,2,46.357547119259834,-64.357199538499117,34.259999999999998,2019-07-11T10:34:49Z,,,,,,,,,,,,,,,,,,,,0,
140,2,46.3576749432832,-64.357046317309141,32.340000000000003,2019-07-11T10:34:54Z,,,,,,,,,,,,,,,,,,,,0,
141,2,46.357799582183361,-64.356902819126844,31.379999999999999,2019-07-11T10:34:59Z,,,,,,,,,,,,,,,,,,,,0,
142,2,46.357915922999382,-64.356768373399973,29.940000000000001,2019-07-11T10:35:04Z,,,,,,,,,,,,,,,,,,,,0,
143,2,46.358021618798375,-64.356626132503152,29.460000000000001,2019-07-11T10:35:09Z,,,,,,,,,,,,,,,,,,,,0,
144,2,46.358128990978003,-64.356483304873109,28.98,2019-07-11T10:35:14Z,,,,,,,,,,,,,,,,,,,,0,
145,2,46.358236698433757,-64.356326730921865,29.460000000000001,2019-07-11T10:35:19Z,,,,,,,,,,,,,,,,,,,,0,
146,2,46.358345746994019,-64.356166636571288,28.98,2019-07-11T10:35:24Z,,,,,,,,,,,,,,,,,,,,0,
147,2,46.358465440571308,-64.35600109398365,28.02,2019-07-11T10:35:29Z,,,,,,,,,,,,,,,,,,,,0,
148,2,46.35858379304409,-64.355838233605027,27.530000000000001,2019-07-11T10:35:34Z,,,,,,,,,,,,,,,,,,,,0,
149,2,46.358694937080145,-64.355663387104869,27.530000000000001,2019-07-11T10:35:39Z,,,,,,,,,,,,,,,,,,,,0,
150,2,46.358813038095832,-64.355508740991354,27.530000000000001,2019-07-11T10:35:44Z,,,,,,,,,,,,,,,,,,,,0,
151,2,46.358923763036728,-64.355357447639108,28.02,2019-07-11T10:35:49Z,,,,,,,,,,,,,,,,,,,,0,
152,2,46.359046306461096,-64.355209255591035,28.5,2019-07-11T10:35:54Z,,,,,,,,,,,,,,,,,,,,0,
153,2,46.359165413305163,-64.355058548972011,29.460000000000001,2019-07-11T10:35:59Z,,,,,,,,,,,,,,,,,,,,0,
154,2,46.359292231500149,-64.354920582845807,29.460000000000001,2019-07-11T10:36:04Z,,,,,,,,,,,,,,,,,,,,0,
155,2,46.359423995018005,-64.354784460738301,28.02,2019-07-11T10:36:09Z,,,,,,,,,,,,,,,,,,,,0,
156,2,46.359551819041371,-64.35465931892395,27.530000000000001,2019-07-11T10:36:14Z,,,,,,,,,,,,,,,,,,,,0,
157,2,46.359660867601633,-64.354516491293907,28.02,2019-07-11T10:36:19Z,,,,,,,,,,,,,,,,,,,,0,
158,2,46.359775280579925,-64.354357738047838,28.02,2019-07-11T10:36:24Z,,,,,,,,,,,,,,,,,,,,0,
159,2,46.359888520091772,-64.354188339784741,28.02,2019-07-11T10:36:29Z,,,,,,,,,,,,,,,,,,,,0,
160,2,46.360002765432,-64.354006536304951,27.050000000000001,2019-07-11T10:36:34Z,,,,,,,,,,,,,,,,,,,,0,
161,2,46.360116088762879,-64.353842586278915,27.050000000000001,2019-07-11T10:36:39Z,,,,,,,,,,,,,,,,,,,,0,
162,2,46.360221533104777,-64.353688191622496,27.050000000000001,2019-07-11T10:36:44Z,,,,,,,,,,,,,,,,,,,,0,
163,2,46.36032965965569,-64.353544441983104,27.050000000000001,2019-07-11T10:36:49Z,,,,,,,,,,,,,,,,,,,,0,
164,2,46.360436445102096,-64.3533805757761,26.57,2019-07-11T10:36:54Z,,,,,,,,,,,,,,,,,,,,0,
165,2,46.360548594966531,-64.353203130885959,27.050000000000001,2019-07-11T10:36:59Z,,,,,,,,,,,,,,,,,,,,0,
166,2,46.360667617991567,-64.353025099262595,28.98,2019-07-11T10:37:04Z,,,,,,,,,,,,,,,,,,,,0,
167,2,46.360781025141478,-64.352876991033554,29.940000000000001,2019-07-11T10:37:09Z,,,,,,,,,,,,,,,,,,,,0,
168,2,46.360908262431622,-64.352732738479972,30.420000000000002,2019-07-11T10:37:14Z,,,,,,,,,,,,,,,,,,,,0,
169,2,46.361035751178861,-64.352592173963785,30.899999999999999,2019-07-11T10:37:19Z,,,,,,,,,,,,,,,,,,,,0,
170,2,46.361167598515749,-64.352453537285328,31.859999999999999,2019-07-11T10:37:24Z,,,,,,,,,,,,,,,,,,,,0,
171,2,46.361294919624925,-64.352319091558456,33.299999999999997,2019-07-11T10:37:29Z,,,,,,,,,,,,,,,,,,,,0,
172,2,46.361414780840278,-64.352177102118731,32.82,2019-07-11T10:37:34Z,,,,,,,,,,,,,,,,,,,,0,
173,2,46.361542185768485,-64.352035447955132,33.299999999999997,2019-07-11T10:37:39Z,,,,,,,,,,,,,,,,,,,,0,
174,2,46.361661795526743,-64.351908462122083,31.379999999999999,2019-07-11T10:37:44Z,,,,,,,,,,,,,,,,,,,,0,
175,2,46.361769838258624,-64.351768651977181,30.420000000000002,2019-07-11T10:37:49Z,,,,,,,,,,,,,,,,,,,,0,
176,2,46.361880814656615,-64.351624399423599,30.899999999999999,2019-07-11T10:37:54Z,,,,,,,,,,,,,,,,,,,,0,
177,2,46.361987348645926,-64.351473692804575,31.379999999999999,2019-07-11T10:37:59Z,,,,,,,,,,,,,,,,,,,,0,
178,2,46.362103102728724,-64.351304043084383,32.340000000000003,2019-07-11T10:38:04Z,,,,,,,,,,,,,,,,,,,,0,
179,2,46.362224807962775,-64.351137410849333,30.420000000000002,2019-07-11T10:38:09Z,,,,,,,,,,,,,,,,,,,,0,
180,2,46.362334862351418,-64.350975640118122,29.940000000000001,2019-07-11T10:38:14Z,,,,,,,,,,,,,,,,,,,,0,
181,2,46.362439217045903,-64.350801296532154,29.940000000000001,2019-07-11T10:38:19Z,,,,,,,,,,,,,,,,,,,,0,
182,2,46.362548936158419,-64.350631227716804,30.420000000000002,2019-07-11T10:38:24Z,,,,,,,,,,,,,,,,,,,,0,
183,2,46.362668462097645,-64.350492255762219,32.82,2019-07-11T10:38:29Z,,,,,,,,,,,,,,,,,,,,0,
184,2,46.362793771550059,-64.350351691246033,33.299999999999997,2019-07-11T10:38:34Z,,,,,,,,,,,,,,,,,,,,0,
185,2,46.362921092659235,-64.35020299628377,33.780000000000001,2019-07-11T10:38:39Z,,,,,,,,,,,,,,,,,,,,0,
186,2,46.363047827035189,-64.3500598333776,34.740000000000002,2019-07-11T10:38:44Z,,,,,,,,,,,,,,,,,,,,0,
187,2,46.363177075982094,-64.34991423971951,34.740000000000002,2019-07-11T10:38:49Z,,,,,,,,,,,,,,,,,,,,0,
188,2,46.363300960510969,-64.349773926660419,35.710000000000001,2019-07-11T10:38:54Z,,,,,,,,,,,,,,,,,,,,0,
189,2,46.363426186144352,-64.349618777632713,36.189999999999998,2019-07-11T10:38:59Z,,,,,,,,,,,,,,,,,,,,0,
190,2,46.363556273281574,-64.349460946395993,35.710000000000001,2019-07-11T10:39:04Z,,,,,,,,,,,,,,,,,,,,0,
