date,time,timezone,latitude,longitude
2019-07-09,14:09:48,UTC,46.44216511,-64.33120022
2019-07-09,14:09:58,UTC,46.44259913,-64.33118345
2019-07-09,14:10:08,UTC,46.44303792,-64.33116996
2019-07-09,14:10:18,UTC,46.44348761,-64.33111405
2019-07-09,14:10:28,UTC,46.44393101,-64.33105898
2019-07-09,14:10:38,UTC,46.4443631,-64.33099645
2019-07-09,14:10:48,UTC,46.44480986,-64.33097558
2019-07-09,14:10:58,UTC,46.44523842,-64.33098363
2019-07-09,14:11:08,UTC,46.4456897,-64.33098195
2019-07-09,14:11:18,UTC,46.44610595,-64.33089386
2019-07-09,14:11:28,UTC,46.44656075,-64.33085287
2019-07-09,14:11:38,UTC,46.44701421,-64.33082169
2019-07-09,14:11:48,UTC,46.44747505,-64.33085815
2019-07-09,14:11:58,UTC,46.44791124,-64.33089939
2019-07-09,14:12:08,UTC,46.44834375,-64.33085899
2019-07-09,14:12:18,UTC,46.4488071,-64.33077207
2019-07-09,14:12:28,UTC,46.44925394,-64.33072211
2019-07-09,14:12:38,UTC,46.44970774,-64.33071214
2019-07-09,14:12:48,UTC,46.45014586,-64.33070426
2019-07-09,14:12:58,UTC,46.45057032,-64.33070434
2019-07-09,14:13:08,UTC,46.45099981,-64.33070946
2019-07-09,14:13:18,UTC,46.45144547,-64.3307004
2019-07-09,14:13:28,UTC,46.45188125,-64.33063352
2019-07-09,14:13:38,UTC,46.45232398,-64.33056026
2019-07-09,14:13:48,UTC,46.45275875,-64.33057493
2019-07-09,14:13:58,UTC,46.45320215,-64.33060326
2019-07-09,14:14:08,UTC,46.45365461,-64.33059353
2019-07-09,14:14:18,UTC,46.45409181,-64.3305621
2019-07-09,14:14:28,UTC,46.4545306,-64.33055573
2019-07-09,14:14:38,UTC,46.45497325,-64.33056302
2019-07-09,14:14:48,UTC,46.45540492,-64.33052933
2019-07-09,14:14:58,UTC,46.45584614,-64.3305051
2019-07-09,14:15:08,UTC,46.45628267,-64.33047325
2019-07-09,14:15:18,UTC,46.45674275,-64.33045154
2019-07-09,14:15:28,UTC,46.45718322,-64.33043637
2019-07-09,14:15:38,UTC,46.45760802,-64.33042095
2019-07-09,14:15:48,UTC,46.45803482,-64.33041768
2019-07-09,14:15:58,UTC,46.45846129,-64.33041626
2019-07-09,14:16:08,UTC,46.4589109,-64.33040603
2019-07-09,14:16:18,UTC,46.45934885,-64.33036957
2019-07-09,14:16:28,UTC,46.45978605,-64.33031509
2019-07-09,14:16:38,UTC,46.46023482,-64.33025046
2019-07-09,14:16:48,UTC,46.46067135,-64.33019414
2019-07-09,14:16:58,UTC,46.46110637,-64.33018944
2019-07-09,14:17:08,UTC,46.46154416,-64.33021643
2019-07-09,14:17:18,UTC,46.46198069,-64.33022389
2019-07-09,14:17:28,UTC,46.46242057,-64.33020528
2019-07-09,14:17:38,UTC,46.46286238,-64.33015407
2019-07-09,14:17:48,UTC,46.46331634,-64.33010822
2019-07-09,14:17:58,UTC,46.46376905,-64.33005449
2019-07-09,14:18:08,UTC,46.46421061,-64.33000144
2019-07-09,14:18:18,UTC,46.46464798,-64.33001988
2019-07-09,14:18:28,UTC,46.46509146,-64.33005609
2019-07-09,14:18:38,UTC,46.46554652,-64.33008333
2019-07-09,14:18:48,UTC,46.46597961,-64.33003966
2019-07-09,14:18:58,UTC,46.46641279,-64.32996338
2019-07-09,14:19:08,UTC,46.46685166,-64.32989767
2019-07-09,14:19:18,UTC,46.46733672,-64.32994503
2019-07-09,14:19:28,UTC,46.46776512,-64.32998543
2019-07-09,14:19:38,UTC,46.4682009,-64.32996531
2019-07-09,14:19:48,UTC,46.46863005,-64.32990915
2019-07-09,14:19:58,UTC,46.46905242,-64.3298405
2019-07-09,14:20:08,UTC,46.46947352,-64.32980714
2019-07-09,14:20:18,UTC,46.46989387,-64.32981494
2019-07-09,14:20:28,UTC,46.47034407,-64.32980329
2019-07-09,14:20:38,UTC,46.47079384,-64.32979977
2019-07-09,14:20:48,UTC,46.47124772,-64.32977102
2019-07-09,14:20:58,UTC,46.47167151,-64.32973741
2019-07-09,14:21:08,UTC,46.4721067,-64.32969541
2019-07-09,14:21:18,UTC,46.47255831,-64.32961302
2019-07-09,14:21:28,UTC,46.47301605,-64.32956583
2019-07-09,14:21:38,UTC,46.4734478,-64.32950431
2019-07-09,14:21:48,UTC,46.47387729,-64.32944664
2019-07-09,14:21:58,UTC,46.47428381,-64.32941755
2019-07-09,14:22:08,UTC,46.47475228,-64.32947212
2019-07-09,14:22:18,UTC,46.47518931,-64.32942811
2019-07-09,14:22:28,UTC,46.47563053,-64.3293505
2019-07-09,14:22:38,UTC,46.47607511,-64.32931328
2019-07-09,14:22:48,UTC,46.47652136,-64.32933424
2019-07-09,14:22:58,UTC,46.4769677,-64.32935963
2019-07-09,14:23:08,UTC,46.47739258,-64.32932175
2019-07-09,14:23:18,UTC,46.47783983,-64.3292495
2019-07-09,14:23:28,UTC,46.47828609,-64.3291951
2019-07-09,14:23:38,UTC,46.4787336,-64.32917976
2019-07-09,14:23:48,UTC,46.47917708,-64.32922963
2019-07-09,14:23:58,UTC,46.47961412,-64.32917909
2019-07-09,14:24:08,UTC,46.48004109,-64.32909787
2019-07-09,14:24:18,UTC,46.48048357,-64.32905638
2019-07-09,14:24:28,UTC,46.48092312,-64.32907247
2019-07-09,14:24:38,UTC,46.48135839,-64.3290889
2019-07-09,14:24:48,UTC,46.4817831,-64.32905319
2019-07-09,14:24:58,UTC,46.48222013,-64.32898823
2019-07-09,14:25:08,UTC,46.48264476,-64.32892151
2019-07-09,14:25:18,UTC,46.48306444,-64.3288708
2019-07-09,14:25:28,UTC,46.48348572,-64.32884557
2019-07-09,14:25:38,UTC,46.48391713,-64.32883895
2019-07-09,14:25:48,UTC,46.48436858,-64.3288242
2019-07-09,14:25:58,UTC,46.48480603,-64.32880316
2019-07-09,14:26:08,UTC,46.48526126,-64.32875966
2019-07-09,14:26:18,UTC,46.48570525,-64.32870895
2019-07-09,14:26:28,UTC,46.48615141,-64.32871163
2019-07-09,14:26:38,UTC,46.48659809,-64.3287263
2019-07-09,14:26:48,UTC,46.48703462,-64.32870526
2019-07-09,14:26:58,UTC,46.48748104,-64.32867525
2019-07-09,14:27:08,UTC,46.48792025,-64.32863058
2019-07-09,14:27:18,UTC,46.48836013,-64.32861088
2019-07-09,14:27:28,UTC,46.48878677,-64.32858414
2019-07-09,14:27:38,UTC,46.48923269,-64.32855304
2019-07-09,14:27:48,UTC,46.489676,-64.32852144
2019-07-09,14:27:58,UTC,46.49012125,-64.32846671
2019-07-09,14:28:08,UTC,46.49056566,-64.3284652
2019-07-09,14:28:18,UTC,46.4910063,-64.32840921
2019-07-09,14:28:28,UTC,46.49145364,-64.32831684
2019-07-09,14:28:38,UTC,46.49190081,-64.32824484
2019-07-09,14:28:48,UTC,46.49234262,-64.328214
2019-07-09,14:28:58,UTC,46.49280162,-64.32824459
2019-07-09,14:29:08,UTC,46.49321551,-64.32826404
2019-07-09,14:29:18,UTC,46.49365825,-64.32824861
2019-07-09,14:29:28,UTC,46.49410064,-64.3281948
2019-07-09,14:29:38,UTC,46.49451186,-64.32811718
2019-07-09,14:29:48,UTC,46.49495099,-64.32809941
2019-07-09,14:29:58,UTC,46.49535743,-64.3281114
2019-07-09,14:30:08,UTC,46.49577468,-64.3281197
2019-07-09,14:30:18,UTC,46.49623518,-64.32810528
2019-07-09,14:30:28,UTC,46.49668252,-64.32806798
2019-07-09,14:30:38,UTC,46.49713137,-64.32803588
2019-07-09,14:30:48,UTC,46.49756656,-64.32802138
2019-07-09,14:30:58,UTC,46.49799806,-64.32800244
2019-07-09,14:31:08,UTC,46.49841364,-64.32801048
2019-07-09,14:31:18,UTC,46.49885167,-64.32804988
2019-07-09,14:31:28,UTC,46.49930161,-64.32806781
2019-07-09,14:31:38,UTC,46.49976052,-64.32804074
2019-07-09,14:31:48,UTC,46.50020736,-64.32799632
2019-07-09,14:31:58,UTC,46.50065144,-64.32794837
2019-07-09,14:32:08,UTC,46.50110238,-64.32790135
2019-07-09,14:32:18,UTC,46.50153883,-64.32787
2019-07-09,14:32:28,UTC,46.50197242,-64.32785491
2019-07-09,14:32:38,UTC,46.50239772,-64.32784779
2019-07-09,14:32:48,UTC,46.502834,-64.327884
2019-07-09,14:32:58,UTC,46.50326542,-64.32790051
2019-07-09,14:33:08,UTC,46.50371301,-64.32788517
2019-07-09,14:33:18,UTC,46.50415055,-64.32786296
2019-07-09,14:33:28,UTC,46.50457911,-64.32782306
2019-07-09,14:33:38,UTC,46.5050122,-64.32778501
2019-07-09,14:33:48,UTC,46.50545645,-64.32777629
2019-07-09,14:33:58,UTC,46.50589666,-64.32777185
2019-07-09,14:34:08,UTC,46.50634401,-64.32776632
2019-07-09,14:34:18,UTC,46.50677291,-64.3277094
2019-07-09,14:34:28,UTC,46.50720399,-64.3276835
2019-07-09,14:34:38,UTC,46.50762971,-64.32774385
2019-07-09,14:34:48,UTC,46.50806238,-64.32774972
2019-07-09,14:34:58,UTC,46.50848868,-64.32774394
2019-07-09,14:35:08,UTC,46.50893929,-64.32772156
2019-07-09,14:35:18,UTC,46.50936769,-64.32772382
2019-07-09,14:35:28,UTC,46.50983591,-64.32773145
2019-07-09,14:35:38,UTC,46.5102757,-64.32769566
2019-07-09,14:35:48,UTC,46.51071969,-64.32763648
2019-07-09,14:35:58,UTC,46.5111605,-64.3276022
2019-07-09,14:36:08,UTC,46.51158689,-64.32757739
2019-07-09,14:36:18,UTC,46.51203431,-64.32759793
2019-07-09,14:36:28,UTC,46.51247855,-64.32759617
2019-07-09,14:36:38,UTC,46.51290997,-64.32758644
2019-07-09,14:36:48,UTC,46.51336242,-64.32753506
2019-07-09,14:36:58,UTC,46.51380256,-64.32750254
2019-07-09,14:37:08,UTC,46.51422425,-64.32748946
2019-07-09,14:37:18,UTC,46.51467637,-64.32746197
2019-07-09,14:37:28,UTC,46.51512874,-64.32742995
2019-07-09,14:37:38,UTC,46.51556502,-64.32740766
2019-07-09,14:37:48,UTC,46.51600339,-64.3274561
2019-07-09,14:37:58,UTC,46.51646046,-64.32746097
2019-07-09,14:38:08,UTC,46.5169047,-64.32745149
2019-07-09,14:38:18,UTC,46.51735565,-64.32740288
2019-07-09,14:38:28,UTC,46.51779938,-64.32736675
2019-07-09,14:38:38,UTC,46.51822619,-64.3273872
2019-07-09,14:38:48,UTC,46.51863632,-64.32742517
2019-07-09,14:38:58,UTC,46.51908886,-64.32740288
2019-07-09,14:39:08,UTC,46.51954642,-64.32731428
2019-07-09,14:39:18,UTC,46.52014724,-64.32726692
2019-07-09,14:39:28,UTC,46.52052702,-64.32724874
2019-07-09,14:39:38,UTC,46.52094444,-64.32728469
2019-07-09,14:39:48,UTC,46.52136086,-64.32730992
2019-07-09,14:39:58,UTC,46.52180661,-64.32727505
2019-07-09,14:40:08,UTC,46.52223601,-64.32720523
2019-07-09,14:40:18,UTC,46.52265963,-64.3271738
2019-07-09,14:40:28,UTC,46.52308711,-64.32716659
2019-07-09,14:40:38,UTC,46.52352246,-64.32717531
2019-07-09,14:40:48,UTC,46.52395053,-64.32717003
2019-07-09,14:40:58,UTC,46.52437474,-64.32716056
2019-07-09,14:41:08,UTC,46.52482686,-64.32715218
2019-07-09,14:41:18,UTC,46.52527713,-64.32710507
2019-07-09,14:41:28,UTC,46.52573319,-64.32707867
2019-07-09,14:41:38,UTC,46.52617123,-64.32705503
2019-07-09,14:41:48,UTC,46.52659393,-64.32702871
2019-07-09,14:41:58,UTC,46.52695511,-64.32700692
2019-07-09,14:42:08,UTC,46.52723573,-64.32696434
2019-07-09,14:42:18,UTC,46.52747185,-64.32694506
2019-07-09,14:42:28,UTC,46.52769933,-64.32696409
2019-07-09,14:42:38,UTC,46.52791341,-64.32695629
2019-07-09,14:42:48,UTC,46.52823192,-64.32696618
2019-07-09,14:42:58,UTC,46.52863903,-64.32692075
2019-07-09,14:43:08,UTC,46.5290598,-64.32689929
2019-07-09,14:43:18,UTC,46.52948652,-64.32687968
2019-07-09,14:43:28,UTC,46.52991006,-64.32686543
2019-07-09,14:43:38,UTC,46.53034525,-64.32684699
2019-07-09,14:43:48,UTC,46.53078195,-64.32684607
2019-07-09,14:43:58,UTC,46.53121948,-64.32683492
2019-07-09,14:44:08,UTC,46.53165635,-64.32683769
2019-07-09,14:44:18,UTC,46.53209749,-64.32684213
2019-07-09,14:44:28,UTC,46.53253703,-64.32685906
2019-07-09,14:44:38,UTC,46.53297298,-64.32688102
2019-07-09,14:44:48,UTC,46.53340666,-64.32691589
2019-07-09,14:44:58,UTC,46.53384151,-64.32695135
2019-07-09,14:45:08,UTC,46.53428307,-64.32698445
2019-07-09,14:45:18,UTC,46.53473678,-64.32702377
2019-07-09,14:45:28,UTC,46.53516828,-64.32701589
2019-07-09,14:45:38,UTC,46.53562157,-64.3270101
2019-07-09,14:45:48,UTC,46.53607453,-64.32699317
2019-07-09,14:45:58,UTC,46.53650193,-64.32701916
2019-07-09,14:46:08,UTC,46.53693561,-64.3270868
2019-07-09,14:46:18,UTC,46.53738286,-64.32712753
2019-07-09,14:46:28,UTC,46.5378178,-64.3270961
2019-07-09,14:46:38,UTC,46.53826707,-64.32706576
2019-07-09,14:46:48,UTC,46.53870343,-64.32706953
2019-07-09,14:46:58,UTC,46.53913518,-64.32712343
2019-07-09,14:47:08,UTC,46.53958789,-64.32716601
2019-07-09,14:47:18,UTC,46.54003683,-64.32717665
2019-07-09,14:47:28,UTC,46.54046305,-64.32717514
2019-07-09,14:47:38,UTC,46.54089647,-64.32715486
2019-07-09,14:47:48,UTC,46.54134055,-64.32711354
2019-07-09,14:47:58,UTC,46.54178127,-64.32708973
2019-07-09,14:48:08,UTC,46.54221503,-64.32711815
2019-07-09,14:48:18,UTC,46.54265944,-64.32718
2019-07-09,14:48:28,UTC,46.54310494,-64.32723013
2019-07-09,14:48:38,UTC,46.54354641,-64.32725301
2019-07-09,14:48:48,UTC,46.54397548,-64.3272344
2019-07-09,14:48:58,UTC,46.54440715,-64.32721294
2019-07-09,14:49:08,UTC,46.54484536,-64.32719015
2019-07-09,14:49:18,UTC,46.54527325,-64.32717112
2019-07-09,14:49:28,UTC,46.54572311,-64.32718252
2019-07-09,14:49:38,UTC,46.5461588,-64.32721378
2019-07-09,14:49:48,UTC,46.54659734,-64.32724463
2019-07-09,14:49:58,UTC,46.54703286,-64.32727765
2019-07-09,14:50:08,UTC,46.5474642,-64.32727715
2019-07-09,14:50:18,UTC,46.54792545,-64.32727296
2019-07-09,14:50:28,UTC,46.54839006,-64.32724345
2019-07-09,14:50:38,UTC,46.54882324,-64.32721219
2019-07-09,14:50:48,UTC,46.54924468,-64.3271987
2019-07-09,14:50:58,UTC,46.54966906,-64.32717556
2019-07-09,14:51:08,UTC,46.55010684,-64.32716182
2019-07-09,14:51:18,UTC,46.55054463,-64.32717657
2019-07-09,14:51:28,UTC,46.55098954,-64.32721018
2019-07-09,14:51:38,UTC,46.55140813,-64.32724949
2019-07-09,14:51:48,UTC,46.55184064,-64.32726508
2019-07-09,14:51:58,UTC,46.55228203,-64.32725661
2019-07-09,14:52:08,UTC,46.55271923,-64.32724832
2019-07-09,14:52:18,UTC,46.55315249,-64.32727271
2019-07-09,14:52:28,UTC,46.55357779,-64.32727757
2019-07-09,14:52:38,UTC,46.5539989,-64.32726072
2019-07-09,14:52:48,UTC,46.55441548,-64.32725779
2019-07-09,14:52:58,UTC,46.55484471,-64.32726441
2019-07-09,14:53:08,UTC,46.55524864,-64.32724714
2019-07-09,14:53:18,UTC,46.55565977,-64.3272313
2019-07-09,14:53:28,UTC,46.55606663,-64.32732015
2019-07-09,14:53:38,UTC,46.55647231,-64.32747697
2019-07-09,14:53:48,UTC,46.55687448,-64.32763933
2019-07-09,14:53:58,UTC,46.55727522,-64.32779138
2019-07-09,14:54:08,UTC,46.55768165,-64.32791577
2019-07-09,14:54:18,UTC,46.55806261,-64.32800956
2019-07-09,14:54:28,UTC,46.55843267,-64.32809112
2019-07-09,14:54:38,UTC,46.55884649,-64.32824342
2019-07-09,14:54:48,UTC,46.55924639,-64.32842379
2019-07-09,14:54:58,UTC,46.55958611,-64.32854332
2019-07-09,14:55:08,UTC,46.56002557,-64.32875454
2019-07-09,14:55:18,UTC,46.56039722,-64.32891078
2019-07-09,14:55:28,UTC,46.56080282,-64.32907708
2019-07-09,14:55:38,UTC,46.56122116,-64.3292728
2019-07-09,14:55:48,UTC,46.5616188,-64.32945443
2019-07-09,14:55:58,UTC,46.56203806,-64.32960581
2019-07-09,14:56:08,UTC,46.56236747,-64.32977563
2019-07-09,14:56:18,UTC,46.56278715,-64.32992843
2019-07-09,14:56:28,UTC,46.56320659,-64.3300467
2019-07-09,14:56:38,UTC,46.56361604,-64.33025449
2019-07-09,14:56:48,UTC,46.56408685,-64.33038214
2019-07-09,14:56:58,UTC,46.56447343,-64.33050209
2019-07-09,14:57:08,UTC,46.56485287,-64.33059865
2019-07-09,14:57:18,UTC,46.56522419,-64.33081213
2019-07-09,14:57:28,UTC,46.56557833,-64.3311485
2019-07-09,14:57:38,UTC,46.56591788,-64.33138621
2019-07-09,14:57:48,UTC,46.56628207,-64.33167455
2019-07-09,14:57:58,UTC,46.56664954,-64.33190706
2019-07-09,14:58:08,UTC,46.56704038,-64.3320892
2019-07-09,14:58:18,UTC,46.56741204,-64.33235424
2019-07-09,14:58:28,UTC,46.56776274,-64.33260821
2019-07-09,14:58:38,UTC,46.56811402,-64.33286553
2019-07-09,14:58:48,UTC,46.56846615,-64.33311213
2019-07-09,14:58:58,UTC,46.56882087,-64.33335135
2019-07-09,14:59:08,UTC,46.56918045,-64.33359534
2019-07-09,14:59:18,UTC,46.56952813,-64.33382685
2019-07-09,14:59:28,UTC,46.56986014,-64.33404336
2019-07-09,14:59:38,UTC,46.57018553,-64.33424846
2019-07-09,14:59:48,UTC,46.57047881,-64.33450998
2019-07-09,14:59:58,UTC,46.5707197,-64.33484844
2019-07-09,15:00:08,UTC,46.57093596,-64.33522386
2019-07-09,15:00:18,UTC,46.57115699,-64.33561136
2019-07-09,15:00:28,UTC,46.57139445,-64.33596533
2019-07-09,15:00:38,UTC,46.57162721,-64.33631904
2019-07-09,15:00:48,UTC,46.57185562,-64.33666639
2019-07-09,15:00:58,UTC,46.5720888,-64.33701281
2019-07-09,15:01:08,UTC,46.57232073,-64.33734088
2019-07-09,15:01:18,UTC,46.57254294,-64.33765688
2019-07-09,15:01:28,UTC,46.57275408,-64.33794161
2019-07-09,15:01:38,UTC,46.57296019,-64.33820983
2019-07-09,15:01:48,UTC,46.57315389,-64.33846079
2019-07-09,15:01:58,UTC,46.57334249,-64.33870596
2019-07-09,15:02:08,UTC,46.57353544,-64.33895473
2019-07-09,15:02:18,UTC,46.57372487,-64.33920259
2019-07-09,15:02:28,UTC,46.57391782,-64.33947894
2019-07-09,15:02:38,UTC,46.57407758,-64.33974666
2019-07-09,15:02:48,UTC,46.5742572,-64.34002125
2019-07-09,15:02:58,UTC,46.57443951,-64.34026801
2019-07-09,15:03:08,UTC,46.57462676,-64.34049885
2019-07-09,15:03:18,UTC,46.57481099,-64.34072197
2019-07-09,15:03:28,UTC,46.57501576,-64.34096773
2019-07-09,15:03:38,UTC,46.57519975,-64.34120343
2019-07-09,15:03:48,UTC,46.57539111,-64.34147928
2019-07-09,15:03:58,UTC,46.57556956,-64.34175471
2019-07-09,15:04:08,UTC,46.57573711,-64.34201723
2019-07-09,15:04:18,UTC,46.57591456,-64.34228461
2019-07-09,15:04:28,UTC,46.57609544,-64.34252861
2019-07-09,15:04:38,UTC,46.57629048,-64.34277026
2019-07-09,15:04:48,UTC,46.57649718,-64.34297335
2019-07-09,15:04:58,UTC,46.57667966,-64.3431917
2019-07-09,15:05:08,UTC,46.57686029,-64.3434238
2019-07-09,15:05:18,UTC,46.57705374,-64.34368783
2019-07-09,15:05:28,UTC,46.57722624,-64.34395395
2019-07-09,15:05:38,UTC,46.57740109,-64.34423441
2019-07-09,15:05:48,UTC,46.57757945,-64.34450699
2019-07-09,15:05:58,UTC,46.57776285,-64.34475644
2019-07-09,15:06:08,UTC,46.57794172,-64.34498434
2019-07-09,15:06:18,UTC,46.5781397,-64.34521945
2019-07-09,15:06:28,UTC,46.57832528,-64.34545255
2019-07-09,15:06:38,UTC,46.57851404,-64.34569353
2019-07-09,15:06:48,UTC,46.57868939,-64.34594885
2019-07-09,15:06:58,UTC,46.57885593,-64.34620223
2019-07-09,15:07:08,UTC,46.5790493,-64.34645838
2019-07-09,15:07:18,UTC,46.57924687,-64.34669442
2019-07-09,15:07:28,UTC,46.57944761,-64.3468877
2019-07-09,15:07:38,UTC,46.5796549,-64.34706699
2019-07-09,15:07:48,UTC,46.57986511,-64.3472633
2019-07-09,15:07:58,UTC,46.58006921,-64.34747863
2019-07-09,15:08:08,UTC,46.58027189,-64.34773704
2019-07-09,15:08:18,UTC,46.58046484,-64.34800082
2019-07-09,15:08:28,UTC,46.58065486,-64.3482428
2019-07-09,15:08:38,UTC,46.58085393,-64.34845143
2019-07-09,15:08:48,UTC,46.58108217,-64.34865905
2019-07-09,15:08:58,UTC,46.58129985,-64.34886298
2019-07-09,15:09:08,UTC,46.58151124,-64.34905753
2019-07-09,15:09:18,UTC,46.58173503,-64.34922474
2019-07-09,15:09:28,UTC,46.58197794,-64.34934695
2019-07-09,15:09:38,UTC,46.58222395,-64.34943421
2019-07-09,15:09:48,UTC,46.58247951,-64.34950948
2019-07-09,15:09:58,UTC,46.58274128,-64.34957997
2019-07-09,15:10:08,UTC,46.58302593,-64.34965013
2019-07-09,15:10:18,UTC,46.58330086,-64.34969799
2019-07-09,15:10:28,UTC,46.58358182,-64.34973914
2019-07-09,15:10:38,UTC,46.58384107,-64.34980293
2019-07-09,15:10:48,UTC,46.5841165,-64.34986303
2019-07-09,15:10:58,UTC,46.58438665,-64.34989203
2019-07-09,15:11:08,UTC,46.58466476,-64.34988935
2019-07-09,15:11:18,UTC,46.58493097,-64.34985775
2019-07-09,15:11:28,UTC,46.58519282,-64.3498352
2019-07-09,15:11:38,UTC,46.58545685,-64.3498409
2019-07-09,15:11:48,UTC,46.58571258,-64.34986269
2019-07-09,15:11:58,UTC,46.58597745,-64.34988624
2019-07-09,15:12:08,UTC,46.58624701,-64.34989848
2019-07-09,15:12:18,UTC,46.58652931,-64.3498953
2019-07-09,15:12:28,UTC,46.58683475,-64.34987099
2019-07-09,15:12:38,UTC,46.5871106,-64.34984987
2019-07-09,15:12:48,UTC,46.58740271,-64.34986579
2019-07-09,15:12:58,UTC,46.58766339,-64.3498663
2019-07-09,15:13:08,UTC,46.58791677,-64.34987409
2019-07-09,15:13:18,UTC,46.5881798,-64.34989362
2019-07-09,15:13:28,UTC,46.58844223,-64.34991533
2019-07-09,15:13:38,UTC,46.58870777,-64.34992614
2019-07-09,15:13:48,UTC,46.58897063,-64.34991131
2019-07-09,15:13:58,UTC,46.58926031,-64.34989345
2019-07-09,15:14:08,UTC,46.58951797,-64.34988172
2019-07-09,15:14:18,UTC,46.58977646,-64.34985842
2019-07-09,15:14:28,UTC,46.59002683,-64.34985037
2019-07-09,15:14:38,UTC,46.59027955,-64.3498321
2019-07-09,15:14:48,UTC,46.5905393,-64.34981089
2019-07-09,15:14:58,UTC,46.59081104,-64.34977879
2019-07-09,15:15:08,UTC,46.5910599,-64.34967837
2019-07-09,15:15:18,UTC,46.59133005,-64.34951828
2019-07-09,15:15:28,UTC,46.59159475,-64.34927822
2019-07-09,15:15:38,UTC,46.59184562,-64.3490079
2019-07-09,15:15:48,UTC,46.59203832,-64.34869065
2019-07-09,15:15:58,UTC,46.59220789,-64.34833165
2019-07-09,15:16:08,UTC,46.59231978,-64.34792136
2019-07-09,15:16:18,UTC,46.5923824,-64.34748936
2019-07-09,15:16:28,UTC,46.59236245,-64.34701997
2019-07-09,15:16:38,UTC,46.59233462,-64.34653608
2019-07-09,15:16:48,UTC,46.59227687,-64.34611263
2019-07-09,15:16:58,UTC,46.59216866,-64.34572371
2019-07-09,15:17:08,UTC,46.59202952,-64.34529137
2019-07-09,15:17:18,UTC,46.59225072,-64.34492407
2019-07-09,15:17:28,UTC,46.59186264,-64.34460271
2019-07-09,15:17:38,UTC,46.5916116,-64.3443241
2019-07-09,15:17:48,UTC,46.59132133,-64.34408622
2019-07-09,15:17:58,UTC,46.59097784,-64.34391431
2019-07-09,15:18:08,UTC,46.59068171,-64.34381205
2019-07-09,15:18:18,UTC,46.59038524,-64.34374734
2019-07-09,15:18:28,UTC,46.5900964,-64.34374994
2019-07-09,15:18:38,UTC,46.58984981,-64.34382831
2019-07-09,15:18:48,UTC,46.58959801,-64.34394255
2019-07-09,15:18:58,UTC,46.58940481,-64.34411966
2019-07-09,15:19:08,UTC,46.58923172,-64.34433575
2019-07-09,15:19:18,UTC,46.58910717,-64.34457572
2019-07-09,15:19:28,UTC,46.58896158,-64.34483539
2019-07-09,15:19:38,UTC,46.58889209,-64.3451332
2019-07-09,15:19:48,UTC,46.58882587,-64.34543369
2019-07-09,15:19:58,UTC,46.58883903,-64.34575128
2019-07-09,15:20:08,UTC,46.58888455,-64.34604524
2019-07-09,15:20:18,UTC,46.58897323,-64.34633777
2019-07-09,15:20:28,UTC,46.58909233,-64.3466049
2019-07-09,15:20:38,UTC,46.5892417,-64.34682802
2019-07-09,15:20:48,UTC,46.58940816,-64.34701377
2019-07-09,15:20:58,UTC,46.58960279,-64.34715198
2019-07-09,15:21:08,UTC,46.58981326,-64.34725039
2019-07-09,15:21:18,UTC,46.59004083,-64.34730613
2019-07-09,15:21:28,UTC,46.59027996,-64.34733974
2019-07-09,15:21:38,UTC,46.59052262,-64.34729473
2019-07-09,15:21:48,UTC,46.59076251,-64.34717269
2019-07-09,15:21:58,UTC,46.59100567,-64.34700312
2019-07-09,15:22:08,UTC,46.59123953,-64.34679433
2019-07-09,15:22:18,UTC,46.59145544,-64.34656844
2019-07-09,15:22:28,UTC,46.59165074,-64.34629602
2019-07-09,15:22:38,UTC,46.5918333,-64.3459812
2019-07-09,15:22:48,UTC,46.5920234,-64.34563603
2019-07-09,15:22:58,UTC,46.59219867,-64.34528651
2019-07-09,15:23:08,UTC,46.59231861,-64.34488283
2019-07-09,15:23:18,UTC,46.59240997,-64.34444128
2019-07-09,15:23:28,UTC,46.59245105,-64.34398941
2019-07-09,15:23:38,UTC,46.59243923,-64.34355305
2019-07-09,15:23:48,UTC,46.5924497,-64.3430912
2019-07-09,15:23:58,UTC,46.59241685,-64.34264143
2019-07-09,15:24:08,UTC,46.59235306,-64.34219845
2019-07-09,15:24:18,UTC,46.59220537,-64.34182696
2019-07-09,15:24:28,UTC,46.5919944,-64.34151256
2019-07-09,15:24:38,UTC,46.59176063,-64.34128666
2019-07-09,15:24:48,UTC,46.5914733,-64.34119153
2019-07-09,15:24:58,UTC,46.59120264,-64.34123428
2019-07-09,15:25:08,UTC,46.5910029,-64.34143963
2019-07-09,15:25:18,UTC,46.59088329,-64.34173023
2019-07-09,15:25:28,UTC,46.59088899,-64.34207205
2019-07-09,15:25:38,UTC,46.59100357,-64.34236365
2019-07-09,15:25:48,UTC,46.59120415,-64.34258242
2019-07-09,15:25:58,UTC,46.59149693,-64.34273003
2019-07-09,15:26:08,UTC,46.59165845,-64.34308567
2019-07-09,15:26:18,UTC,46.592026,-64.34285726
2019-07-09,15:26:28,UTC,46.59240662,-64.34259868
2019-07-09,15:26:38,UTC,46.59279001,-64.34235846
2019-07-09,15:26:48,UTC,46.59316443,-64.34206266
2019-07-09,15:26:58,UTC,46.59352619,-64.34169201
2019-07-09,15:27:08,UTC,46.59384336,-64.34124408
2019-07-09,15:27:18,UTC,46.59413857,-64.34075005
