FileName: C:\TRAWLS~2\GP323F.TXT
Local Time: Fri Aug 12 17:35:29 2011

Ship: Aug 12, 2011 Trip: GP323F Tow: 11
Comments: zone E ouest des grenade sous marine
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
110812  203531  48  14.2225 N  61  53.5611 W   6.3        2.7*       4.0       59.2*     594.3*
110812  203532  48  14.2236 N  61  53.5590 W   6.3        2.7        4.0       59.2      594.3 
110812  203533  48  14.2246 N  61  53.5568 W   6.3        2.7        4.0       59.2      594.3 
110812  203534  48  14.2255 N  61  53.5546 W   6.3        2.7        4.0       59.2      594.3 
110812  203535  48  14.2263 N  61  53.5527 W   6.3        2.7        4.0       59.2      594.3 
110812  203536  48  14.2274 N  61  53.5509 W   6.2        2.7        4.0       59.2      594.3 
110812  203537  48  14.2282 N  61  53.5489 W   6.1        2.7        4.0       59.2      594.3 
110812  203538  48  14.2291 N  61  53.5469 W   6.0        2.7        4.0       59.2      594.3 
110812  203539  48  14.2300 N  61  53.5452 W   5.9        2.7        4.0       59.2      594.3 
110812  203540  48  14.2308 N  61  53.5435 W   5.7        2.7        4.0       59.2      594.3 
110812  203541  48  14.2316 N  61  53.5419 W   5.6        2.7        4.0       59.2      594.3 
110812  203542  48  14.2323 N  61  53.5403 W   5.5        2.7        4.0       59.2      594.3 
110812  203543  48  14.2330 N  61  53.5388 W   5.3        2.7        4.0       59.2      594.3 
110812  203544  48  14.2336 N  61  53.5373 W   5.1        2.7        4.0       59.2      594.3 
110812  203545  48  14.2342 N  61  53.5358 W   5.0        2.7        4.0       59.2      594.3 
110812  203546  48  14.2347 N  61  53.5345 W   4.8        2.7        4.0       59.2      594.3 
110812  203547  48  14.2354 N  61  53.5331 W   4.7        2.7        4.0       59.2      594.3 
110812  203548  48  14.2359 N  61  53.5318 W   4.6        2.7        4.0       59.2      594.3 
110812  203549  48  14.2366 N  61  53.5304 W   4.5        2.7        4.0       59.2      594.3 
110812  203550  48  14.2369 N  61  53.5291 W   4.4        2.7        4.0       59.2      594.3 
110812  203551  48  14.2375 N  61  53.5278 W   4.2        2.7        4.0       59.2      594.3 
110812  203552  48  14.2381 N  61  53.5264 W   4.2        2.7        4.0       59.2      594.3 
110812  203553  48  14.2387 N  61  53.5252 W   4.1        2.7        4.0       59.2      594.3 
110812  203554  48  14.2393 N  61  53.5240 W   4.0        2.7        4.0       59.2      594.3 
110812  203555  48  14.2399 N  61  53.5227 W   4.0        2.7        4.0       59.2      594.3 
110812  203556  48  14.2404 N  61  53.5215 W   3.9        2.7        4.0       59.2      594.3 
110812  203557  48  14.2409 N  61  53.5202 W   3.8        2.7        4.0       59.2      594.3 
110812  203558  48  14.2414 N  61  53.5190 W   3.8        2.7        4.0       59.2      594.3 
110812  203559  48  14.2420 N  61  53.5177 W   3.7        2.7        4.0        0.0*     594.3 
110812  203600  48  14.2424 N  61  53.5166 W   3.7        2.7        4.0        0.0      594.3 
110812  203601  48  14.2429 N  61  53.5155 W   3.6        2.7        4.0        0.0      594.3 
110812  203602  48  14.2433 N  61  53.5143 W   3.6        2.7        4.0        0.0      594.3 
110812  203603  48  14.2438 N  61  53.5131 W   3.5        2.7        4.0        0.0      594.3 
110812  203604  48  14.2442 N  61  53.5120 W   3.5        2.7        4.0        2.6*     594.3 
110812  203605  48  14.2448 N  61  53.5110 W   3.4        2.7        4.0        2.6      594.3 
110812  203606  48  14.2454 N  61  53.5098 W   3.4        2.7        4.0        2.6      594.3 
110812  203607  48  14.2457 N  61  53.5086 W   3.4        2.7        4.0        2.6      594.3 
110812  203608  48  14.2460 N  61  53.5075 W   3.3        2.7        4.0        2.6      594.3 
110812  203609  48  14.2464 N  61  53.5065 W   3.3        2.7        4.0        2.6      594.3 
110812  203610  48  14.2468 N  61  53.5054 W   3.3        2.7        4.0        2.6      594.3 
110812  203611  48  14.2472 N  61  53.5043 W   3.3        2.7        4.0        2.6      594.3 
110812  203612  48  14.2477 N  61  53.5031 W   3.3        2.7        4.0        2.6      594.3 
110812  203613  48  14.2481 N  61  53.5019 W   3.3        2.7        4.0        2.6      594.3 
110812  203614  48  14.2488 N  61  53.5006 W   3.4        2.7        4.0        2.6      594.3 
110812  203615  48  14.2495 N  61  53.4993 W   3.5        2.7        4.0        2.6      594.3 
110812  203616  48  14.2503 N  61  53.4978 W   3.7        2.7        4.0        2.6      594.3 
110812  203617  48  14.2509 N  61  53.4961 W   3.8        2.7        4.0        2.6      594.3 
110812  203618  48  14.2517 N  61  53.4945 W   4.0        2.7        4.0        2.6      594.3 
110812  203619  48  14.2525 N  61  53.4929 W   4.1        2.7        4.0        2.6      594.3 
110812  203620  48  14.2533 N  61  53.4912 W   4.3        2.7        4.0        2.6      594.3 
110812  203621  48  14.2543 N  61  53.4894 W   4.5        2.7        4.0        2.6      594.3 
110812  203622  48  14.2551 N  61  53.4875 W   4.7        2.7        4.0        2.6      594.3 
110812  203623  48  14.2560 N  61  53.4856 W   4.8        2.7        4.0        2.6      594.3 
110812  203624  48  14.2569 N  61  53.4837 W   5.0        2.7        4.0        2.6      594.3 
110812  203625  48  14.2579 N  61  53.4815 W   5.2        2.7        4.0        2.6      594.3 
110812  203626  48  14.2590 N  61  53.4794 W   5.4        2.7        4.0        2.6      594.3 
110812  203627  48  14.2602 N  61  53.4774 W   5.5        2.7        4.0        2.6      594.3 
110812  203628  48  14.2613 N  61  53.4753 W   5.7        2.7        4.0        2.6      594.3 
110812  203629  48  14.2624 N  61  53.4731 W   5.8        2.7        4.0        2.6      594.3 
110812  203630  48  14.2635 N  61  53.4710 W   5.9        2.7        4.0        2.6      594.3 
110812  203631  48  14.2647 N  61  53.4688 W   6.0        2.7        4.0        2.6      594.3 
110812  203632  48  14.2658 N  61  53.4664 W   6.1        2.7        4.0        2.6      594.3 
110812  203633  48  14.2669 N  61  53.4642 W   6.2        2.7        4.0        2.6      594.3 
110812  203634  48  14.2680 N  61  53.4620 W   6.3        2.7        4.0        2.6      594.3 
110812  203635  48  14.2693 N  61  53.4597 W   6.4        2.7        4.0        2.6      594.3 
110812  203636  48  14.2705 N  61  53.4574 W   6.5        2.7        4.0        2.6      594.3 
110812  203637  48  14.2717 N  61  53.4552 W   6.5        2.7        4.0        2.6      594.3 
110812  203638  48  14.2728 N  61  53.4529 W   6.5        2.7        4.0        2.6      594.3 
110812  203639  48  14.2740 N  61  53.4506 W   6.6        2.7        4.0        2.6      594.3 
110812  203640  48  14.2751 N  61  53.4482 W   6.7        2.7        4.0        2.6      594.3 
110812  203641  48  14.2762 N  61  53.4461 W   6.7        2.7        4.0        2.6      594.3 
110812  203642  48  14.2775 N  61  53.4439 W   6.7        2.7        4.0        2.6      594.3 
110812  203643  48  14.2787 N  61  53.4416 W   6.7        2.7        4.0        2.6      594.3 
110812  203644  48  14.2798 N  61  53.4394 W   6.7        2.7        4.0        2.6      594.3 
110812  203645  48  14.2809 N  61  53.4371 W   6.7        2.7        4.0        2.6      594.3 
110812  203646  48  14.2820 N  61  53.4349 W   6.7        2.7        4.0        2.6      594.3 
110812  203647  48  14.2832 N  61  53.4328 W   6.7        2.7        4.0        2.6      594.3 
110812  203648  48  14.2846 N  61  53.4306 W   6.8        2.7        4.0        2.6      594.3 
110812  203649  48  14.2858 N  61  53.4284 W   6.8        2.7        4.0        2.6      594.3 
110812  203650  48  14.2870 N  61  53.4263 W   6.8        2.7        4.0        2.6      594.3 
110812  203651  48  14.2882 N  61  53.4241 W   6.8        2.7        4.0        2.6      594.3 
110812  203652  48  14.2893 N  61  53.4218 W   6.8        2.7        4.0        2.6      594.3 
110812  203653  48  14.2904 N  61  53.4196 W   6.7        2.7        4.0        2.6      594.3 
