FileName: C:\TRAWLS~2\GP329F.TXT
Local Time: Thu Jul 14 17:15:16 2011

Ship: July 14, 2011 Trip: GP329F Tow: 08
Comments: zone e traffic land
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
110714  201518  48  10.9326 N  61  15.9654 W   6.6       13.3*       7.4       74.5*     171.1*
110714  201519  48  10.9322 N  61  15.9680 W   6.5       13.3        7.4       74.5      171.1 
110714  201520  48  10.9319 N  61  15.9703 W   6.4       13.3        7.4       74.5      171.1 
110714  201521  48  10.9315 N  61  15.9725 W   6.3       13.3        7.4       74.5      171.1 
110714  201522  48  10.9312 N  61  15.9746 W   6.1       13.3        7.4       74.5      171.1 
110714  201523  48  10.9309 N  61  15.9765 W   5.9       13.3        7.4       74.5      171.1 
110714  201524  48  10.9307 N  61  15.9784 W   5.7       13.3        7.4       74.5      171.1 
110714  201525  48  10.9305 N  61  15.9803 W   5.6       13.3        7.4       74.5      171.1 
110714  201526  48  10.9303 N  61  15.9822 W   5.4       13.3        7.4       74.5      171.1 
110714  201527  48  10.9300 N  61  15.9840 W   5.3       13.3        7.4       74.5      171.1 
110714  201528  48  10.9298 N  61  15.9858 W   5.2       13.3        7.4       74.5      171.1 
110714  201529  48  10.9297 N  61  15.9875 W   5.0       13.3        7.4       74.5      171.1 
110714  201530  48  10.9296 N  61  15.9892 W   4.9       13.3        7.4       74.5      171.1 
110714  201531  48  10.9294 N  61  15.9907 W   4.7       13.3        7.4       74.5      171.1 
110714  201532  48  10.9292 N  61  15.9921 W   4.5       13.3        7.4       74.5      171.1 
110714  201533  48  10.9291 N  61  15.9937 W   4.4       13.3        7.4       74.5      171.1 
110714  201534  48  10.9290 N  61  15.9953 W   4.3       13.3        7.4       74.5      171.1 
110714  201535  48  10.9289 N  61  15.9967 W   4.2       13.3        7.4       74.5      171.1 
110714  201536  48  10.9288 N  61  15.9981 W   4.1       13.3        7.4       74.5      171.1 
110714  201537  48  10.9286 N  61  15.9996 W   4.0       13.3        7.4       74.5      171.1 
110714  201538  48  10.9285 N  61  16.0010 W   3.9       13.3        7.4       74.5      171.1 
110714  201539  48  10.9284 N  61  16.0023 W   3.8       13.3        7.4       74.5      171.1 
110714  201540  48  10.9283 N  61  16.0038 W   3.8       13.3        7.4       74.5      171.1 
110714  201541  48  10.9282 N  61  16.0052 W   3.7       13.3        7.4       74.5      171.1 
110714  201542  48  10.9281 N  61  16.0066 W   3.7       13.3        7.4       74.5      171.1 
110714  201543  48  10.9279 N  61  16.0080 W   3.7       13.3        7.4       74.5      171.1 
110714  201544  48  10.9278 N  61  16.0093 W   3.6       13.3        7.4       74.5      171.1 
110714  201545  48  10.9276 N  61  16.0106 W   3.5       13.3        7.4       74.5      171.1 
110714  201546  48  10.9275 N  61  16.0119 W   3.5       13.3        7.4       74.5      171.1 
110714  201547  48  10.9275 N  61  16.0132 W   3.4       13.3        7.4       74.5      171.1 
110714  201548  48  10.9274 N  61  16.0145 W   3.4       13.3        7.4       74.5      171.1 
110714  201549  48  10.9273 N  61  16.0158 W   3.4       13.3        7.4       74.5      171.1 
110714  201550  48  10.9271 N  61  16.0171 W   3.4       13.3        7.4       74.5      171.1 
110714  201551  48  10.9270 N  61  16.0183 W   3.3       13.3        7.4       74.5      171.1 
110714  201552  48  10.9269 N  61  16.0195 W   3.3       13.3        7.4       74.5      171.1 
110714  201553  48  10.9268 N  61  16.0207 W   3.2       13.3        7.4       74.5      171.1 
110714  201554  48  10.9267 N  61  16.0219 W   3.2       13.3        7.4        1.3*     171.1 
110714  201555  48  10.9265 N  61  16.0231 W   3.2       13.3        7.4        1.3      171.1 
110714  201556  48  10.9264 N  61  16.0243 W   3.2       13.3        7.4        1.3      171.1 
110714  201557  48  10.9263 N  61  16.0255 W   3.1       13.3        7.4        1.3      171.1 
110714  201558  48  10.9262 N  61  16.0267 W   3.1       13.3        7.4        1.3      171.1 
110714  201559  48  10.9261 N  61  16.0279 W   3.1       13.3        7.4        1.3      171.1 
110714  201600  48  10.9260 N  61  16.0291 W   3.1       13.3        7.4        1.3      171.1 
110714  201601  48  10.9257 N  61  16.0305 W   3.2       13.3        7.4        1.3      171.1 
110714  201602  48  10.9256 N  61  16.0320 W   3.3       13.3        7.4        1.3      171.1 
110714  201603  48  10.9254 N  61  16.0335 W   3.4       13.3        7.4        1.3      171.1 
110714  201604  48  10.9253 N  61  16.0352 W   3.5       13.3        7.4        1.3      171.1 
110714  201605  48  10.9251 N  61  16.0370 W   3.6       13.3        7.4        1.3      171.1 
110714  201606  48  10.9249 N  61  16.0388 W   3.8       13.3        7.4        1.3      171.1 
110714  201607  48  10.9246 N  61  16.0406 W   3.9       13.3        7.4        1.3      171.1 
110714  201608  48  10.9244 N  61  16.0424 W   4.0       13.3        7.4        1.3      171.1 
110714  201609  48  10.9240 N  61  16.0443 W   4.1       13.3        7.4        1.3      171.1 
110714  201610  48  10.9237 N  61  16.0462 W   4.2       13.3        7.4        1.3      171.1 
110714  201611  48  10.9234 N  61  16.0482 W   4.3       13.3        7.4        1.3      171.1 
110714  201612  48  10.9232 N  61  16.0502 W   4.5       13.3        7.4        1.3      171.1 
110714  201613  48  10.9228 N  61  16.0524 W   4.6       13.3        7.4        1.3      171.1 
110714  201614  48  10.9225 N  61  16.0545 W   4.7       13.3        7.4        1.3      171.1 
110714  201615  48  10.9221 N  61  16.0567 W   4.8       13.3        7.4        1.3      171.1 
110714  201616  48  10.9218 N  61  16.0589 W   4.9       13.3        7.4        1.3      171.1 
110714  201617  48  10.9215 N  61  16.0613 W   5.0       13.3        7.4        1.3      171.1 
110714  201618  48  10.9212 N  61  16.0637 W   5.1       13.3        7.4        1.3      171.1 
110714  201619  48  10.9208 N  61  16.0660 W   5.2       13.3        7.4        1.3      171.1 
110714  201620  48  10.9205 N  61  16.0683 W   5.3       13.3        7.4        1.3      171.1 
110714  201621  48  10.9200 N  61  16.0707 W   5.4       13.3        7.4        1.3      171.1 
110714  201622  48  10.9196 N  61  16.0730 W   5.4       13.3        7.4        1.3      171.1 
