FileName: C:\TRAWLS~2\GP009F.TXT
Local Time: Tue Aug 23 16:03:01 2011

Ship: Aug 23, 2011 Trip: GP009F Tow: 09
Comments: zone 12 baie des chaleurs caraquet
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
110823  190303  47  56.3308 N  64  55.5731 W   6.7        8.5       10.1*      48.0*     252.9*
110823  190304  47  56.3308 N  64  55.5704 W   6.7        8.5       10.1       48.0      252.9 
110823  190305  47  56.3308 N  64  55.5679 W   6.6        8.5       10.1       48.0      252.9 
110823  190306  47  56.3308 N  64  55.5652 W   6.6        8.5       10.1       48.0      252.9 
110823  190307  47  56.3308 N  64  55.5627 W   6.5        8.5       10.1       48.0      252.9 
110823  190308  47  56.3308 N  64  55.5602 W   6.5        8.5       10.1       48.0      252.9 
110823  190309  47  56.3308 N  64  55.5577 W   6.4        8.5       10.1       48.0      252.9 
110823  190310  47  56.3308 N  64  55.5552 W   6.3        8.5       10.1       48.0      252.9 
110823  190311  47  56.3307 N  64  55.5528 W   6.3        8.5       10.1       48.0      252.9 
110823  190312  47  56.3308 N  64  55.5505 W   6.2        8.5       10.1       48.0      252.9 
110823  190313  47  56.3308 N  64  55.5480 W   6.2        8.5       10.1       48.0      252.9 
110823  190314  47  56.3308 N  64  55.5455 W   6.1        8.5       10.1       48.0      252.9 
110823  190315  47  56.3308 N  64  55.5432 W   6.1        8.5       10.1       48.0      252.9 
110823  190316  47  56.3308 N  64  55.5409 W   6.0        8.5       10.1       48.0      252.9 
110823  190317  47  56.3308 N  64  55.5386 W   5.9        8.5       10.1       48.0      252.9 
110823  190318  47  56.3309 N  64  55.5364 W   5.8        8.5       10.1       48.0      252.9 
110823  190319  47  56.3309 N  64  55.5343 W   5.8        8.5       10.1       48.0      252.9 
110823  190320  47  56.3310 N  64  55.5321 W   5.7        8.5       10.1       48.0      252.9 
110823  190321  47  56.3310 N  64  55.5300 W   5.6        8.5       10.1       48.0      252.9 
110823  190322  47  56.3311 N  64  55.5279 W   5.5        8.5       10.1       48.0      252.9 
110823  190323  47  56.3311 N  64  55.5258 W   5.4        8.5       10.1       48.0      252.9 
110823  190324  47  56.3312 N  64  55.5238 W   5.3        8.5       10.1       48.0      252.9 
110823  190325  47  56.3312 N  64  55.5219 W   5.2        8.5       10.1       48.0      252.9 
110823  190326  47  56.3313 N  64  55.5199 W   5.1        8.5       10.1       48.0      252.9 
110823  190327  47  56.3313 N  64  55.5180 W   5.0        8.5       10.1       48.0      252.9 
110823  190328  47  56.3314 N  64  55.5162 W   4.9        8.5       10.1       48.0      252.9 
110823  190329  47  56.3315 N  64  55.5145 W   4.8        8.5       10.1       48.0      252.9 
110823  190330  47  56.3316 N  64  55.5129 W   4.7        8.5       10.1       20.7*       5.7*
110823  190331  47  56.3316 N  64  55.5112 W   4.6        8.5       10.1       20.7        5.7 
110823  190332  47  56.3317 N  64  55.5095 W   4.5        8.5       10.1       20.7        5.7 
110823  190333  47  56.3318 N  64  55.5079 W   4.4        8.5       10.1       20.7        5.7 
110823  190334  47  56.3318 N  64  55.5064 W   4.3        8.5       10.1       20.7        5.7 
110823  190335  47  56.3319 N  64  55.5048 W   4.2        8.5        2.3*      20.7        5.7 
110823  190336  47  56.3320 N  64  55.5032 W   4.1        8.5        2.3       20.7        5.7 
110823  190337  47  56.3321 N  64  55.5017 W   4.0        8.5        2.3       20.7        5.7 
110823  190338  47  56.3322 N  64  55.5002 W   4.0        8.5        2.3       20.7        5.7 
110823  190339  47  56.3323 N  64  55.4988 W   3.9        8.5        2.3       20.7        5.7 
110823  190340  47  56.3323 N  64  55.4973 W   3.9        8.5        2.3        4.4*       5.7 
110823  190341  47  56.3324 N  64  55.4958 W   3.8        8.5        2.3        4.4        5.7 
110823  190342  47  56.3325 N  64  55.4943 W   3.8        8.5       13.0*       4.4        5.7 
110823  190343  47  56.3325 N  64  55.4929 W   3.7        8.5       13.0        4.4        5.7 
110823  190344  47  56.3326 N  64  55.4914 W   3.7        8.5       13.0        4.4        5.7 
110823  190345  47  56.3327 N  64  55.4899 W   3.6        8.5       13.0        3.5*       5.7 
110823  190346  47  56.3328 N  64  55.4885 W   3.6        8.5       13.0        3.5      484.7*
110823  190347  47  56.3328 N  64  55.4872 W   3.5        8.5       13.0        3.5      484.7 
110823  190348  47  56.3329 N  64  55.4859 W   3.5        8.5       13.0        3.5      484.7 
110823  190349  47  56.3329 N  64  55.4844 W   3.5        8.5       13.0        3.5      484.7 
110823  190350  47  56.3329 N  64  55.4830 W   3.5        8.5       13.0        7.5*     484.7 
110823  190351  47  56.3330 N  64  55.4817 W   3.4        8.5       13.0        7.5        0.0*
110823  190352  47  56.3331 N  64  55.4805 W   3.3        8.5       13.0        7.5        0.0 
110823  190353  47  56.3332 N  64  55.4791 W   3.3        8.5       13.0        7.5        0.0 
110823  190354  47  56.3333 N  64  55.4777 W   3.3        8.5       13.0        7.5        0.0 
110823  190355  47  56.3333 N  64  55.4766 W   3.3        2.5*      13.0        7.5        0.0 
110823  190356  47  56.3334 N  64  55.4754 W   3.2        2.5       13.0        7.5        0.0 
110823  190357  47  56.3335 N  64  55.4741 W   3.2        2.5       13.0        7.5      109.1*
110823  190358  47  56.3336 N  64  55.4728 W   3.2        2.5       13.0        7.5      109.1 
110823  190359  47  56.3336 N  64  55.4715 W   3.2        2.5       13.0        7.5      109.1 
110823  190400  47  56.3336 N  64  55.4703 W   3.1        2.5       13.0        7.5      109.1 
110823  190401  47  56.3337 N  64  55.4692 W   3.1        2.5       13.0        3.7*     109.1 
110823  190402  47  56.3337 N  64  55.4679 W   3.1        2.5       13.0        3.7      109.1 
110823  190403  47  56.3338 N  64  55.4667 W   3.0        2.5       13.0        3.7      109.1 
110823  190404  47  56.3338 N  64  55.4655 W   3.0        2.5       13.0        3.7      109.1 
110823  190405  47  56.3338 N  64  55.4642 W   3.0        2.5       13.0        3.7      109.1 
110823  190406  47  56.3338 N  64  55.4629 W   3.1        2.5       13.0       33.8*     109.1 
110823  190407  47  56.3338 N  64  55.4614 W   3.1        2.5       13.0       33.8      109.1 
110823  190408  47  56.3339 N  64  55.4600 W   3.2        2.5       13.0       33.8      109.1 
110823  190409  47  56.3339 N  64  55.4584 W   3.3        2.5       13.0       33.8      109.1 
110823  190410  47  56.3339 N  64  55.4567 W   3.5        2.5       13.0       33.8      109.1 
110823  190411  47  56.3339 N  64  55.4548 W   3.6        2.5       13.0       33.8      109.1 
110823  190412  47  56.3340 N  64  55.4527 W   3.8        2.5       13.0       33.8      109.1 
110823  190413  47  56.3340 N  64  55.4507 W   4.0        2.5       13.0       33.8      653.2*
110823  190414  47  56.3340 N  64  55.4486 W   4.2        2.5       13.0       33.8      653.2 
110823  190415  47  56.3340 N  64  55.4465 W   4.3        2.5       13.0       33.8      653.2 
110823  190416  47  56.3341 N  64  55.4442 W   4.5        2.5       13.0       33.8      653.2 
110823  190417  47  56.3341 N  64  55.4418 W   4.7        2.5       13.0       33.8      653.2 
110823  190418  47  56.3342 N  64  55.4393 W   4.9        2.5       13.0       33.8      653.2 
110823  190419  47  56.3342 N  64  55.4369 W   5.0        2.5       13.0       33.8      653.2 
110823  190420  47  56.3342 N  64  55.4344 W   5.2        2.5       13.0       33.8      653.2 
110823  190421  47  56.3342 N  64  55.4318 W   5.4        2.5       13.0       33.8      653.2 
110823  190422  47  56.3343 N  64  55.4291 W   5.5        2.5       13.0       33.8      653.2 
110823  190423  47  56.3343 N  64  55.4265 W   5.7        2.5       13.0        1.6*     653.2 
110823  190424  47  56.3343 N  64  55.4238 W   5.8        2.5       13.0        1.6      653.2 
110823  190425  47  56.3343 N  64  55.4211 W   5.9        2.5       13.0        1.6      653.2 
110823  190426  47  56.3344 N  64  55.4183 W   6.0        2.5       13.0        1.6      653.2 
110823  190427  47  56.3344 N  64  55.4156 W   6.2        2.5       13.0        1.6      653.2 
110823  190428  47  56.3345 N  64  55.4128 W   6.3        2.5       13.0        1.6      653.2 
110823  190429  47  56.3345 N  64  55.4100 W   6.4        2.5       13.0        1.6      653.2 
110823  190430  47  56.3344 N  64  55.4072 W   6.5        2.5       13.0        1.6      653.2 
110823  190431  47  56.3344 N  64  55.4044 W   6.5        2.5       13.0        1.6      653.2 
110823  190432  47  56.3345 N  64  55.4014 W   6.6        2.5       13.0        1.6      653.2 
110823  190433  47  56.3345 N  64  55.3985 W   6.7        2.5       13.0        1.6      653.2 
110823  190434  47  56.3345 N  64  55.3955 W   6.7        2.5       13.0        1.6      653.2 
110823  190435  47  56.3345 N  64  55.3925 W   6.8        2.5       13.0        1.6      653.2 
110823  190436  47  56.3344 N  64  55.3896 W   6.9        2.5       13.0        1.6      653.2 
110823  190437  47  56.3344 N  64  55.3867 W   6.9        2.5       13.0        1.6      653.2 
110823  190438  47  56.3344 N  64  55.3837 W   6.9        2.5       13.0        1.6      653.2 
110823  190439  47  56.3344 N  64  55.3807 W   7.0        2.5       13.0        1.6      653.2 
110823  190440  47  56.3345 N  64  55.3778 W   7.0        2.5       13.0        1.6      653.2 
110823  190441  47  56.3345 N  64  55.3749 W   7.0        2.5       13.0        1.6      653.2 
110823  190442  47  56.3345 N  64  55.3718 W   7.1        2.5       13.0       87.3*     653.2 
110823  190443  47  56.3345 N  64  55.3688 W   7.1        2.5       13.0       87.3      653.2 
110823  190444  47  56.3345 N  64  55.3658 W   7.1        2.5       13.0       87.3      653.2 
110823  190445  47  56.3345 N  64  55.3628 W   7.1        2.5       13.0       87.3      653.2 
110823  190446  47  56.3345 N  64  55.3599 W   7.1        2.5       13.0       87.3      653.2 
110823  190447  47  56.3345 N  64  55.3569 W   7.1        2.5       13.0       87.3      653.2 
