[NOTUS TEXTFILE V3.1]
File Created: 10-Jul-2019 15:06:50
Tow Date: 10-Jul-2019 7:51:50


Transponder: C24S
Placement: Starboard

Code,Time,Range(m),Data(m),Latitude,Longitude,Echo Sounder(m),Comment
C24S,07:52:26,55.7,28.8,---,---,---,
C24S,07:53:02,55.8,29.0,---,---,---,
C24S,07:53:39,56.1,29.4,---,---,---,
C24S,07:54:14,55.9,29.6,---,---,---,
C24S,07:54:49,56.1,28.5,---,---,---,
C24S,07:55:26,55.7,29.8,---,---,---,
C24S,07:56:02,55.5,29.3,---,---,---,
C24S,07:56:39,55.3,29.6,---,---,---,
C24S,07:57:14,55.6,29.8,---,---,---,
C24S,07:57:50,55.5,29.7,---,---,---,
C24S,07:58:25,55.7,28.9,---,---,---,
C24S,07:59:02,55.9,29.4,---,---,---,
C24S,07:59:37,55.9,28.7,---,---,---,
C24S,08:00:14,55.3,29.0,---,---,---,
C24S,08:00:50,55.9,29.0,---,---,---,
C24S,08:01:25,55.7,29.7,---,---,---,
C24S,08:02:00,55.5,29.2,---,---,---,
C24S,08:02:36,55.5,28.8,---,---,---,
C24S,08:03:11,56.4,29.3,---,---,---,
C24S,08:03:47,55.1,28.7,---,---,---,
C24S,08:04:22,55.4,29.0,---,---,---,
C24S,08:05:02,---,---,---,---,---,
C24S,08:05:46,---,---,---,---,---,
C24S,08:06:30,---,---,---,---,---,
C24S,08:07:14,---,---,---,---,---,
C24S,08:07:59,---,---,---,---,---,
C24S,08:08:44,---,---,---,---,---,
C24S,08:09:24,---,---,---,---,---,
C24S,08:10:07,---,---,---,---,---,
C24S,08:10:51,---,---,---,---,---,
C24S,08:11:35,---,---,---,---,---,
C24S,08:12:19,---,---,---,---,---,
C24S,08:13:03,---,---,---,---,---,
C24S,08:13:47,---,---,---,---,---,
C24S,08:14:31,---,---,---,---,---,
C24S,08:15:15,---,---,---,---,---,
C24S,08:16:00,---,---,---,---,---,
C24S,08:16:42,---,---,---,---,---,
C24S,08:17:27,---,---,---,---,---,
C24S,08:18:11,---,---,---,---,---,
C24S,08:18:55,---,---,---,---,---,
C24S,08:19:39,---,---,---,---,---,
C24S,08:20:21,---,---,---,---,---,
C24S,08:21:03,---,---,---,---,---,
C24S,08:21:46,---,---,---,---,---,
C24S,08:22:30,---,---,---,---,---,
C24S,08:23:16,---,---,---,---,---,
C24S,08:24:01,---,---,---,---,---,
C24S,08:24:45,---,---,---,---,---,
C24S,08:25:26,609.2,---,---,---,---,
C24S,08:26:08,---,---,---,---,---,
C24S,08:26:52,---,---,---,---,---,
C24S,08:27:36,---,---,---,---,---,
C24S,08:28:20,---,---,---,---,---,
C24S,08:29:04,---,---,---,---,---,
C24S,08:29:49,---,---,---,---,---,
C24S,08:30:31,---,---,---,---,---,
C24S,08:31:14,---,---,---,---,---,
C24S,08:31:58,---,---,---,---,---,
C24S,08:32:42,---,---,---,---,---,
C24S,08:33:24,---,---,---,---,---,
C24S,08:34:08,---,---,---,---,---,
C24S,08:34:52,---,---,---,---,---,
C24S,08:35:34,---,---,---,---,---,
C24S,08:36:18,---,---,---,---,---,
C24S,08:37:02,---,---,---,---,---,
C24S,08:37:46,---,---,---,---,---,
C24S,08:38:29,---,---,---,---,---,
C24S,08:39:12,---,---,---,---,---,
C24S,08:39:56,---,---,---,---,---,
C24S,08:40:40,---,---,---,---,---,
C24S,08:41:24,---,---,---,---,---,
C24S,08:42:06,---,---,---,---,---,
C24S,08:42:50,---,---,---,---,---,
C24S,08:43:34,---,---,---,---,---,
C24S,08:44:19,---,---,---,---,---,
C24S,08:45:03,---,---,---,---,---,
C24S,08:45:47,---,---,---,---,---,
C24S,08:46:30,---,---,---,---,---,
C24S,08:47:14,---,---,---,---,---,
C24S,08:47:58,---,---,---,---,---,
C24S,08:48:41,---,---,---,---,---,
C24S,08:49:25,---,---,---,---,---,
C24S,08:50:03,335.8,---,---,---,---,
C24S,08:50:48,---,---,---,---,---,
C24S,08:51:32,---,---,---,---,---,
C24S,08:52:12,---,---,---,---,---,
C24S,08:52:56,---,---,---,---,---,
C24S,08:53:40,---,---,---,---,---,
C24S,08:54:24,---,---,---,---,---,
C24S,08:55:08,---,---,---,---,---,
C24S,08:55:52,---,---,---,---,---,
C24S,08:56:34,---,---,---,---,---,
C24S,08:57:18,---,---,---,---,---,
C24S,08:58:02,---,---,---,---,---,
C24S,08:58:46,---,---,---,---,---,
C24S,08:59:27,---,---,---,---,---,
C24S,09:00:05,---,---,---,---,---,
C24S,09:00:50,---,---,---,---,---,
C24S,09:01:34,---,---,---,---,---,
C24S,09:02:16,---,---,---,---,---,
C24S,09:03:00,---,---,---,---,---,
C24S,09:03:41,687.9,---,---,---,---,
C24S,09:04:26,---,---,---,---,---,
C24S,09:05:08,---,---,---,---,---,
C24S,09:05:52,---,---,---,---,---,
C24S,09:06:34,1049.4,---,---,---,---,
C24S,09:07:17,---,---,---,---,---,
C24S,09:07:59,---,---,---,---,---,
C24S,09:08:43,---,---,---,---,---,
C24S,09:09:25,---,---,---,---,---,
C24S,09:10:09,---,---,---,---,---,
C24S,09:10:52,---,---,---,---,---,
C24S,09:11:36,---,---,---,---,---,
C24S,09:12:22,---,---,---,---,---,
C24S,09:13:06,---,---,---,---,---,
C24S,09:13:50,---,---,---,---,---,
C24S,09:14:34,---,---,---,---,---,
C24S,09:15:18,---,---,---,---,---,
C24S,09:16:03,---,---,---,---,---,
C24S,09:16:47,---,---,---,---,---,
C24S,09:17:31,---,---,---,---,---,
C24S,09:18:15,---,---,---,---,---,
C24S,09:18:59,---,---,---,---,---,
C24S,09:19:43,---,---,---,---,---,
C24S,09:20:27,---,---,---,---,---,
C24S,09:21:11,---,---,---,---,---,
C24S,09:21:55,---,---,---,---,---,
C24S,09:22:39,---,---,---,---,---,
C24S,09:23:21,---,---,---,---,---,
C24S,09:24:05,---,---,---,---,---,
C24S,09:24:45,1989.8,---,---,---,---,
C24S,09:25:29,---,---,---,---,---,
C24S,09:26:13,---,---,---,---,---,
C24S,09:26:57,---,---,---,---,---,
C24S,09:27:41,---,---,---,---,---,
C24S,09:28:25,---,---,---,---,---,
C24S,09:29:07,1101.2,---,---,---,---,
C24S,09:29:51,---,---,---,---,---,
C24S,09:30:37,---,---,---,---,---,
C24S,09:31:21,---,---,---,---,---,
C24S,09:32:04,---,---,---,---,---,
C24S,09:32:48,---,---,---,---,---,
C24S,09:33:32,---,---,---,---,---,
C24S,09:34:15,---,---,---,---,---,
C24S,09:34:59,---,---,---,---,---,
C24S,09:35:43,---,---,---,---,---,
C24S,09:36:27,---,---,---,---,---,
C24S,09:37:11,---,---,---,---,---,
C24S,09:37:55,---,---,---,---,---,
C24S,09:38:39,---,---,---,---,---,
C24S,09:39:24,---,---,---,---,---,
C24S,09:40:08,---,---,---,---,---,
C24S,09:40:52,---,---,---,---,---,
C24S,09:41:36,---,---,---,---,---,
C24S,09:42:21,---,---,---,---,---,
C24S,09:43:05,---,---,---,---,---,
C24S,09:43:49,---,---,---,---,---,
C24S,09:44:33,---,---,---,---,---,
C24S,09:45:16,2733.1,---,---,---,---,
C24S,09:46:00,---,---,---,---,---,
C24S,09:46:44,---,---,---,---,---,
C24S,09:47:29,---,---,---,---,---,
C24S,09:48:13,---,---,---,---,---,
C24S,09:48:57,---,---,---,---,---,
C24S,09:49:41,---,---,---,---,---,
C24S,09:50:25,---,---,---,---,---,
C24S,09:51:09,---,---,---,---,---,
C24S,09:51:53,---,---,---,---,---,
C24S,09:52:37,---,---,---,---,---,
C24S,09:53:21,---,---,---,---,---,
C24S,09:54:05,---,---,---,---,---,
C24S,09:54:47,1705.6,---,---,---,---,
C24S,09:55:31,---,---,---,---,---,
C24S,09:56:15,---,---,---,---,---,
C24S,09:57:00,---,---,---,---,---,
C24S,09:57:42,---,---,---,---,---,
C24S,09:58:24,---,---,---,---,---,
C24S,09:59:08,---,---,---,---,---,
C24S,09:59:52,---,---,---,---,---,
C24S,10:00:36,---,---,---,---,---,
C24S,10:01:20,---,---,---,---,---,
C24S,10:02:05,---,---,---,---,---,
C24S,10:02:49,---,---,---,---,---,
C24S,10:03:33,---,---,---,---,---,
C24S,10:04:17,---,---,---,---,---,
C24S,10:05:01,---,---,---,---,---,
C24S,10:05:45,---,---,---,---,---,
C24S,10:06:28,---,---,---,---,---,
C24S,10:07:12,---,---,---,---,---,
C24S,10:07:56,---,---,---,---,---,
C24S,10:08:40,---,---,---,---,---,
C24S,10:09:25,---,---,---,---,---,
C24S,10:10:09,---,---,---,---,---,
C24S,10:10:53,---,---,---,---,---,
C24S,10:11:37,---,---,---,---,---,
C24S,10:12:18,---,---,---,---,---,
C24S,10:12:56,---,---,---,---,---,
C24S,10:13:41,---,---,---,---,---,
C24S,10:14:25,---,---,---,---,---,
C24S,10:15:07,---,---,---,---,---,
C24S,10:15:51,2786.5,---,---,---,---,
C24S,10:16:35,---,---,---,---,---,
C24S,10:17:19,---,---,---,---,---,
C24S,10:18:03,---,---,---,---,---,
C24S,10:18:47,---,---,---,---,---,
C24S,10:19:30,---,---,---,---,---,
C24S,10:20:14,---,---,---,---,---,
C24S,10:20:58,---,---,---,---,---,
C24S,10:21:39,---,---,---,---,---,
C24S,10:22:23,---,---,---,---,---,
C24S,10:23:07,---,---,---,---,---,
C24S,10:23:51,---,---,---,---,---,
C24S,10:24:35,---,---,---,---,---,
C24S,10:25:18,---,---,---,---,---,
C24S,10:25:57,---,---,---,---,---,
C24S,10:26:39,---,---,---,---,---,
C24S,10:27:23,---,---,---,---,---,
C24S,10:28:04,1732.2,---,---,---,---,
C24S,10:28:47,1290.5,---,---,---,---,
C24S,10:29:31,---,---,---,---,---,
C24S,10:30:12,---,---,---,---,---,
C24S,10:30:52,---,---,---,---,---,
C24S,10:31:33,664.3,---,---,---,---,
C24S,10:32:16,---,---,---,---,---,
C24S,10:33:00,---,---,---,---,---,
C24S,10:33:44,---,---,---,---,---,
C24S,10:34:27,---,---,---,---,---,
C24S,10:35:11,---,---,---,---,---,
C24S,10:35:55,---,---,---,---,---,
C24S,10:36:37,---,---,---,---,---,
C24S,10:37:23,---,---,---,---,---,
C24S,10:38:07,---,---,---,---,---,
C24S,10:38:51,---,---,---,---,---,
C24S,10:39:35,---,---,---,---,---,
C24S,10:40:19,---,---,---,---,---,
C24S,10:41:03,---,---,---,---,---,
C24S,10:41:47,---,---,---,---,---,
C24S,10:42:31,---,---,---,---,---,
C24S,10:43:15,---,---,---,---,---,
C24S,10:43:59,---,---,---,---,---,
C24S,10:44:44,---,---,---,---,---,
C24S,10:45:28,---,---,---,---,---,
C24S,10:46:09,---,---,---,---,---,
C24S,10:46:53,---,---,---,---,---,
C24S,10:47:37,---,---,---,---,---,
C24S,10:48:21,---,---,---,---,---,
C24S,10:49:06,---,---,---,---,---,
C24S,10:49:50,---,---,---,---,---,
C24S,10:50:34,---,---,---,---,---,
C24S,10:51:18,---,---,---,---,---,
C24S,10:52:02,---,---,---,---,---,
C24S,10:52:46,---,---,---,---,---,
C24S,10:53:30,---,---,---,---,---,
C24S,10:54:14,---,---,---,---,---,
C24S,10:54:58,---,---,---,---,---,
C24S,10:55:42,---,---,---,---,---,
C24S,10:56:26,---,---,---,---,---,
C24S,10:57:10,---,---,---,---,---,
C24S,10:57:54,---,---,---,---,---,
C24S,10:58:38,---,---,---,---,---,
C24S,10:59:23,---,---,---,---,---,
C24S,11:00:07,---,---,---,---,---,
C24S,11:00:51,---,---,---,---,---,
C24S,11:01:35,---,---,---,---,---,
C24S,11:02:19,---,---,---,---,---,
C24S,11:03:03,---,---,---,---,---,
C24S,11:03:47,---,---,---,---,---,
C24S,11:04:31,---,---,---,---,---,
C24S,11:05:15,---,---,---,---,---,
C24S,11:05:59,---,---,---,---,---,
C24S,11:06:43,---,---,---,---,---,
C24S,11:07:27,---,---,---,---,---,
C24S,11:08:11,---,---,---,---,---,
C24S,11:08:55,---,---,---,---,---,
C24S,11:09:40,---,---,---,---,---,
C24S,11:10:24,---,---,---,---,---,
C24S,11:11:08,---,---,---,---,---,
C24S,11:11:52,---,---,---,---,---,
C24S,11:12:36,---,---,---,---,---,
C24S,11:13:18,---,---,---,---,---,
C24S,11:14:02,---,---,---,---,---,
C24S,11:14:47,---,---,---,---,---,
C24S,11:15:31,---,---,---,---,---,
C24S,11:16:15,---,---,---,---,---,
C24S,11:16:59,---,---,---,---,---,
C24S,11:17:43,---,---,---,---,---,
C24S,11:18:27,---,---,---,---,---,
C24S,11:19:12,---,---,---,---,---,
C24S,11:19:59,---,---,---,---,---,
C24S,11:20:43,---,---,---,---,---,
C24S,11:21:27,---,---,---,---,---,
C24S,11:22:11,---,---,---,---,---,
C24S,11:22:56,---,---,---,---,---,
C24S,11:23:40,---,---,---,---,---,
C24S,11:24:24,---,---,---,---,---,
C24S,11:25:08,---,---,---,---,---,
C24S,11:25:52,---,---,---,---,---,
C24S,11:26:35,---,---,---,---,---,
C24S,11:27:19,---,---,---,---,---,
C24S,11:28:03,---,---,---,---,---,
C24S,11:28:47,---,---,---,---,---,
C24S,11:29:31,---,---,---,---,---,
C24S,11:30:15,---,---,---,---,---,
C24S,11:30:59,---,---,---,---,---,
C24S,11:31:44,---,---,---,---,---,
C24S,11:32:28,---,---,---,---,---,
C24S,11:33:12,---,---,---,---,---,
C24S,11:33:56,---,---,---,---,---,
C24S,11:34:40,---,---,---,---,---,
C24S,11:35:24,---,---,---,---,---,
C24S,11:36:06,---,---,---,---,---,
C24S,11:36:51,---,---,---,---,---,
C24S,11:37:32,---,---,---,---,---,
C24S,11:38:16,---,---,---,---,---,
C24S,11:38:59,1693.1,---,---,---,---,
C24S,11:39:43,---,---,---,---,---,
C24S,11:40:29,---,---,---,---,---,
C24S,11:41:13,---,---,---,---,---,
C24S,11:41:53,---,---,---,---,---,
C24S,11:42:37,---,---,---,---,---,
C24S,11:43:16,---,---,---,---,---,
C24S,11:43:59,---,---,---,---,---,
C24S,11:44:40,---,---,---,---,---,
C24S,11:45:24,---,---,---,---,---,
C24S,11:46:08,---,---,---,---,---,
C24S,11:46:52,---,---,---,---,---,
C24S,11:47:36,---,---,---,---,---,
C24S,11:48:20,---,---,---,---,---,
C24S,11:49:04,---,---,---,---,---,
C24S,11:49:48,---,---,---,---,---,
C24S,11:50:32,---,---,---,---,---,
C24S,11:51:17,---,---,---,---,---,
C24S,11:52:02,---,---,---,---,---,
C24S,11:52:44,---,---,---,---,---,
C24S,11:53:26,---,---,---,---,---,
C24S,11:54:10,---,---,---,---,---,
C24S,11:54:54,---,---,---,---,---,
C24S,11:55:36,---,---,---,---,---,
C24S,11:56:20,---,---,---,---,---,
C24S,11:57:04,---,---,---,---,---,
C24S,11:57:48,---,---,---,---,---,
C24S,12:33:48,56.1,27.5,---,---,---,
C24S,12:34:25,56.8,25.7,---,---,---,
C24S,12:35:01,57.7,27.1,---,---,---,
C24S,12:35:38,57.1,26.2,---,---,---,
C24S,12:36:13,57.0,26.2,---,---,---,
C24S,12:36:50,57.3,26.2,---,---,---,
C24S,12:37:27,57.6,27.8,---,---,---,
C24S,12:38:04,57.6,26.1,---,---,---,
C24S,12:38:40,57.5,25.9,---,---,---,
C24S,12:39:17,56.7,26.1,---,---,---,
C24S,12:39:53,57.1,26.1,---,---,---,
C24S,12:40:30,57.5,26.0,---,---,---,
C24S,12:41:08,57.5,26.1,---,---,---,
C24S,12:41:43,57.4,26.8,---,---,---,
C24S,12:42:19,57.8,26.2,---,---,---,
C24S,12:42:54,57.2,26.0,---,---,---,
C24S,12:43:31,56.8,26.6,---,---,---,
C24S,12:44:07,31.4,20.6,---,---,---,
C24S,12:44:54,---,---,---,---,---,
C24S,12:45:38,---,---,---,---,---,
C24S,14:53:57,---,---,---,---,---,
C24S,14:54:41,---,---,---,---,---,
C24S,14:55:18,50.6,26.0,---,---,---,
C24S,14:55:57,51.0,25.5,---,---,---,
C24S,14:56:35,51.5,26.2,---,---,---,
C24S,14:57:15,51.8,26.3,---,---,---,
C24S,14:57:55,52.0,26.3,---,---,---,
C24S,14:58:32,52.6,25.4,---,---,---,
C24S,14:59:12,52.3,25.3,---,---,---,
C24S,14:59:51,52.7,24.1,---,---,---,
C24S,15:00:31,52.8,25.5,---,---,---,
C24S,15:01:11,52.9,25.2,---,---,---,
C24S,15:01:51,52.6,25.3,---,---,---,
C24S,15:02:29,52.3,25.5,---,---,---,
C24S,15:03:09,52.5,25.2,---,---,---,
C24S,15:03:47,52.6,25.2,---,---,---,
C24S,15:04:27,53.0,25.1,---,---,---,
C24S,15:05:06,46.9,27.5,---,---,---,
C24S,15:05:48,---,---,---,---,---,
C24S,15:06:32,---,---,---,---,---,

Transponder: A96N
Placement: Port

Code,Time,Range(m),Data(),Latitude,Longitude,Echo Sounder(m),Comment
A96N,07:51:55,51.0,---,---,---,---,
A96N,07:52:31,50.9,---,---,---,---,
A96N,07:53:07,51.2,---,---,---,---,
A96N,07:53:44,51.0,---,---,---,---,
A96N,07:54:19,51.2,---,---,---,---,
A96N,07:54:55,51.1,---,---,---,---,
A96N,07:55:32,50.8,---,---,---,---,
A96N,07:56:07,50.9,---,---,---,---,
A96N,07:56:44,50.7,---,---,---,---,
A96N,07:57:19,50.7,---,---,---,---,
A96N,07:57:55,50.9,---,---,---,---,
A96N,07:58:30,50.8,---,---,---,---,
A96N,07:59:07,50.7,---,---,---,---,
A96N,07:59:42,50.7,---,---,---,---,
A96N,08:00:19,50.8,---,---,---,---,
A96N,08:00:55,50.9,---,---,---,---,
A96N,08:01:30,50.8,---,---,---,---,
A96N,08:02:06,50.8,---,---,---,---,
A96N,08:02:41,50.7,---,---,---,---,
A96N,08:03:17,50.7,---,---,---,---,
A96N,08:03:52,50.4,---,---,---,---,
A96N,08:04:27,49.4,---,---,---,---,
A96N,08:05:09,---,---,---,---,---,
A96N,08:05:53,---,---,---,---,---,
A96N,08:06:37,---,---,---,---,---,
A96N,08:07:22,---,---,---,---,---,
A96N,08:08:07,---,---,---,---,---,
A96N,08:08:48,1383.9,---,---,---,---,
A96N,08:09:27,652.9,---,---,---,---,
A96N,08:10:14,---,---,---,---,---,
A96N,08:10:58,---,---,---,---,---,
A96N,08:11:42,---,---,---,---,---,
A96N,08:12:26,---,---,---,---,---,
A96N,08:13:10,---,---,---,---,---,
A96N,08:13:54,---,---,---,---,---,
A96N,08:14:38,---,---,---,---,---,
A96N,08:15:23,---,---,---,---,---,
A96N,08:16:08,---,---,---,---,---,
A96N,08:16:50,---,---,---,---,---,
A96N,08:17:34,---,---,---,---,---,
A96N,08:18:18,---,---,---,---,---,
A96N,08:19:02,---,---,---,---,---,
A96N,08:19:46,---,---,---,---,---,
A96N,08:20:28,---,---,---,---,---,
A96N,08:21:06,48.4,---,---,---,---,
A96N,08:21:53,---,---,---,---,---,
A96N,08:22:37,---,---,---,---,---,
A96N,08:23:23,---,---,---,---,---,
A96N,08:24:08,---,---,---,---,---,
A96N,08:24:52,---,---,---,---,---,
A96N,08:25:34,---,---,---,---,---,
