[NOTUS TEXTFILE V3.1]
File Created: 14-Jul-2019 15:58:52
Tow Date: 14-Jul-2019 7:02:51


Transponder: C24S
Placement: Starboard

Code,Time,Range(m),Data(m),Latitude,Longitude,Echo Sounder(m),Comment
C24S,07:02:53,61.4,25.4,---,---,---,
C24S,07:03:32,57.8,24.8,---,---,---,
C24S,07:04:09,57.4,25.5,---,---,---,
C24S,07:04:47,57.6,25.1,---,---,---,
C24S,07:05:28,---,---,---,---,---,
C24S,07:06:02,59.0,26.1,---,---,---,
C24S,07:06:39,58.7,24.5,---,---,---,
C24S,07:07:15,58.5,24.9,---,---,---,
C24S,07:07:50,58.0,24.7,---,---,---,
C24S,07:08:27,60.4,24.9,---,---,---,
C24S,07:09:02,58.1,25.4,---,---,---,
C24S,07:09:38,58.3,25.7,---,---,---,
C24S,07:10:14,58.7,25.2,---,---,---,
C24S,07:10:49,57.9,25.4,---,---,---,
C24S,07:11:25,58.2,24.0,---,---,---,
C24S,07:12:00,58.0,25.6,---,---,---,
C24S,07:12:38,49.5,27.5,---,---,---,
C24S,07:13:19,---,---,---,---,---,
C24S,07:14:02,---,---,---,---,---,
C24S,07:14:46,---,---,---,---,---,
C24S,07:15:30,---,---,---,---,---,
C24S,07:16:14,---,---,---,---,---,
C24S,07:16:58,---,---,---,---,---,
C24S,07:17:42,---,---,---,---,---,
C24S,07:18:26,---,---,---,---,---,
C24S,07:19:10,---,---,---,---,---,
C24S,07:19:54,---,---,---,---,---,
C24S,07:20:38,---,---,---,---,---,
C24S,07:21:22,---,---,---,---,---,
C24S,07:22:06,---,---,---,---,---,
C24S,07:22:51,---,---,---,---,---,
C24S,07:23:35,---,---,---,---,---,
C24S,07:24:19,---,---,---,---,---,
C24S,07:25:03,---,---,---,---,---,
C24S,07:25:47,---,---,---,---,---,
C24S,07:26:31,---,---,---,---,---,
C24S,07:27:15,---,---,---,---,---,
C24S,07:27:59,---,---,---,---,---,
C24S,07:28:43,---,---,---,---,---,
C24S,07:29:27,---,---,---,---,---,
C24S,07:30:11,---,---,---,---,---,
C24S,07:30:55,---,---,---,---,---,
C24S,07:31:39,---,---,---,---,---,
C24S,07:32:24,---,---,---,---,---,
C24S,07:33:08,---,---,---,---,---,
C24S,07:33:52,---,---,---,---,---,
C24S,07:34:36,---,---,---,---,---,
C24S,07:35:20,---,---,---,---,---,
C24S,07:36:04,---,---,---,---,---,
C24S,07:36:48,---,---,---,---,---,
C24S,07:37:32,---,---,---,---,---,
C24S,07:38:16,---,---,---,---,---,
C24S,07:39:00,---,---,---,---,---,
C24S,07:39:44,---,---,---,---,---,
C24S,07:40:28,---,---,---,---,---,
C24S,07:41:12,---,---,---,---,---,
C24S,07:41:56,---,---,---,---,---,
C24S,07:42:41,---,---,---,---,---,
C24S,07:43:25,---,---,---,---,---,
C24S,07:44:09,---,---,---,---,---,
C24S,07:44:53,---,---,---,---,---,
C24S,07:45:37,---,---,---,---,---,
C24S,07:46:21,---,---,---,---,---,
C24S,07:47:05,---,---,---,---,---,
C24S,07:47:49,---,---,---,---,---,
C24S,07:48:33,---,---,---,---,---,
C24S,07:49:17,---,---,---,---,---,
C24S,07:50:01,---,---,---,---,---,
C24S,07:50:45,---,---,---,---,---,
C24S,07:51:29,---,---,---,---,---,
C24S,07:52:13,---,---,---,---,---,
C24S,07:52:58,---,---,---,---,---,
C24S,07:53:42,---,---,---,---,---,
C24S,07:54:26,---,---,---,---,---,
C24S,07:55:10,---,---,---,---,---,
C24S,07:55:54,---,---,---,---,---,
C24S,07:56:38,---,---,---,---,---,
C24S,07:57:22,---,---,---,---,---,
C24S,07:58:06,---,---,---,---,---,
C24S,07:58:50,---,---,---,---,---,
C24S,07:59:34,---,---,---,---,---,
C24S,08:00:18,---,---,---,---,---,
C24S,08:01:02,---,---,---,---,---,
C24S,08:01:46,---,---,---,---,---,
C24S,08:02:30,---,---,---,---,---,
C24S,08:03:15,---,---,---,---,---,
C24S,08:03:59,---,---,---,---,---,
C24S,08:04:43,---,---,---,---,---,
C24S,08:05:27,---,---,---,---,---,
C24S,08:06:11,---,---,---,---,---,
C24S,08:06:55,---,---,---,---,---,
C24S,08:07:39,---,---,---,---,---,
C24S,08:08:23,---,---,---,---,---,
C24S,08:09:07,---,---,---,---,---,
C24S,08:09:51,---,---,---,---,---,
C24S,08:10:35,---,---,---,---,---,
C24S,08:11:19,---,---,---,---,---,
C24S,08:12:03,---,---,---,---,---,
C24S,08:12:47,---,---,---,---,---,
C24S,08:13:32,---,---,---,---,---,
C24S,08:14:16,---,---,---,---,---,
C24S,08:15:00,---,---,---,---,---,
C24S,08:15:44,---,---,---,---,---,
C24S,08:16:28,---,---,---,---,---,
C24S,08:17:12,---,---,---,---,---,
C24S,08:17:56,---,---,---,---,---,
C24S,08:18:40,---,---,---,---,---,
C24S,08:19:24,---,---,---,---,---,
C24S,08:20:08,---,---,---,---,---,
C24S,08:20:52,---,---,---,---,---,
C24S,08:21:36,---,---,---,---,---,
C24S,08:22:20,---,---,---,---,---,
C24S,08:23:05,---,---,---,---,---,
C24S,08:23:49,---,---,---,---,---,
C24S,08:24:33,---,---,---,---,---,
C24S,08:25:17,---,---,---,---,---,
C24S,08:26:01,---,---,---,---,---,
C24S,08:26:45,---,---,---,---,---,
C24S,08:27:29,---,---,---,---,---,
C24S,08:28:13,---,---,---,---,---,
C24S,08:28:57,---,---,---,---,---,
C24S,08:29:41,---,---,---,---,---,
C24S,08:30:25,---,---,---,---,---,
C24S,08:31:09,---,---,---,---,---,
C24S,08:31:53,---,---,---,---,---,
C24S,08:32:37,---,---,---,---,---,
C24S,08:33:22,---,---,---,---,---,
C24S,08:34:06,---,---,---,---,---,
C24S,08:34:50,---,---,---,---,---,
C24S,08:35:34,---,---,---,---,---,
C24S,08:36:18,---,---,---,---,---,
C24S,08:37:02,---,---,---,---,---,
C24S,08:37:46,---,---,---,---,---,
C24S,08:38:30,---,---,---,---,---,
C24S,08:39:14,---,---,---,---,---,
C24S,08:39:58,---,---,---,---,---,
C24S,08:40:42,---,---,---,---,---,
C24S,08:41:26,---,---,---,---,---,
C24S,08:42:10,---,---,---,---,---,
C24S,08:42:54,---,---,---,---,---,
C24S,10:51:20,59.3,28.4,---,---,---,
C24S,10:51:56,81.2,32.2,---,---,---,
C24S,10:52:33,82.0,31.7,---,---,---,
C24S,10:53:10,81.5,32.2,---,---,---,
C24S,10:53:45,81.7,31.8,---,---,---,
C24S,10:54:21,82.3,30.6,---,---,---,
C24S,10:54:56,81.7,30.4,---,---,---,
C24S,10:55:35,82.5,31.4,---,---,---,
C24S,10:56:10,82.4,29.5,---,---,---,
C24S,10:56:47,82.2,30.9,---,---,---,
C24S,10:57:23,82.5,30.7,---,---,---,
C24S,10:57:58,82.1,30.4,---,---,---,
C24S,10:58:34,82.4,53.3,---,---,---,
C24S,10:59:12,82.6,29.2,---,---,---,
C24S,10:59:48,82.8,30.0,---,---,---,
C24S,11:00:26,82.9,29.3,---,---,---,
C24S,11:01:02,83.1,29.1,---,---,---,
C24S,11:01:37,83.0,30.5,---,---,---,
C24S,11:02:13,64.5,30.5,---,---,---,
C24S,11:02:57,---,---,---,---,---,
C24S,11:03:41,---,---,---,---,---,
