[NOTUS TEXTFILE V3.1]
File Created: 04-Aug-2019 11:27:22
Tow Date: 04-Aug-2019 6:18:38


Transponder: C24S
Placement: Starboard

Code,Time,Range(m),Data(m),Latitude,Longitude,Echo Sounder(m),Comment
C24S,06:18:45,---,---,---,---,---,
C24S,06:19:29,---,---,---,---,---,
C24S,06:20:13,---,---,---,---,---,
C24S,06:20:55,---,---,---,---,---,
C24S,06:21:39,---,---,---,---,---,
C24S,06:22:23,---,---,---,---,---,
C24S,06:23:07,---,---,---,---,---,
C24S,06:23:51,---,---,---,---,---,
C24S,06:24:35,---,---,---,---,---,
C24S,06:25:19,---,---,---,---,---,
C24S,06:26:03,---,---,---,---,---,
C24S,06:26:47,---,---,---,---,---,
C24S,06:27:31,---,---,---,---,---,
C24S,06:28:15,---,---,---,---,---,
C24S,06:29:00,---,---,---,---,---,
C24S,06:29:44,---,---,---,---,---,
C24S,06:30:28,---,---,---,---,---,
C24S,06:31:12,---,---,---,---,---,
C24S,06:31:56,---,---,---,---,---,
C24S,06:32:40,---,---,---,---,---,
C24S,06:33:24,---,---,---,---,---,
C24S,06:34:08,---,---,---,---,---,
C24S,06:34:52,---,---,---,---,---,
C24S,06:35:36,---,---,---,---,---,
C24S,06:36:20,---,---,---,---,---,
C24S,06:37:04,---,---,---,---,---,
C24S,06:37:48,---,---,---,---,---,
C24S,06:38:32,---,---,---,---,---,
C24S,06:39:17,---,---,---,---,---,
C24S,06:40:01,---,---,---,---,---,
C24S,06:40:45,---,---,---,---,---,
C24S,06:41:29,---,---,---,---,---,
C24S,06:42:13,---,---,---,---,---,
C24S,06:42:57,---,---,---,---,---,
C24S,06:43:41,---,---,---,---,---,
C24S,06:44:25,---,---,---,---,---,
C24S,06:45:09,---,---,---,---,---,
C24S,06:45:53,---,---,---,---,---,
C24S,06:46:37,---,---,---,---,---,
C24S,06:47:21,---,---,---,---,---,
C24S,06:48:05,---,---,---,---,---,
C24S,06:48:49,---,---,---,---,---,
C24S,06:49:34,---,---,---,---,---,
C24S,06:50:18,---,---,---,---,---,
C24S,06:51:02,---,---,---,---,---,
C24S,06:51:46,---,---,---,---,---,
C24S,06:52:30,---,---,---,---,---,
C24S,06:53:14,---,---,---,---,---,
C24S,06:53:58,---,---,---,---,---,
C24S,06:54:42,---,---,---,---,---,
C24S,06:55:26,---,---,---,---,---,
C24S,06:56:10,---,---,---,---,---,
C24S,06:56:54,---,---,---,---,---,
C24S,06:57:38,---,---,---,---,---,
C24S,06:58:22,---,---,---,---,---,
C24S,06:59:07,---,---,---,---,---,
C24S,06:59:51,---,---,---,---,---,
C24S,07:00:35,---,---,---,---,---,
C24S,07:01:19,---,---,---,---,---,
C24S,07:02:03,---,---,---,---,---,
C24S,07:02:47,---,---,---,---,---,
C24S,07:03:31,---,---,---,---,---,
C24S,07:04:15,---,---,---,---,---,
C24S,07:04:59,---,---,---,---,---,
C24S,07:05:43,---,---,---,---,---,
C24S,07:06:27,---,---,---,---,---,
C24S,07:07:11,---,---,---,---,---,
C24S,07:07:55,---,---,---,---,---,
C24S,07:08:39,---,---,---,---,---,
C24S,07:09:24,---,---,---,---,---,
C24S,07:10:08,---,---,---,---,---,
C24S,07:10:52,---,---,---,---,---,
C24S,07:11:36,---,---,---,---,---,
C24S,07:12:20,---,---,---,---,---,
C24S,07:13:04,---,---,---,---,---,
C24S,07:13:48,---,---,---,---,---,
C24S,07:14:32,---,---,---,---,---,
C24S,07:15:16,---,---,---,---,---,
C24S,07:16:00,---,---,---,---,---,
C24S,07:16:44,---,---,---,---,---,
C24S,07:17:28,---,---,---,---,---,
C24S,07:18:12,---,---,---,---,---,
C24S,07:18:56,---,---,---,---,---,
C24S,07:19:41,---,---,---,---,---,
C24S,07:20:25,---,---,---,---,---,
C24S,07:21:09,---,---,---,---,---,
C24S,07:21:53,---,---,---,---,---,
C24S,07:22:37,---,---,---,---,---,
C24S,07:23:21,---,---,---,---,---,
C24S,07:24:05,---,---,---,---,---,
C24S,07:24:49,---,---,---,---,---,
C24S,07:25:33,---,---,---,---,---,
C24S,07:26:17,---,---,---,---,---,
C24S,07:27:01,---,---,---,---,---,
C24S,07:27:45,---,---,---,---,---,
C24S,07:28:29,---,---,---,---,---,
C24S,07:29:13,---,---,---,---,---,
C24S,07:29:58,---,---,---,---,---,
C24S,07:30:42,---,---,---,---,---,
C24S,07:31:26,---,---,---,---,---,
C24S,07:32:10,---,---,---,---,---,
C24S,07:32:54,---,---,---,---,---,
C24S,07:33:38,---,---,---,---,---,
C24S,07:34:22,---,---,---,---,---,
C24S,07:35:06,---,---,---,---,---,
C24S,07:35:50,---,---,---,---,---,
C24S,07:36:34,---,---,---,---,---,
C24S,07:37:18,---,---,---,---,---,
C24S,07:38:02,---,---,---,---,---,
C24S,07:38:46,---,---,---,---,---,
C24S,07:39:30,---,---,---,---,---,
C24S,07:40:15,---,---,---,---,---,
C24S,07:40:59,---,---,---,---,---,
C24S,07:41:43,---,---,---,---,---,
C24S,07:42:27,---,---,---,---,---,
C24S,07:43:11,---,---,---,---,---,
C24S,07:43:55,---,---,---,---,---,
C24S,07:44:39,---,---,---,---,---,
C24S,07:45:23,---,---,---,---,---,
C24S,07:46:07,---,---,---,---,---,
C24S,07:46:51,---,---,---,---,---,
C24S,07:47:35,---,---,---,---,---,
C24S,07:48:19,---,---,---,---,---,
C24S,07:48:54,45.0,22.0,---,---,---,
C24S,07:49:30,88.7,32.8,---,---,---,
C24S,07:50:09,---,---,---,---,---,
C24S,07:50:42,98.1,35.9,---,---,---,
C24S,07:51:18,98.6,36.0,---,---,---,
C24S,07:51:53,98.5,34.6,---,---,---,
C24S,07:52:28,98.2,37.0,---,---,---,
C24S,07:53:04,98.6,38.3,---,---,---,
C24S,07:53:39,98.1,36.7,---,---,---,
C24S,07:54:15,98.3,36.5,---,---,---,
C24S,07:54:50,98.2,36.1,---,---,---,
C24S,07:55:26,98.3,37.5,---,---,---,
C24S,07:56:02,98.3,36.8,---,---,---,
C24S,07:56:38,98.2,36.1,---,---,---,
C24S,07:57:13,97.4,36.2,---,---,---,
C24S,07:57:49,97.5,36.2,---,---,---,
C24S,07:58:24,97.3,36.5,---,---,---,
C24S,07:59:00,96.8,35.6,---,---,---,
C24S,07:59:35,96.5,36.0,---,---,---,
C24S,08:00:11,96.9,35.9,---,---,---,
C24S,08:00:46,96.9,35.0,---,---,---,
C24S,08:01:22,96.6,34.5,---,---,---,
C24S,08:01:57,97.3,36.6,---,---,---,
C24S,08:02:33,96.4,35.7,---,---,---,
C24S,08:03:08,97.2,35.8,---,---,---,
C24S,08:03:44,97.2,36.9,---,---,---,
C24S,08:04:19,97.2,36.1,---,---,---,
C24S,08:04:54,84.8,34.5,---,---,---,
C24S,08:05:40,---,---,---,---,---,
C24S,08:06:24,---,---,---,---,---,
C24S,08:07:08,---,---,---,---,---,
C24S,08:07:52,---,---,---,---,---,
C24S,08:08:36,---,---,---,---,---,
C24S,08:09:20,---,---,---,---,---,
C24S,08:10:04,---,---,---,---,---,
C24S,08:10:48,---,---,---,---,---,
C24S,08:11:33,---,---,---,---,---,
C24S,08:12:17,---,---,---,---,---,
