Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_6190_20170819_1.vld
Source Device: Minilog-TD-6190
Study Description: GP229F
Minilog Initialized: 2017-08-19 07:13:02 (UTC-3)
Study Start Time: 2017-08-19 07:13:02
Study Stop Time: 2017-08-19 07:41:21
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-08-19,07:13:02,22.24,1.62
2017-08-19,07:13:03,22.08,1.62
2017-08-19,07:13:04,22.08,1.62
2017-08-19,07:13:05,22.24,1.62
2017-08-19,07:13:06,22.08,1.62
2017-08-19,07:13:07,22.08,1.62
2017-08-19,07:13:08,22.24,3.24
2017-08-19,07:13:09,22.24,1.62
2017-08-19,07:13:10,22.24,3.24
2017-08-19,07:13:11,22.24,1.62
2017-08-19,07:13:12,22.24,1.62
2017-08-19,07:13:13,22.24,3.24
2017-08-19,07:13:14,22.24,3.24
2017-08-19,07:13:15,22.24,1.62
2017-08-19,07:13:16,22.24,3.24
2017-08-19,07:13:17,22.24,1.62
2017-08-19,07:13:18,22.24,3.24
2017-08-19,07:13:19,22.24,1.62
2017-08-19,07:13:20,22.24,1.62
2017-08-19,07:13:21,22.24,1.62
2017-08-19,07:13:22,22.24,3.24
2017-08-19,07:13:23,22.24,1.62
2017-08-19,07:13:24,22.24,3.24
2017-08-19,07:13:25,22.24,1.62
2017-08-19,07:13:26,22.24,3.24
2017-08-19,07:13:27,22.24,1.62
2017-08-19,07:13:28,22.24,1.62
2017-08-19,07:13:29,22.24,1.62
2017-08-19,07:13:30,22.24,3.24
2017-08-19,07:13:31,22.24,3.24
2017-08-19,07:13:32,22.24,1.62
2017-08-19,07:13:33,22.24,3.24
2017-08-19,07:13:34,22.24,1.62
2017-08-19,07:13:35,22.24,3.24
2017-08-19,07:13:36,22.24,1.62
2017-08-19,07:13:37,22.41,3.24
2017-08-19,07:13:38,22.41,3.24
2017-08-19,07:13:39,22.41,1.62
2017-08-19,07:13:40,22.41,1.62
2017-08-19,07:13:41,22.41,1.62
2017-08-19,07:13:42,22.41,1.62
2017-08-19,07:13:43,22.41,1.62
2017-08-19,07:13:44,22.41,1.62
2017-08-19,07:13:45,22.24,1.62
2017-08-19,07:13:46,22.41,1.62
2017-08-19,07:13:47,22.41,1.62
2017-08-19,07:13:48,22.41,1.62
2017-08-19,07:13:49,22.41,1.62
2017-08-19,07:13:50,22.41,1.62
2017-08-19,07:13:51,22.41,1.62
2017-08-19,07:13:52,22.41,1.62
2017-08-19,07:13:53,22.41,1.62
2017-08-19,07:13:54,22.41,1.62
2017-08-19,07:13:55,22.41,1.62
2017-08-19,07:13:56,22.41,1.62
2017-08-19,07:13:57,22.41,1.62
2017-08-19,07:13:58,22.41,1.62
2017-08-19,07:13:59,22.41,3.24
2017-08-19,07:14:00,22.41,3.24
2017-08-19,07:14:01,22.41,1.62
2017-08-19,07:14:02,22.41,1.62
2017-08-19,07:14:03,22.41,1.62
2017-08-19,07:14:04,22.41,3.24
2017-08-19,07:14:05,22.41,1.62
2017-08-19,07:14:06,22.41,1.62
2017-08-19,07:14:07,22.41,1.62
2017-08-19,07:14:08,22.41,1.62
2017-08-19,07:14:09,22.41,1.62
2017-08-19,07:14:10,22.41,3.24
2017-08-19,07:14:11,22.41,1.62
2017-08-19,07:14:12,22.41,1.62
2017-08-19,07:14:13,22.41,1.62
2017-08-19,07:14:14,22.41,1.62
2017-08-19,07:14:15,22.41,1.62
2017-08-19,07:14:16,22.41,1.62
2017-08-19,07:14:17,22.41,1.62
2017-08-19,07:14:18,22.41,1.62
2017-08-19,07:14:19,22.41,1.62
2017-08-19,07:14:20,22.41,1.62
2017-08-19,07:14:21,22.41,1.62
