Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_4409_20170716_1.vld
Source Device: Minilog-TD-4409
Study Description: GP212A2
Minilog Initialized: 2017-07-16 05:14:47 (UTC-3)
Study Start Time: 2017-07-16 05:14:47
Study Stop Time: 2017-07-16 05:47:26
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-07-16,05:14:47,20.62,7.56
2017-07-16,05:14:48,20.62,7.56
2017-07-16,05:14:49,20.62,7.56
2017-07-16,05:14:50,20.62,7.56
2017-07-16,05:14:51,20.62,7.56
2017-07-16,05:14:52,20.62,7.56
2017-07-16,05:14:53,20.62,7.56
2017-07-16,05:14:54,20.62,7.56
2017-07-16,05:14:55,20.62,9.45
2017-07-16,05:14:56,20.62,9.45
2017-07-16,05:14:57,20.62,9.45
2017-07-16,05:14:58,20.62,9.45
2017-07-16,05:14:59,20.62,7.56
2017-07-16,05:15:00,20.62,9.45
2017-07-16,05:15:01,20.62,9.45
2017-07-16,05:15:02,20.62,9.45
2017-07-16,05:15:03,20.62,9.45
2017-07-16,05:15:04,20.62,7.56
2017-07-16,05:15:05,20.62,9.45
2017-07-16,05:15:06,20.62,7.56
2017-07-16,05:15:07,20.62,9.45
2017-07-16,05:15:08,20.62,9.45
2017-07-16,05:15:09,20.62,7.56
2017-07-16,05:15:10,20.62,7.56
2017-07-16,05:15:11,20.62,9.45
2017-07-16,05:15:12,20.62,9.45
2017-07-16,05:15:13,20.62,7.56
2017-07-16,05:15:14,20.62,7.56
2017-07-16,05:15:15,20.62,9.45
2017-07-16,05:15:16,20.62,7.56
2017-07-16,05:15:17,20.62,7.56
2017-07-16,05:15:18,20.62,9.45
2017-07-16,05:15:19,20.62,7.56
2017-07-16,05:15:20,20.62,9.45
2017-07-16,05:15:21,20.62,7.56
2017-07-16,05:15:22,20.62,9.45
2017-07-16,05:15:23,20.62,7.56
2017-07-16,05:15:24,20.62,9.45
2017-07-16,05:15:25,20.62,7.56
2017-07-16,05:15:26,20.62,9.45
2017-07-16,05:15:27,20.62,9.45
2017-07-16,05:15:28,20.62,9.45
2017-07-16,05:15:29,20.62,7.56
2017-07-16,05:15:30,20.62,7.56
2017-07-16,05:15:31,20.62,7.56
