Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_6190_20170811_1.vld
Source Device: Minilog-TD-6190
Study Description: GP168F
Minilog Initialized: 2017-08-11 20:01:50 (UTC-3)
Study Start Time: 2017-08-11 20:01:50
Study Stop Time: 2017-08-11 20:34:59
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-08-11,20:01:50,25.05,1.62
2017-08-11,20:01:51,25.05,1.62
2017-08-11,20:01:52,25.05,1.62
2017-08-11,20:01:53,25.05,1.62
2017-08-11,20:01:54,25.05,1.62
2017-08-11,20:01:55,25.05,1.62
2017-08-11,20:01:56,25.05,3.24
2017-08-11,20:01:57,25.05,1.62
2017-08-11,20:01:58,25.05,3.24
2017-08-11,20:01:59,25.05,1.62
2017-08-11,20:02:00,25.05,1.62
2017-08-11,20:02:01,25.05,1.62
2017-08-11,20:02:02,25.05,3.24
2017-08-11,20:02:03,25.05,1.62
2017-08-11,20:02:04,25.05,3.24
2017-08-11,20:02:05,25.05,1.62
2017-08-11,20:02:06,25.05,1.62
2017-08-11,20:02:07,25.05,1.62
2017-08-11,20:02:08,25.05,1.62
2017-08-11,20:02:09,25.05,3.24
2017-08-11,20:02:10,25.05,1.62
2017-08-11,20:02:11,25.05,3.24
2017-08-11,20:02:12,25.05,3.24
2017-08-11,20:02:13,25.05,3.24
2017-08-11,20:02:14,25.05,3.24
2017-08-11,20:02:15,25.05,3.24
2017-08-11,20:02:16,25.05,3.24
2017-08-11,20:02:17,25.05,3.24
2017-08-11,20:02:18,25.05,3.24
2017-08-11,20:02:19,25.05,1.62
2017-08-11,20:02:20,25.05,1.62
2017-08-11,20:02:21,25.05,1.62
2017-08-11,20:02:22,25.05,1.62
2017-08-11,20:02:23,25.05,1.62
2017-08-11,20:02:24,25.05,3.24
2017-08-11,20:02:25,25.05,1.62
2017-08-11,20:02:26,25.05,3.24
2017-08-11,20:02:27,25.05,3.24
2017-08-11,20:02:28,25.05,1.62
2017-08-11,20:02:29,25.05,3.24
2017-08-11,20:02:30,25.05,1.62
2017-08-11,20:02:31,25.05,3.24
2017-08-11,20:02:32,25.05,3.24
2017-08-11,20:02:33,25.05,3.24
2017-08-11,20:02:34,25.05,1.62
2017-08-11,20:02:35,25.05,3.24
2017-08-11,20:02:36,25.05,3.24
2017-08-11,20:02:37,25.05,3.24
2017-08-11,20:02:38,25.05,3.24
2017-08-11,20:02:39,25.05,1.62
2017-08-11,20:02:40,25.05,1.62
2017-08-11,20:02:41,25.05,3.24
2017-08-11,20:02:42,25.05,3.24
2017-08-11,20:02:43,25.05,3.24
2017-08-11,20:02:44,25.05,3.24
2017-08-11,20:02:45,25.05,3.24
2017-08-11,20:02:46,25.05,3.24
2017-08-11,20:02:47,25.05,3.24
2017-08-11,20:02:48,25.05,1.62
2017-08-11,20:02:49,25.22,3.24
2017-08-11,20:02:50,25.22,3.24
2017-08-11,20:02:51,25.22,3.24
2017-08-11,20:02:52,25.22,3.24
