Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_6190_20170914_1.vld
Source Device: Minilog-TD-6190
Study Description: GP167A3
Minilog Initialized: 2017-09-14 06:37:21 (UTC-3)
Study Start Time: 2017-09-14 06:37:21
Study Stop Time: 2017-09-14 07:10:20
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-09-14,06:37:21,22.89,1.62
2017-09-14,06:37:22,22.89,1.62
2017-09-14,06:37:23,22.89,1.62
2017-09-14,06:37:24,22.89,0.00
2017-09-14,06:37:25,22.89,1.62
2017-09-14,06:37:26,22.89,1.62
2017-09-14,06:37:27,22.89,1.62
2017-09-14,06:37:28,22.89,1.62
2017-09-14,06:37:29,22.89,1.62
2017-09-14,06:37:30,22.89,1.62
2017-09-14,06:37:31,22.89,1.62
2017-09-14,06:37:32,22.89,1.62
2017-09-14,06:37:33,22.89,1.62
2017-09-14,06:37:34,22.89,1.62
2017-09-14,06:37:35,22.89,1.62
2017-09-14,06:37:36,22.89,1.62
2017-09-14,06:37:37,22.89,1.62
2017-09-14,06:37:38,22.89,1.62
2017-09-14,06:37:39,22.89,1.62
2017-09-14,06:37:40,22.89,1.62
2017-09-14,06:37:41,22.89,1.62
2017-09-14,06:37:42,22.89,1.62
2017-09-14,06:37:43,23.06,1.62
2017-09-14,06:37:44,23.06,1.62
2017-09-14,06:37:45,23.06,1.62
2017-09-14,06:37:46,23.06,1.62
2017-09-14,06:37:47,23.06,1.62
2017-09-14,06:37:48,23.06,1.62
2017-09-14,06:37:49,23.06,1.62
2017-09-14,06:37:50,22.89,1.62
2017-09-14,06:37:51,22.89,1.62
2017-09-14,06:37:52,22.89,1.62
2017-09-14,06:37:53,22.89,1.62
2017-09-14,06:37:54,22.89,1.62
2017-09-14,06:37:55,22.89,1.62
2017-09-14,06:37:56,22.89,1.62
2017-09-14,06:37:57,22.89,1.62
2017-09-14,06:37:58,22.89,1.62
2017-09-14,06:37:59,22.89,1.62
2017-09-14,06:38:00,23.06,1.62
2017-09-14,06:38:01,23.06,1.62
2017-09-14,06:38:02,23.06,1.62
2017-09-14,06:38:03,23.06,1.62
2017-09-14,06:38:04,23.06,1.62
2017-09-14,06:38:05,23.06,1.62
2017-09-14,06:38:06,23.06,1.62
2017-09-14,06:38:07,23.06,1.62
2017-09-14,06:38:08,22.89,1.62
2017-09-14,06:38:09,22.89,1.62
2017-09-14,06:38:10,23.06,1.62
2017-09-14,06:38:11,22.89,1.62
2017-09-14,06:38:12,22.89,1.62
2017-09-14,06:38:13,23.06,1.62
2017-09-14,06:38:14,22.89,1.62
2017-09-14,06:38:15,23.06,1.62
2017-09-14,06:38:16,23.06,1.62
2017-09-14,06:38:17,23.06,1.62
2017-09-14,06:38:18,23.06,1.62
2017-09-14,06:38:19,23.06,1.62
2017-09-14,06:38:20,23.06,1.62
2017-09-14,06:38:21,23.06,1.62
2017-09-14,06:38:22,23.06,1.62
2017-09-14,06:38:23,23.06,1.62
2017-09-14,06:38:24,23.06,1.62
2017-09-14,06:38:25,23.06,1.62
2017-09-14,06:38:26,23.06,1.62
2017-09-14,06:38:27,23.06,1.62
2017-09-14,06:38:28,23.06,1.62
2017-09-14,06:38:29,23.06,1.62
2017-09-14,06:38:30,22.89,1.62
2017-09-14,06:38:31,22.89,1.62
2017-09-14,06:38:32,22.89,1.62
2017-09-14,06:38:33,22.89,1.62
2017-09-14,06:38:34,22.89,1.62
2017-09-14,06:38:35,22.89,1.62
2017-09-14,06:38:36,22.89,1.62
2017-09-14,06:38:37,22.89,1.62
2017-09-14,06:38:38,23.06,1.62
2017-09-14,06:38:39,23.06,1.62
2017-09-14,06:38:40,23.06,1.62
2017-09-14,06:38:41,23.06,1.62
2017-09-14,06:38:42,23.06,1.62
2017-09-14,06:38:43,23.06,1.62
2017-09-14,06:38:44,23.06,1.62
2017-09-14,06:38:45,23.06,1.62
2017-09-14,06:38:46,23.06,1.62
2017-09-14,06:38:47,23.06,1.62
2017-09-14,06:38:48,23.06,1.62
2017-09-14,06:38:49,23.06,1.62
2017-09-14,06:38:50,23.06,1.62
2017-09-14,06:38:51,23.06,1.62
2017-09-14,06:38:52,23.06,1.62
2017-09-14,06:38:53,23.06,1.62
2017-09-14,06:38:54,23.06,1.62
2017-09-14,06:38:55,23.06,1.62
2017-09-14,06:38:56,23.06,1.62
2017-09-14,06:38:57,23.06,1.62
2017-09-14,06:38:58,23.06,1.62
2017-09-14,06:38:59,23.06,1.62
2017-09-14,06:39:00,23.06,1.62
2017-09-14,06:39:01,23.06,1.62
2017-09-14,06:39:02,23.06,1.62
2017-09-14,06:39:03,23.06,1.62
2017-09-14,06:39:04,23.06,1.62
2017-09-14,06:39:05,23.06,1.62
2017-09-14,06:39:06,23.06,1.62
2017-09-14,06:39:07,23.06,1.62
2017-09-14,06:39:08,23.06,1.62
2017-09-14,06:39:09,23.06,1.62
2017-09-14,06:39:10,23.06,1.62
2017-09-14,06:39:11,23.06,1.62
2017-09-14,06:39:12,23.06,1.62
2017-09-14,06:39:13,23.06,1.62
2017-09-14,06:39:14,23.06,1.62
2017-09-14,06:39:15,23.06,1.62
2017-09-14,06:39:16,23.06,1.62
2017-09-14,06:39:17,23.06,1.62
2017-09-14,06:39:18,23.06,1.62
2017-09-14,06:39:19,23.06,1.62
2017-09-14,06:39:20,23.06,1.62
2017-09-14,06:39:21,23.06,1.62
2017-09-14,06:39:22,23.06,1.62
2017-09-14,06:39:23,23.06,1.62
2017-09-14,06:39:24,23.06,1.62
2017-09-14,06:39:25,23.06,1.62
2017-09-14,06:39:26,23.22,1.62
2017-09-14,06:39:27,23.06,1.62
