Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_4409_20170711_1.vld
Source Device: Minilog-TD-4409
Study Description: GP315A2
Minilog Initialized: 2017-07-11 14:44:07 (UTC-3)
Study Start Time: 2017-07-11 14:44:07
Study Stop Time: 2017-07-11 15:35:06
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-07-11,14:44:07,20.62,7.56
2017-07-11,14:44:08,20.62,7.56
2017-07-11,14:44:09,20.62,7.56
2017-07-11,14:44:10,20.62,7.56
2017-07-11,14:44:11,20.62,7.56
2017-07-11,14:44:12,20.62,11.34
2017-07-11,14:44:13,20.62,9.45
2017-07-11,14:44:14,20.62,9.45
2017-07-11,14:44:15,20.62,9.45
2017-07-11,14:44:16,20.62,9.45
2017-07-11,14:44:17,20.62,9.45
2017-07-11,14:44:18,20.62,7.56
2017-07-11,14:44:19,20.62,7.56
2017-07-11,14:44:20,20.62,7.56
2017-07-11,14:44:21,20.62,7.56
2017-07-11,14:44:22,20.62,7.56
2017-07-11,14:44:23,20.62,7.56
2017-07-11,14:44:24,20.62,9.45
2017-07-11,14:44:25,20.62,7.56
2017-07-11,14:44:26,20.62,7.56
2017-07-11,14:44:27,20.62,9.45
2017-07-11,14:44:28,20.62,7.56
2017-07-11,14:44:29,20.62,7.56
2017-07-11,14:44:30,20.62,7.56
2017-07-11,14:44:31,20.62,7.56
2017-07-11,14:44:32,20.62,7.56
2017-07-11,14:44:33,20.62,9.45
2017-07-11,14:44:34,20.62,9.45
2017-07-11,14:44:35,20.62,7.56
2017-07-11,14:44:36,20.62,7.56
2017-07-11,14:44:37,20.62,7.56
2017-07-11,14:44:38,20.62,7.56
2017-07-11,14:44:39,20.62,7.56
2017-07-11,14:44:40,20.62,7.56
2017-07-11,14:44:41,20.62,7.56
2017-07-11,14:44:42,20.62,7.56
2017-07-11,14:44:43,20.62,7.56
2017-07-11,14:44:44,20.62,7.56
2017-07-11,14:44:45,20.62,7.56
2017-07-11,14:44:46,20.62,7.56
2017-07-11,14:44:47,20.62,7.56
2017-07-11,14:44:48,20.62,7.56
2017-07-11,14:44:49,20.62,7.56
2017-07-11,14:44:50,20.62,7.56
2017-07-11,14:44:51,20.62,7.56
2017-07-11,14:44:52,20.62,7.56
2017-07-11,14:44:53,20.62,7.56
2017-07-11,14:44:54,20.62,7.56
2017-07-11,14:44:55,20.62,7.56
2017-07-11,14:44:56,20.62,9.45
2017-07-11,14:44:57,20.62,7.56
2017-07-11,14:44:58,20.62,7.56
2017-07-11,14:44:59,20.62,7.56
2017-07-11,14:45:00,20.62,9.45
2017-07-11,14:45:01,20.62,7.56
2017-07-11,14:45:02,20.62,7.56
2017-07-11,14:45:03,20.62,7.56
