Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_6190_20170906_1.vld
Source Device: Minilog-TD-6190
Study Description: GP256F
Minilog Initialized: 2017-09-06 15:56:50 (UTC-3)
Study Start Time: 2017-09-06 15:56:50
Study Stop Time: 2017-09-06 16:40:09
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-09-06,15:56:50,32.27,-1.62
2017-09-06,15:56:51,32.27,-1.62
2017-09-06,15:56:52,32.27,-1.62
2017-09-06,15:56:53,32.27,-1.62
2017-09-06,15:56:54,32.46,-1.62
2017-09-06,15:56:55,32.46,-1.62
2017-09-06,15:56:56,32.27,-1.62
2017-09-06,15:56:57,32.27,-1.62
2017-09-06,15:56:58,32.27,-1.62
2017-09-06,15:56:59,32.27,-1.62
2017-09-06,15:57:00,32.27,-1.62
2017-09-06,15:57:01,32.27,-1.62
2017-09-06,15:57:02,32.27,-1.62
2017-09-06,15:57:03,32.27,-1.62
2017-09-06,15:57:04,32.27,-1.62
2017-09-06,15:57:05,32.27,-1.62
2017-09-06,15:57:06,32.07,-1.62
2017-09-06,15:57:07,32.07,-1.62
2017-09-06,15:57:08,32.07,-1.62
2017-09-06,15:57:09,32.07,-1.62
2017-09-06,15:57:10,32.07,-1.62
2017-09-06,15:57:11,32.07,-1.62
2017-09-06,15:57:12,32.07,-1.62
2017-09-06,15:57:13,32.07,-1.62
2017-09-06,15:57:14,32.07,-1.62
2017-09-06,15:57:15,32.07,-1.62
2017-09-06,15:57:16,32.07,-1.62
2017-09-06,15:57:17,32.07,-1.62
2017-09-06,15:57:18,32.07,-1.62
2017-09-06,15:57:19,32.07,-1.62
2017-09-06,15:57:20,32.07,-1.62
2017-09-06,15:57:21,32.07,-1.62
2017-09-06,15:57:22,32.07,-1.62
2017-09-06,15:57:23,31.88,-1.62
2017-09-06,15:57:24,31.88,-1.62
2017-09-06,15:57:25,31.88,-1.62
2017-09-06,15:57:26,31.88,-1.62
2017-09-06,15:57:27,31.88,-1.62
2017-09-06,15:57:28,31.88,-1.62
2017-09-06,15:57:29,31.88,-1.62
2017-09-06,15:57:30,31.88,-1.62
2017-09-06,15:57:31,31.88,-1.62
2017-09-06,15:57:32,31.88,-1.62
2017-09-06,15:57:33,31.88,-1.62
2017-09-06,15:57:34,31.88,-1.62
2017-09-06,15:57:35,31.88,-1.62
2017-09-06,15:57:36,31.88,-1.62
2017-09-06,15:57:37,31.88,-1.62
2017-09-06,15:57:38,31.88,-1.62
2017-09-06,15:57:39,31.88,-1.62
2017-09-06,15:57:40,31.88,-1.62
2017-09-06,15:57:41,31.88,-1.62
2017-09-06,15:57:42,31.69,-1.62
2017-09-06,15:57:43,31.69,-1.62
2017-09-06,15:57:44,31.69,-1.62
2017-09-06,15:57:45,31.69,-1.62
2017-09-06,15:57:46,31.69,-1.62
2017-09-06,15:57:47,31.69,-1.62
2017-09-06,15:57:48,31.69,0.00
2017-09-06,15:57:49,31.69,-1.62
2017-09-06,15:57:50,31.88,0.00
2017-09-06,15:57:51,31.69,-1.62
2017-09-06,15:57:52,31.69,-1.62
2017-09-06,15:57:53,31.69,-1.62
2017-09-06,15:57:54,31.69,-1.62
2017-09-06,15:57:55,31.69,-1.62
2017-09-06,15:57:56,31.69,-1.62
2017-09-06,15:57:57,31.69,-1.62
2017-09-06,15:57:58,31.69,-1.62
2017-09-06,15:57:59,31.69,-1.62
2017-09-06,15:58:00,31.69,0.00
2017-09-06,15:58:01,31.69,-1.62
2017-09-06,15:58:02,31.69,-1.62
2017-09-06,15:58:03,31.69,-1.62
2017-09-06,15:58:04,31.69,-1.62
2017-09-06,15:58:05,31.69,-1.62
2017-09-06,15:58:06,31.69,-1.62
2017-09-06,15:58:07,31.69,-1.62
