Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_4409_20170803_1.vld
Source Device: Minilog-TD-4409
Study Description: GP060F
Minilog Initialized: 2017-08-03 10:05:56 (UTC-3)
Study Start Time: 2017-08-03 10:05:56
Study Stop Time: 2017-08-03 10:48:15
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-08-03,10:05:56,20.62,18.90
2017-08-03,10:05:57,20.62,18.90
2017-08-03,10:05:58,20.62,18.90
2017-08-03,10:05:59,20.62,18.90
2017-08-03,10:06:00,20.62,18.90
2017-08-03,10:06:01,20.62,17.01
2017-08-03,10:06:02,20.62,17.01
2017-08-03,10:06:03,20.62,17.01
2017-08-03,10:06:04,20.62,17.01
2017-08-03,10:06:05,20.62,17.01
2017-08-03,10:06:06,20.62,17.01
2017-08-03,10:06:07,20.62,17.01
2017-08-03,10:06:08,20.62,17.01
2017-08-03,10:06:09,20.62,17.01
2017-08-03,10:06:10,20.62,17.01
2017-08-03,10:06:11,20.62,17.01
2017-08-03,10:06:12,20.62,17.01
2017-08-03,10:06:13,20.62,17.01
2017-08-03,10:06:14,20.62,17.01
2017-08-03,10:06:15,20.62,17.01
2017-08-03,10:06:16,20.62,17.01
2017-08-03,10:06:17,20.62,17.01
2017-08-03,10:06:18,20.62,17.01
2017-08-03,10:06:19,20.62,17.01
2017-08-03,10:06:20,20.62,17.01
2017-08-03,10:06:21,20.62,17.01
2017-08-03,10:06:22,20.62,17.01
2017-08-03,10:06:23,20.62,17.01
2017-08-03,10:06:24,20.62,17.01
2017-08-03,10:06:25,20.62,17.01
2017-08-03,10:06:26,20.62,17.01
2017-08-03,10:06:27,20.62,17.01
2017-08-03,10:06:28,20.62,17.01
2017-08-03,10:06:29,20.62,17.01
2017-08-03,10:06:30,20.62,17.01
2017-08-03,10:06:31,20.62,17.01
2017-08-03,10:06:32,20.62,17.01
2017-08-03,10:06:33,20.62,17.01
2017-08-03,10:06:34,20.62,17.01
2017-08-03,10:06:35,20.62,17.01
2017-08-03,10:06:36,20.62,17.01
2017-08-03,10:06:37,20.62,17.01
2017-08-03,10:06:38,20.62,15.12
2017-08-03,10:06:39,20.62,17.01
2017-08-03,10:06:40,20.62,17.01
2017-08-03,10:06:41,20.62,17.01
2017-08-03,10:06:42,20.62,17.01
2017-08-03,10:06:43,20.62,17.01
2017-08-03,10:06:44,20.62,17.01
2017-08-03,10:06:45,20.62,15.12
2017-08-03,10:06:46,20.62,17.01
2017-08-03,10:06:47,20.62,17.01
2017-08-03,10:06:48,20.62,17.01
2017-08-03,10:06:49,20.62,17.01
2017-08-03,10:06:50,20.62,17.01
2017-08-03,10:06:51,20.62,17.01
2017-08-03,10:06:52,20.62,17.01
2017-08-03,10:06:53,20.62,17.01
2017-08-03,10:06:54,20.62,15.12
2017-08-03,10:06:55,20.62,17.01
2017-08-03,10:06:56,20.62,17.01
2017-08-03,10:06:57,20.62,17.01
2017-08-03,10:06:58,20.62,17.01
2017-08-03,10:06:59,20.62,15.12
2017-08-03,10:07:00,20.62,15.12
2017-08-03,10:07:01,20.62,15.12
2017-08-03,10:07:02,20.62,17.01
2017-08-03,10:07:03,20.62,17.01
2017-08-03,10:07:04,20.62,15.12
2017-08-03,10:07:05,20.62,17.01
2017-08-03,10:07:06,20.62,17.01
2017-08-03,10:07:07,20.62,17.01
2017-08-03,10:07:08,20.62,15.12
2017-08-03,10:07:09,20.62,17.01
2017-08-03,10:07:10,20.62,17.01
2017-08-03,10:07:11,20.62,17.01
2017-08-03,10:07:12,20.62,17.01
2017-08-03,10:07:13,20.62,17.01
2017-08-03,10:07:14,20.62,17.01
2017-08-03,10:07:15,20.62,17.01
2017-08-03,10:07:16,20.62,17.01
2017-08-03,10:07:17,20.62,17.01
2017-08-03,10:07:18,20.62,17.01
2017-08-03,10:07:19,20.62,15.12
2017-08-03,10:07:20,20.62,15.12
2017-08-03,10:07:21,20.62,17.01
2017-08-03,10:07:22,20.62,15.12
2017-08-03,10:07:23,20.62,15.12
2017-08-03,10:07:24,20.62,15.12
2017-08-03,10:07:25,20.62,17.01
2017-08-03,10:07:26,20.62,15.12
2017-08-03,10:07:27,20.62,15.12
2017-08-03,10:07:28,20.62,17.01
2017-08-03,10:07:29,20.62,15.12
2017-08-03,10:07:30,20.62,17.01
2017-08-03,10:07:31,20.62,15.12
2017-08-03,10:07:32,20.62,15.12
2017-08-03,10:07:33,20.62,15.12
2017-08-03,10:07:34,20.62,15.12
2017-08-03,10:07:35,20.62,17.01
2017-08-03,10:07:36,20.62,17.01
2017-08-03,10:07:37,20.62,17.01
2017-08-03,10:07:38,20.62,17.01
2017-08-03,10:07:39,20.62,15.12
2017-08-03,10:07:40,20.62,17.01
2017-08-03,10:07:41,20.62,15.12
2017-08-03,10:07:42,20.62,17.01
2017-08-03,10:07:43,20.62,17.01
2017-08-03,10:07:44,20.62,17.01
2017-08-03,10:07:45,20.62,17.01
2017-08-03,10:07:46,20.62,17.01
2017-08-03,10:07:47,20.62,17.01
2017-08-03,10:07:48,20.62,15.12
2017-08-03,10:07:49,20.62,15.12
2017-08-03,10:07:50,20.62,15.12
2017-08-03,10:07:51,20.62,17.01
2017-08-03,10:07:52,20.62,15.12
2017-08-03,10:07:53,20.62,15.12
2017-08-03,10:07:54,20.62,17.01
2017-08-03,10:07:55,20.62,15.12
2017-08-03,10:07:56,20.62,15.12
2017-08-03,10:07:57,20.62,15.12
2017-08-03,10:07:58,20.62,17.01
2017-08-03,10:07:59,20.62,15.12
2017-08-03,10:08:00,20.62,17.01
2017-08-03,10:08:01,20.62,17.01
2017-08-03,10:08:02,20.62,17.01
2017-08-03,10:08:03,20.62,17.01
2017-08-03,10:08:04,20.62,17.01
2017-08-03,10:08:05,20.62,17.01
2017-08-03,10:08:06,20.62,17.01
2017-08-03,10:08:07,20.62,15.12
2017-08-03,10:08:08,20.62,15.12
2017-08-03,10:08:09,20.62,15.12
2017-08-03,10:08:10,20.62,17.01
2017-08-03,10:08:11,20.62,15.12
2017-08-03,10:08:12,20.62,15.12
2017-08-03,10:08:13,20.62,15.12
2017-08-03,10:08:14,20.62,15.12
2017-08-03,10:08:15,20.62,17.01
2017-08-03,10:08:16,20.62,17.01
2017-08-03,10:08:17,20.62,15.12
2017-08-03,10:08:18,20.62,15.12
2017-08-03,10:08:19,20.62,15.12
2017-08-03,10:08:20,20.62,15.12
2017-08-03,10:08:21,20.62,15.12
2017-08-03,10:08:22,20.62,15.12
2017-08-03,10:08:23,20.62,15.12
2017-08-03,10:08:24,20.62,17.01
2017-08-03,10:08:25,20.62,15.12
2017-08-03,10:08:26,20.62,17.01
2017-08-03,10:08:27,20.62,17.01
2017-08-03,10:08:28,20.62,15.12
2017-08-03,10:08:29,20.62,15.12
2017-08-03,10:08:30,20.62,15.12
2017-08-03,10:08:31,20.62,15.12
2017-08-03,10:08:32,20.62,15.12
2017-08-03,10:08:33,20.62,15.12
2017-08-03,10:08:34,20.62,15.12
2017-08-03,10:08:35,20.62,15.12
2017-08-03,10:08:36,20.62,15.12
2017-08-03,10:08:37,20.62,15.12
2017-08-03,10:08:38,20.62,15.12
2017-08-03,10:08:39,20.62,17.01
2017-08-03,10:08:40,20.62,17.01
2017-08-03,10:08:41,20.62,17.01
2017-08-03,10:08:42,20.62,17.01
2017-08-03,10:08:43,20.62,17.01
2017-08-03,10:08:44,20.62,15.12
2017-08-03,10:08:45,20.62,17.01
2017-08-03,10:08:46,20.62,15.12
2017-08-03,10:08:47,20.62,15.12
2017-08-03,10:08:48,20.62,15.12
2017-08-03,10:08:49,20.62,15.12
2017-08-03,10:08:50,20.62,15.12
2017-08-03,10:08:51,20.62,15.12
2017-08-03,10:08:52,20.62,17.01
2017-08-03,10:08:53,20.62,15.12
2017-08-03,10:08:54,20.62,15.12
2017-08-03,10:08:55,20.62,17.01
2017-08-03,10:08:56,20.62,15.12
2017-08-03,10:08:57,20.62,15.12
2017-08-03,10:08:58,20.62,17.01
2017-08-03,10:08:59,20.62,17.01
2017-08-03,10:09:00,20.62,17.01
2017-08-03,10:09:01,20.62,17.01
2017-08-03,10:09:02,20.62,17.01
2017-08-03,10:09:03,20.62,17.01
2017-08-03,10:09:04,20.62,15.12
2017-08-03,10:09:05,20.62,17.01
2017-08-03,10:09:06,20.62,17.01
2017-08-03,10:09:07,20.62,17.01
2017-08-03,10:09:08,20.62,17.01
2017-08-03,10:09:09,20.62,17.01
2017-08-03,10:09:10,20.62,17.01
2017-08-03,10:09:11,20.62,17.01
2017-08-03,10:09:12,20.62,17.01
2017-08-03,10:09:13,20.62,17.01
2017-08-03,10:09:14,20.62,13.23
2017-08-03,10:09:15,20.62,17.01
2017-08-03,10:09:16,20.62,17.01
2017-08-03,10:09:17,20.62,17.01
2017-08-03,10:09:18,20.62,15.12
2017-08-03,10:09:19,20.62,17.01
2017-08-03,10:09:20,20.62,17.01
2017-08-03,10:09:21,20.62,17.01
2017-08-03,10:09:22,20.62,17.01
2017-08-03,10:09:23,20.62,17.01
2017-08-03,10:09:24,20.62,17.01
2017-08-03,10:09:25,20.62,17.01
2017-08-03,10:09:26,20.62,17.01
2017-08-03,10:09:27,20.62,17.01
2017-08-03,10:09:28,20.62,17.01
2017-08-03,10:09:29,20.62,17.01
2017-08-03,10:09:30,20.62,18.90
2017-08-03,10:09:31,20.62,17.01
2017-08-03,10:09:32,20.62,17.01
2017-08-03,10:09:33,20.62,17.01
2017-08-03,10:09:34,20.62,17.01
2017-08-03,10:09:35,20.62,17.01
2017-08-03,10:09:36,20.62,17.01
2017-08-03,10:09:37,20.62,17.01
2017-08-03,10:09:38,20.62,18.90
2017-08-03,10:09:39,20.62,18.90
2017-08-03,10:09:40,20.62,0.00
2017-08-03,10:09:41,20.62,3.78
2017-08-03,10:09:42,20.62,7.56
2017-08-03,10:09:43,20.01,9.45
2017-08-03,10:09:44,19.71,11.34
2017-08-03,10:09:45,19.51,11.34
2017-08-03,10:09:46,19.41,11.34
2017-08-03,10:09:47,19.41,11.34
2017-08-03,10:09:48,19.41,11.34
2017-08-03,10:09:49,19.41,13.23
2017-08-03,10:09:50,19.31,13.23
2017-08-03,10:09:51,19.21,11.34
2017-08-03,10:09:52,19.31,13.23
2017-08-03,10:09:53,19.21,13.23
2017-08-03,10:09:54,19.21,13.23
2017-08-03,10:09:55,19.21,11.34
2017-08-03,10:09:56,19.21,11.34
2017-08-03,10:09:57,19.11,11.34
2017-08-03,10:09:58,19.11,11.34
2017-08-03,10:09:59,19.11,11.34
2017-08-03,10:10:00,19.11,13.23
2017-08-03,10:10:01,19.11,13.23
2017-08-03,10:10:02,19.11,13.23
