Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_4409_20170713_1.vld
Source Device: Minilog-TD-4409
Study Description: GP187F
Minilog Initialized: 2017-07-13 20:13:09 (UTC-3)
Study Start Time: 2017-07-13 20:13:09
Study Stop Time: 2017-07-13 21:09:48
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-07-13,20:13:09,20.62,7.56
2017-07-13,20:13:10,20.62,7.56
2017-07-13,20:13:11,20.62,7.56
2017-07-13,20:13:12,20.62,9.45
2017-07-13,20:13:13,20.62,5.67
2017-07-13,20:13:14,20.62,7.56
2017-07-13,20:13:15,20.62,7.56
2017-07-13,20:13:16,20.62,7.56
2017-07-13,20:13:17,20.62,7.56
2017-07-13,20:13:18,20.62,9.45
2017-07-13,20:13:19,20.62,9.45
2017-07-13,20:13:20,20.62,7.56
2017-07-13,20:13:21,20.62,9.45
2017-07-13,20:13:22,20.62,9.45
2017-07-13,20:13:23,20.62,9.45
2017-07-13,20:13:24,20.62,9.45
2017-07-13,20:13:25,20.62,9.45
2017-07-13,20:13:26,20.62,9.45
2017-07-13,20:13:27,20.62,7.56
2017-07-13,20:13:28,20.62,9.45
2017-07-13,20:13:29,20.62,9.45
2017-07-13,20:13:30,20.62,9.45
2017-07-13,20:13:31,20.62,9.45
2017-07-13,20:13:32,20.62,9.45
2017-07-13,20:13:33,20.62,9.45
2017-07-13,20:13:34,20.62,9.45
2017-07-13,20:13:35,20.62,7.56
2017-07-13,20:13:36,20.62,9.45
2017-07-13,20:13:37,20.62,9.45
2017-07-13,20:13:38,20.62,9.45
2017-07-13,20:13:39,20.62,9.45
2017-07-13,20:13:40,20.62,9.45
2017-07-13,20:13:41,20.62,7.56
2017-07-13,20:13:42,20.62,9.45
2017-07-13,20:13:43,20.62,9.45
2017-07-13,20:13:44,20.62,9.45
2017-07-13,20:13:45,20.62,9.45
2017-07-13,20:13:46,20.62,9.45
2017-07-13,20:13:47,20.62,9.45
2017-07-13,20:13:48,20.62,9.45
2017-07-13,20:13:49,20.62,7.56
2017-07-13,20:13:50,20.62,9.45
2017-07-13,20:13:51,20.62,7.56
2017-07-13,20:13:52,20.62,9.45
2017-07-13,20:13:53,20.62,9.45
2017-07-13,20:13:54,20.62,7.56
2017-07-13,20:13:55,20.62,9.45
2017-07-13,20:13:56,20.62,9.45
2017-07-13,20:13:57,20.62,7.56
2017-07-13,20:13:58,20.62,7.56
2017-07-13,20:13:59,20.62,9.45
2017-07-13,20:14:00,20.62,9.45
2017-07-13,20:14:01,20.62,7.56
2017-07-13,20:14:02,20.62,9.45
2017-07-13,20:14:03,20.62,7.56
2017-07-13,20:14:04,20.62,7.56
2017-07-13,20:14:05,20.62,9.45
2017-07-13,20:14:06,20.62,7.56
2017-07-13,20:14:07,20.62,7.56
2017-07-13,20:14:08,20.62,7.56
2017-07-13,20:14:09,20.62,7.56
2017-07-13,20:14:10,20.62,7.56
2017-07-13,20:14:11,20.62,9.45
2017-07-13,20:14:12,20.62,7.56
2017-07-13,20:14:13,20.62,9.45
2017-07-13,20:14:14,20.62,7.56
2017-07-13,20:14:15,20.62,7.56
2017-07-13,20:14:16,20.62,7.56
2017-07-13,20:14:17,20.62,7.56
2017-07-13,20:14:18,20.62,7.56
2017-07-13,20:14:19,20.62,7.56
2017-07-13,20:14:20,20.62,9.45
2017-07-13,20:14:21,20.62,7.56
2017-07-13,20:14:22,20.62,9.45
2017-07-13,20:14:23,20.62,7.56
2017-07-13,20:14:24,20.62,7.56
2017-07-13,20:14:25,20.62,7.56
2017-07-13,20:14:26,20.62,9.45
2017-07-13,20:14:27,20.62,9.45
2017-07-13,20:14:28,20.62,7.56
2017-07-13,20:14:29,20.62,9.45
2017-07-13,20:14:30,20.62,7.56
2017-07-13,20:14:31,20.62,7.56
2017-07-13,20:14:32,20.62,7.56
2017-07-13,20:14:33,20.62,9.45
2017-07-13,20:14:34,20.62,9.45
2017-07-13,20:14:35,20.62,7.56
2017-07-13,20:14:36,20.62,7.56
2017-07-13,20:14:37,20.62,7.56
2017-07-13,20:14:38,20.62,9.45
2017-07-13,20:14:39,20.62,7.56
2017-07-13,20:14:40,20.62,7.56
2017-07-13,20:14:41,20.62,7.56
2017-07-13,20:14:42,20.62,7.56
2017-07-13,20:14:43,20.62,9.45
2017-07-13,20:14:44,20.62,9.45
2017-07-13,20:14:45,20.62,9.45
2017-07-13,20:14:46,20.62,7.56
2017-07-13,20:14:47,20.62,7.56
2017-07-13,20:14:48,20.62,7.56
2017-07-13,20:14:49,20.62,7.56
2017-07-13,20:14:50,20.62,7.56
2017-07-13,20:14:51,20.62,7.56
2017-07-13,20:14:52,20.62,9.45
2017-07-13,20:14:53,20.62,9.45
2017-07-13,20:14:54,20.62,9.45
2017-07-13,20:14:55,20.62,7.56
2017-07-13,20:14:56,20.62,7.56
2017-07-13,20:14:57,20.62,9.45
2017-07-13,20:14:58,20.62,9.45
2017-07-13,20:14:59,20.62,7.56
2017-07-13,20:15:00,20.62,7.56
2017-07-13,20:15:01,20.62,7.56
2017-07-13,20:15:02,20.62,7.56
2017-07-13,20:15:03,20.62,7.56
2017-07-13,20:15:04,20.62,9.45
2017-07-13,20:15:05,20.62,7.56
2017-07-13,20:15:06,20.62,7.56
2017-07-13,20:15:07,20.62,9.45
2017-07-13,20:15:08,20.62,7.56
2017-07-13,20:15:09,20.62,7.56
2017-07-13,20:15:10,20.62,7.56
2017-07-13,20:15:11,20.62,7.56
2017-07-13,20:15:12,20.62,9.45
2017-07-13,20:15:13,20.62,7.56
2017-07-13,20:15:14,20.62,9.45
2017-07-13,20:15:15,20.62,9.45
2017-07-13,20:15:16,20.62,9.45
2017-07-13,20:15:17,20.62,9.45
2017-07-13,20:15:18,20.62,7.56
2017-07-13,20:15:19,20.62,9.45
2017-07-13,20:15:20,20.62,7.56
2017-07-13,20:15:21,20.62,7.56
2017-07-13,20:15:22,20.62,7.56
2017-07-13,20:15:23,20.62,7.56
2017-07-13,20:15:24,20.62,7.56
2017-07-13,20:15:25,20.62,7.56
2017-07-13,20:15:26,20.62,7.56
2017-07-13,20:15:27,20.62,5.67
2017-07-13,20:15:28,20.62,5.67
2017-07-13,20:15:29,20.62,7.56
2017-07-13,20:15:30,20.62,7.56
2017-07-13,20:15:31,20.62,7.56
2017-07-13,20:15:32,20.62,7.56
2017-07-13,20:15:33,20.62,7.56
2017-07-13,20:15:34,20.62,5.67
2017-07-13,20:15:35,20.62,7.56
2017-07-13,20:15:36,20.62,7.56
2017-07-13,20:15:37,20.62,7.56
2017-07-13,20:15:38,20.62,7.56
2017-07-13,20:15:39,20.62,7.56
2017-07-13,20:15:40,20.62,7.56
2017-07-13,20:15:41,20.62,7.56
2017-07-13,20:15:42,20.62,7.56
