Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_6190_20170826_1.vld
Source Device: Minilog-TD-6190
Study Description: GP093A1
Minilog Initialized: 2017-08-26 11:28:50 (UTC-3)
Study Start Time: 2017-08-26 11:28:50
Study Stop Time: 2017-08-26 12:02:59
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-08-26,11:28:50,22.73,1.62
2017-08-26,11:28:51,22.73,1.62
2017-08-26,11:28:52,22.73,1.62
2017-08-26,11:28:53,22.73,1.62
2017-08-26,11:28:54,22.73,3.24
2017-08-26,11:28:55,22.73,3.24
2017-08-26,11:28:56,22.73,1.62
2017-08-26,11:28:57,22.73,3.24
2017-08-26,11:28:58,22.73,3.24
2017-08-26,11:28:59,22.73,3.24
2017-08-26,11:29:00,22.73,3.24
2017-08-26,11:29:01,22.73,3.24
2017-08-26,11:29:02,22.89,3.24
2017-08-26,11:29:03,22.73,1.62
2017-08-26,11:29:04,22.89,3.24
2017-08-26,11:29:05,22.89,1.62
2017-08-26,11:29:06,22.89,1.62
2017-08-26,11:29:07,22.73,3.24
2017-08-26,11:29:08,22.89,1.62
2017-08-26,11:29:09,22.89,1.62
2017-08-26,11:29:10,22.89,1.62
2017-08-26,11:29:11,22.89,1.62
2017-08-26,11:29:12,22.89,1.62
2017-08-26,11:29:13,22.89,1.62
2017-08-26,11:29:14,22.89,1.62
2017-08-26,11:29:15,22.89,3.24
2017-08-26,11:29:16,22.89,1.62
2017-08-26,11:29:17,22.89,1.62
2017-08-26,11:29:18,22.89,1.62
2017-08-26,11:29:19,22.89,1.62
2017-08-26,11:29:20,22.89,1.62
2017-08-26,11:29:21,22.89,1.62
2017-08-26,11:29:22,22.89,1.62
2017-08-26,11:29:23,22.89,1.62
2017-08-26,11:29:24,22.89,3.24
2017-08-26,11:29:25,22.89,1.62
2017-08-26,11:29:26,22.89,1.62
2017-08-26,11:29:27,22.89,1.62
2017-08-26,11:29:28,22.89,3.24
2017-08-26,11:29:29,22.89,1.62
2017-08-26,11:29:30,22.89,1.62
2017-08-26,11:29:31,22.89,3.24
2017-08-26,11:29:32,22.89,1.62
2017-08-26,11:29:33,22.89,1.62
2017-08-26,11:29:34,22.89,3.24
2017-08-26,11:29:35,22.89,1.62
2017-08-26,11:29:36,22.89,1.62
2017-08-26,11:29:37,22.89,1.62
2017-08-26,11:29:38,22.89,1.62
2017-08-26,11:29:39,22.89,1.62
2017-08-26,11:29:40,22.89,1.62
2017-08-26,11:29:41,22.89,3.24
2017-08-26,11:29:42,22.89,3.24
2017-08-26,11:29:43,22.89,1.62
2017-08-26,11:29:44,22.89,1.62
2017-08-26,11:29:45,22.89,1.62
2017-08-26,11:29:46,22.89,1.62
2017-08-26,11:29:47,22.89,1.62
2017-08-26,11:29:48,22.89,1.62
2017-08-26,11:29:49,22.89,1.62
2017-08-26,11:29:50,22.89,1.62
2017-08-26,11:29:51,23.06,1.62
2017-08-26,11:29:52,23.06,3.24
2017-08-26,11:29:53,23.06,1.62
2017-08-26,11:29:54,23.06,1.62
2017-08-26,11:29:55,23.06,1.62
2017-08-26,11:29:56,23.06,3.24
2017-08-26,11:29:57,23.06,1.62
2017-08-26,11:29:58,23.06,3.24
2017-08-26,11:29:59,23.06,3.24
2017-08-26,11:30:00,23.06,1.62
2017-08-26,11:30:01,23.06,3.24
2017-08-26,11:30:02,23.06,1.62
2017-08-26,11:30:03,23.06,1.62
2017-08-26,11:30:04,23.06,1.62
2017-08-26,11:30:05,23.06,1.62
2017-08-26,11:30:06,23.06,3.24
2017-08-26,11:30:07,23.06,1.62
2017-08-26,11:30:08,23.06,1.62
2017-08-26,11:30:09,23.06,3.24
2017-08-26,11:30:10,23.06,1.62
2017-08-26,11:30:11,23.22,1.62
2017-08-26,11:30:12,23.22,1.62
2017-08-26,11:30:13,23.22,1.62
2017-08-26,11:30:14,23.22,1.62
2017-08-26,11:30:15,23.22,1.62
2017-08-26,11:30:16,23.22,1.62
2017-08-26,11:30:17,23.22,1.62
2017-08-26,11:30:18,23.22,1.62
2017-08-26,11:30:19,23.22,1.62
2017-08-26,11:30:20,23.22,1.62
2017-08-26,11:30:21,23.22,1.62
2017-08-26,11:30:22,23.22,1.62
2017-08-26,11:30:23,23.22,1.62
2017-08-26,11:30:24,23.22,1.62
2017-08-26,11:30:25,23.22,1.62
2017-08-26,11:30:26,23.22,1.62
2017-08-26,11:30:27,23.22,1.62
2017-08-26,11:30:28,23.22,1.62
2017-08-26,11:30:29,23.22,3.24
2017-08-26,11:30:30,23.22,1.62
2017-08-26,11:30:31,23.22,1.62
2017-08-26,11:30:32,23.22,3.24
2017-08-26,11:30:33,23.22,3.24
2017-08-26,11:30:34,23.22,3.24
2017-08-26,11:30:35,23.22,1.62
2017-08-26,11:30:36,23.22,1.62
