Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_6190_20170821_1.vld
Source Device: Minilog-TD-6190
Study Description: GP186F
Minilog Initialized: 2017-08-21 19:47:57 (UTC-3)
Study Start Time: 2017-08-21 19:47:57
Study Stop Time: 2017-08-21 20:25:56
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-08-21,19:47:57,23.72,1.62
2017-08-21,19:47:58,23.72,1.62
2017-08-21,19:47:59,23.72,1.62
2017-08-21,19:48:00,23.55,1.62
2017-08-21,19:48:01,23.72,1.62
2017-08-21,19:48:02,23.72,1.62
2017-08-21,19:48:03,23.72,1.62
2017-08-21,19:48:04,23.72,1.62
2017-08-21,19:48:05,23.72,1.62
2017-08-21,19:48:06,23.72,1.62
2017-08-21,19:48:07,23.72,1.62
2017-08-21,19:48:08,23.72,1.62
2017-08-21,19:48:09,23.72,1.62
2017-08-21,19:48:10,23.72,1.62
2017-08-21,19:48:11,23.72,1.62
2017-08-21,19:48:12,23.72,1.62
2017-08-21,19:48:13,23.72,1.62
2017-08-21,19:48:14,23.72,1.62
2017-08-21,19:48:15,23.72,1.62
2017-08-21,19:48:16,23.72,1.62
2017-08-21,19:48:17,23.72,1.62
2017-08-21,19:48:18,23.72,1.62
2017-08-21,19:48:19,23.72,1.62
2017-08-21,19:48:20,23.72,1.62
2017-08-21,19:48:21,23.72,1.62
2017-08-21,19:48:22,23.72,1.62
2017-08-21,19:48:23,23.72,1.62
2017-08-21,19:48:24,23.72,1.62
2017-08-21,19:48:25,23.72,1.62
2017-08-21,19:48:26,23.88,1.62
2017-08-21,19:48:27,23.88,1.62
2017-08-21,19:48:28,23.88,1.62
2017-08-21,19:48:29,23.88,1.62
2017-08-21,19:48:30,23.88,1.62
2017-08-21,19:48:31,23.72,1.62
2017-08-21,19:48:32,23.72,1.62
2017-08-21,19:48:33,23.88,1.62
2017-08-21,19:48:34,23.72,1.62
2017-08-21,19:48:35,23.72,1.62
2017-08-21,19:48:36,23.72,1.62
