Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_6190_20170825_1.vld
Source Device: Minilog-TD-6190
Study Description: GP041FR
Minilog Initialized: 2017-08-25 18:07:25 (UTC-3)
Study Start Time: 2017-08-25 18:07:25
Study Stop Time: 2017-08-25 18:36:14
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-08-25,18:07:25,24.05,1.62
2017-08-25,18:07:26,23.88,1.62
2017-08-25,18:07:27,24.05,1.62
2017-08-25,18:07:28,24.05,1.62
2017-08-25,18:07:29,24.05,1.62
2017-08-25,18:07:30,24.05,1.62
2017-08-25,18:07:31,24.05,1.62
2017-08-25,18:07:32,24.05,3.24
2017-08-25,18:07:33,24.05,3.24
2017-08-25,18:07:34,24.05,3.24
2017-08-25,18:07:35,24.05,1.62
2017-08-25,18:07:36,24.05,3.24
2017-08-25,18:07:37,24.05,1.62
2017-08-25,18:07:38,24.05,1.62
2017-08-25,18:07:39,24.05,1.62
2017-08-25,18:07:40,24.05,1.62
2017-08-25,18:07:41,24.21,1.62
2017-08-25,18:07:42,24.21,1.62
2017-08-25,18:07:43,24.21,1.62
2017-08-25,18:07:44,24.21,3.24
2017-08-25,18:07:45,24.21,3.24
2017-08-25,18:07:46,24.21,3.24
2017-08-25,18:07:47,24.21,3.24
2017-08-25,18:07:48,24.21,1.62
2017-08-25,18:07:49,24.21,3.24
2017-08-25,18:07:50,24.21,3.24
2017-08-25,18:07:51,24.21,1.62
2017-08-25,18:07:52,24.21,1.62
2017-08-25,18:07:53,24.21,1.62
2017-08-25,18:07:54,24.21,3.24
2017-08-25,18:07:55,24.21,3.24
2017-08-25,18:07:56,24.21,1.62
2017-08-25,18:07:57,24.21,1.62
2017-08-25,18:07:58,24.21,1.62
2017-08-25,18:07:59,24.38,1.62
2017-08-25,18:08:00,24.38,1.62
2017-08-25,18:08:01,24.38,1.62
2017-08-25,18:08:02,24.38,1.62
2017-08-25,18:08:03,24.38,1.62
2017-08-25,18:08:04,24.38,1.62
2017-08-25,18:08:05,24.38,1.62
2017-08-25,18:08:06,24.38,1.62
2017-08-25,18:08:07,24.38,1.62
2017-08-25,18:08:08,24.38,1.62
2017-08-25,18:08:09,24.38,1.62
2017-08-25,18:08:10,24.38,1.62
2017-08-25,18:08:11,24.38,1.62
2017-08-25,18:08:12,24.38,1.62
2017-08-25,18:08:13,24.38,1.62
2017-08-25,18:08:14,24.38,1.62
2017-08-25,18:08:15,24.38,1.62
2017-08-25,18:08:16,24.38,1.62
2017-08-25,18:08:17,24.38,1.62
2017-08-25,18:08:18,24.38,1.62
2017-08-25,18:08:19,24.38,1.62
2017-08-25,18:08:20,24.38,1.62
2017-08-25,18:08:21,24.38,1.62
2017-08-25,18:08:22,24.38,1.62
2017-08-25,18:08:23,24.38,1.62
2017-08-25,18:08:24,24.38,1.62
2017-08-25,18:08:25,24.55,1.62
2017-08-25,18:08:26,24.55,1.62
2017-08-25,18:08:27,24.55,1.62
2017-08-25,18:08:28,24.55,1.62
2017-08-25,18:08:29,24.55,1.62
2017-08-25,18:08:30,24.55,1.62
2017-08-25,18:08:31,24.55,1.62
2017-08-25,18:08:32,24.55,1.62
2017-08-25,18:08:33,24.55,1.62
2017-08-25,18:08:34,24.55,1.62
2017-08-25,18:08:35,24.55,1.62
