Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_6190_20170811_1.vld
Source Device: Minilog-TD-6190
Study Description: GP204A1
Minilog Initialized: 2017-08-11 15:07:19 (UTC-3)
Study Start Time: 2017-08-11 15:07:19
Study Stop Time: 2017-08-11 15:37:28
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-08-11,15:07:19,26.25,1.62
2017-08-11,15:07:20,26.25,1.62
2017-08-11,15:07:21,26.25,1.62
2017-08-11,15:07:22,26.42,1.62
2017-08-11,15:07:23,26.25,1.62
2017-08-11,15:07:24,26.42,1.62
2017-08-11,15:07:25,26.25,1.62
2017-08-11,15:07:26,26.42,1.62
2017-08-11,15:07:27,26.42,1.62
2017-08-11,15:07:28,26.42,1.62
2017-08-11,15:07:29,26.42,1.62
2017-08-11,15:07:30,26.42,1.62
2017-08-11,15:07:31,26.25,1.62
2017-08-11,15:07:32,26.42,1.62
2017-08-11,15:07:33,26.25,1.62
2017-08-11,15:07:34,26.25,1.62
2017-08-11,15:07:35,26.25,1.62
2017-08-11,15:07:36,26.25,1.62
2017-08-11,15:07:37,26.25,1.62
2017-08-11,15:07:38,26.25,1.62
2017-08-11,15:07:39,26.25,1.62
2017-08-11,15:07:40,26.25,1.62
2017-08-11,15:07:41,26.25,1.62
2017-08-11,15:07:42,26.08,1.62
2017-08-11,15:07:43,26.08,1.62
2017-08-11,15:07:44,26.08,1.62
2017-08-11,15:07:45,26.08,1.62
2017-08-11,15:07:46,26.08,1.62
2017-08-11,15:07:47,26.08,1.62
2017-08-11,15:07:48,26.08,1.62
2017-08-11,15:07:49,26.08,1.62
2017-08-11,15:07:50,26.08,1.62
2017-08-11,15:07:51,26.08,1.62
2017-08-11,15:07:52,26.08,1.62
2017-08-11,15:07:53,26.08,1.62
2017-08-11,15:07:54,26.08,1.62
2017-08-11,15:07:55,26.08,1.62
2017-08-11,15:07:56,26.08,1.62
2017-08-11,15:07:57,26.08,1.62
2017-08-11,15:07:58,26.08,1.62
2017-08-11,15:07:59,26.08,1.62
2017-08-11,15:08:00,26.08,1.62
2017-08-11,15:08:01,26.08,1.62
2017-08-11,15:08:02,26.08,1.62
2017-08-11,15:08:03,26.08,1.62
2017-08-11,15:08:04,26.08,1.62
2017-08-11,15:08:05,26.08,1.62
2017-08-11,15:08:06,26.08,1.62
2017-08-11,15:08:07,26.08,1.62
2017-08-11,15:08:08,26.08,1.62
2017-08-11,15:08:09,26.08,1.62
2017-08-11,15:08:10,26.08,1.62
2017-08-11,15:08:11,26.08,1.62
2017-08-11,15:08:12,26.08,1.62
2017-08-11,15:08:13,26.08,1.62
2017-08-11,15:08:14,26.08,1.62
2017-08-11,15:08:15,26.08,1.62
2017-08-11,15:08:16,26.08,1.62
2017-08-11,15:08:17,26.08,1.62
2017-08-11,15:08:18,26.08,1.62
2017-08-11,15:08:19,26.08,1.62
2017-08-11,15:08:20,26.08,1.62
2017-08-11,15:08:21,26.08,1.62
2017-08-11,15:08:22,26.08,1.62
2017-08-11,15:08:23,26.08,1.62
2017-08-11,15:08:24,25.90,1.62
2017-08-11,15:08:25,26.08,1.62
2017-08-11,15:08:26,26.08,1.62
2017-08-11,15:08:27,25.90,1.62
2017-08-11,15:08:28,25.90,1.62
2017-08-11,15:08:29,26.08,1.62
2017-08-11,15:08:30,25.90,1.62
2017-08-11,15:08:31,25.90,1.62
2017-08-11,15:08:32,25.90,1.62
2017-08-11,15:08:33,25.90,1.62
2017-08-11,15:08:34,25.90,1.62
2017-08-11,15:08:35,25.90,1.62
2017-08-11,15:08:36,25.90,3.24
2017-08-11,15:08:37,25.90,1.62
2017-08-11,15:08:38,25.90,1.62
2017-08-11,15:08:39,25.90,1.62
2017-08-11,15:08:40,25.90,1.62
2017-08-11,15:08:41,25.90,1.62
2017-08-11,15:08:42,25.90,1.62
2017-08-11,15:08:43,25.90,1.62
2017-08-11,15:08:44,25.90,1.62
2017-08-11,15:08:45,25.90,1.62
2017-08-11,15:08:46,25.90,1.62
2017-08-11,15:08:47,25.90,1.62
2017-08-11,15:08:48,25.90,1.62
2017-08-11,15:08:49,25.90,1.62
2017-08-11,15:08:50,25.90,3.24
2017-08-11,15:08:51,25.90,1.62
2017-08-11,15:08:52,25.90,1.62
2017-08-11,15:08:53,25.90,1.62
2017-08-11,15:08:54,25.90,3.24
2017-08-11,15:08:55,25.90,1.62
2017-08-11,15:08:56,25.90,3.24
2017-08-11,15:08:57,25.90,1.62
2017-08-11,15:08:58,25.90,1.62
2017-08-11,15:08:59,26.08,1.62
2017-08-11,15:09:00,26.08,3.24
2017-08-11,15:09:01,26.08,1.62
2017-08-11,15:09:02,25.90,1.62
2017-08-11,15:09:03,25.90,1.62
2017-08-11,15:09:04,25.90,1.62
2017-08-11,15:09:05,25.90,1.62
2017-08-11,15:09:06,25.90,1.62
2017-08-11,15:09:07,25.90,3.24
2017-08-11,15:09:08,25.90,1.62
2017-08-11,15:09:09,25.90,1.62
2017-08-11,15:09:10,25.90,1.62
2017-08-11,15:09:11,25.90,1.62
2017-08-11,15:09:12,25.90,1.62
2017-08-11,15:09:13,25.90,1.62
2017-08-11,15:09:14,25.90,1.62
2017-08-11,15:09:15,25.90,1.62
2017-08-11,15:09:16,25.90,1.62
2017-08-11,15:09:17,25.90,3.24
2017-08-11,15:09:18,25.90,1.62
2017-08-11,15:09:19,25.90,3.24
2017-08-11,15:09:20,25.90,3.24
2017-08-11,15:09:21,25.90,1.62
2017-08-11,15:09:22,25.90,1.62
2017-08-11,15:09:23,25.90,1.62
2017-08-11,15:09:24,25.90,1.62
2017-08-11,15:09:25,25.90,1.62
2017-08-11,15:09:26,25.90,1.62
2017-08-11,15:09:27,25.90,1.62
2017-08-11,15:09:28,25.90,1.62
2017-08-11,15:09:29,25.90,3.24
2017-08-11,15:09:30,25.90,1.62
2017-08-11,15:09:31,25.90,1.62
2017-08-11,15:09:32,25.90,1.62
2017-08-11,15:09:33,25.90,1.62
2017-08-11,15:09:34,25.90,1.62
2017-08-11,15:09:35,25.90,1.62
2017-08-11,15:09:36,25.73,1.62
2017-08-11,15:09:37,25.73,1.62
2017-08-11,15:09:38,25.56,1.62
2017-08-11,15:09:39,25.56,3.24
2017-08-11,15:09:40,25.73,3.24
2017-08-11,15:09:41,25.73,3.24
2017-08-11,15:09:42,25.90,3.24
2017-08-11,15:09:43,25.90,1.62
2017-08-11,15:09:44,25.90,3.24
2017-08-11,15:09:45,25.90,3.24
2017-08-11,15:09:46,26.08,3.24
2017-08-11,15:09:47,26.08,1.62
2017-08-11,15:09:48,26.08,3.24
2017-08-11,15:09:49,26.08,1.62
2017-08-11,15:09:50,26.08,1.62
2017-08-11,15:09:51,25.90,1.62
2017-08-11,15:09:52,25.90,1.62
2017-08-11,15:09:53,25.90,1.62
2017-08-11,15:09:54,25.73,1.62
2017-08-11,15:09:55,25.73,1.62
2017-08-11,15:09:56,25.73,1.62
2017-08-11,15:09:57,25.56,1.62
2017-08-11,15:09:58,25.56,1.62
2017-08-11,15:09:59,25.39,1.62
2017-08-11,15:10:00,25.39,1.62
2017-08-11,15:10:01,25.39,1.62
2017-08-11,15:10:02,25.39,1.62
2017-08-11,15:10:03,25.39,1.62
2017-08-11,15:10:04,25.39,1.62
2017-08-11,15:10:05,25.22,1.62
2017-08-11,15:10:06,25.22,1.62
2017-08-11,15:10:07,25.22,1.62
2017-08-11,15:10:08,25.22,1.62
2017-08-11,15:10:09,25.22,0.00
2017-08-11,15:10:10,25.22,1.62
2017-08-11,15:10:11,25.05,1.62
2017-08-11,15:10:12,25.05,1.62
2017-08-11,15:10:13,25.05,1.62
2017-08-11,15:10:14,25.05,1.62
2017-08-11,15:10:15,25.05,1.62
2017-08-11,15:10:16,24.89,1.62
2017-08-11,15:10:17,24.89,1.62
2017-08-11,15:10:18,24.89,1.62
2017-08-11,15:10:19,24.89,1.62
2017-08-11,15:10:20,24.89,1.62
2017-08-11,15:10:21,24.89,1.62
2017-08-11,15:10:22,24.89,1.62
2017-08-11,15:10:23,24.89,1.62
2017-08-11,15:10:24,24.89,1.62
2017-08-11,15:10:25,24.89,1.62
2017-08-11,15:10:26,24.89,1.62
2017-08-11,15:10:27,24.89,1.62
2017-08-11,15:10:28,24.89,1.62
2017-08-11,15:10:29,24.72,0.00
2017-08-11,15:10:30,24.89,0.00
2017-08-11,15:10:31,24.89,0.00
2017-08-11,15:10:32,24.72,0.00
2017-08-11,15:10:33,24.72,0.00
2017-08-11,15:10:34,24.72,3.24
2017-08-11,15:10:35,24.72,3.24
2017-08-11,15:10:36,24.55,3.24
2017-08-11,15:10:37,24.55,3.24
