Source File: C:\Users\Temp\Desktop\MINILOG 2017\Minilog-TD_6190_20170822_1.vld
Source Device: Minilog-TD-6190
Study Description: GP159F
Minilog Initialized: 2017-08-22 19:22:48 (UTC-3)
Study Start Time: 2017-08-22 19:22:48
Study Stop Time: 2017-08-22 19:47:57
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2017-08-22,19:22:48,25.56,1.62
2017-08-22,19:22:49,25.56,1.62
2017-08-22,19:22:50,25.56,1.62
2017-08-22,19:22:51,25.56,1.62
2017-08-22,19:22:52,25.56,0.00
2017-08-22,19:22:53,25.56,1.62
2017-08-22,19:22:54,25.56,1.62
2017-08-22,19:22:55,25.56,1.62
2017-08-22,19:22:56,25.56,1.62
2017-08-22,19:22:57,25.39,1.62
2017-08-22,19:22:58,25.39,1.62
2017-08-22,19:22:59,25.56,1.62
2017-08-22,19:23:00,25.56,1.62
2017-08-22,19:23:01,25.56,1.62
2017-08-22,19:23:02,25.39,1.62
2017-08-22,19:23:03,25.39,1.62
2017-08-22,19:23:04,25.56,1.62
2017-08-22,19:23:05,25.39,1.62
2017-08-22,19:23:06,25.39,1.62
2017-08-22,19:23:07,25.39,1.62
2017-08-22,19:23:08,25.56,1.62
2017-08-22,19:23:09,25.39,1.62
2017-08-22,19:23:10,25.39,1.62
2017-08-22,19:23:11,25.56,1.62
2017-08-22,19:23:12,25.56,1.62
2017-08-22,19:23:13,25.39,1.62
2017-08-22,19:23:14,25.56,1.62
2017-08-22,19:23:15,25.39,1.62
2017-08-22,19:23:16,25.39,1.62
2017-08-22,19:23:17,25.39,1.62
2017-08-22,19:23:18,25.39,1.62
2017-08-22,19:23:19,25.39,1.62
2017-08-22,19:23:20,25.39,1.62
2017-08-22,19:23:21,25.56,1.62
2017-08-22,19:23:22,25.56,1.62
2017-08-22,19:23:23,25.39,1.62
2017-08-22,19:23:24,25.39,1.62
2017-08-22,19:23:25,25.39,1.62
2017-08-22,19:23:26,25.39,1.62
2017-08-22,19:23:27,25.39,1.62
2017-08-22,19:23:28,25.39,1.62
2017-08-22,19:23:29,25.39,1.62
2017-08-22,19:23:30,25.39,1.62
2017-08-22,19:23:31,25.39,1.62
2017-08-22,19:23:32,25.39,1.62
2017-08-22,19:23:33,25.39,1.62
2017-08-22,19:23:34,25.39,1.62
2017-08-22,19:23:35,25.39,1.62
2017-08-22,19:23:36,25.39,1.62
2017-08-22,19:23:37,25.39,1.62
2017-08-22,19:23:38,25.39,1.62
2017-08-22,19:23:39,25.39,1.62
2017-08-22,19:23:40,25.39,1.62
2017-08-22,19:23:41,25.39,1.62
2017-08-22,19:23:42,25.39,1.62
2017-08-22,19:23:43,25.39,1.62
2017-08-22,19:23:44,25.56,1.62
2017-08-22,19:23:45,25.56,1.62
2017-08-22,19:23:46,25.56,1.62
2017-08-22,19:23:47,25.39,1.62
2017-08-22,19:23:48,25.39,1.62
2017-08-22,19:23:49,25.39,1.62
2017-08-22,19:23:50,25.39,1.62
2017-08-22,19:23:51,25.39,1.62
2017-08-22,19:23:52,25.39,1.62
2017-08-22,19:23:53,25.39,1.62
2017-08-22,19:23:54,25.39,1.62
2017-08-22,19:23:55,25.39,1.62
2017-08-22,19:23:56,25.39,1.62
2017-08-22,19:23:57,25.39,1.62
2017-08-22,19:23:58,25.56,1.62
2017-08-22,19:23:59,25.56,1.62
2017-08-22,19:24:00,25.56,1.62
2017-08-22,19:24:01,25.56,1.62
2017-08-22,19:24:02,25.39,1.62
2017-08-22,19:24:03,25.39,1.62
2017-08-22,19:24:04,25.39,1.62
2017-08-22,19:24:05,25.39,1.62
2017-08-22,19:24:06,25.39,1.62
2017-08-22,19:24:07,25.39,1.62
2017-08-22,19:24:08,25.39,1.62
2017-08-22,19:24:09,25.39,1.62
2017-08-22,19:24:10,25.39,1.62
2017-08-22,19:24:11,25.39,1.62
2017-08-22,19:24:12,25.56,1.62
2017-08-22,19:24:13,25.39,1.62
2017-08-22,19:24:14,25.39,1.62
2017-08-22,19:24:15,25.39,1.62
2017-08-22,19:24:16,25.39,1.62
2017-08-22,19:24:17,25.39,1.62
2017-08-22,19:24:18,25.39,1.62
2017-08-22,19:24:19,25.39,1.62
