FileName: C:\PROGRA~1\NETMIND\AREA19~1\GP242.TXT
Local Time: Tue Jun 24 12:29:47 2008

Ship: 24 juin 2008 Trip: GP242 Tow: 7
Comments: Area 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
080624  152947  46  57.3560 N  60  53.2134 W   4.9        2.3        5.4*       1.4*     563.0*
080624  152948  46  57.3568 N  60  53.2123 W   4.8        2.3        5.4        1.4      563.0 
080624  152949  46  57.3575 N  60  53.2111 W   4.6        2.3        5.4        1.4      563.0 
080624  152950  46  57.3583 N  60  53.2100 W   4.5        2.3        5.4        1.4      563.0 
080624  152951  46  57.3591 N  60  53.2089 W   4.4        2.3        5.4        1.4      563.0 
080624  152952  46  57.3598 N  60  53.2078 W   4.3        2.3        5.4        1.4      563.0 
080624  152953  46  57.3605 N  60  53.2067 W   4.3        2.3        5.4        1.4      563.0 
080624  152954  46  57.3612 N  60  53.2057 W   4.2        2.3        5.4        1.4      563.0 
080624  152955  46  57.3619 N  60  53.2046 W   4.1        2.3        5.4        1.5*     563.0 
080624  152956  46  57.3627 N  60  53.2035 W   4.0        2.3        5.4        1.5      563.0 
080624  152957  46  57.3633 N  60  53.2025 W   3.9        2.3        5.4        1.5      563.0 
080624  152958  46  57.3640 N  60  53.2015 W   3.9        2.3        5.4        1.5      563.0 
080624  152959  46  57.3647 N  60  53.2005 W   3.8        2.3        5.4        1.5      563.0 
080624  153000  46  57.3654 N  60  53.1995 W   3.8        2.3        5.4        2.8*     563.0 
080624  153001  46  57.3660 N  60  53.1985 W   3.7        2.3        5.4        2.8      563.0 
080624  153002  46  57.3666 N  60  53.1976 W   3.7        2.3        5.4        2.8      563.0 
080624  153003  46  57.3673 N  60  53.1966 W   3.6        2.3        5.4        2.8      563.0 
080624  153004  46  57.3679 N  60  53.1956 W   3.6        2.3        5.4        2.8      563.0 
080624  153005  46  57.3685 N  60  53.1947 W   3.5        2.3        2.5*       2.0*     563.0 
080624  153006  46  57.3692 N  60  53.1938 W   3.5        2.3        2.5        2.0      563.0 
080624  153007  46  57.3699 N  60  53.1928 W   3.5        2.3        2.5        2.0      563.0 
080624  153008  46  57.3705 N  60  53.1919 W   3.5        2.3        2.5        2.0      563.0 
080624  153009  46  57.3711 N  60  53.1910 W   3.4        2.3        2.5        2.0      563.0 
080624  153010  46  57.3717 N  60  53.1901 W   3.4        2.3        2.5        6.1*     563.0 
080624  153011  46  57.3723 N  60  53.1891 W   3.4        2.3        2.5        6.1      563.0 
080624  153012  46  57.3729 N  60  53.1882 W   3.3        2.3        2.5        6.1      563.0 
080624  153013  46  57.3735 N  60  53.1873 W   3.3        2.3        2.5        6.1      563.0 
080624  153014  46  57.3742 N  60  53.1863 W   3.3        2.3        2.5        6.1      563.0 
080624  153015  46  57.3748 N  60  53.1854 W   3.3        2.3        2.5        6.1      563.0 
080624  153016  46  57.3754 N  60  53.1846 W   3.3        2.3        2.5        6.1      563.0 
080624  153017  46  57.3760 N  60  53.1837 W   3.3        2.3        2.5        6.1      563.0 
080624  153018  46  57.3767 N  60  53.1827 W   3.3        2.3        2.5        6.1      563.0 
080624  153019  46  57.3773 N  60  53.1817 W   3.3        2.3        2.5        6.1      563.0 
080624  153020  46  57.3780 N  60  53.1807 W   3.3        2.3        2.5        6.1      563.0 
080624  153021  46  57.3788 N  60  53.1796 W   3.4        2.3        2.5        5.3*     563.0 
080624  153022  46  57.3796 N  60  53.1784 W   3.5        2.3        2.5        5.3      563.0 
080624  153023  46  57.3804 N  60  53.1771 W   3.7        2.3        2.5        5.3      563.0 
080624  153024  46  57.3814 N  60  53.1757 W   3.9        2.3        2.5        5.3      563.0 
080624  153025  46  57.3824 N  60  53.1742 W   4.1        2.3        2.5        5.3      563.0 
080624  153026  46  57.3834 N  60  53.1726 W   4.3        2.3        2.5        5.3      563.0 
080624  153027  46  57.3846 N  60  53.1710 W   4.5        2.3        2.5        5.3      563.0 
080624  153028  46  57.3858 N  60  53.1692 W   4.8        2.3        2.5        5.3      563.0 
080624  153029  46  57.3870 N  60  53.1674 W   5.0        2.3        2.5        5.3      563.0 
080624  153030  46  57.3883 N  60  53.1655 W   5.2        2.3        2.5        5.3      563.0 
080624  153031  46  57.3896 N  60  53.1635 W   5.5        2.3        2.5        5.3      563.0 
080624  153032  46  57.3909 N  60  53.1615 W   5.7        2.3        2.5        5.3      563.0 
080624  153033  46  57.3923 N  60  53.1595 W   5.9        2.3        2.5        5.3      563.0 
080624  153034  46  57.3937 N  60  53.1573 W   6.1        2.3        2.5        5.3      563.0 
080624  153035  46  57.3952 N  60  53.1552 W   6.3        2.3        2.5        5.3      563.0 
080624  153036  46  57.3966 N  60  53.1530 W   6.5        2.3        2.5        5.3      563.0 
080624  153037  46  57.3981 N  60  53.1508 W   6.7        2.3        2.5        5.3      563.0 
080624  153038  46  57.3995 N  60  53.1486 W   6.8        2.3        2.5        5.3      563.0 
080624  153039  46  57.4010 N  60  53.1463 W   7.0        2.3        2.5        5.3      563.0 
080624  153040  46  57.4025 N  60  53.1440 W   7.1        2.3        2.5        5.3      563.0 
080624  153041  46  57.4039 N  60  53.1417 W   7.2        2.3        2.5        5.3      563.0 
080624  153042  46  57.4054 N  60  53.1394 W   7.3        2.3        2.5        5.3      563.0 
080624  153043  46  57.4069 N  60  53.1371 W   7.4        2.3        2.5        5.3      563.0 
080624  153044  46  57.4085 N  60  53.1347 W   7.5        2.3        2.5        5.3      563.0 
080624  153045  46  57.4101 N  60  53.1324 W   7.6        2.3        2.5        5.3      563.0 
080624  153046  46  57.4116 N  60  53.1300 W   7.6        2.3        2.5        5.3      563.0 
080624  153047  46  57.4132 N  60  53.1276 W   7.7        2.3        2.5        5.3      563.0 
080624  153048  46  57.4147 N  60  53.1251 W   7.7        2.3        2.5        5.3      563.0 
080624  153049  46  57.4160 N  60  53.1228 W   7.8        2.3        2.5        5.3      563.0 
080624  153050  46  57.4173 N  60  53.1204 W   7.8        2.3        2.5        5.3      563.0 
080624  153051  46  57.4187 N  60  53.1180 W   7.8        2.3        2.5        5.3      563.0 
080624  153052  46  57.4201 N  60  53.1155 W   7.9        2.3        2.5        5.3      563.0 
080624  153053  46  57.4216 N  60  53.1132 W   7.9        2.3        2.5        5.3      563.0 
080624  153054  46  57.4232 N  60  53.1107 W   7.9        2.3        2.5        5.3      563.0 
080624  153055  46  57.4245 N  60  53.1084 W   8.0        2.3        2.5        5.3      563.0 
080624  153056  46  57.4261 N  60  53.1059 W   8.0        2.3        2.5        5.3      563.0 
080624  153057  46  57.4275 N  60  53.1035 W   8.0        2.3        2.5        5.3      563.0 
080624  153058  46  57.4289 N  60  53.1010 W   8.0        2.3        2.5        5.3      563.0 
080624  153059  46  57.4303 N  60  53.0986 W   8.0        2.3        2.5        5.3      563.0 
080624  153100  46  57.4317 N  60  53.0962 W   8.0        2.3        2.5        5.3      563.0 
080624  153101  46  57.4332 N  60  53.0937 W   8.0        2.3        2.5        5.3      563.0 
080624  153102  46  57.4349 N  60  53.0912 W   8.1        2.3        2.5        5.3      563.0 
080624  153103  46  57.4365 N  60  53.0887 W   8.1        2.3        2.5        5.3      563.0 
080624  153104  46  57.4381 N  60  53.0862 W   8.1        2.3        2.5        5.3      563.0 
080624  153105  46  57.4397 N  60  53.0837 W   8.1        2.3        2.5        5.3      563.0 
080624  153106  46  57.4411 N  60  53.0812 W   8.1        2.3        2.5        5.3      563.0 
080624  153107  46  57.4426 N  60  53.0787 W   8.1        2.3        2.5        5.3      563.0 
080624  153108  46  57.4442 N  60  53.0761 W   8.1        2.3        2.5        5.3      563.0 
080624  153109  46  57.4456 N  60  53.0737 W   8.1        2.3        2.5        5.3      563.0 
080624  153110  46  57.4471 N  60  53.0712 W   8.1        2.3        2.5        5.3      563.0 
080624  153111  46  57.4486 N  60  53.0688 W   8.1        2.3        2.5        5.3      563.0 
080624  153112  46  57.4502 N  60  53.0663 W   8.1        2.3        2.5        5.3      563.0 
080624  153113  46  57.4517 N  60  53.0639 W   8.1        2.3        2.5        5.3      563.0 
080624  153114  46  57.4532 N  60  53.0615 W   8.1        2.3        2.5        5.3      563.0 
080624  153115  46  57.4547 N  60  53.0590 W   8.1        2.3        2.5        5.3      563.0 
080624  153116  46  57.4562 N  60  53.0566 W   8.1        2.3        2.5        5.3      563.0 
080624  153117  46  57.4577 N  60  53.0542 W   8.1        2.3        2.5        5.3      563.0 
080624  153118  46  57.4591 N  60  53.0518 W   8.1        2.3        2.5        5.3      563.0 
080624  153119  46  57.4605 N  60  53.0493 W   8.1        2.3        2.5        5.3      563.0 
080624  153120  46  57.4620 N  60  53.0468 W   8.1        2.3        2.5        5.3      563.0 
080624  153121  46  57.4634 N  60  53.0444 W   8.1        2.3        2.5        5.3      563.0 
080624  153122  46  57.4649 N  60  53.0419 W   8.1        2.3        2.5        5.3      563.0 
080624  153123  46  57.4664 N  60  53.0395 W   8.2        2.3        2.5        5.3      563.0 
080624  153124  46  57.4679 N  60  53.0370 W   8.2        2.3        2.5        5.3      563.0 
080624  153125  46  57.4695 N  60  53.0345 W   8.2        2.3        2.5        5.3      563.0 
080624  153126  46  57.4709 N  60  53.0320 W   8.2        2.3        2.5        5.3      563.0 
080624  153127  46  57.4724 N  60  53.0295 W   8.2        2.3        2.5        5.3      563.0 
080624  153128  46  57.4739 N  60  53.0271 W   8.2        2.3        2.5        5.3      563.0 
080624  153129  46  57.4754 N  60  53.0245 W   8.2        2.3        2.5        5.3      563.0 
