09 20 2019 08 05 35 00000000 10110000   -0.924   -0.249    1.982    22    22    22  13.5 1494.5 313.2 -20.2  21.5   0.085  11.34     0     0    0.957   254.92
09 20 2019 08 05 36 00000000 10110000   -0.910   -1.060   -2.153    22    22    22  13.5 1494.5 313.6 -20.2  21.6   0.082  11.34     0     0    1.397   220.65
09 20 2019 08 05 37 00000000 10110000   -0.078    0.849   -0.905    22    22    22  13.4 1494.5 312.8 -20.3  21.6   0.077  11.34     0     0    0.853   354.75
09 20 2019 08 05 38 00000000 10110000   -0.448    0.847   -1.009    22    22    22  13.5 1494.5 311.6 -20.2  21.5   0.078  11.34     0     0    0.958   332.12
09 20 2019 08 05 39 00000000 10110000   -0.021    1.111    1.792    22    22    22  13.5 1494.5 310.8 -20.3  21.7   0.106  11.34     0     0    1.111   358.92
09 20 2019 08 05 40 00000000 10110000    0.091    0.992    0.738    22    22    22  13.5 1494.5 310.4 -20.3  21.7   0.099  11.34     0     0    0.996     5.24
09 20 2019 08 05 41 00000000 10110000    0.335    0.132    0.744    22    22    22  13.5 1494.5 310.0 -20.2  21.6   0.086  11.34     0     0    0.360    68.49
09 20 2019 08 05 42 00000000 10110000   -0.672   -0.644   -0.956    22    22    22  13.5 1494.5 310.6 -20.3  21.7   0.100  11.34     0     0    0.931   226.22
09 20 2019 08 05 43 00000000 10110000   -1.330   -0.597   -1.115    22    22    22  13.5 1494.5 311.6 -20.2  21.6   0.083  11.34     0     0    1.458   245.83
09 20 2019 08 05 44 00000000 10110000   -0.492    0.674   -1.957    22    22    22  13.5 1494.5 312.7 -20.3  21.5   0.070  11.35     0     0    0.834   323.87
09 20 2019 08 05 45 00000000 10110000   -0.525    0.225   -0.796    22    22    22  13.4 1494.5 313.9 -20.2  21.6   0.090  11.35     0     0    0.571   293.20
09 20 2019 08 05 46 00000000 10110000    0.189    0.597    2.065    22    22    22  13.5 1494.5 314.4 -20.3  21.8   0.089  11.35     0     0    0.626    17.57
09 20 2019 08 05 47 00000000 10110000   -0.179    0.581    0.585    22    22    22  13.4 1494.5 314.3 -20.2  21.6   0.080  11.35     0     0    0.608   342.88
09 20 2019 08 05 48 00000000 10110000   -0.869    0.513    0.458    22    22    22  13.5 1494.5 314.3 -20.2  21.6   0.094  11.35     0     0    1.009   300.55
09 20 2019 08 05 49 00000000 10110000   -0.803   -0.616    0.488    22    22    22  13.5 1494.5 313.3 -20.2  21.6   0.068  11.35     0     0    1.012   232.51
09 20 2019 08 05 50 00000000 10110000   -0.057    0.059    0.473    22    22    22  13.4 1494.5 332.6 -20.2  21.6   0.097  11.35     0     0    0.082   315.99
09 20 2019 08 05 51 00000000 10110000   -0.071    0.590   -1.091    22    22    22  13.5 1494.5 331.4 -20.0  21.4   0.078  11.35     0     0    0.594   353.14
09 20 2019 08 05 52 00000000 10110000   -0.040    0.959   -0.070    22    22    22  13.5 1494.5 328.8 -20.0  21.5   0.102  11.35     0     0    0.960   357.61
09 20 2019 08 05 53 00000000 10110000   -0.022    1.411   -0.562    22    22    22  13.5 1494.5 331.7 -20.0  21.5   0.079  11.35     0     0    1.411   359.11
09 20 2019 08 05 54 00000000 10110000   -0.549   -0.042   -1.294    22    22    22  13.5 1494.5 331.7 -20.0  21.5   0.089  11.35     0     0    0.551   265.63
09 20 2019 08 05 55 00000000 10110000   -0.300   -0.644    0.003    22    22    22  13.4 1494.5 332.2 -20.0  21.5   0.091  11.35     0     0    0.710   204.98
09 20 2019 08 05 56 00000000 10110000   -1.621   -0.262   -2.626    22    22    22  13.5 1494.5 329.0 -20.0  21.5   0.092  11.35     0     0    1.642   260.82
09 20 2019 08 05 57 00000000 10110000   -0.004   -0.520   -1.345    22    22    22  13.5 1494.5 311.6 -20.3  21.7   0.082  11.35     0     0    0.520   180.44
09 20 2019 08 05 58 00000000 10110000   -2.397    0.342   -0.699    22    22    22  13.5 1494.5 315.7 -20.2  21.6   0.106  11.35     0     0    2.421   278.12
09 20 2019 08 05 59 00000000 10110000    0.136    0.993   -1.212    22    22    22  13.5 1494.5 314.2 -20.3  21.6   0.074  11.35     0     0    1.002     7.80
09 20 2019 08 06 00 00000000 10110000   -0.727    0.300   -0.566    22    22    22  13.5 1494.5 314.4 -20.2  21.6   0.065  11.36     0     0    0.786   292.42
09 20 2019 08 06 01 00000000 10110000    0.971    0.552    0.383    22    22    22  13.5 1494.5 324.8 -20.1  21.5   0.094  11.35     0     0    1.117    60.38
09 20 2019 08 06 02 00000000 10110000   -1.427    0.582    0.367    22    22    22  13.5 1494.5 327.4 -20.1  21.5   0.091  11.35     0     0    1.541   292.19
09 20 2019 08 06 03 00000000 10110000   -0.828   -0.075    0.111    22    22    22  13.5 1494.5 322.1 -20.1  21.5   0.080  11.36     0     0    0.831   264.82
09 20 2019 08 06 04 00000000 10110000   -0.226   -0.435    1.775    22    22    22  13.5 1494.5 321.4 -20.1  21.5   0.088  11.36     0     0    0.490   207.45
09 20 2019 08 06 05 00000000 10110000   -0.553    0.456   -0.218    22    22    22  13.5 1494.5 318.7 -20.1  21.5   0.090  11.36     0     0    0.717   309.51
09 20 2019 08 06 06 00000000 10110000   -1.714   -0.157    0.549    22    22    22  13.5 1494.5 309.7 -20.3  21.6   0.067  11.36     0     0    1.721   264.77
09 20 2019 08 06 07 00000000 10110000    0.278    0.767    1.638    22    22    22  13.5 1494.5 316.7 -20.2  21.6   0.094  11.36     0     0    0.816    19.92
09 20 2019 08 06 08 00000000 10110000   -1.498   -0.577   -1.983    22    22    22  13.5 1494.5 315.9 -20.2  21.6   0.103  11.36     0     0    1.605   248.93
09 20 2019 08 06 09 00000000 10110000   -0.659    0.331   -1.123    22    22    22  13.4 1494.5 325.5 -20.2  21.5   0.078  11.36     0     0    0.737   296.67
09 20 2019 08 06 10 00000000 10110000    0.653    1.150    2.057    22    22    22  13.5 1494.5 330.4 -20.0  21.5   0.082  11.36     0     0    1.322    29.59
09 20 2019 08 06 11 00000000 10110000    1.287    0.779   -0.589    22    22    22  13.5 1494.5 332.4 -20.1  21.5   0.076  11.36     0     0    1.504    58.81
09 20 2019 08 06 12 00000000 10110000   -0.754    0.248   -0.420    22    22    22  13.5 1494.5 333.4 -19.9  21.5   0.074  11.36     0     0    0.794   288.21
09 20 2019 08 06 13 00000000 10110000    1.278    1.619    0.046    22    22    22  13.4 1494.5 332.0 -20.0  21.4   0.071  11.36     0     0    2.063    38.29
09 20 2019 08 06 14 00000000 10110000   -0.254   -0.916    0.786    22    22    22  13.4 1494.5 326.6 -20.0  21.5   0.065  11.36     0     0    0.951   195.50
09 20 2019 08 06 15 00000000 10110000    0.273    0.688   -0.096    22    22    22  13.5 1494.5 327.1 -20.0  21.5   0.099  11.36     0     0    0.740    21.64
09 20 2019 08 06 16 00000000 10110000    0.004    0.753    0.242    22    22    22  13.5 1494.5 326.9 -20.1  21.5   0.085  11.36     0     0    0.753     0.30
09 20 2019 08 06 17 00000000 10110000   -1.060   -0.203   -2.573    22    22    22  13.4 1494.5 326.2 -20.1  21.5   0.080  11.36     0     0    1.079   259.16
09 20 2019 08 06 18 00000000 10110000    0.154    0.835    0.866    22    22    22  13.5 1494.5 327.1 -20.0  21.5   0.100  11.36     0     0    0.849    10.45
09 20 2019 08 06 19 00000000 10110000   -0.642    0.003   -2.121    22    22    22  13.5 1494.5 314.9 -20.2  21.6   0.080  11.36     0     0    0.642   270.27
09 20 2019 08 06 20 00000000 10110000   -1.109    0.395   -0.667    22    22    22  13.5 1494.5 315.9 -20.2  21.6   0.083  11.36     0     0    1.177   289.60
09 20 2019 08 06 21 00000000 10110000   -0.466   -0.297    0.757    22    22    22  13.5 1494.5 316.4 -20.3  21.7   0.079  11.36     0     0    0.553   237.49
09 20 2019 08 06 22 00000000 10110000    0.536    1.350    3.894    22    22    22  13.5 1494.6 316.5 -20.3  21.7   0.099  11.37     0     0    1.453    21.65
09 20 2019 08 06 23 00000000 10110000   -0.350   -0.077   -0.979    22    22    22  13.5 1494.6 316.8 -20.3  21.6   0.086  11.37     0     0    0.358   257.59
09 20 2019 08 06 24 00000000 10110000   -1.103    0.468   -0.749    22    22    22  13.5 1494.6 317.2 -20.3  21.6   0.077  11.37     0     0    1.198   292.99
09 20 2019 08 06 25 00000000 10110000   -1.704    0.980   -1.027    22    22    22  13.5 1494.6 317.0 -20.3  21.6   0.091  11.37     0     0    1.966   299.90
09 20 2019 08 06 26 00000000 10110000   -0.608   -0.245    1.063    22    22    22  13.4 1494.6 316.9 -20.3  21.5   0.076  11.37     0     0    0.656   248.05
09 20 2019 08 06 27 00000000 10110000   -0.609   -0.326   -1.041    22    22    22  13.5 1494.6 317.0 -20.3  21.5   0.089  11.37     0     0    0.691   241.84
09 20 2019 08 06 28 00000000 10110000   -1.129    0.100   -1.862    22    22    22  13.5 1494.6 316.5 -20.3  21.7   0.089  11.37     0     0    1.133   275.06
09 20 2019 08 06 29 00000000 10110000    0.362    0.311    0.749    22    22    22  13.4 1494.6 315.8 -20.3  21.6   0.085  11.37     0     0    0.477    49.33
09 20 2019 08 06 30 00000000 10110000   -0.299    0.383   -0.100    22    22    22  13.5 1494.6 314.8 -20.4  21.6   0.078  11.37     0     0    0.486   322.02
09 20 2019 08 06 31 00000000 10110000   -1.156   -1.095    0.147    22    22    22  13.5 1494.6 314.6 -20.4  21.6   0.094  11.37     0     0    1.592   226.55
09 20 2019 08 06 32 00000000 10110000    0.531    0.669    2.644    22    22    22  13.4 1494.6 314.8 -20.4  21.7   0.082  11.37     0     0    0.854    38.44
09 20 2019 08 06 33 00000000 10110000   -0.395    0.057   -2.185    22    22    22  13.5 1494.6 314.7 -20.4  21.7   0.088  11.37     0     0    0.399   278.21
09 20 2019 08 06 34 00000000 10110000    0.779    0.319   -1.446    22    22    22  13.5 1494.6 314.7 -20.3  21.6   0.090  11.37     0     0    0.842    67.73
09 20 2019 08 06 35 00000000 10110000   -0.192    0.924   -1.537    22    22    22  13.5 1494.6 315.0 -20.3  21.6   0.091  11.37     0     0    0.944   348.26
09 20 2019 08 06 36 00000000 10110000   -1.264   -0.409   -1.442    22    22    22  13.5 1494.6 315.2 -20.3  21.7   0.072  11.37     0     0    1.329   252.07
09 20 2019 08 06 37 00000000 10110000   -0.174    0.476   -2.951    22    22    22  13.4 1494.6 315.0 -20.3  21.6   0.091  11.38     0     0    0.507   339.92
09 20 2019 08 06 38 00000000 10110000   -0.515    0.157    1.113    22    22    22  13.5 1494.6 315.8 -20.3  21.6   0.078  11.38     0     0    0.538   286.95
09 20 2019 08 06 39 00000000 10110000    1.705    0.162   -0.276    22    22    22  13.5 1494.6 316.1 -20.3  21.6   0.077  11.38     0     0    1.713    84.57
09 20 2019 08 06 40 00000000 10110000   -0.113   -0.526    2.270    22    22    22  13.5 1494.6 316.2 -20.3  21.7   0.079  11.38     0     0    0.538   192.12
09 20 2019 08 06 41 00000000 10110000    0.382    0.294   -0.191    22    22    22  13.5 1494.6 315.9 -20.3  21.6   0.086  11.38     0     0    0.482    52.42
09 20 2019 08 06 42 00000000 10110000   -0.371    0.118   -0.031    22    22    22  13.5 1494.6 315.5 -20.3  21.6   0.077  11.38     0     0    0.389   287.64
09 20 2019 08 06 43 00000000 10110000   -0.256    0.919    0.417    22    22    22  13.4 1494.6 315.4 -20.3  21.6   0.090  11.38     0     0    0.954   344.43
09 20 2019 08 06 44 00000000 10110000   -1.889   -0.212   -2.827    22    22    22  13.5 1494.6 315.3 -20.3  21.6   0.079  11.38     0     0    1.901   263.60
09 20 2019 08 06 45 00000000 10110000   -0.691   -0.212    0.804    22    22    22  13.5 1494.6 315.4 -20.3  21.6   0.084  11.38     0     0    0.723   252.94
09 20 2019 08 06 46 00000000 10110000   -0.074    0.111    1.590    22    22    22  13.5 1494.6 314.3 -20.3  21.6   0.076  11.38     0     0    0.133   326.31
09 20 2019 08 06 47 00000000 10110000   -0.129   -0.529    0.464    22    22    22  13.5 1494.6 314.4 -20.3  21.6   0.090  11.38     0     0    0.545   193.70
09 20 2019 08 06 48 00000000 10110000   -0.762   -0.513   -2.108    22    22    22  13.5 1494.6 314.2 -20.4  21.7   0.097  11.38     0     0    0.919   236.05
09 20 2019 08 06 49 00000000 10110000   -0.100    0.579    0.920    22    22    22  13.5 1494.6 313.9 -20.4  21.8   0.094  11.38     0     0    0.588   350.20
09 20 2019 08 06 50 00000000 10110000   -0.492    0.458   -0.005    22    22    22  13.4 1494.6 314.7 -20.3  21.7   0.082  11.38     0     0    0.672   312.95
09 20 2019 08 06 51 00000000 10110000   -1.116   -0.692   -0.467    22    22    22  13.5 1494.6 315.2 -20.2  21.6   0.106  11.38     0     0    1.313   238.20
09 20 2019 08 06 52 00000000 10110000   -0.936    0.681   -3.046    22    22    22  13.5 1494.6 315.3 -20.3  21.6   0.089  11.38     0     0    1.158   306.04
09 20 2019 08 06 53 00000000 10110000   -0.945   -0.229    0.685    22    22    22  13.4 1494.6 315.9 -20.2  21.7   0.077  11.38     0     0    0.972   256.38
09 20 2019 08 06 54 00000000 10110000   -1.549    0.207   -1.980    22    22    22  13.5 1494.6 315.8 -20.3  21.6   0.094  11.38     0     0    1.563   277.61
09 20 2019 08 06 55 00000000 10110000   -2.148    0.008   -2.526    22    22    22  13.5 1494.6 315.1 -20.3  21.6   0.102  11.38     0     0    2.148   270.21
09 20 2019 08 06 56 00000000 10110000   -0.575   -0.101   -0.119    22    22    22  13.5 1494.7 314.8 -20.3  21.6   0.094  11.39     0     0    0.584   260.04
09 20 2019 08 06 57 00000000 10110000   -1.447    0.507   -1.430    22    22    22  13.5 1494.7 315.0 -20.3  21.6   0.085  11.39     0     0    1.533   289.31
09 20 2019 08 06 58 00000000 10110000   -0.554   -0.749    0.287    22    22    22  13.5 1494.7 314.7 -20.3  21.7   0.079  11.39     0     0    0.932   216.49
09 20 2019 08 06 59 00000000 10110000   -0.879    1.304   -1.157    22    22    22  13.4 1494.7 314.5 -20.3  21.7   0.088  11.39     0     0    1.573   326.02
09 20 2019 08 07 00 00000000 10110000   -0.925    0.395    0.361    22    22    22  13.5 1494.7 315.4 -20.2  21.7   0.092  11.39     0     0    1.006   293.12
09 20 2019 08 07 01 00000000 10110000   -0.072   -0.191   -0.391    22    22    22  13.5 1494.7 315.7 -20.3  21.7   0.084  11.39     0     0    0.204   200.65
09 20 2019 08 07 02 00000000 10110000   -0.848    0.254   -1.298    22    22    22  13.5 1494.7 315.4 -20.3  21.6   0.082  11.39     0     0    0.885   286.67
09 20 2019 08 07 03 00000000 10110000   -0.613   -0.109   -1.915    22    22    22  13.4 1494.7 315.0 -20.3  21.6   0.082  11.39     0     0    0.623   259.92
09 20 2019 08 07 04 00000000 10110000   -1.485    0.009   -0.704    22    22    22  13.5 1494.7 315.1 -20.3  21.7   0.079  11.39     0     0    1.485   270.35
09 20 2019 08 07 05 00000000 10110000   -0.585    0.135   -0.995    22    22    22  13.4 1494.7 314.9 -20.3  21.7   0.091  11.39     0     0    0.600   282.99
09 20 2019 08 07 06 00000000 10110000   -0.527    0.757   -0.563    22    22    22  13.5 1494.7 314.1 -20.3  21.6   0.092  11.39     0     0    0.922   325.16
09 20 2019 08 07 07 00000000 10110000   -1.171   -0.347   -1.115    22    22    22  13.5 1494.7 314.4 -20.3  21.7   0.089  11.39     0     0    1.221   253.49
09 20 2019 08 07 08 00000000 10110000   -0.930    0.838    0.678    22    22    22  13.5 1494.7 314.5 -20.3  21.7   0.076  11.39     0     0    1.252   312.02
09 20 2019 08 07 09 00000000 10110000   -0.867    0.434   -0.453    22    22    22  13.5 1494.7 314.7 -20.3  21.6   0.084  11.39     0     0    0.970   296.59
09 20 2019 08 07 10 00000000 10110000    0.197   -0.102   -1.613    22    22    22  13.5 1494.7 315.6 -20.3  21.6   0.071  11.39     0     0    0.222   117.37
09 20 2019 08 07 11 00000000 10110000   -1.226    0.625    0.589    22    22    22  13.5 1494.7 316.9 -20.2  21.6   0.080  11.39     0     0    1.376   297.01
09 20 2019 08 07 12 00000000 10110000   -1.697    0.000   -1.336    22    22    22  13.5 1494.7 317.2 -20.3  21.6   0.077  11.40     0     0    1.697   270.00
09 20 2019 08 07 13 00000000 10110000   -1.514   -1.033   -3.494    22    22    22  13.5 1494.7 316.8 -20.3  21.6   0.063  11.40     0     0    1.833   235.69
09 20 2019 08 07 14 00000000 10110000   -0.897   -0.390   -0.862    22    22    22  13.5 1494.7 317.3 -20.3  21.7   0.088  11.40     0     0    0.978   246.50
09 20 2019 08 07 15 00000000 10110000   -1.751   -0.712   -1.091    22    22    22  13.5 1494.7 317.5 -20.2  21.6   0.065  11.40     0     0    1.890   247.87
09 20 2019 08 07 16 00000000 10110000   -0.106   -0.147   -0.420    22    22    22  13.4 1494.7 317.1 -20.3  21.7   0.095  11.40     0     0    0.181   215.79
09 20 2019 08 07 17 00000000 10110000    0.514    0.602    2.085    22    22    22  13.5 1494.7 316.1 -20.3  21.7   0.085  11.40     0     0    0.792    40.49
09 20 2019 08 07 18 00000000 10110000   -0.198    0.279   -0.735    22    22    22  13.5 1494.7 314.9 -20.3  21.7   0.086  11.40     0     0    0.342   324.64
09 20 2019 08 07 19 00000000 10110000   -1.181   -0.281   -0.540    22    22    22  13.5 1494.7 314.0 -20.3  21.6   0.079  11.40     0     0    1.214   256.62
09 20 2019 08 07 20 00000000 10110000   -1.268   -0.290   -0.978    22    22    22  13.5 1494.7 313.3 -20.3  21.7   0.085  11.40     0     0    1.301   257.12
09 20 2019 08 07 21 00000000 10110000   -1.194   -0.580   -2.482    22    22    22  13.4 1494.7 312.8 -20.3  21.6   0.089  11.40     0     0    1.327   244.09
09 20 2019 08 07 22 00000000 10110000    0.631    1.361   -0.167    22    22    22  13.5 1494.7 313.2 -20.4  21.7   0.073  11.40     0     0    1.500    24.87
09 20 2019 08 07 23 00000000 10110000   -0.224   -0.122    0.438    22    22    22  13.5 1494.7 313.9 -20.3  21.7   0.076  11.40     0     0    0.255   241.43
09 20 2019 08 07 24 00000000 10110000    0.962    0.747    0.518    22    22    22  13.5 1494.7 314.5 -20.3  21.7   0.092  11.40     0     0    1.218    52.17
09 20 2019 08 07 25 00000000 10110000   -0.372    0.400   -0.292    22    22    22  13.5 1494.7 315.5 -20.3  21.6   0.086  11.41     0     0    0.546   317.08
09 20 2019 08 07 26 00000000 10110000   -0.899    0.246   -0.725    22    22    22  13.5 1494.7 316.6 -20.3  21.6   0.085  11.41     0     0    0.932   285.30
09 20 2019 08 07 27 00000000 10110000   -1.098    0.545   -0.309    22    22    22  13.5 1494.7 317.2 -20.3  21.6   0.077  11.41     0     0    1.226   296.40
09 20 2019 08 07 28 00000000 10110000   -1.138   -0.369    1.710    22    22    22  13.4 1494.7 317.6 -20.2  21.6   0.091  11.41     0     0    1.196   252.03
09 20 2019 08 07 29 00000000 10110000    0.580    0.763   -0.475    22    22    22  13.5 1494.7 317.9 -20.2  21.6   0.080  11.41     0     0    0.958    37.24
09 20 2019 08 07 30 00000000 10110000    0.415    0.918    1.126    22    22    22  13.5 1494.7 317.5 -20.2  21.6   0.096  11.41     0     0    1.007    24.33
09 20 2019 08 07 31 00000000 10110000    0.030    0.277    1.135    22    22    22  13.5 1494.7 317.4 -20.3  21.7   0.100  11.41     0     0    0.279     6.18
09 20 2019 08 07 32 00000000 10110000   -0.995   -1.578   -0.615    22    22    22  13.5 1494.7 245.0 -20.9  22.1   0.084  11.41     0     0    1.866   212.23
09 20 2019 08 07 33 00000000 10110100   -0.615   -0.205   -0.311    22    22    22  13.4 1494.7 231.2 -39.9  22.4   0.096  11.41     0     0    0.648   251.57
09 20 2019 08 07 34 00000000 10110100   -1.084   -0.740   -0.379    22    22    22  13.5 1494.7 235.8 -32.6  22.4   0.077  11.41     0     0    1.312   235.68
09 20 2019 08 07 35 00000000 10110100   -2.035    0.274    1.220    22    22    22  13.5 1494.7 234.6 -37.2  22.9   0.083  11.41     0     0    2.053   277.67
09 20 2019 08 07 36 00000000 10110100   -1.538    0.041    2.806    22    22    22  13.4 1494.7 230.9 -41.4  22.5   0.077  11.41     0     0    1.539   271.53
09 20 2019 08 07 37 00000000 10110100   -1.875   -1.352   -0.189    22    22    22  13.4 1494.7 227.7 -38.4  22.1   0.079  11.41     0     0    2.312   234.21
09 20 2019 08 07 38 00000000 10110100   -1.760    0.847    1.548    22    22    22  13.5 1494.7 230.9 -38.1  22.4   0.084  11.41     0     0    1.953   295.70
09 20 2019 08 07 39 00000000 10110100   -0.023   -0.528   -0.324    22    22    22  13.5 1494.7 232.6 -40.4  22.3   0.097  11.41     0     0    0.529   182.49
09 20 2019 08 07 40 00000000 10110100    0.212   -0.045   -1.875    22    22    22  13.5 1494.8 237.1 -36.1  22.7   0.073  11.42     0     0    0.217   101.98
09 20 2019 08 07 41 00000000 10110000   -1.075    0.478   -0.361    22    22    22  13.4 1494.8 254.6 -25.2  22.5   0.074  11.42     0     0    1.176   293.97
09 20 2019 08 07 42 00000000 10110100   -0.747   -1.369   -0.240    22    22    22  13.5 1494.8 267.1 -39.2  22.3   0.094  11.42     0     0    1.560   208.62
09 20 2019 08 07 43 00000000 10110000    0.218    1.181    1.132    22    22    22  13.4 1494.8 303.1 -23.2  21.5   0.074  11.42     0     0    1.201    10.46
09 20 2019 08 07 44 00000000 10110000    0.571    1.836    1.243    22    22    22  13.5 1494.8 295.7 -23.6  21.8   0.094  11.42     0     0    1.923    17.28
09 20 2019 08 07 45 00000000 10110000   -0.223   -0.127   -1.104    22    22    22  13.4 1494.8 281.4 -23.4  21.8   0.094  11.42     0     0    0.257   240.34
09 20 2019 08 07 46 00000000 10110100   -0.384    0.540   -0.880    22    22    22  13.5 1494.8 265.1 -31.4  22.2   0.089  11.42     0     0    0.663   324.58
09 20 2019 08 07 47 00000000 10110000   -1.864   -0.492    0.742    22    22    22  13.4 1494.8 298.0 -23.0  21.7   0.077  11.42     0     0    1.928   255.21
09 20 2019 08 07 48 00000000 10110000   -0.178   -0.039    1.416    22    22    22  13.4 1494.8 320.6 -21.6  21.5   0.072  11.42     0     0    0.182   257.64
