FileName: C:\2006NE~1\GP0915.TXT
Local Time: Mon Oct 09 11:37:45 2006

Ship: Marco Michel Trip: 05 Tow: GP 091r2
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
061009  143747  46  53.8830 N  62   1.8320 W   7.0        2.9       11.4*       2.8*       9.7*
061009  143748  46  53.8840 N  62   1.8300 W   7.0        2.9       11.4        2.8        9.7 
061009  143750  46  53.8850 N  62   1.8250 W   7.1        2.9       11.4        2.8        9.7 
061009  143753  46  53.8880 N  62   1.8180 W   7.1        2.9       11.4        2.8        9.7 
061009  143754  46  53.8890 N  62   1.8150 W   7.3        2.9       11.4        2.8        9.7 
061009  143756  46  53.8900 N  62   1.8090 W   7.4        2.9       11.4        2.8        9.7 
061009  143759  46  53.8920 N  62   1.8010 W   7.4        2.9       11.4        2.8        9.7 
061009  143800  46  53.8930 N  62   1.7980 W   7.2        2.9       11.4        2.8        9.7 
061009  143802  46  53.8940 N  62   1.7920 W   7.2        2.9       11.4        2.8        9.7 
061009  143805  46  53.8960 N  62   1.7830 W   7.6        2.9       11.4        2.8        9.7 
061009  143806  46  53.8960 N  62   1.7800 W   7.8        2.9       11.4        2.8        9.7 
061009  143808  46  53.8970 N  62   1.7740 W   7.4        2.9       11.4        2.8        9.7 
061009  143811  46  53.8990 N  62   1.7660 W   7.3        2.9       11.4        2.8        9.7 
061009  143812  46  53.8990 N  62   1.7630 W   7.3        2.9       11.4        2.8        9.7 
061009  143814  46  53.9010 N  62   1.7570 W   7.7        2.9       11.4        2.8        9.7 
061009  143817  46  53.9020 N  62   1.7480 W   7.3        2.9       11.4        2.8        9.7 
061009  143818  46  53.9030 N  62   1.7450 W   7.2        2.9       11.4        2.8        9.7 
061009  143820  46  53.9040 N  62   1.7390 W   7.6        2.9       11.4        2.8        9.7 
061009  143822  46  53.9050 N  62   1.7330 W   7.7        2.9       11.4        2.8        9.7 
061009  143824  46  53.9060 N  62   1.7270 W   7.6        2.9       11.4        2.8        9.7 
061009  143826  46  53.9070 N  62   1.7220 W   7.2        2.9       11.4        2.8        9.7 
061009  143829  46  53.9080 N  62   1.7130 W   7.3        2.9       11.4        2.8        9.7 
061009  143830  46  53.9090 N  62   1.7100 W   7.7        2.9       11.4        2.8        9.7 
061009  143832  46  53.9110 N  62   1.7040 W   7.6        2.9       11.4        2.8        9.7 
061009  143835  46  53.9120 N  62   1.6950 W   7.1        2.9       11.4        2.8        9.7 
061009  143836  46  53.9120 N  62   1.6920 W   7.2        2.9       11.4        2.8        9.7 
061009  143838  46  53.9130 N  62   1.6870 W   7.3        2.9       11.4        2.8        9.7 
061009  143841  46  53.9150 N  62   1.6780 W   7.7        2.9       11.4        2.8        9.7 
061009  143842  46  53.9160 N  62   1.6750 W   7.4        2.9       11.4        2.8        9.7 
061009  143844  46  53.9170 N  62   1.6690 W   7.2        2.9       11.4        2.8        9.7 
061009  143847  46  53.9180 N  62   1.6600 W   7.4        2.9       11.4        2.8        9.7 
061009  143848  46  53.9190 N  62   1.6570 W   7.6        2.9       11.4        2.8        9.7 
061009  143850  46  53.9200 N  62   1.6520 W   7.5        2.9       11.4        2.8        9.7 
061009  143853  46  53.9210 N  62   1.6430 W   6.5        2.9       11.4        2.8        9.7 
061009  143854  46  53.9220 N  62   1.6410 W   6.2        2.9       11.4        2.8        9.7 
061009  143856  46  53.9230 N  62   1.6360 W   6.2        2.9       11.4        2.8        9.7 
061009  143859  46  53.9250 N  62   1.6290 W   5.9        2.9       11.4        2.8        9.7 
061009  143900  46  53.9250 N  62   1.6270 W   5.9        2.9       11.4        8.3*       9.7 
061009  143902  46  53.9260 N  62   1.6220 W   5.6        2.9       11.4        8.3        9.7 
061009  143905  46  53.9280 N  62   1.6160 W   5.7        2.9       11.4        8.3        9.7 
061009  143906  46  53.9290 N  62   1.6140 W   5.7        2.9       11.4        8.3        9.7 
061009  143908  46  53.9300 N  62   1.6090 W   5.5        2.9       11.4        8.3        9.7 
061009  143911  46  53.9310 N  62   1.6030 W   5.4        2.9       11.4        8.3        9.7 
061009  143912  46  53.9320 N  62   1.6010 W   5.6        2.9       11.4        8.3        9.7 
061009  143914  46  53.9330 N  62   1.5970 W   5.5        2.9       11.4        8.3        9.7 
061009  143917  46  53.9350 N  62   1.5910 W   4.9        2.9       11.4        8.3        9.7 
061009  143918  46  53.9350 N  62   1.5890 W   5.0        2.9       11.4        8.3        9.7 
061009  143920  46  53.9360 N  62   1.5860 W   4.1        2.9       11.4        8.3        9.7 
061009  143923  46  53.9370 N  62   1.5810 W   3.6        2.9       11.4        8.3        9.7 
061009  143924  46  53.9380 N  62   1.5800 W   3.5        2.9       11.4        8.3        9.7 
061009  143926  46  53.9380 N  62   1.5780 W   2.8        2.9       11.4        8.3        9.7 
061009  143929  46  53.9390 N  62   1.5740 W   2.6        2.9       11.4        8.3        9.7 
061009  143930  46  53.9390 N  62   1.5730 W   2.7        2.9       11.4        8.3        9.7 
061009  143932  46  53.9400 N  62   1.5710 W   2.0        2.9       11.4        8.3        9.7 
061009  143935  46  53.9400 N  62   1.5690 W   2.1        2.9       11.4        8.3        9.7 
061009  143936  46  53.9400 N  62   1.5680 W   1.9        2.9       11.4        4.4*       9.7 
061009  143938  46  53.9410 N  62   1.5660 W   2.2        2.9       11.4        4.4        9.7 
061009  143941  46  53.9410 N  62   1.5640 W   2.3        2.9       11.4        4.4        9.7 
061009  143942  46  53.9410 N  62   1.5630 W   1.9        2.9       11.4        5.6*       9.7 
061009  143944  46  53.9420 N  62   1.5620 W   1.8        2.9       11.4        5.6        9.7 
061009  143947  46  53.9420 N  62   1.5590 W   1.2        3.2*      11.4        5.6        9.7 
061009  143948  46  53.9420 N  62   1.5590 W   1.4        3.2       11.4        5.6        9.7 
061009  143950  46  53.9420 N  62   1.5570 W   2.5        3.2       11.4        5.6        9.7 
061009  143953  46  53.9430 N  62   1.5550 W   1.9        3.2       11.4        5.6        9.7 
061009  143954  46  53.9430 N  62   1.5540 W   2.4        3.2       11.4        5.6        9.7 
061009  143956  46  53.9430 N  62   1.5530 W   1.4        3.2       11.4        5.6        9.7 
061009  143959  46  53.9440 N  62   1.5510 W   1.8        3.2       11.4        5.6        9.7 
061009  144000  46  53.9440 N  62   1.5500 W   1.9        3.2       11.4        5.6        9.7 
061009  144002  46  53.9440 N  62   1.5490 W   1.3        3.2       11.4        5.6        9.7 
061009  144005  46  53.9450 N  62   1.5460 W   2.5        3.2       11.4        5.6        9.7 
061009  144006  46  53.9450 N  62   1.5460 W   1.7        3.2       11.4        5.6       47.1*
061009  144008  46  53.9450 N  62   1.5440 W   1.8        3.2       11.4        5.6       47.1 
061009  144011  46  53.9460 N  62   1.5420 W   1.5        3.2       11.4        5.6       47.1 
061009  144012  46  53.9460 N  62   1.5410 W   1.6        3.2       11.4        5.6       43.5*
061009  144014  46  53.9460 N  62   1.5400 W   2.2        3.2       11.4        5.6       43.5 
061009  144017  46  53.9460 N  62   1.5380 W   1.8        3.2       11.4        5.6       51.5*
061009  144018  46  53.9470 N  62   1.5370 W   2.1        3.2       11.4        5.6       51.5 
061009  144020  46  53.9470 N  62   1.5350 W   1.8        3.2       11.4        5.6       51.5 
061009  144023  46  53.9470 N  62   1.5330 W   2.4        3.2       11.4        5.6       49.3*
061009  144024  46  53.9480 N  62   1.5320 W   2.0        3.2       11.4        5.6       49.3 
061009  144027  46  53.9480 N  62   1.5300 W   2.4        3.2       11.4        5.6       49.3 
061009  144029  46  53.9480 N  62   1.5280 W   1.8        3.2       11.4        1.3*      33.4*
061009  144030  46  53.9480 N  62   1.5280 W   1.9        3.2        2.2*       1.3       33.4 
061009  144032  46  53.9490 N  62   1.5260 W   2.1        3.2        2.2        1.3       54.1*
061009  144035  46  53.9490 N  62   1.5240 W   2.1        3.2        2.2        6.0*      54.1 
061009  144037  46  53.9500 N  62   1.5220 W   2.2        3.2        2.2        6.0       54.1 
061009  144038  46  53.9500 N  62   1.5210 W   2.4        7.9*       2.2        6.0       53.7*
061009  144041  46  53.9500 N  62   1.5190 W   2.3        7.9        2.2        5.8*      53.7 
061009  144042  46  53.9500 N  62   1.5180 W   2.6        7.9        2.2        5.8       53.7 
