FileName: C:\2006NE~1\GP282.TXT
Local Time: Wed Oct 11 07:01:55 2006

Ship: Marco Michel Trip: 05 Tow: GP 282
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
061011  100156  46  20.6610 N  61  54.1710 W   3.8       10.1*       0.0        2.8*      47.9*
061011  100158  46  20.6600 N  61  54.1740 W   4.4       10.1        0.0        2.8       47.9 
061011  100200  46  20.6590 N  61  54.1770 W   4.8       10.1        0.0        2.8       47.9 
061011  100202  46  20.6580 N  61  54.1810 W   5.3       10.1        0.0        2.8       47.9 
061011  100204  46  20.6560 N  61  54.1850 W   5.7       10.1        0.0        2.8       47.9 
061011  100206  46  20.6550 N  61  54.1890 W   6.0       10.1        0.0        2.8       47.9 
061011  100208  46  20.6540 N  61  54.1940 W   6.1       10.1        0.0        2.8       47.9 
061011  100210  46  20.6520 N  61  54.1980 W   5.9       10.1        0.0        6.5*      47.9 
061011  100212  46  20.6510 N  61  54.2030 W   6.4       10.1        0.0        6.5       47.9 
061011  100214  46  20.6490 N  61  54.2070 W   6.5       10.1        0.0        6.5       47.9 
061011  100216  46  20.6480 N  61  54.2120 W   6.7       10.1        0.0        6.5       47.9 
061011  100218  46  20.6460 N  61  54.2170 W   6.3       10.1        0.0        6.5       47.9 
061011  100220  46  20.6450 N  61  54.2220 W   6.4       10.1        0.0        6.5       47.9 
061011  100222  46  20.6430 N  61  54.2260 W   6.6       10.1        0.0        6.5       47.9 
061011  100223  46  20.6420 N  61  54.2290 W   6.8       10.1        0.0        6.5       47.9 
061011  100226  46  20.6400 N  61  54.2360 W   6.5       10.1        0.0        6.5       47.9 
061011  100228  46  20.6390 N  61  54.2410 W   6.6       10.1        0.0        6.5       47.9 
061011  100230  46  20.6370 N  61  54.2460 W   6.6       10.1        0.0        6.5       47.9 
061011  100232  46  20.6360 N  61  54.2510 W   6.9       10.1        0.0        6.5       47.9 
061011  100234  46  20.6340 N  61  54.2560 W   6.8       10.1        0.0        6.5       47.9 
061011  100236  46  20.6330 N  61  54.2620 W   6.7       10.1        0.0        6.5       47.9 
061011  100238  46  20.6310 N  61  54.2670 W   6.8       10.1        0.0        6.5       47.9 
061011  100240  46  20.6300 N  61  54.2720 W   6.7       10.1        0.0        6.5       47.9 
061011  100242  46  20.6280 N  61  54.2770 W   7.0       10.1        0.0        6.5       47.9 
061011  100244  46  20.6270 N  61  54.2820 W   6.9       10.1        0.0        6.5       47.9 
061011  100246  46  20.6250 N  61  54.2870 W   6.9       10.1        0.0        6.5       47.9 
061011  100248  46  20.6230 N  61  54.2920 W   6.7       10.1        0.0        6.5       47.9 
061011  100250  46  20.6220 N  61  54.2970 W   6.8       10.1        0.0        6.5       47.9 
061011  100252  46  20.6200 N  61  54.3020 W   7.0       10.1        0.0        6.5       47.9 
061011  100254  46  20.6180 N  61  54.3070 W   7.1       10.1        0.0        6.5       47.9 
061011  100256  46  20.6160 N  61  54.3120 W   6.8       10.1        0.0        6.5       47.9 
061011  100258  46  20.6150 N  61  54.3170 W   7.0       10.1        0.0        6.5       47.9 
061011  100300  46  20.6130 N  61  54.3220 W   6.9       10.1        0.0        6.5       47.9 
061011  100302  46  20.6110 N  61  54.3270 W   6.8       10.1        0.0        6.5       47.9 
061011  100304  46  20.6090 N  61  54.3310 W   6.3       10.1        0.0        6.5       47.9 
061011  100306  46  20.6080 N  61  54.3360 W   6.0       10.1        0.0        6.5       47.9 
061011  100308  46  20.6060 N  61  54.3400 W   6.0       10.1        0.0        5.2*      47.9 
061011  100310  46  20.6050 N  61  54.3440 W   5.8       10.1        0.0        5.2       20.7*
061011  100312  46  20.6030 N  61  54.3480 W   5.9       10.1        0.0        5.2       20.7 
061011  100314  46  20.6020 N  61  54.3520 W   5.5       10.1        0.0        6.4*      20.7 
061011  100316  46  20.6000 N  61  54.3560 W   5.5       10.1        0.0        6.4       19.4*
061011  100318  46  20.5990 N  61  54.3600 W   5.5       10.1        0.0        6.3*      19.4 
061011  100320  46  20.5970 N  61  54.3640 W   5.6       10.1        0.0        6.3       19.4 
061011  100322  46  20.5960 N  61  54.3680 W   5.5       10.1        0.0        6.3       22.4*
061011  100324  46  20.5940 N  61  54.3720 W   5.3       10.1        0.0        9.2*      22.4 
061011  100326  46  20.5930 N  61  54.3750 W   5.2       10.1        0.0        9.2       22.9*
061011  100328  46  20.5920 N  61  54.3790 W   5.4       10.1        0.0        4.8*      22.9 
061011  100330  46  20.5900 N  61  54.3830 W   4.9       10.1        0.0        4.8       22.9 
061011  100332  46  20.5890 N  61  54.3860 W   4.2       10.1        0.0        4.8       17.6*
061011  100334  46  20.5880 N  61  54.3890 W   3.8       10.1        0.0        6.6*      17.6 
061011  100336  46  20.5870 N  61  54.3910 W   3.2       10.1        0.0        6.6       17.6 
061011  100338  46  20.5860 N  61  54.3930 W   3.1       10.1        0.0        6.6       21.1*
061011  100340  46  20.5850 N  61  54.3950 W   2.5       10.1        0.0        6.8*      21.1 
061011  100342  46  20.5850 N  61  54.3970 W   2.6       10.1        0.0        6.8       18.9*
061011  100344  46  20.5840 N  61  54.3980 W   2.3       10.1        0.0        6.7*      18.9 
061011  100346  46  20.5830 N  61  54.4000 W   2.4       10.1        0.0        6.7       18.9 
061011  100348  46  20.5820 N  61  54.4010 W   2.2       10.1        0.0        6.7       21.6*
061011  100350  46  20.5820 N  61  54.4020 W   2.1       10.1        0.0        6.4*      21.6 
061011  100352  46  20.5810 N  61  54.4040 W   2.0       10.1        0.0        6.4       22.9*
061011  100354  46  20.5800 N  61  54.4050 W   2.0       10.1        0.0        6.4       22.9 
061011  100356  46  20.5790 N  61  54.4060 W   1.9       10.1        0.0        6.0*      22.9 
061011  100358  46  20.5790 N  61  54.4070 W   2.0       10.1        0.0        6.0       22.0*
061011  100400  46  20.5780 N  61  54.4080 W   1.7       10.1        0.0        5.4*      22.0 
061011  100402  46  20.5770 N  61  54.4090 W   2.0       10.1        0.0        5.4       22.0 
061011  100404  46  20.5770 N  61  54.4100 W   1.9       10.1        0.0        5.4       26.0*
061011  100406  46  20.5760 N  61  54.4110 W   1.7       10.1        0.0        5.1*      26.0 
061011  100408  46  20.5750 N  61  54.4120 W   1.7       10.1        0.0        5.1       27.7*
061011  100410  46  20.5750 N  61  54.4120 W   1.9       10.1        0.0        4.5*      27.7 
061011  100412  46  20.5740 N  61  54.4140 W   1.7       10.1        0.0        4.5       27.7 
061011  100414  46  20.5730 N  61  54.4150 W   1.7       10.1        0.0        4.5       30.8*
061011  100416  46  20.5730 N  61  54.4150 W   1.7       10.1        2.8*       5.1*      30.8 
061011  100418  46  20.5720 N  61  54.4160 W   2.0       10.1        2.8        5.1       30.8 
061011  100420  46  20.5710 N  61  54.4170 W   1.7       10.1        2.8        5.1       32.1*
061011  100422  46  20.5710 N  61  54.4180 W   2.0        4.0*       2.8        5.1*      32.1 
061011  100424  46  20.5700 N  61  54.4190 W   2.2        4.0        2.8        5.1       31.7*
061011  100426  46  20.5690 N  61  54.4210 W   1.7        4.0        2.8        5.2*      31.7 
061011  100428  46  20.5680 N  61  54.4220 W   2.5        4.0        2.6*       5.2       31.7 
061011  100430  46  20.5680 N  61  54.4230 W   1.9        4.0        2.6        5.2       31.7 
061011  100432  46  20.5670 N  61  54.4240 W   2.4        4.0        2.6        5.5*      31.7 
061011  100434  46  20.5660 N  61  54.4250 W   2.1        4.0        2.6        5.5       31.7 
061011  100436  46  20.5650 N  61  54.4270 W   2.4        4.2*       2.6        5.5       31.7 
061011  100438  46  20.5650 N  61  54.4280 W   1.9        4.2        2.6        6.0*      31.7 
061011  100440  46  20.5640 N  61  54.4290 W   2.3        4.2        2.6        6.0       37.4*
061011  100442  46  20.5630 N  61  54.4300 W   2.4        4.2        2.6        5.6*      37.4 
061011  100444  46  20.5620 N  61  54.4320 W   2.3        4.2        2.6        5.6       37.4 
061011  100446  46  20.5610 N  61  54.4330 W   2.3        4.2        2.6        5.6       35.6*
061011  100448  46  20.5600 N  61  54.4340 W   2.2        4.2        2.6        8.5*      35.6 
061011  100450  46  20.5600 N  61  54.4350 W   2.5        4.2        2.6        8.5       37.4*
061011  100452  46  20.5590 N  61  54.4360 W   2.0        4.2        2.6        3.8*      37.4 
061011  100454  46  20.5580 N  61  54.4380 W   2.5        4.2        2.6        3.8       37.4 
061011  100456  46  20.5570 N  61  54.4390 W   2.1        4.2        2.6        3.8       36.5*
061011  100458  46  20.5560 N  61  54.4400 W   2.6        4.2        2.6        6.2*      36.5 
061011  100500  46  20.5560 N  61  54.4420 W   1.9        4.2        2.6        6.2       36.5 
061011  100502  46  20.5550 N  61  54.4430 W   2.6        4.2        2.6        6.2       39.1*
061011  100504  46  20.5540 N  61  54.4440 W   2.3        4.2        2.6        7.0*      39.1 
061011  100506  46  20.5530 N  61  54.4450 W   2.4        4.2        2.6        7.0       36.1*
061011  100508  46  20.5520 N  61  54.4460 W   2.3        4.2        2.6        7.2*      36.1 
061011  100510  46  20.5510 N  61  54.4480 W   2.3        4.2        2.6        7.2       36.1 
061011  100512  46  20.5500 N  61  54.4490 W   2.1        4.2        2.6        7.2       37.8*
061011  100514  46  20.5490 N  61  54.4500 W   2.4        4.2        2.6        7.1*      37.8 
061011  100516  46  20.5490 N  61  54.4510 W   2.0        4.2        2.6        7.1       37.8 
061011  100518  46  20.5480 N  61  54.4520 W   2.3        4.2        2.6        7.1       37.8*
061011  100520  46  20.5470 N  61  54.4530 W   2.3        4.2        2.6        7.9*      37.8 
061011  100522  46  20.5460 N  61  54.4540 W   2.3        4.2        2.6        7.9       38.3*
061011  100524  46  20.5450 N  61  54.4550 W   2.3        4.2        2.6        7.9       38.3 
061011  100526  46  20.5440 N  61  54.4570 W   2.3        4.2        2.6        7.9       38.3 
061011  100528  46  20.5430 N  61  54.4580 W   2.2        4.2        2.6        7.9       36.9*
061011  100530  46  20.5430 N  61  54.4590 W   2.3        4.2        2.6        7.9       36.9 
061011  100532  46  20.5420 N  61  54.4600 W   2.3        4.2        2.6        7.9       36.9 
061011  100534  46  20.5410 N  61  54.4610 W   2.2        4.2        2.6        7.6*      38.3*
061011  100536  46  20.5400 N  61  54.4630 W   2.3        4.2        2.6        7.6       38.3 
061011  100538  46  20.5390 N  61  54.4640 W   2.1        4.2        2.6        7.6       36.1*
061011  100540  46  20.5380 N  61  54.4650 W   2.6        4.2        2.6        8.4*      36.1 
061011  100542  46  20.5380 N  61  54.4660 W   2.0        4.2        2.6        8.4       36.1 
061011  100544  46  20.5370 N  61  54.4670 W   2.4        4.2        2.6        8.4       37.8*
