FileName: C:\2006NE~1\GP127.TXT
Local Time: Wed Sep 06 06:07:15 2006

Ship: Marco Michel Trip: 03 Tow: GP 127
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary WingSpread      Depth 
060906  090716  48  23.8720 N  63  32.8590 W   4.3        0.0        0.0       28.6*      45.7*
060906  090718  48  23.8740 N  63  32.8570 W   4.8        0.0        0.0       28.6       45.7 
060906  090720  48  23.8770 N  63  32.8540 W   5.4        0.0        0.0       28.6       45.7 
060906  090723  48  23.8800 N  63  32.8510 W   5.7        0.0        0.0       28.6       45.7 
060906  090724  48  23.8820 N  63  32.8500 W   5.9        0.0        0.0       28.6       45.7 
060906  090726  48  23.8850 N  63  32.8470 W   6.2        0.0        0.0       28.6       45.7 
060906  090729  48  23.8890 N  63  32.8430 W   6.5        0.0        0.0       28.6       45.7 
060906  090730  48  23.8910 N  63  32.8420 W   6.5        0.0        0.0       28.6       45.7 
060906  090732  48  23.8940 N  63  32.8390 W   6.5        0.0        0.0       28.6       45.7 
060906  090735  48  23.8990 N  63  32.8350 W   6.9        0.0        0.0       28.6      158.8*
060906  090736  48  23.9010 N  63  32.8340 W   7.1        0.0        0.0       28.6      158.8 
060906  090738  48  23.9040 N  63  32.8310 W   6.9        0.0        0.0       28.6      158.8 
060906  090741  48  23.9090 N  63  32.8270 W   6.9        0.0        0.0       28.6      158.8 
060906  090742  48  23.9110 N  63  32.8250 W   6.9        0.0        0.0       28.6      158.8 
060906  090744  48  23.9140 N  63  32.8220 W   7.1        0.0        0.0       28.6      158.8 
060906  090747  48  23.9190 N  63  32.8180 W   7.1        0.0        0.0       28.6      158.8 
060906  090748  48  23.9210 N  63  32.8160 W   7.2        0.0        0.0       28.6      158.8 
060906  090750  48  23.9240 N  63  32.8130 W   7.1        0.0        0.0       28.6      158.8 
060906  090753  48  23.9290 N  63  32.8090 W   7.1        0.0        0.0       28.6      158.8 
