FileName: C:\2006NE~1\GP138.TXT
Local Time: Mon Aug 28 07:24:07 2006

Ship: Marco Michel Trip: 02 Tow: GP 138
Comments: trawl    Zone E
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary WingSpread      Depth 
060828  102409  48  20.3760 N  62  19.9000 W   4.4        0.0       12.6      132.5*     618.9*
060828  102411  48  20.3770 N  62  19.9040 W   5.3        0.0       12.6      132.5      618.9 
060828  102413  48  20.3780 N  62  19.9080 W   5.2        0.0       12.6      132.5      618.9 
060828  102415  48  20.3790 N  62  19.9120 W   5.6        0.0       12.6      132.5      618.9 
060828  102417  48  20.3790 N  62  19.9170 W   5.6        0.0       12.6      132.5      618.9 
060828  102419  48  20.3800 N  62  19.9220 W   6.1        0.0       12.6      132.5      618.9 
060828  102421  48  20.3810 N  62  19.9270 W   6.4        0.0       12.6      132.5      618.9 
060828  102423  48  20.3820 N  62  19.9320 W   6.2        0.0       12.6      132.5      618.9 
060828  102425  48  20.3820 N  62  19.9370 W   6.0        0.0       12.6      132.5      618.9 
060828  102427  48  20.3830 N  62  19.9430 W   6.4        0.0       12.6      132.5      618.9 
060828  102429  48  20.3840 N  62  19.9480 W   6.9        0.0       12.6      132.5      618.9 
060828  102431  48  20.3850 N  62  19.9540 W   6.5        0.0       12.6      132.5      618.9 
060828  102433  48  20.3850 N  62  19.9590 W   6.4        0.0       12.6      132.5      618.9 
060828  102435  48  20.3860 N  62  19.9650 W   6.4        0.0       12.6      132.5      618.9 
060828  102437  48  20.3870 N  62  19.9700 W   6.7        0.0       12.6      132.5      618.9 
060828  102439  48  20.3870 N  62  19.9760 W   6.8        0.0       12.6      132.5      618.9 
060828  102441  48  20.3880 N  62  19.9810 W   6.7        0.0       12.6      132.5      618.9 
060828  102443  48  20.3890 N  62  19.9870 W   6.8        0.0       12.6      132.5      618.9 
060828  102445  48  20.3890 N  62  19.9920 W   6.5        0.0       12.6      132.5      618.9 
060828  102447  48  20.3900 N  62  19.9980 W   6.7        0.0       12.6      132.5      618.9 
060828  102449  48  20.3910 N  62  20.0040 W   6.8        0.0       12.6      132.5      618.9 
060828  102451  48  20.3920 N  62  20.0090 W   6.7        0.0       12.6      132.5      618.9 
060828  102453  48  20.3920 N  62  20.0150 W   6.6        0.0       12.6      132.5      618.9 
060828  102455  48  20.3930 N  62  20.0200 W   6.5        0.0       12.6      132.5      618.9 
060828  102457  48  20.3930 N  62  20.0260 W   6.8        0.0       12.6      132.5      618.9 
060828  102459  48  20.3940 N  62  20.0320 W   6.9        0.0       12.6      132.5      618.9 
060828  102501  48  20.3950 N  62  20.0370 W   6.7        0.0       12.6      132.5      618.9 
060828  102503  48  20.3950 N  62  20.0430 W   6.5        0.0       12.6      132.5      618.9 
060828  102505  48  20.3960 N  62  20.0490 W   6.6        0.0       12.6      132.5      618.9 
060828  102507  48  20.3970 N  62  20.0540 W   6.8        0.0       12.6      132.5      618.9 
060828  102509  48  20.3980 N  62  20.0600 W   7.0        0.0       12.6      132.5      618.9 
060828  102511  48  20.3980 N  62  20.0660 W   6.8        0.0       12.6      132.5      618.9 
060828  102513  48  20.3990 N  62  20.0710 W   6.5        0.0       12.6      132.5      618.9 
060828  102515  48  20.3990 N  62  20.0770 W   6.5        0.0       12.6      132.5      618.9 
060828  102517  48  20.4000 N  62  20.0820 W   6.6        0.0       12.6      132.5      618.9 
060828  102519  48  20.4010 N  62  20.0880 W   6.8        0.0       12.6      132.5      618.9 
060828  102521  48  20.4020 N  62  20.0940 W   6.5        0.0       12.6      132.5      618.9 
060828  102523  48  20.4020 N  62  20.0990 W   6.4        0.0       12.6      132.5      618.9 
060828  102525  48  20.4030 N  62  20.1040 W   6.6        0.0       12.6      132.5      618.9 
060828  102527  48  20.4040 N  62  20.1100 W   6.7        0.0       12.6      132.5      618.9 
060828  102529  48  20.4050 N  62  20.1150 W   6.6        0.0       12.6      132.5      618.9 
060828  102531  48  20.4060 N  62  20.1210 W   6.5        0.0       12.6      132.5      618.9 
060828  102533  48  20.4070 N  62  20.1260 W   6.6        0.0       12.6      132.5      618.9 
060828  102535  48  20.4090 N  62  20.1310 W   6.6        0.0       12.6      132.5      618.9 
060828  102537  48  20.4100 N  62  20.1370 W   6.7        0.0       12.6      132.5      618.9 
060828  102539  48  20.4110 N  62  20.1420 W   6.4        0.0       12.6      132.5      618.9 
060828  102541  48  20.4120 N  62  20.1470 W   6.4        0.0       12.6      132.5      618.9 
060828  102543  48  20.4130 N  62  20.1530 W   6.2        0.0       12.6      132.5      618.9 
060828  102545  48  20.4130 N  62  20.1580 W   6.4        0.0       12.6      132.5      618.9 
060828  102547  48  20.4140 N  62  20.1630 W   6.5        0.0       12.6      132.5      618.9 
060828  102549  48  20.4150 N  62  20.1690 W   6.4        0.0       12.6      132.5      618.9 
060828  102551  48  20.4160 N  62  20.1740 W   6.3        0.0       12.6      132.5      618.9 
060828  102553  48  20.4170 N  62  20.1790 W   6.5        0.0       12.6      132.5      618.9 
060828  102555  48  20.4170 N  62  20.1850 W   6.5        0.0       12.6      132.5      618.9 
060828  102557  48  20.4180 N  62  20.1900 W   6.5        0.0       12.6      132.5      618.9 
