FileName: C:\2006NE~1\GP066.TXT
Local Time: Fri Sep 29 06:41:42 2006

Ship: Marco Michel Trip: 04 Tow: GP 066
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
060929  094143  47  21.6800 N  63  59.1780 W   4.0        0.0        7.0*      40.4*     473.7*
060929  094145  47  21.6830 N  63  59.1780 W   4.9        0.0        7.0       40.4      473.7 
060929  094147  47  21.6860 N  63  59.1770 W   5.3        0.0        7.0       40.4      473.7 
060929  094149  47  21.6890 N  63  59.1770 W   5.7        0.0        7.0       40.4      473.7 
060929  094151  47  21.6920 N  63  59.1770 W   5.9        0.0        7.0       40.4      473.7 
060929  094153  47  21.6950 N  63  59.1770 W   6.3        0.0        7.0       40.4      473.7 
060929  094155  47  21.6990 N  63  59.1770 W   6.4        0.0        7.0       40.4      473.7 
060929  094157  47  21.7030 N  63  59.1770 W   6.8        0.0        7.0       40.4      473.7 
060929  094159  47  21.7070 N  63  59.1770 W   6.8        0.0        7.0       40.4      473.7 
060929  094201  47  21.7100 N  63  59.1770 W   6.8        0.0        7.0       40.4      473.7 
060929  094203  47  21.7140 N  63  59.1780 W   6.7        0.0        7.0       40.4      473.7 
060929  094205  47  21.7180 N  63  59.1780 W   7.1        0.0        7.0       40.4      473.7 
060929  094207  47  21.7220 N  63  59.1790 W   7.2        0.0        7.0       40.4      473.7 
060929  094209  47  21.7260 N  63  59.1790 W   7.0        0.0        7.0       40.4      473.7 
060929  094211  47  21.7300 N  63  59.1800 W   7.1        0.0        7.0       40.4      473.7 
060929  094213  47  21.7340 N  63  59.1810 W   7.3        0.0        7.0       40.4      473.7 
060929  094215  47  21.7380 N  63  59.1810 W   7.0        0.0        7.0       40.4      473.7 
060929  094217  47  21.7420 N  63  59.1820 W   7.4        0.0        7.0       40.4      473.7 
060929  094219  47  21.7460 N  63  59.1820 W   7.2        0.0        7.0       40.4      473.7 
060929  094221  47  21.7500 N  63  59.1840 W   7.3        0.0        7.0       40.4      382.3*
060929  094223  47  21.7540 N  63  59.1840 W   7.3        0.0        7.0       40.4      382.3 
060929  094225  47  21.7590 N  63  59.1850 W   7.3        0.0        7.0       40.4       34.8*
060929  094227  47  21.7630 N  63  59.1860 W   7.2        0.0        7.0       40.4       34.8 
060929  094229  47  21.7670 N  63  59.1870 W   7.4        0.0        7.0       40.4       34.8 
060929  094231  47  21.7710 N  63  59.1870 W   7.3        0.0        7.0       40.4       34.8 
060929  094233  47  21.7750 N  63  59.1880 W   7.4        0.0        7.0       40.4       34.8 
060929  094235  47  21.7790 N  63  59.1890 W   7.6        0.0        7.0       40.4       34.8 
060929  094237  47  21.7830 N  63  59.1900 W   7.4        0.0        7.0       40.4       34.8 
060929  094239  47  21.7880 N  63  59.1900 W   7.3        0.0        7.0       40.4       34.8 
060929  094241  47  21.7920 N  63  59.1910 W   7.4        0.0        7.0       40.4       34.8 
060929  094243  47  21.7960 N  63  59.1920 W   7.4        0.0        7.0       40.4       34.8 
060929  094245  47  21.8000 N  63  59.1920 W   7.6        0.0        7.0       40.4       34.8 
060929  094247  47  21.8040 N  63  59.1930 W   7.4        0.0        7.0       40.4       34.8 
060929  094249  47  21.8080 N  63  59.1940 W   7.0        0.0        7.0       40.4       34.8 
060929  094251  47  21.8120 N  63  59.1940 W   6.6        0.0       13.2*       5.5*      34.8 
