FileName: C:\2006NE~1\GP331.TXT
Local Time: Mon Oct 16 06:51:49 2006

Ship: Marco Michel Trip: 05 Tow: GP 331
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary WingSpread      Depth 
061016  095150  47  10.2510 N  62  17.7640 W   3.5        0.0        3.9*       4.6*      10.1*
061016  095152  47  10.2490 N  62  17.7620 W   3.9        0.0        3.9        4.6       10.1 
061016  095154  47  10.2470 N  62  17.7610 W   4.7        0.0        3.9        4.6        0.0*
061016  095156  47  10.2450 N  62  17.7590 W   5.1        0.0        3.9        4.6        0.0 
061016  095158  47  10.2420 N  62  17.7560 W   5.5        0.0        3.9        4.6        0.0 
061016  095200  47  10.2400 N  62  17.7540 W   5.7        0.0        3.9        4.6        0.0 
061016  095202  47  10.2370 N  62  17.7520 W   5.9        0.0        3.9        4.6        0.0 
061016  095204  47  10.2340 N  62  17.7490 W   6.2        0.0        3.9        4.6        0.0 
061016  095206  47  10.2310 N  62  17.7470 W   6.2        0.0        3.9        4.6        0.0 
061016  095208  47  10.2280 N  62  17.7440 W   6.5        0.0        3.9        4.6        0.0 
061016  095210  47  10.2250 N  62  17.7420 W   6.4        0.0        3.9        4.6        0.0 
061016  095212  47  10.2210 N  62  17.7390 W   6.6        0.0        3.9        4.6        0.0 
061016  095214  47  10.2180 N  62  17.7370 W   6.6        0.0        3.9        4.6        0.0 
061016  095216  47  10.2150 N  62  17.7340 W   6.6        0.0        3.9        4.6        0.0 
061016  095218  47  10.2120 N  62  17.7310 W   6.8        0.0        3.9        4.6        0.0 
061016  095220  47  10.2090 N  62  17.7290 W   6.7        0.0        3.9        4.6        0.0 
061016  095222  47  10.2050 N  62  17.7260 W   6.6        0.0        3.9        4.6        0.0 
061016  095224  47  10.2020 N  62  17.7230 W   6.7        0.0        3.9        4.6        0.0 
061016  095226  47  10.1990 N  62  17.7210 W   7.0        0.0        3.9        4.6       17.2*
061016  095228  47  10.1960 N  62  17.7180 W   6.9        0.0        3.9        4.6       17.2 
061016  095230  47  10.1920 N  62  17.7150 W   6.6        0.0        3.9        4.6       17.2 
061016  095232  47  10.1890 N  62  17.7120 W   6.9        0.0        3.9        4.6       17.2 
061016  095234  47  10.1860 N  62  17.7090 W   7.0        0.0        3.9        4.6       17.2 
