FileName: C:\2006NE~1\GP082.TXT
Local Time: Mon Oct 09 06:41:32 2006

Ship: Marco Michel Trip: 05 Tow: GP 082
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
061009  094134  46  55.8790 N  62  32.3050 W   5.6        5.9*       8.0*       5.3*       0.0 
061009  094222  46  55.9330 N  62  32.1890 W   7.7        5.9        8.0        5.2        0.0 
061009  094224  46  55.9360 N  62  32.1840 W   7.4        5.9        8.0        5.2        0.0 
061009  094226  46  55.9380 N  62  32.1790 W   7.7        5.9        8.0        5.2        0.0 
061009  094228  46  55.9400 N  62  32.1740 W   7.9        5.9        8.0        5.2        0.0 
061009  094230  46  55.9430 N  62  32.1690 W   8.0        5.9        8.0        5.2        0.0 
061009  094232  46  55.9460 N  62  32.1640 W   7.7        5.9        8.0        5.2        0.0 
061009  094234  46  55.9480 N  62  32.1590 W   7.4        5.9        8.0        5.2        0.0 
061009  094235  46  55.9490 N  62  32.1560 W   7.3        5.9        8.0        5.2        0.0 
061009  094238  46  55.9520 N  62  32.1480 W   7.9        5.9        8.0        5.2        0.0 
061009  094240  46  55.9550 N  62  32.1430 W   7.8        5.9        8.0        5.2       17.6*
061009  094242  46  55.9580 N  62  32.1380 W   7.6        5.9        8.0        5.2       17.6 
061009  094244  46  55.9600 N  62  32.1330 W   7.3        5.9        8.0        5.2       17.6 
061009  094246  46  55.9620 N  62  32.1270 W   7.7        5.9        8.0        5.2       17.6 
061009  094248  46  55.9640 N  62  32.1220 W   7.8        5.9        8.0        5.2       17.6 
061009  094250  46  55.9670 N  62  32.1170 W   7.7        5.9        8.0        5.2       17.6 
061009  094252  46  55.9690 N  62  32.1110 W   7.5        5.9        8.0        5.2       17.6 
061009  094254  46  55.9710 N  62  32.1060 W   7.5        5.9        8.0        5.2       17.6 
061009  094256  46  55.9730 N  62  32.1010 W   7.3        5.9        8.0        5.2       17.6 
061009  094258  46  55.9750 N  62  32.0960 W   6.9        5.9        8.0        5.2       17.6 
061009  094300  46  55.9770 N  62  32.0910 W   6.3        5.9        8.0        5.2       17.6 
061009  094302  46  55.9790 N  62  32.0870 W   6.3        5.9        8.0        5.2       17.6 
061009  094304  46  55.9810 N  62  32.0830 W   6.5        5.9        8.0        5.2       17.6 
061009  094305  46  55.9820 N  62  32.0800 W   6.4        5.9        8.0        5.2       17.6 
061009  094308  46  55.9840 N  62  32.0740 W   6.0        5.9        8.0        6.4*      17.6 
061009  094310  46  55.9860 N  62  32.0700 W   6.1        5.9        8.0        6.4       31.2*
061009  094312  46  55.9880 N  62  32.0660 W   6.0        5.9        8.0        6.4       31.2 
061009  094314  46  55.9900 N  62  32.0610 W   6.0        5.9        8.0        7.7*      31.2 
061009  094316  46  55.9920 N  62  32.0570 W   5.8        5.9        8.0        7.7       31.2 
061009  094318  46  55.9930 N  62  32.0530 W   6.0        5.9        8.0        7.7       31.2 
061009  094320  46  55.9950 N  62  32.0490 W   6.0        5.9        8.0       10.2*      31.2 
061009  094322  46  55.9970 N  62  32.0450 W   5.8        5.9        8.0       10.2       31.2 
061009  094324  46  55.9990 N  62  32.0410 W   5.8        5.9        8.0       10.2       31.2 
061009  094326  46  56.0000 N  62  32.0370 W   6.0        5.9        8.0       10.2       31.7*
061009  094328  46  56.0020 N  62  32.0330 W   5.8        5.9        8.0       10.2       31.7 
061009  094330  46  56.0040 N  62  32.0290 W   5.8        5.9        8.0       10.2       31.7 
061009  094332  46  56.0060 N  62  32.0250 W   6.1        5.9        8.0       10.2       31.7 
061009  094334  46  56.0070 N  62  32.0210 W   5.8        5.9        8.0       10.2       31.7 
061009  094335  46  56.0080 N  62  32.0180 W   6.0        5.9        8.0       10.2       31.7 
061009  094338  46  56.0110 N  62  32.0120 W   5.5        5.9        8.0       10.2       31.7 
061009  094340  46  56.0120 N  62  32.0090 W   4.9        5.9        8.0       10.2       31.7 
061009  094342  46  56.0130 N  62  32.0050 W   4.4        5.9        8.0       10.2       23.8*
061009  094344  46  56.0140 N  62  32.0030 W   3.9        5.9        8.0       10.2       23.8 
061009  094346  46  56.0150 N  62  32.0000 W   3.4        5.9        8.0       10.4*      23.8 
061009  094348  46  56.0160 N  62  31.9970 W   3.4        5.9        8.0       10.4       33.0*
061009  094350  46  56.0170 N  62  31.9950 W   2.8        2.1*       8.0        4.4*      33.0 
061009  094352  46  56.0180 N  62  31.9930 W   3.0        2.1        8.0        4.4       26.8*
061009  094354  46  56.0190 N  62  31.9910 W   2.7        2.1        8.0        4.4       26.8 
061009  094356  46  56.0190 N  62  31.9890 W   2.3        2.1        8.0        6.9*      26.8 
061009  094358  46  56.0200 N  62  31.9870 W   2.9        2.1        8.0        6.9       26.8 
061009  094400  46  56.0210 N  62  31.9860 W   1.9        2.1        8.0        6.9       26.8 
061009  094402  46  56.0210 N  62  31.9840 W   2.7        2.1        8.0        6.4*      26.8 
061009  094404  46  56.0220 N  62  31.9820 W   2.2        2.1        8.0        6.4       26.8 
061009  094405  46  56.0220 N  62  31.9820 W   1.9        2.1        8.0        6.4       26.8 
061009  094408  46  56.0230 N  62  31.9790 W   2.5        2.1        8.0        6.4*      31.2*
061009  094410  46  56.0230 N  62  31.9770 W   1.9        2.1        8.0        6.4       31.2 
061009  094412  46  56.0240 N  62  31.9760 W   2.3        2.1        8.0        5.4*      31.2 
061009  094414  46  56.0240 N  62  31.9740 W   2.1        2.1        8.0        5.4       56.7*
061009  094416  46  56.0250 N  62  31.9730 W   1.5        3.0*       8.0        5.4       56.7 
061009  094418  46  56.0250 N  62  31.9710 W   2.5        3.0        8.0       12.2*      56.7 
061009  094420  46  56.0260 N  62  31.9700 W   1.1        3.0        8.0       12.2       18.0*
061009  094422  46  56.0260 N  62  31.9690 W   2.8        3.0        8.0        7.4*      18.0 
061009  094424  46  56.0270 N  62  31.9670 W   1.4        3.0        8.0        7.4       33.9*
061009  094426  46  56.0270 N  62  31.9660 W   2.5        3.0        8.0        7.4       33.9 
061009  094428  46  56.0280 N  62  31.9640 W   2.0        3.0        8.0        7.4       33.9 
061009  094430  46  56.0280 N  62  31.9630 W   2.0        3.0        8.0        7.4       33.9 
061009  094432  46  56.0290 N  62  31.9610 W   2.2        3.0        8.0        7.4       33.9 
061009  094434  46  56.0300 N  62  31.9600 W   1.8        3.0        8.0       10.3*      33.9 
061009  094436  46  56.0300 N  62  31.9580 W   2.2        3.0        8.0       10.3       33.9 
061009  094438  46  56.0310 N  62  31.9570 W   1.7        3.0        8.0        5.6*      33.9 
061009  094440  46  56.0310 N  62  31.9550 W   2.4        3.0        8.0        5.6       44.4*
061009  094442  46  56.0320 N  62  31.9540 W   1.5        3.0        8.0        5.6       44.4 
061009  094444  46  56.0320 N  62  31.9530 W   2.5        3.0        8.0        1.4*      44.4 
061009  094446  46  56.0330 N  62  31.9510 W   1.6        3.0        8.0        1.4       47.9*
061009  094448  46  56.0330 N  62  31.9500 W   2.4        3.0        2.3*       1.4       47.9 
061009  094450  46  56.0340 N  62  31.9480 W   1.9        3.0        2.3        1.4       48.8*
061009  094452  46  56.0340 N  62  31.9470 W   1.8        3.0        2.3        1.4       48.8 
061009  094454  46  56.0350 N  62  31.9450 W   2.5        3.0        2.3        1.4       48.8 
061009  094456  46  56.0350 N  62  31.9440 W   1.6        3.4*       2.3        1.4       52.3*
061009  094458  46  56.0360 N  62  31.9420 W   2.4        3.4        2.3        6.0*      52.3 
061009  094500  46  56.0360 N  62  31.9410 W   1.9        3.4        2.3        6.0       52.3 
061009  094502  46  56.0370 N  62  31.9390 W   2.2        3.4        2.1*       6.0       55.4*
061009  094504  46  56.0370 N  62  31.9370 W   2.2        3.4        2.1        5.6*      55.4 
061009  094506  46  56.0380 N  62  31.9360 W   1.8        3.4        2.1        5.6       54.5*
061009  094508  46  56.0380 N  62  31.9340 W   2.4        3.4        2.1        5.6       54.5 
061009  094510  46  56.0390 N  62  31.9330 W   1.8       13.4*       2.1        6.6*      54.5 
061009  094512  46  56.0390 N  62  31.9320 W   2.1       13.4        2.1        6.6       58.1*
061009  094514  46  56.0400 N  62  31.9300 W   2.2       13.4        2.1        6.2*      58.1 
061009  094516  46  56.0400 N  62  31.9290 W   1.6       13.4        2.3*       6.2       58.1 
061009  094518  46  56.0410 N  62  31.9270 W   2.6       13.4        2.3        6.2       62.0*
061009  094520  46  56.0410 N  62  31.9250 W   1.5       13.4        2.3        6.4*      62.0 
061009  094522  46  56.0410 N  62  31.9240 W   2.4        6.8*       2.3        6.4       64.2*
061009  094524  46  56.0420 N  62  31.9220 W   1.8        6.8        2.3        6.4       64.2 
061009  094526  46  56.0420 N  62  31.9210 W   2.0        6.8        2.3        6.2*      64.2 
061009  094528  46  56.0430 N  62  31.9190 W   2.1        6.8        2.3        6.2       63.8*
061009  094530  46  56.0430 N  62  31.9180 W   1.8        6.8        2.3        6.4*      63.8 
061009  094532  46  56.0440 N  62  31.9160 W   2.1        6.8        2.3        6.4       63.8 
061009  094534  46  56.0440 N  62  31.9150 W   2.0        6.8        2.3        6.4       64.7*
061009  094536  46  56.0440 N  62  31.9130 W   1.8        6.8        2.3        7.1*      64.7 
061009  094538  46  56.0450 N  62  31.9110 W   2.2        6.8        2.3        7.1       64.7 
061009  094540  46  56.0450 N  62  31.9100 W   1.5        6.8        2.3        7.1       65.1*
061009  094542  46  56.0460 N  62  31.9080 W   2.3        6.8        2.3        7.8*      65.1 
061009  094544  46  56.0460 N  62  31.9070 W   1.5        6.8        2.3        7.8       64.7*
061009  094546  46  56.0470 N  62  31.9050 W   2.1        6.8        2.3        8.7*      64.7 
061009  094548  46  56.0470 N  62  31.9040 W   1.8        6.8        2.3        8.7       64.7 
061009  094550  46  56.0470 N  62  31.9030 W   1.6        6.8        2.3        8.7       67.7*
061009  094552  46  56.0480 N  62  31.9010 W   2.2        6.8        2.3        9.4*      67.7 
061009  094554  46  56.0480 N  62  31.9000 W   1.5        6.8        2.3        9.4       67.7 
061009  094556  46  56.0490 N  62  31.8980 W   2.0        6.8        2.3        9.4       64.7*
061009  094558  46  56.0490 N  62  31.8970 W   1.6        6.8        2.3        8.9*      64.7 
061009  094600  46  56.0490 N  62  31.8960 W   1.9        6.8        2.3        8.9       66.0*
061009  094602  46  56.0500 N  62  31.8940 W   1.7        6.8        2.3        8.9*      66.0 
061009  094604  46  56.0500 N  62  31.8930 W   2.0        6.8        2.3        8.9       66.0 
061009  094606  46  56.0510 N  62  31.8910 W   1.8        6.8        2.3        8.9       64.7*
061009  094608  46  56.0510 N  62  31.8900 W   2.1        6.8        2.3        9.4*      64.7 
061009  094610  46  56.0520 N  62  31.8880 W   1.8        6.8        2.3        9.4       66.9*
061009  094612  46  56.0520 N  62  31.8870 W   2.3        6.8        2.3        9.4*      66.9 
061009  094614  46  56.0520 N  62  31.8850 W   1.8        6.8        2.3        9.4       66.9 
061009  094616  46  56.0530 N  62  31.8830 W   2.3        6.8        2.3        9.4       65.1*
061009  094618  46  56.0530 N  62  31.8820 W   2.0        6.8        2.3        9.8*      65.1 
061009  094620  46  56.0540 N  62  31.8800 W   2.1        6.8        2.3        9.8       65.1 
061009  094622  46  56.0540 N  62  31.8780 W   2.2        6.8        2.3        9.8       66.4*
061009  094624  46  56.0550 N  62  31.8770 W   1.9        6.8        2.3       10.3*      66.4 
061009  094626  46  56.0550 N  62  31.8750 W   2.3        6.8        2.3       10.3       66.4 
061009  094628  46  56.0550 N  62  31.8730 W   1.8        6.8        2.3       10.4*      64.7*
061009  094630  46  56.0560 N  62  31.8720 W   2.2        6.8        2.3       10.4       64.7 
061009  094632  46  56.0560 N  62  31.8700 W   1.9        6.8        2.3       10.4       66.4*
061009  094634  46  56.0570 N  62  31.8690 W   2.2        6.8        2.3        9.8*      66.4 
061009  094636  46  56.0570 N  62  31.8670 W   1.9        6.8        2.3        9.8       66.4 
061009  094638  46  56.0580 N  62  31.8650 W   2.1        6.8        2.3        9.8       67.3*
061009  094640  46  56.0580 N  62  31.8640 W   1.9        6.8        2.3        9.7*      67.3 
061009  094642  46  56.0580 N  62  31.8620 W   2.0        6.8        2.3        9.7       67.3 
061009  094644  46  56.0590 N  62  31.8610 W   1.9        6.8        2.3       10.3*      64.7*
061009  094646  46  56.0590 N  62  31.8590 W   2.0        6.8        2.3       10.3       64.7 
061009  094648  46  56.0600 N  62  31.8570 W   2.0        6.8        2.3       10.3       65.1*
061009  094650  46  56.0600 N  62  31.8560 W   1.8        6.8        2.3       10.6*      65.1 
061009  094652  46  56.0610 N  62  31.8540 W   2.4        6.8        2.3       10.6       65.1 
061009  094654  46  56.0610 N  62  31.8530 W   1.6        6.8        2.3       10.6       66.4*
061009  094656  46  56.0620 N  62  31.8510 W   2.3        6.8        2.3       10.1*      66.4 
061009  094658  46  56.0620 N  62  31.8500 W   1.7        6.8        2.3       10.1       66.4 
061009  094700  46  56.0620 N  62  31.8480 W   2.3        6.8        2.3        9.7*      65.1*
061009  094702  46  56.0630 N  62  31.8470 W   1.6        6.8        2.3        9.7       65.1 
061009  094704  46  56.0630 N  62  31.8450 W   2.3        6.8        2.3        9.7       67.7*
061009  094706  46  56.0640 N  62  31.8430 W   1.8        6.8        2.3       10.6*      67.7 
061009  094708  46  56.0640 N  62  31.8420 W   2.1        6.8        2.3       10.6       67.7 
061009  094710  46  56.0650 N  62  31.8400 W   1.9        6.8        2.3       10.6       65.5*
061009  094712  46  56.0650 N  62  31.8390 W   1.9        6.8        2.3       10.4*      65.5 
061009  094714  46  56.0660 N  62  31.8370 W   2.0        6.8        2.3       10.4       65.5 
061009  094716  46  56.0660 N  62  31.8360 W   1.8        6.8        2.3       10.4*      65.5*
061009  094718  46  56.0660 N  62  31.8340 W   2.1        6.8        2.3       10.4       65.5 
061009  094720  46  56.0670 N  62  31.8330 W   1.8        6.8        2.3       10.4       66.9*
061009  094722  46  56.0670 N  62  31.8310 W   1.9        6.8        2.3       11.9*      66.9 
061009  094724  46  56.0680 N  62  31.8300 W   2.2        6.8        2.3       11.9       66.9 
061009  094726  46  56.0680 N  62  31.8280 W   1.8        6.8        2.3       11.9       64.2*
061009  094728  46  56.0680 N  62  31.8270 W   2.1        6.8        2.3       11.9       64.2 
061009  094730  46  56.0690 N  62  31.8250 W   2.1        6.8        2.3       11.9       64.2 
061009  094732  46  56.0690 N  62  31.8240 W   1.6        6.8        2.3       12.1*      66.0*
061009  094734  46  56.0700 N  62  31.8220 W   2.7        6.8        2.3       12.1       66.0 
061009  094736  46  56.0700 N  62  31.8210 W   1.3        6.8        2.3       12.1       67.7*
061009  094738  46  56.0700 N  62  31.8190 W   2.9        6.8        2.3       13.7*      67.7 
061009  094740  46  56.0710 N  62  31.8170 W   1.6        6.8        2.3       13.7       67.7 
061009  094742  46  56.0710 N  62  31.8150 W   2.6        6.8        2.3       11.1*      66.0*
061009  094744  46  56.0720 N  62  31.8130 W   2.2        6.8        2.3       11.1       66.0 
061009  094746  46  56.0720 N  62  31.8120 W   2.2        6.8        2.3       11.1       66.0 
061009  094748  46  56.0730 N  62  31.8100 W   2.5        6.8        2.3        7.1*      69.9*
061009  094750  46  56.0740 N  62  31.8090 W   1.8        6.8        2.3        7.1       69.9 
061009  094752  46  56.0740 N  62  31.8060 W   2.6        6.8        2.3        7.1       60.3*
061009  094754  46  56.0740 N  62  31.8050 W   1.6        6.8        2.3        7.7*      60.3 
061009  094756  46  56.0750 N  62  31.8030 W   2.5        6.8        2.3        7.7       60.3 
061009  094758  46  56.0750 N  62  31.8020 W   1.7        6.8        2.3        8.9*      65.5*
061009  094800  46  56.0760 N  62  31.8000 W   2.3        6.8        2.3        8.9       65.5 
061009  094802  46  56.0760 N  62  31.7990 W   1.7        6.8        2.3        8.9       65.5 
061009  094804  46  56.0770 N  62  31.7970 W   2.1        6.8        2.3       10.2*      67.3*
061009  094806  46  56.0770 N  62  31.7950 W   2.1        6.8        2.3       10.2       67.3 
061009  094808  46  56.0780 N  62  31.7940 W   1.8        6.8        2.3       10.2       64.7*
061009  094810  46  56.0780 N  62  31.7920 W   2.5        6.8        2.3       10.2       64.7 
061009  094812  46  56.0780 N  62  31.7910 W   1.6        6.8        2.3       10.2       64.7 
061009  094814  46  56.0790 N  62  31.7890 W   2.4        6.8        2.3       10.2       64.7*
061009  094816  46  56.0790 N  62  31.7870 W   1.8        6.8        2.3       10.2       64.7 
061009  094818  46  56.0800 N  62  31.7860 W   1.9        6.8        2.3       10.2       64.7 
061009  094820  46  56.0800 N  62  31.7840 W   2.2        6.8        2.3       10.7*      67.7*
061009  094822  46  56.0810 N  62  31.7830 W   1.6        6.8        2.3       10.7       67.7 
061009  094824  46  56.0810 N  62  31.7810 W   2.3        6.8        2.3       10.7       63.8*
061009  094826  46  56.0810 N  62  31.7800 W   1.8        6.8        2.3       10.7*      63.8 
061009  094828  46  56.0820 N  62  31.7780 W   2.0        6.8        2.3       10.7       63.8 
061009  094830  46  56.0820 N  62  31.7760 W   2.2        6.8        2.3       10.4*      67.3*
061009  094832  46  56.0820 N  62  31.7750 W   1.7        6.8        2.3       10.4       67.3 
061009  094834  46  56.0830 N  62  31.7730 W   2.3        6.8        2.3       10.4       67.3 
061009  094836  46  56.0830 N  62  31.7720 W   1.6        6.8        2.3       10.4*      66.4*
061009  094838  46  56.0840 N  62  31.7700 W   2.2        6.8        2.3       10.4       66.4 
061009  094840  46  56.0840 N  62  31.7690 W   1.9        6.8        2.3        9.8*      65.1*
061009  094842  46  56.0840 N  62  31.7670 W   1.8        6.8        2.3        9.8       65.1 
061009  094844  46  56.0850 N  62  31.7650 W   2.4        6.8        2.3        9.8       65.1 
061009  094846  46  56.0850 N  62  31.7640 W   1.5        6.8        2.3       10.4*      76.1*
061009  094848  46  56.0850 N  62  31.7620 W   2.6        6.8        2.3       10.4       76.1 
061009  094850  46  56.0860 N  62  31.7610 W   1.4        6.8        2.3       10.4       76.1 
061009  094852  46  56.0860 N  62  31.7590 W   2.6        6.8        2.3       10.1*      56.3*
061009  094854  46  56.0860 N  62  31.7580 W   1.6        6.8        2.3       10.1       56.3 
061009  094856  46  56.0870 N  62  31.7560 W   2.3        6.8        2.3       10.1       63.8*
061009  094858  46  56.0870 N  62  31.7540 W   1.8        6.8        2.3       10.4*      63.8 
061009  094900  46  56.0880 N  62  31.7530 W   2.0        6.8        2.3       10.4       63.8 
061009  094902  46  56.0880 N  62  31.7510 W   2.1        6.8        2.3       10.0*      63.8*
061009  094904  46  56.0880 N  62  31.7500 W   1.9        6.8        2.3       10.0       63.8 
061009  094906  46  56.0890 N  62  31.7480 W   2.2        6.8        2.3       10.0       63.8 
061009  094908  46  56.0890 N  62  31.7470 W   2.1        6.8        2.3       12.5*      65.1*
061009  094910  46  56.0900 N  62  31.7450 W   1.8        6.8        2.3       12.5       65.1 
061009  094912  46  56.0900 N  62  31.7430 W   2.6        6.8        2.3        7.1*      65.1 
061009  094914  46  56.0900 N  62  31.7420 W   1.6        6.8        2.3        7.1       65.1 
061009  094916  46  56.0910 N  62  31.7400 W   2.7        6.8        2.3        7.1       73.5*
061009  094918  46  56.0910 N  62  31.7390 W   1.6        6.8        2.3       10.0*      73.5 
061009  094920  46  56.0920 N  62  31.7370 W   2.6        6.8        2.3       10.0       73.5 
061009  094922  46  56.0920 N  62  31.7350 W   1.6        6.8        2.3       10.0       73.5 
061009  094924  46  56.0920 N  62  31.7330 W   2.4        6.8        2.3        9.6*      73.5 
061009  094926  46  56.0930 N  62  31.7320 W   1.7        6.8        2.3        9.6       73.5 
061009  094928  46  56.0930 N  62  31.7300 W   2.3        6.8        2.3        9.5*      64.2*
061009  094930  46  56.0940 N  62  31.7290 W   1.9        6.8        2.3        9.5       64.2 
061009  094932  46  56.0940 N  62  31.7270 W   2.0        6.8        2.3        9.5       64.2 
061009  094934  46  56.0940 N  62  31.7260 W   2.0        6.8        2.3       10.9*      65.1*
061009  094936  46  56.0950 N  62  31.7240 W   1.9        6.8        2.3       10.9       65.1 
061009  094938  46  56.0950 N  62  31.7230 W   1.9        6.8        2.3       10.9       65.1 
061009  094940  46  56.0960 N  62  31.7210 W   1.9        6.8        2.3        9.5*      64.2*
061009  094942  46  56.0960 N  62  31.7200 W   1.9        6.8        2.3        9.5       64.2 
061009  094944  46  56.0960 N  62  31.7180 W   2.0        6.8        2.3       10.1*      64.2 
061009  094946  46  56.0970 N  62  31.7170 W   1.8        6.8        2.3       10.1       65.1*
061009  094948  46  56.0970 N  62  31.7150 W   2.0        6.8        2.3       10.1       65.1 
061009  094950  46  56.0980 N  62  31.7140 W   1.9        6.8        2.3       10.0*      67.3*
061009  094952  46  56.0980 N  62  31.7120 W   1.7        6.8        2.3       10.0       67.3 
061009  094954  46  56.0980 N  62  31.7100 W   2.1        6.8        2.3       10.0       67.3 
061009  094956  46  56.0990 N  62  31.7090 W   1.7        6.8        2.3       10.0*      62.9*
061009  094958  46  56.0990 N  62  31.7070 W   2.1        6.8        2.3       10.0       62.9 
061009  095000  46  56.1000 N  62  31.7060 W   1.8        6.8        2.3       10.0*      62.9 
061009  095002  46  56.1000 N  62  31.7040 W   2.0        6.8        2.3       10.0       68.6*
061009  095004  46  56.1000 N  62  31.7030 W   1.8        6.8        2.3       10.0       68.6 
061009  095006  46  56.1010 N  62  31.7010 W   1.8        6.8        2.3        9.8*      64.2*
061009  095008  46  56.1010 N  62  31.7000 W   2.0        6.8        2.3        9.8       64.2 
061009  095010  46  56.1010 N  62  31.6980 W   1.7        6.8        2.3        9.8*      64.2 
061009  095012  46  56.1020 N  62  31.6970 W   2.3        6.8        2.3        9.8       66.0*
061009  095014  46  56.1020 N  62  31.6950 W   1.6        6.8        2.3        9.8       66.0 
061009  095016  46  56.1030 N  62  31.6940 W   2.1        6.8        2.3       10.5*      66.0 
061009  095018  46  56.1030 N  62  31.6920 W   1.8        6.8        2.3       10.5       64.7*
061009  095020  46  56.1030 N  62  31.6910 W   1.8        6.8        2.3       10.5       64.7 
061009  095022  46  56.1040 N  62  31.6890 W   2.1        6.8        2.3       10.3*      64.7*
061009  095024  46  56.1040 N  62  31.6880 W   1.6        6.8        2.3       10.3       64.7 
061009  095026  46  56.1050 N  62  31.6860 W   2.0        6.8        2.3       10.3       64.7 
061009  095028  46  56.1050 N  62  31.6850 W   2.0        6.8        2.3       10.3       65.1*
061009  095030  46  56.1060 N  62  31.6830 W   1.6        6.8        2.3       10.3       65.1 
061009  095032  46  56.1060 N  62  31.6810 W   2.6        6.8        2.3       10.3       65.1 
061009  095034  46  56.1060 N  62  31.6800 W   1.2        6.8        2.3       10.3       65.5*
061009  095036  46  56.1070 N  62  31.6790 W   2.6        6.8        2.3       10.3       65.5 
061009  095038  46  56.1070 N  62  31.6770 W   0.8        6.8        2.3        9.5*      80.9*
061009  095040  46  56.1070 N  62  31.6760 W   2.2        6.8        2.3        9.5       80.9 
061009  095042  46  56.1080 N  62  31.6750 W   0.9        6.8        2.3        9.5       80.9 
061009  095044  46  56.1080 N  62  31.6740 W   1.6        6.8        2.3       16.0*      82.3*
061009  095046  46  56.1080 N  62  31.6730 W   1.0        6.8        2.3       16.0       82.3 
061009  095048  46  56.1080 N  62  31.6720 W   1.1        6.8        2.3       16.0       82.3 
061009  095050  46  56.1090 N  62  31.6710 W   0.7        6.8        2.3       16.0       82.3 
061009  095052  46  56.1090 N  62  31.6700 W   1.0        6.8        2.3       16.0       82.3 
061009  095054  46  56.1090 N  62  31.6700 W   0.5        6.8        2.3       16.0       82.3 
061009  095056  46  56.1090 N  62  31.6690 W   0.7        6.8        2.3       16.0       82.3 
061009  095058  46  56.1090 N  62  31.6690 W   0.6        6.8        2.3       16.0       82.3 
061009  095100  46  56.1090 N  62  31.6680 W   0.2        6.8        2.3       16.0       82.3 
061009  095102  46  56.1090 N  62  31.6680 W   0.9        6.8        2.3       16.0       82.3 
061009  095104  46  56.1100 N  62  31.6670 W   0.2        6.8        2.3       16.0       82.3 
061009  095106  46  56.1100 N  62  31.6670 W   1.5        6.8        2.3       16.0       82.3 
061009  095108  46  56.1100 N  62  31.6660 W   0.3        6.8        2.3       16.0       82.3 
061009  095110  46  56.1100 N  62  31.6660 W   1.5        6.8        2.3       20.3*      82.3 
061009  095112  46  56.1100 N  62  31.6650 W   0.3        6.8        2.3       20.3       82.3 
061009  095114  46  56.1100 N  62  31.6650 W   0.9        6.8        2.3       20.3       82.3 
061009  095116  46  56.1110 N  62  31.6640 W   0.4        6.8        2.3       20.3       82.3 
061009  095118  46  56.1110 N  62  31.6640 W   0.3        6.8        2.3       20.3       82.3 
061009  095120  46  56.1110 N  62  31.6630 W   0.8        6.8        2.3       20.3       82.3 
061009  095122  46  56.1110 N  62  31.6630 W   0.1        6.8        2.3       20.3       59.4*
061009  095124  46  56.1110 N  62  31.6630 W   1.1        6.8        2.3       20.3       59.4 
061009  095126  46  56.1110 N  62  31.6630 W   0.3        6.8        2.3        3.1*     126.7*
061009  095129  46  56.1120 N  62  31.6620 W   0.1        6.8        2.3        3.1      126.7 
061009  095130  46  56.1120 N  62  31.6620 W   0.4        6.8        2.3        3.1      126.7 
061009  095132  46  56.1120 N  62  31.6610 W   1.4        6.8        2.3        3.1       19.8*
061009  095134  46  56.1120 N  62  31.6610 W   0.4        6.8        2.3        3.1       19.8 
061009  095136  46  56.1130 N  62  31.6600 W   1.7        6.8        2.3        3.1       19.8 
