FileName: C:\2006NE~1\GP329.TXT
Local Time: Tue Aug 22 06:51:01 2006

Ship: Marco Michel Trip: 02 Tow: GP 329
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary WingSpread      Depth 
060822  095102  48  10.0730 N  61  16.3550 W   3.9        0.0       10.6*       2.2*      33.4*
060822  095105  48  10.0740 N  61  16.3610 W   4.8        0.0       10.6        2.2       33.4 
060822  095106  48  10.0740 N  61  16.3630 W   5.2        0.0       10.6        2.2       33.4 
060822  095108  48  10.0750 N  61  16.3670 W   5.5        0.0       10.6        2.2       33.4 
060822  095111  48  10.0770 N  61  16.3740 W   5.6        0.0       10.6        2.2       33.4 
060822  095112  48  10.0770 N  61  16.3760 W   5.6        0.0       10.6        2.2       33.4 
060822  095114  48  10.0780 N  61  16.3810 W   6.2        0.0       10.6        2.2       33.4 
060822  095117  48  10.0810 N  61  16.3880 W   6.2        0.0       10.6        2.2       33.4 
060822  095118  48  10.0810 N  61  16.3900 W   6.4        0.0       10.6        2.2       33.4 
060822  095120  48  10.0820 N  61  16.3950 W   6.0        0.0       10.6        2.2       33.4 
060822  095123  48  10.0840 N  61  16.4020 W   6.3        0.0       10.6        2.2       33.4 
060822  095124  48  10.0850 N  61  16.4050 W   6.5        0.0       10.6        2.2       33.4 
060822  095126  48  10.0860 N  61  16.4100 W   6.5        0.0       10.6        2.2       33.4 
060822  095129  48  10.0880 N  61  16.4170 W   6.5        0.0       10.6        2.2       33.4 
060822  095130  48  10.0890 N  61  16.4200 W   6.6        0.0       10.6        2.2       33.4 
060822  095132  48  10.0900 N  61  16.4250 W   6.4        0.0       10.6        2.2       33.4 
060822  095135  48  10.0930 N  61  16.4320 W   6.5        0.0       10.6        2.2       33.4 
060822  095136  48  10.0940 N  61  16.4350 W   6.6        0.0       10.6        2.2       33.4 
060822  095139  48  10.0960 N  61  16.4420 W   6.6        0.0       10.6        2.2       33.4 
060822  095141  48  10.0980 N  61  16.4480 W   6.9        0.0       10.6        2.2       33.4 
060822  095142  48  10.0980 N  61  16.4500 W   6.8        0.0       10.6        2.2       33.4 
060822  095144  48  10.1000 N  61  16.4550 W   6.8        0.0       10.6        2.2       33.4 
060822  095147  48  10.1020 N  61  16.4630 W   6.5        0.0       10.6        2.2       33.4 
060822  095149  48  10.1030 N  61  16.4680 W   6.6        0.0       10.6        2.2       33.4 
060822  095150  48  10.1040 N  61  16.4700 W   6.6        0.0       10.6        2.2       33.4 
060822  095153  48  10.1070 N  61  16.4780 W   6.0        0.0       10.6        2.2       33.4 
060822  095154  48  10.1070 N  61  16.4800 W   6.1        0.0       10.6        2.2       33.4 
