FileName: C:\2006NE~1\GP092.TXT
Local Time: Mon Oct 09 09:01:07 2006

Ship: Marco Michel Trip: 05 Tow: GP 092
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
061009  120109  46  58.1760 N  62  17.0680 W   5.4        5.2       11.0*      73.1*       4.8*
061009  120111  46  58.1770 N  62  17.0630 W   5.7        5.2       11.0       73.1        4.8 
061009  120113  46  58.1770 N  62  17.0590 W   6.1        5.2       11.0       73.1        4.8 
061009  120115  46  58.1780 N  62  17.0540 W   6.6        5.2       11.0       73.1        4.8 
061009  120117  46  58.1780 N  62  17.0480 W   6.7        5.2       11.0       73.1        4.8 
061009  120119  46  58.1790 N  62  17.0430 W   6.5        5.2       11.0       73.1        4.8 
061009  120121  46  58.1800 N  62  17.0380 W   7.0        5.2       11.0       73.1        4.8 
061009  120123  46  58.1800 N  62  17.0320 W   7.2        5.2       11.0       73.1        4.8 
061009  120125  46  58.1810 N  62  17.0260 W   7.2        5.2       11.0       73.1        4.8 
061009  120127  46  58.1820 N  62  17.0200 W   7.1        5.2       11.0       73.1        4.8 
061009  120129  46  58.1820 N  62  17.0140 W   7.4        5.2       11.0       73.1        4.8 
061009  120131  46  58.1830 N  62  17.0080 W   7.6        5.2       11.0       73.1        4.8 
061009  120133  46  58.1840 N  62  17.0020 W   7.4        5.2       11.0       73.1        4.8 
061009  120135  46  58.1840 N  62  16.9960 W   7.3        5.2       11.0       73.1        4.8 
061009  120137  46  58.1850 N  62  16.9910 W   7.4        5.2       11.0       73.1        4.8 
061009  120139  46  58.1860 N  62  16.9850 W   7.4        5.2       11.0       73.1        4.8 
061009  120141  46  58.1860 N  62  16.9780 W   7.6        5.2       11.0       73.1        4.8 
061009  120143  46  58.1870 N  62  16.9730 W   7.4        5.2       11.0       73.1        4.8 
061009  120145  46  58.1880 N  62  16.9670 W   7.4        5.2       11.0       73.1        4.8 
061009  120147  46  58.1880 N  62  16.9610 W   7.5        5.2       11.0       73.1        2.6*
061009  120149  46  58.1890 N  62  16.9550 W   7.6        5.2       11.0       73.1        2.6 
061009  120151  46  58.1900 N  62  16.9490 W   7.5        5.2       11.0       73.1        2.6 
061009  120153  46  58.1910 N  62  16.9420 W   7.6        5.2       11.0       73.1        2.6 
061009  120155  46  58.1920 N  62  16.9370 W   7.4        5.2       11.0       73.1        2.6 
061009  120157  46  58.1930 N  62  16.9300 W   7.6        5.2       11.0       73.1        2.6 
061009  120159  46  58.1930 N  62  16.9240 W   7.9        5.2       11.0       73.1        2.6 
061009  120201  46  58.1940 N  62  16.9180 W   7.6        5.2       11.0       73.1        2.6 
061009  120203  46  58.1950 N  62  16.9120 W   7.4        5.2       11.0       73.1        2.6 
061009  120205  46  58.1960 N  62  16.9060 W   7.6        5.2       11.0       73.1        2.6 
061009  120207  46  58.1970 N  62  16.9000 W   7.7        5.2       11.0       73.1        2.6 
061009  120209  46  58.1970 N  62  16.8940 W   7.7        5.2       11.0       73.1        2.6 
061009  120211  46  58.1980 N  62  16.8880 W   7.3        5.2       11.0       73.1        2.6 
061009  120213  46  58.1990 N  62  16.8820 W   7.6        5.2       11.0       73.1      140.8*
061009  120215  46  58.2000 N  62  16.8760 W   7.5        5.2       11.0       73.1      140.8 
061009  120217  46  58.2000 N  62  16.8700 W   7.8        5.2       11.0       73.1      140.8 
061009  120219  46  58.2010 N  62  16.8630 W   7.7        5.2       11.0       73.1      140.8 
061009  120221  46  58.2020 N  62  16.8570 W   7.3        5.2       11.0       73.1      140.8 
061009  120223  46  58.2030 N  62  16.8520 W   7.3        5.2       11.0       73.1      140.8 
061009  120225  46  58.2030 N  62  16.8450 W   7.8        5.2       11.0       73.1      140.8 
061009  120227  46  58.2040 N  62  16.8390 W   7.6        5.2       11.0       73.1      140.8 
061009  120229  46  58.2050 N  62  16.8340 W   6.3        5.2       11.0       73.1       11.0*
061009  120231  46  58.2050 N  62  16.8290 W   5.7        5.2       11.0       73.1       11.0 
061009  120233  46  58.2050 N  62  16.8250 W   4.9        5.2       11.0       73.1       11.0 
061009  120235  46  58.2060 N  62  16.8210 W   4.3        5.2       11.0       73.1      171.1*
061009  120237  46  58.2060 N  62  16.8170 W   4.4        5.2       11.0       73.1      171.1 
061009  120239  46  58.2070 N  62  16.8140 W   3.5        5.2       11.0       73.1      171.1 
061009  120241  46  58.2070 N  62  16.8110 W   3.8        5.2       11.0       73.1      171.1 
061009  120243  46  58.2070 N  62  16.8080 W   3.3        5.2       11.0       73.1      171.1 
061009  120245  46  58.2080 N  62  16.8060 W   2.9        5.2       11.0       73.1      171.1 
061009  120247  46  58.2080 N  62  16.8030 W   3.3        5.2       11.0       73.1      171.1 
061009  120249  46  58.2080 N  62  16.8010 W   2.5        5.2       11.0       73.1      171.1 
061009  120251  46  58.2080 N  62  16.7990 W   3.1        5.2       11.0       36.8*     171.1 
061009  120253  46  58.2090 N  62  16.7960 W   2.4        5.2       11.0       36.8      171.1 
061009  120255  46  58.2090 N  62  16.7940 W   2.8        5.2       11.0       36.8      171.1 
061009  120257  46  58.2090 N  62  16.7920 W   2.5        5.2       11.0       36.8      171.1 
061009  120259  46  58.2100 N  62  16.7900 W   2.4        5.2       11.0       36.8      171.1 
061009  120301  46  58.2100 N  62  16.7880 W   2.8        5.2       11.0       36.8      171.1 
061009  120303  46  58.2100 N  62  16.7860 W   2.2        5.2       11.0       36.8      171.1 
061009  120305  46  58.2100 N  62  16.7840 W   2.4        5.2       11.0       36.8      171.1 
061009  120307  46  58.2100 N  62  16.7820 W   2.7        5.2       11.0       36.8      171.1 
061009  120309  46  58.2110 N  62  16.7810 W   2.2        5.2        2.6*      36.8      171.1 
061009  120311  46  58.2110 N  62  16.7790 W   2.7        5.2        2.6       36.8      171.1 
061009  120313  46  58.2110 N  62  16.7770 W   2.2        5.2        2.6       36.8      171.1 
061009  120315  46  58.2120 N  62  16.7750 W   2.3        5.2        2.6       36.8      171.1 
061009  120317  46  58.2120 N  62  16.7730 W   2.3        5.2        2.6       36.8      171.1 
