FileName: C:\2006NE~1\GP166R.TXT
Local Time: Sun Aug 27 16:53:16 2006

Ship: Marco Michel Trip: 02 Tow: GP 166r
Comments: trawl    Zone E
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary WingSpread      Depth 
060827  195318  48  14.1660 N  61  58.5460 W   5.3       10.6        2.5*       1.1*      65.5*
060827  195320  48  14.1650 N  61  58.5420 W   5.6       10.6        2.5        1.1       65.5 
060827  195322  48  14.1630 N  61  58.5380 W   5.9       10.6        2.5        1.1       65.5 
060827  195324  48  14.1610 N  61  58.5340 W   6.2       10.6        2.5        1.1       65.5 
060827  195326  48  14.1600 N  61  58.5290 W   6.3       10.6        2.5        1.1       65.5 
060827  195328  48  14.1580 N  61  58.5250 W   6.7       10.6        2.5        1.1       65.5 
060827  195330  48  14.1560 N  61  58.5200 W   6.5       10.6        2.5        1.1       65.5 
060827  195332  48  14.1540 N  61  58.5150 W   6.9       10.6        2.5        1.1       65.5 
060827  195334  48  14.1520 N  61  58.5100 W   6.8       10.6        2.5        1.1       65.5 
060827  195336  48  14.1500 N  61  58.5050 W   7.1       10.6        2.5        1.1       65.5 
060827  195338  48  14.1480 N  61  58.5000 W   7.1       10.6        2.5        1.1       65.5 
060827  195340  48  14.1460 N  61  58.4950 W   7.0       10.6        2.5        1.1       65.5 
060827  195342  48  14.1440 N  61  58.4900 W   7.4       10.6        2.5        1.1       65.5 
060827  195344  48  14.1420 N  61  58.4850 W   6.7       10.6        2.5        1.1       65.5 
060827  195346  48  14.1400 N  61  58.4790 W   7.6       10.6        2.5        1.1       65.5 
060827  195348  48  14.1380 N  61  58.4740 W   6.7       10.6        2.5        1.1       65.5 
060827  195350  48  14.1360 N  61  58.4690 W   7.4       10.6        2.5        1.1       65.5 
060827  195352  48  14.1350 N  61  58.4640 W   7.0       10.6        2.5        1.1       65.5 
060827  195354  48  14.1330 N  61  58.4590 W   6.9       10.6        2.5        1.1       65.5 
060827  195356  48  14.1310 N  61  58.4540 W   7.2       10.6        2.5        1.1       65.5 
060827  195358  48  14.1290 N  61  58.4480 W   7.1       10.6        2.5        1.1       65.5 
060827  195400  48  14.1270 N  61  58.4430 W   7.1       10.6        2.5        1.1       65.5 
