FileName: C:\2006NE~1\GP032R.TXT
Local Time: Sat Oct 07 08:43:30 2006

Ship: Marco Michel Trip: 05 Tow: GP 032r
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary WingSpread      Depth 
061007  114332  46  46.9840 N  62  35.1600 W   5.0        2.9*      11.2        2.8*      30.4*
061007  114334  46  46.9830 N  62  35.1550 W   6.0        2.9       11.2        2.8       30.4 
061007  114336  46  46.9820 N  62  35.1510 W   6.5        2.9       11.2        2.8       30.4 
061007  114338  46  46.9810 N  62  35.1460 W   6.6        2.9       11.2        2.8       30.4 
061007  114340  46  46.9790 N  62  35.1410 W   7.0        2.9       11.2        2.8       30.4 
061007  114342  46  46.9780 N  62  35.1360 W   7.0        2.9       11.2        2.8       30.4 
061007  114344  46  46.9760 N  62  35.1310 W   7.2        2.9       11.2        2.8       30.4 
061007  114347  46  46.9740 N  62  35.1230 W   7.1        2.9       11.2        2.8       30.4 
061007  114348  46  46.9730 N  62  35.1200 W   7.2        2.9       11.2        2.8       30.4 
061007  114350  46  46.9720 N  62  35.1150 W   7.3        2.9       11.2        2.8       30.4 
061007  114352  46  46.9700 N  62  35.1090 W   7.3        2.9       11.2        2.8       30.4 
061007  114354  46  46.9690 N  62  35.1040 W   7.4        2.9       11.2        2.8       30.4 
061007  114356  46  46.9670 N  62  35.0980 W   7.4        2.9       11.2        2.8       30.4 
061007  114358  46  46.9660 N  62  35.0930 W   7.4        2.9       11.2        2.8       30.4 
061007  114400  46  46.9640 N  62  35.0870 W   7.4        2.9       11.2        2.8       30.4 
061007  114402  46  46.9630 N  62  35.0820 W   7.4        2.9       11.2        2.8       30.4 
061007  114405  46  46.9600 N  62  35.0730 W   7.6        2.9       11.2        2.8       30.4 
061007  114406  46  46.9590 N  62  35.0700 W   7.5        2.9       11.2        2.8       30.4 
061007  114408  46  46.9580 N  62  35.0650 W   7.4        2.9       11.2        2.8       30.4 
061007  114411  46  46.9560 N  62  35.0560 W   7.5        2.9       11.2        2.8       30.4 
061007  114412  46  46.9550 N  62  35.0530 W   7.5        2.9       11.2        2.8       30.4 
061007  114414  46  46.9530 N  62  35.0480 W   7.4        2.9       11.2        2.8       30.4 
061007  114417  46  46.9510 N  62  35.0400 W   7.3        2.9       11.2        2.8       30.4 
061007  114418  46  46.9510 N  62  35.0370 W   7.4        2.9       11.2        2.8       30.4 
061007  114420  46  46.9490 N  62  35.0310 W   7.4        2.9       11.2        2.8       30.4 
061007  114423  46  46.9470 N  62  35.0230 W   7.3        2.9       11.2        2.8       30.4 
061007  114424  46  46.9470 N  62  35.0200 W   7.2        2.9       11.2        2.8       30.4 
061007  114426  46  46.9460 N  62  35.0140 W   7.0        2.9       11.2        2.8       30.4 
061007  114429  46  46.9450 N  62  35.0060 W   7.3        2.9       11.2        2.8       30.4 
061007  114430  46  46.9440 N  62  35.0030 W   7.3        2.9       11.2        2.8       30.4 
061007  114432  46  46.9430 N  62  34.9970 W   7.1        2.9       11.2        2.8       30.4 
061007  114435  46  46.9420 N  62  34.9890 W   7.1        2.9       11.2        2.8       30.4 
061007  114436  46  46.9410 N  62  34.9860 W   7.2        2.9       11.2        2.8       30.4 
061007  114438  46  46.9400 N  62  34.9800 W   7.3        2.9       11.2        2.8       30.4 
061007  114441  46  46.9390 N  62  34.9720 W   7.0        2.9       11.2        2.8       30.4 
061007  114442  46  46.9390 N  62  34.9690 W   7.1        2.9       11.2        2.8       30.4 
061007  114444  46  46.9380 N  62  34.9630 W   7.2        2.9       11.2        2.8       30.4 
061007  114447  46  46.9370 N  62  34.9550 W   7.3        2.9       11.2        2.8       30.4 
061007  114448  46  46.9370 N  62  34.9520 W   7.1        2.9       11.2        2.8       30.4 
061007  114450  46  46.9360 N  62  34.9460 W   7.1        2.9       11.2        2.8       30.4 
061007  114453  46  46.9350 N  62  34.9380 W   7.0        2.9       11.2        2.8       30.4 
061007  114454  46  46.9340 N  62  34.9350 W   6.7        2.9       11.2        2.8       30.4 
061007  114456  46  46.9340 N  62  34.9300 W   6.5        2.9       11.2        2.8       30.4 
061007  114459  46  46.9330 N  62  34.9220 W   6.4        2.9       11.2        5.8*      35.6*
061007  114500  46  46.9320 N  62  34.9200 W   6.3        2.9       11.2        5.8       35.6 
061007  114502  46  46.9320 N  62  34.9150 W   6.0        2.9       11.2        5.8       35.6 
061007  114505  46  46.9310 N  62  34.9080 W   5.8        2.9       11.2        5.8       31.2*
061007  114506  46  46.9310 N  62  34.9060 W   5.8        2.9       11.2        5.8       31.2 
061007  114508  46  46.9300 N  62  34.9010 W   5.9        2.9       11.2        5.8       31.2 
061007  114511  46  46.9290 N  62  34.8940 W   5.7        2.9       11.2        5.8       31.2 
061007  114512  46  46.9290 N  62  34.8920 W   5.9        2.9       11.2        5.8       31.2 
061007  114514  46  46.9290 N  62  34.8870 W   5.5        2.9       11.2        5.8       31.2 
061007  114517  46  46.9280 N  62  34.8810 W   5.4        2.9       11.2        5.8       31.2 
061007  114518  46  46.9270 N  62  34.8790 W   5.7        2.9       11.2        5.8       31.2 
061007  114520  46  46.9270 N  62  34.8740 W   5.6        2.9       11.2        5.8       31.2 
061007  114523  46  46.9260 N  62  34.8680 W   5.0        2.9       11.2        5.8       31.2 
061007  114524  46  46.9260 N  62  34.8660 W   4.6        2.9       11.2        6.9*      31.2 
061007  114526  46  46.9250 N  62  34.8620 W   4.5        2.9       11.2        6.9       39.6*
061007  114529  46  46.9250 N  62  34.8580 W   3.5        2.9       11.2        7.2*      39.6 
061007  114530  46  46.9240 N  62  34.8560 W   3.7        2.9       11.2        7.2       39.6 
061007  114532  46  46.9240 N  62  34.8530 W   3.5        2.9       11.2        7.2       29.0*
061007  114535  46  46.9230 N  62  34.8500 W   3.6        2.9       11.2        7.2       29.0 
061007  114536  46  46.9230 N  62  34.8480 W   3.5        2.9       11.2        7.2       43.1*
061007  114538  46  46.9230 N  62  34.8460 W   2.5        2.9       11.2        7.2       43.1 
061007  114541  46  46.9220 N  62  34.8430 W   2.7        2.9       11.2        7.2       43.1 
061007  114542  46  46.9220 N  62  34.8420 W   2.4        2.9       11.2        7.2       45.7*
061007  114544  46  46.9220 N  62  34.8400 W   2.7        2.9       11.2        7.2       45.7 
061007  114547  46  46.9220 N  62  34.8370 W   2.0        2.9       11.2        7.2       45.7 
061007  114548  46  46.9220 N  62  34.8360 W   2.6        2.9       11.2        7.2       43.5*
061007  114550  46  46.9210 N  62  34.8340 W   2.2        2.9       11.2        7.1*      43.5 
061007  114553  46  46.9210 N  62  34.8310 W   2.7        2.9       11.2        7.1       40.0*
061007  114554  46  46.9210 N  62  34.8300 W   2.2        2.9       11.2        6.5*      40.0 
061007  114556  46  46.9200 N  62  34.8290 W   2.2        2.9       11.2        6.5       40.0 
061007  114559  46  46.9200 N  62  34.8260 W   2.6        2.9       11.2        6.5       49.7*
061007  114600  46  46.9200 N  62  34.8250 W   2.3        2.9       11.2       23.6*      49.7 
061007  114602  46  46.9200 N  62  34.8240 W   2.0        2.9       11.2       23.6       49.7 
061007  114605  46  46.9190 N  62  34.8210 W   1.7        2.9        2.4*      23.6       49.3*
061007  114606  46  46.9190 N  62  34.8200 W   1.7        2.9        2.4        6.2*      49.3 
061007  114608  46  46.9190 N  62  34.8180 W   3.1        2.9        2.4        6.2       52.3*
061007  114611  46  46.9180 N  62  34.8160 W   2.2        2.9        2.4        6.2       52.3 
061007  114612  46  46.9180 N  62  34.8150 W   3.1        3.6*       2.4        6.2       52.3 
061007  114614  46  46.9180 N  62  34.8130 W   1.7        3.6        2.4        6.2       53.2*
061007  114617  46  46.9180 N  62  34.8100 W   2.5        3.6        2.4        6.2       53.2 
061007  114618  46  46.9180 N  62  34.8090 W   1.8        3.6        2.3*       6.2       53.2 
061007  114620  46  46.9170 N  62  34.8080 W   2.5        3.6        2.3        6.2       55.4*
061007  114623  46  46.9170 N  62  34.8050 W   1.9        3.6        2.3        6.2       55.4 
061007  114624  46  46.9170 N  62  34.8050 W   2.5        3.6        2.3        6.2       55.4 
061007  114626  46  46.9170 N  62  34.8030 W   1.9        2.6*       2.3        6.0*      55.4*
061007  114629  46  46.9160 N  62  34.8000 W   2.4        2.6        2.3        6.0       55.4 
061007  114630  46  46.9160 N  62  34.7990 W   2.4        2.6        2.3        6.0       60.7*
061007  114632  46  46.9160 N  62  34.7980 W   1.7        2.6        2.7*       7.7*      60.7 
061007  114635  46  46.9150 N  62  34.7950 W   2.7        2.6        2.7        7.7       60.7 
061007  114636  46  46.9150 N  62  34.7940 W   1.9        2.6        2.7        4.6*      60.7 
061007  114638  46  46.9150 N  62  34.7930 W   2.4        2.6        2.7        4.6       60.7 
061007  114641  46  46.9150 N  62  34.7900 W   2.0       11.5*       2.7        4.6       60.7 
061007  114642  46  46.9150 N  62  34.7890 W   1.9       11.5        2.7        6.2*      60.7 
061007  114644  46  46.9140 N  62  34.7870 W   2.6       11.5        2.7        6.2       60.7 
061007  114647  46  46.9140 N  62  34.7850 W   2.2       11.5        3.5*       6.2       66.9*
061007  114648  46  46.9140 N  62  34.7840 W   2.3       11.5        3.5        8.9*      66.9 
061007  114650  46  46.9130 N  62  34.7820 W   2.2       11.5        3.5        8.9       66.9 
061007  114653  46  46.9130 N  62  34.7800 W   1.9        4.6*       3.5        8.9       65.1*
061007  114654  46  46.9130 N  62  34.7790 W   2.2        4.6        3.5        8.9       65.1 
061007  114656  46  46.9120 N  62  34.7770 W   2.5        4.6        3.5        8.9       65.1 
061007  114659  46  46.9120 N  62  34.7750 W   2.8        4.6        3.5        8.9       90.2*
061007  114700  46  46.9120 N  62  34.7740 W   3.0        4.6        3.5        8.9       90.2 
061007  114702  46  46.9120 N  62  34.7720 W   1.7        4.6        3.5        8.9       90.2 
061007  114705  46  46.9110 N  62  34.7690 W   2.3        4.6        3.5        6.3*      62.0*
061007  114706  46  46.9110 N  62  34.7690 W   1.7        4.6        3.5        6.3       62.0 
061007  114708  46  46.9100 N  62  34.7670 W   2.7        4.6        3.5       10.1*      62.9*
061007  114711  46  46.9100 N  62  34.7640 W   2.0        4.6        3.5       10.1       62.9 
061007  114712  46  46.9100 N  62  34.7630 W   2.6        4.6        3.5       10.1       62.9 
061007  114714  46  46.9100 N  62  34.7620 W   1.8        4.6        3.5        4.7*      65.5*
061007  114717  46  46.9090 N  62  34.7600 W   1.7        4.6        3.5        4.7       65.5 
061007  114718  46  46.9090 N  62  34.7590 W   1.7        4.6        3.5        4.7       65.5 
061007  114720  46  46.9090 N  62  34.7570 W   1.8        4.6        3.5        7.2*      64.2*
061007  114723  46  46.9080 N  62  34.7550 W   2.2        4.6        3.5        7.2       64.2 
061007  114724  46  46.9080 N  62  34.7550 W   1.9        4.6        3.5       10.4*      70.8*
061007  114726  46  46.9080 N  62  34.7530 W   1.8        4.6        3.5       10.4       70.8 
061007  114729  46  46.9070 N  62  34.7510 W   2.0        4.6        3.5       10.4       70.8 
