FileName: C:\2006NE~1\GP057.TXT
Local Time: Sat Sep 30 14:39:56 2006

Ship: Marco Michel Trip: 04 Tow: GP 057
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
060930  173958  47  29.2070 N  64  14.6490 W   4.2        2.2*       2.2        6.4*     348.8*
060930  174000  47  29.2060 N  64  14.6460 W   5.2        2.2        2.2        6.4      348.8 
060930  174002  47  29.2050 N  64  14.6420 W   5.0        2.2        2.2        6.4      348.8 
060930  174004  47  29.2040 N  64  14.6380 W   6.0        2.2        2.2        6.4      348.8 
060930  174006  47  29.2030 N  64  14.6330 W   6.0        2.2        2.2        6.4      348.8 
060930  174008  47  29.2010 N  64  14.6280 W   6.4        2.2        2.2        6.4      348.8 
060930  174010  47  29.2000 N  64  14.6230 W   6.5        2.2        2.2        6.4      348.8 
060930  174012  47  29.1990 N  64  14.6180 W   6.8        2.2        2.2        6.4      348.8 
060930  174014  47  29.1980 N  64  14.6130 W   6.9        2.2        2.2        6.4      348.8 
060930  174016  47  29.1970 N  64  14.6080 W   7.1        2.2        2.2        6.4      348.8 
060930  174018  47  29.1960 N  64  14.6020 W   7.1        2.2        2.2        6.4      348.8 
060930  174020  47  29.1940 N  64  14.5970 W   7.1        2.2        2.2        6.4      348.8 
060930  174022  47  29.1930 N  64  14.5910 W   7.3        2.2        2.2        6.4      348.8 
060930  174024  47  29.1920 N  64  14.5850 W   7.4        2.2        2.2        6.4      348.8 
060930  174026  47  29.1900 N  64  14.5800 W   7.2        2.2        2.2        6.4      348.8 
060930  174028  47  29.1890 N  64  14.5740 W   7.2        2.2        2.2        6.4      348.8 
060930  174030  47  29.1880 N  64  14.5690 W   7.2        2.2        2.2        6.4      348.8 
060930  174032  47  29.1870 N  64  14.5630 W   7.5        2.2        2.2        6.4      348.8 
060930  174034  47  29.1860 N  64  14.5570 W   7.3        2.2        2.2        6.4      348.8 
060930  174036  47  29.1840 N  64  14.5510 W   7.4        2.2        2.2        6.4      348.8 
060930  174038  47  29.1830 N  64  14.5450 W   7.6        2.2        2.2        6.4      348.8 
060930  174040  47  29.1820 N  64  14.5390 W   7.6        2.2        2.2        6.4      348.8 
060930  174042  47  29.1800 N  64  14.5340 W   7.2        2.2        2.2        6.4      348.8 
060930  174044  47  29.1790 N  64  14.5280 W   7.9        2.2        2.2        6.4      348.8 
060930  174046  47  29.1780 N  64  14.5220 W   7.7        2.2        2.2        6.4      348.8 
060930  174048  47  29.1770 N  64  14.5150 W   7.5        2.2        2.2        6.4      348.8 
060930  174050  47  29.1750 N  64  14.5100 W   7.3        2.2        2.2        6.4      348.8 
060930  174052  47  29.1740 N  64  14.5040 W   7.7        2.2        2.2        6.4      348.8 
060930  174054  47  29.1730 N  64  14.4980 W   7.9        2.2        2.2        6.4      348.8 
060930  174056  47  29.1710 N  64  14.4920 W   7.5        2.2        2.2        6.4      348.8 
060930  174058  47  29.1700 N  64  14.4860 W   7.1        2.2        2.2        6.4      348.8 
060930  174100  47  29.1690 N  64  14.4800 W   7.7        2.2        2.2        6.4      348.8 
060930  174102  47  29.1670 N  64  14.4740 W   7.7        2.2        2.2        6.4      348.8 
060930  174104  47  29.1660 N  64  14.4680 W   7.6        2.2        2.2        6.4      348.8 
060930  174106  47  29.1650 N  64  14.4630 W   7.2        2.2        2.2        6.4      348.8 
060930  174108  47  29.1640 N  64  14.4570 W   7.2        2.2        2.2        6.4      348.8 
060930  174110  47  29.1620 N  64  14.4510 W   7.8        2.2        2.2        6.4      348.8 
060930  174112  47  29.1610 N  64  14.4450 W   7.3        2.2        2.2        6.4      348.8 
060930  174114  47  29.1600 N  64  14.4400 W   6.9        2.2        2.2        6.4      348.8 
060930  174116  47  29.1590 N  64  14.4340 W   6.6        2.2        2.2        6.4      348.8 
060930  174118  47  29.1580 N  64  14.4290 W   6.3        2.2        2.2        6.4      348.8 
060930  174120  47  29.1570 N  64  14.4250 W   6.2        2.2        2.2        6.4      348.8 
060930  174122  47  29.1560 N  64  14.4200 W   5.8        2.2        2.2        6.4      348.8 
060930  174124  47  29.1550 N  64  14.4150 W   6.0        2.2        2.2        6.4      348.8 
060930  174126  47  29.1540 N  64  14.4100 W   5.8        2.2        2.2        6.4      348.8 
060930  174128  47  29.1530 N  64  14.4060 W   5.7        2.2        2.2        6.4      348.8 
060930  174130  47  29.1520 N  64  14.4020 W   5.8        2.2        2.2        6.4      348.8 
060930  174132  47  29.1510 N  64  14.3970 W   5.5        2.2        2.2        6.4      348.8 
060930  174134  47  29.1500 N  64  14.3930 W   5.5        2.2        2.2        6.4      348.8 
060930  174136  47  29.1490 N  64  14.3880 W   5.7        2.2        2.2        6.4      348.8 
060930  174138  47  29.1480 N  64  14.3840 W   5.4        2.2        2.2        6.4      348.8 
060930  174140  47  29.1470 N  64  14.3800 W   5.6        2.2        2.2        6.4      348.8 
060930  174142  47  29.1460 N  64  14.3750 W   5.4        2.2        2.2        6.4      348.8 
060930  174144  47  29.1450 N  64  14.3710 W   5.6        2.2        2.2        6.4      348.8 
060930  174146  47  29.1440 N  64  14.3670 W   4.9        2.2        2.2        6.4      348.8 
060930  174148  47  29.1440 N  64  14.3630 W   4.3        2.2        2.2        6.4      348.8 
060930  174150  47  29.1430 N  64  14.3600 W   3.8        2.2        2.2        6.4      348.8 
060930  174152  47  29.1430 N  64  14.3570 W   3.5        2.2        2.2        6.4      348.8 
060930  174154  47  29.1430 N  64  14.3550 W   2.8        2.2        2.2        6.4      348.8 
060930  174156  47  29.1420 N  64  14.3520 W   3.3        2.2        2.2        6.4      348.8 
060930  174158  47  29.1410 N  64  14.3500 W   2.4        2.2        2.2        6.4      348.8 
060930  174200  47  29.1410 N  64  14.3480 W   2.4        2.2        2.2        6.4      348.8 
060930  174202  47  29.1400 N  64  14.3460 W   2.7        2.2        2.2        6.4      348.8 
060930  174204  47  29.1400 N  64  14.3450 W   1.9        2.2        2.2        6.4      348.8 
060930  174206  47  29.1400 N  64  14.3430 W   2.3        2.2        2.2        6.4      348.8 
060930  174208  47  29.1390 N  64  14.3410 W   1.9        2.2        2.2        6.4      348.8 
060930  174210  47  29.1390 N  64  14.3400 W   1.8        2.2        2.2        6.4      348.8 
060930  174212  47  29.1390 N  64  14.3380 W   2.4        2.2        2.2        6.4      348.8 
060930  174214  47  29.1390 N  64  14.3370 W   1.4        2.2        2.2        6.4      348.8 
060930  174216  47  29.1390 N  64  14.3350 W   2.1        2.2        2.2        6.4      348.8 
060930  174218  47  29.1380 N  64  14.3340 W   1.5        2.2        2.2        6.4      348.8 
060930  174220  47  29.1380 N  64  14.3330 W   2.1        2.2        2.2        6.4      348.8 
060930  174222  47  29.1380 N  64  14.3310 W   1.6        2.5*       2.2        6.4      348.8 
060930  174224  47  29.1370 N  64  14.3300 W   2.0        2.5        2.2        6.4      348.8 
060930  174226  47  29.1370 N  64  14.3280 W   1.7        2.5        2.2        6.4      348.8 
060930  174228  47  29.1370 N  64  14.3270 W   1.9        2.5        2.2        6.4      348.8 
060930  174230  47  29.1370 N  64  14.3250 W   1.9        2.5        2.2        6.4      348.8 
060930  174232  47  29.1360 N  64  14.3240 W   1.8        2.5        2.2        6.4      348.8 
060930  174234  47  29.1360 N  64  14.3220 W   2.0        2.5        2.2        6.4      348.8 
060930  174236  47  29.1360 N  64  14.3210 W   1.8        2.5        2.2        6.4      348.8 
