FileName: C:\2006NE~1\GP028.TXT
Local Time: Mon Sep 04 08:34:05 2006

Ship: Marco Michel Trip: 03 Tow: GP 028
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
060904  113407  48  27.2610 N  64   7.2830 W   4.6        9.6        2.5*       4.6*     641.8*
060904  113409  48  27.2630 N  64   7.2860 W   5.0        9.6        2.5        4.6      641.8 
060904  113411  48  27.2650 N  64   7.2890 W   5.4        9.6        2.5        4.6      641.8 
060904  113413  48  27.2680 N  64   7.2920 W   5.8        9.6        2.5        4.6      641.8 
060904  113415  48  27.2700 N  64   7.2950 W   6.1        9.6        2.5        4.6      641.8 
060904  113417  48  27.2730 N  64   7.2980 W   6.1        9.6        2.5        4.6      641.8 
060904  113419  48  27.2760 N  64   7.3020 W   6.4        9.6        2.5        1.6*     641.8 
060904  113421  48  27.2780 N  64   7.3060 W   6.5        9.6        2.5        1.6      641.8 
060904  113423  48  27.2810 N  64   7.3100 W   6.6        9.6        2.5        1.6      641.8 
060904  113425  48  27.2840 N  64   7.3140 W   6.7        9.6        2.5        1.6      641.8 
060904  113427  48  27.2860 N  64   7.3180 W   6.7        9.6        2.5        1.6      641.8 
060904  113429  48  27.2890 N  64   7.3220 W   6.8        9.6        2.5        1.6      641.8 
060904  113431  48  27.2910 N  64   7.3270 W   7.0        9.6        2.5        1.6      641.8 
060904  113433  48  27.2940 N  64   7.3310 W   6.8        9.6        2.5        1.6      641.8 
060904  113435  48  27.2970 N  64   7.3350 W   6.9        9.6        2.5        1.6      641.8 
060904  113437  48  27.2990 N  64   7.3400 W   6.9        9.6        2.5        1.6      641.8 
060904  113439  48  27.3020 N  64   7.3440 W   7.1        9.6        2.5        1.6      641.8 
060904  113441  48  27.3040 N  64   7.3490 W   6.9        9.6        2.5        1.6      641.8 
060904  113443  48  27.3070 N  64   7.3540 W   6.9        9.6        2.5        1.6      641.8 
060904  113445  48  27.3090 N  64   7.3580 W   7.0        9.6        2.5        1.6      641.8 
060904  113447  48  27.3110 N  64   7.3630 W   7.0        9.6        2.5        1.6      641.8 
060904  113449  48  27.3140 N  64   7.3680 W   7.2        9.6        2.5        1.6      641.8 
060904  113451  48  27.3160 N  64   7.3730 W   7.0        9.6        2.5        1.6      641.8 
060904  113453  48  27.3180 N  64   7.3790 W   6.9        9.6        2.5        1.6      641.8 
060904  113455  48  27.3200 N  64   7.3840 W   7.1        9.6        2.5        1.6      641.8 
060904  113457  48  27.3220 N  64   7.3890 W   7.1        9.6        2.5        1.6      641.8 
060904  113459  48  27.3240 N  64   7.3940 W   7.0        9.6        2.5        1.6      641.8 
060904  113501  48  27.3250 N  64   7.4000 W   7.0        9.6        2.5        1.6      641.8 
060904  113503  48  27.3270 N  64   7.4050 W   7.0        9.6        2.5        1.6      641.8 
060904  113505  48  27.3290 N  64   7.4110 W   7.0        9.6        2.5        1.6      641.8 
060904  113507  48  27.3310 N  64   7.4160 W   7.2        9.6        2.5        1.6      641.8 
060904  113509  48  27.3320 N  64   7.4210 W   6.9        9.6        2.5        1.6      641.8 
060904  113511  48  27.3340 N  64   7.4270 W   7.1        9.6        2.5        1.6      482.5*
060904  113513  48  27.3360 N  64   7.4320 W   7.2        9.6        2.5        1.6      482.5 
060904  113515  48  27.3370 N  64   7.4380 W   7.1        9.6        2.5        1.6      482.5 
060904  113517  48  27.3390 N  64   7.4440 W   7.1        9.6        2.5        1.6      482.5 
060904  113519  48  27.3410 N  64   7.4490 W   7.0        9.6        2.5        1.6      482.5 
060904  113521  48  27.3420 N  64   7.4550 W   7.1        9.6        2.5        1.6      482.5 
060904  113523  48  27.3430 N  64   7.4600 W   7.0        9.6        2.5        1.6      482.5 
060904  113525  48  27.3450 N  64   7.4660 W   7.2        9.6        2.5        1.6      482.5 
060904  113527  48  27.3460 N  64   7.4720 W   7.0        9.6        2.5        1.6      482.5 
060904  113529  48  27.3480 N  64   7.4780 W   7.1        9.6        2.5        1.6      482.5 
060904  113531  48  27.3490 N  64   7.4830 W   7.2        9.6        2.5        1.6      482.5 
060904  113533  48  27.3500 N  64   7.4890 W   7.0        9.6        2.5        1.6      482.5 
060904  113535  48  27.3520 N  64   7.4950 W   7.1        9.6        2.5        1.6      482.5 
060904  113537  48  27.3530 N  64   7.5000 W   7.2        9.6        2.5        1.6      482.5 
060904  113539  48  27.3540 N  64   7.5060 W   7.2        9.6        2.5        1.6      482.5 
060904  113541  48  27.3550 N  64   7.5120 W   7.0        9.6        2.5        1.6      482.5 
060904  113543  48  27.3570 N  64   7.5170 W   7.0        9.6        2.5        1.6      482.5 
060904  113545  48  27.3580 N  64   7.5230 W   7.1        9.6        2.5        1.6      482.5 
060904  113547  48  27.3590 N  64   7.5290 W   7.1        9.6        2.5        1.6      482.5 
060904  113549  48  27.3600 N  64   7.5340 W   6.7        9.6        2.5        1.6      482.5 
