FileName: C:\2006NE~1\GP083.TXT
Local Time: Sat Oct 07 06:51:44 2006

Ship: Marco Michel Trip: 05 Tow: GP 083
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary WingSpread      Depth 
061007  095145  46  48.3620 N  62  33.2310 W   4.5       12.5*       0.0      136.1*      22.0*
061007  095147  46  48.3630 N  62  33.2270 W   5.5       12.5        0.0      136.1       22.0 
061007  095149  46  48.3640 N  62  33.2220 W   5.7       12.5        0.0      136.1       22.0 
061007  095151  46  48.3650 N  62  33.2180 W   6.4       12.5        0.0      136.1       22.0 
061007  095153  46  48.3660 N  62  33.2120 W   6.7       12.5        0.0      136.1       22.0 
061007  095155  46  48.3670 N  62  33.2070 W   6.7       12.5        0.0      136.1       22.0 
061007  095157  46  48.3680 N  62  33.2020 W   6.8       12.5        0.0      136.1       22.0 
061007  095159  46  48.3690 N  62  33.1970 W   7.3       12.5        0.0      136.1       22.0 
061007  095201  46  48.3700 N  62  33.1910 W   7.1       12.5        0.0      136.1       22.0 
061007  095203  46  48.3710 N  62  33.1850 W   7.3       12.5        0.0      136.1       22.0 
061007  095205  46  48.3720 N  62  33.1800 W   7.1       12.5        0.0      136.1       22.0 
061007  095207  46  48.3730 N  62  33.1740 W   7.5       12.5        0.0      136.1       22.0 
061007  095209  46  48.3740 N  62  33.1680 W   7.1       12.5        0.0      136.1       22.0 
061007  095211  46  48.3750 N  62  33.1630 W   7.3       12.5        0.0      136.1       22.0 
061007  095213  46  48.3770 N  62  33.1570 W   7.4       12.5        0.0      136.1       22.0 
061007  095215  46  48.3780 N  62  33.1510 W   7.4       12.5        0.0      136.1       22.0 
061007  095217  46  48.3790 N  62  33.1450 W   7.3       12.5        0.0      136.1       22.0 
061007  095220  46  48.3810 N  62  33.1370 W   7.3       12.5        0.0      136.1       22.0 
061007  095221  46  48.3810 N  62  33.1340 W   7.3       12.5        0.0      136.1       22.0 
061007  095224  46  48.3830 N  62  33.1250 W   7.3       12.5        0.0      136.1       22.0 
061007  095226  46  48.3840 N  62  33.1190 W   7.5       12.5        0.0      136.1       22.0 
061007  095227  46  48.3850 N  62  33.1160 W   7.5       12.5        0.0      136.1       22.0 
061007  095230  46  48.3860 N  62  33.1080 W   7.3       12.5        0.0      136.1       22.0 
