FileName: C:\2006NE~1\GP327.TXT
Local Time: Sun Oct 15 18:50:55 2006

Ship: Marco Michel Trip: 05 Tow: GP 327
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary WingSpread      Depth 
061015  215055  46  45.7450 N  63   2.7750 W   4.7       10.3*       2.3        2.4*       7.9*
061015  215057  46  45.7450 N  63   2.7710 W   5.4       10.3        2.3        2.4        7.9 
061015  215100  46  45.7450 N  63   2.7640 W   5.8       10.3        2.3        2.4        7.9 
061015  215102  46  45.7450 N  63   2.7590 W   6.0       10.3        2.3        2.4        7.9 
061015  215103  46  45.7450 N  63   2.7570 W   6.2       10.3        2.3        2.4        7.9 
061015  215106  46  45.7460 N  63   2.7490 W   6.8       10.3        2.3        2.4        7.9 
061015  215107  46  45.7460 N  63   2.7460 W   6.6       10.3        2.3        2.4        7.9 
061015  215109  46  45.7460 N  63   2.7410 W   6.4       10.3        2.3        2.4        7.9 
061015  215112  46  45.7470 N  63   2.7330 W   6.9       10.3        2.3        2.4        7.9 
061015  215114  46  45.7470 N  63   2.7270 W   7.0       10.3        2.3        2.4        7.9 
061015  215115  46  45.7470 N  63   2.7250 W   6.8       10.3        2.3        2.4        7.9 
061015  215118  46  45.7480 N  63   2.7160 W   6.8       10.3        2.3        2.4        7.9 
061015  215119  46  45.7480 N  63   2.7140 W   6.8       10.3        2.3        2.4        7.9 
061015  215122  46  45.7490 N  63   2.7050 W   7.2       10.3        2.3        2.4        7.9 
061015  215124  46  45.7490 N  63   2.7000 W   6.7       10.3        2.3        2.4        7.9 
061015  215126  46  45.7500 N  63   2.6940 W   6.9       10.3        2.3        2.4        7.9 
061015  215128  46  45.7500 N  63   2.6890 W   6.9       10.3        2.3        2.4        7.9 
061015  215130  46  45.7500 N  63   2.6830 W   7.1       10.3        2.3        2.4        7.9 
061015  215132  46  45.7510 N  63   2.6770 W   6.9       10.3        2.3        2.4        7.9 
061015  215134  46  45.7510 N  63   2.6720 W   6.8       10.3        2.3        2.4        7.9 
061015  215136  46  45.7520 N  63   2.6660 W   6.8       10.3        2.3        2.4        7.9 
061015  215138  46  45.7520 N  63   2.6600 W   7.3       10.3        2.3        2.4        7.9 
061015  215140  46  45.7520 N  63   2.6550 W   6.9       10.3        2.3        2.4        7.9 
061015  215142  46  45.7530 N  63   2.6490 W   6.9       10.3        2.3        2.4        7.9 
061015  215144  46  45.7530 N  63   2.6440 W   7.0       10.3        2.3        2.4        7.9 
061015  215146  46  45.7540 N  63   2.6380 W   7.1       10.3        2.3        2.4        7.9 
061015  215148  46  45.7540 N  63   2.6320 W   6.9       10.3        2.3        2.4        7.9 
061015  215150  46  45.7550 N  63   2.6270 W   7.0       10.3        2.3        2.4        7.9 
061015  215152  46  45.7550 N  63   2.6210 W   6.9       10.3        2.3        2.4        7.9 
061015  215154  46  45.7550 N  63   2.6150 W   7.1       10.3        2.3        2.4        7.9 
061015  215156  46  45.7560 N  63   2.6100 W   7.2       10.3        2.3        2.4        7.9 
061015  215158  46  45.7560 N  63   2.6040 W   7.0       10.3        2.3        2.4        7.9 
061015  215200  46  45.7570 N  63   2.5980 W   7.0       10.3        2.3        2.4        7.9 
