FileName: C:\2006NE~1\GP006.TXT
Local Time: Tue Sep 05 08:12:44 2006

Ship: Marco Michel Trip: 03 Tow: GP 006
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary WingSpread      Depth 
060905  111245  48  47.4120 N  63  58.9550 W   4.8        4.9*       2.4*       0.0       62.0*
060905  111427  48  47.2180 N  63  58.8570 W   7.4        4.9        2.4        0.0      129.3 
060905  111430  48  47.2120 N  63  58.8550 W   7.3        4.9        2.4        0.0      129.3 
060905  111432  48  47.2080 N  63  58.8530 W   7.1        4.9        2.4        0.0      129.3 
060905  111434  48  47.2040 N  63  58.8520 W   6.3        4.9        2.4        0.0      129.3 
060905  111436  48  47.2010 N  63  58.8510 W   6.5        4.9        2.4        0.0      129.3 
060905  111438  48  47.1980 N  63  58.8500 W   5.6        4.9        2.4        7.1*     129.3 
060905  111440  48  47.1950 N  63  58.8480 W   5.7        4.9        2.4        7.1      129.3 
060905  111442  48  47.1920 N  63  58.8470 W   5.0        4.9        2.4        7.1      129.3 
060905  111444  48  47.1890 N  63  58.8460 W   5.2        4.9        2.4        7.1      129.3 
060905  111446  48  47.1870 N  63  58.8450 W   4.4        4.9        2.4        7.1      129.3 
060905  111448  48  47.1840 N  63  58.8440 W   4.7        4.9        2.4        7.1      129.3 
060905  111450  48  47.1820 N  63  58.8430 W   4.2        4.9        2.4        7.1      129.3 
060905  111452  48  47.1800 N  63  58.8420 W   4.2        4.9        2.4        7.1      129.3 
060905  111454  48  47.1780 N  63  58.8410 W   4.4        4.9        2.4        7.1      129.3 
060905  111456  48  47.1760 N  63  58.8400 W   3.8        4.9        2.4        7.1      129.3 
060905  111458  48  47.1730 N  63  58.8390 W   4.3        4.9        2.4        7.1      129.3 
060905  111500  48  47.1710 N  63  58.8380 W   4.0        4.9        2.4        7.1      129.3 
060905  111502  48  47.1690 N  63  58.8360 W   4.8        4.9        2.4        7.1      129.3 
060905  111504  48  47.1660 N  63  58.8350 W   4.7        4.9        2.4        7.1      129.3 
060905  111506  48  47.1640 N  63  58.8340 W   5.1        4.9        2.4        7.1      129.3 
060905  111508  48  47.1610 N  63  58.8330 W   5.1        4.9        2.4        7.1      129.3 
060905  111510  48  47.1590 N  63  58.8310 W   5.1        4.9        2.4        7.1      129.3 
060905  111512  48  47.1560 N  63  58.8300 W   5.4        4.9        2.4        7.1      129.3 
060905  111514  48  47.1530 N  63  58.8280 W   5.1        4.9        2.4        7.1      129.3 
060905  111516  48  47.1500 N  63  58.8270 W   5.4        4.9        2.4        7.1      129.3 
060905  111518  48  47.1480 N  63  58.8260 W   5.1        4.9        2.4        7.1      129.3 
060905  111520  48  47.1450 N  63  58.8240 W   5.6        4.9        2.4        7.1      129.3 
060905  111522  48  47.1420 N  63  58.8230 W   5.0        4.9        2.4        7.1      129.3 
060905  111524  48  47.1390 N  63  58.8220 W   5.6        4.9        2.4        7.1      129.3 
060905  111526  48  47.1370 N  63  58.8200 W   5.1        4.9        2.4        7.1      129.3 
060905  111528  48  47.1340 N  63  58.8190 W   5.6        4.9        2.4        7.1      129.3 
060905  111530  48  47.1310 N  63  58.8180 W   5.1        4.9        2.4        7.1       50.1*
060905  111532  48  47.1280 N  63  58.8160 W   5.5        4.9        2.4        7.1       50.1 
060905  111534  48  47.1250 N  63  58.8150 W   5.4        4.9        2.4        7.1       50.1 
060905  111536  48  47.1230 N  63  58.8140 W   5.2        4.9        2.4        7.1       44.9*
060905  111538  48  47.1200 N  63  58.8120 W   5.7        4.9        2.4        7.1       44.9 
060905  111540  48  47.1170 N  63  58.8110 W   5.2        4.9        2.4        7.1       46.6*
060905  111542  48  47.1140 N  63  58.8100 W   6.1        4.9        2.4        7.1       46.6 
060905  111544  48  47.1110 N  63  58.8080 W   5.6        4.9        2.4        7.1       46.6 
060905  111546  48  47.1080 N  63  58.8070 W   6.6        4.9        2.4        7.1       46.6 
060905  111548  48  47.1040 N  63  58.8050 W   6.0        4.9        2.4        7.1       46.6 
060905  111550  48  47.1010 N  63  58.8040 W   6.8        4.9        2.4        7.1       46.6 
060905  111552  48  47.0980 N  63  58.8020 W   6.3        4.9        2.4        7.1       46.6 
060905  111554  48  47.0940 N  63  58.8010 W   7.0        4.9        2.4        7.1       46.6 
060905  111556  48  47.0910 N  63  58.7990 W   6.6        4.9        2.4        7.1       46.6 
060905  111558  48  47.0870 N  63  58.7980 W   7.1        4.9        2.4        7.1       46.6 
060905  111600  48  47.0830 N  63  58.7960 W   6.9        4.9        2.4        7.1       46.6 
060905  111602  48  47.0800 N  63  58.7940 W   7.3        4.9        2.4        7.1       46.6 
060905  111604  48  47.0760 N  63  58.7930 W   6.8        4.9        2.4        7.1       46.6 
060905  111606  48  47.0720 N  63  58.7910 W   7.6        4.9        2.4        7.1       46.6 
060905  111608  48  47.0680 N  63  58.7890 W   7.0        4.9        2.4        7.1       46.6 
060905  111610  48  47.0640 N  63  58.7880 W   7.4        4.9        2.4        7.1       46.6 
060905  111612  48  47.0610 N  63  58.7860 W   7.3        4.9        2.4        7.1       38.7*
060905  111614  48  47.0570 N  63  58.7840 W   7.4        3.6*       2.4        7.1       38.7 
060905  111616  48  47.0530 N  63  58.7820 W   7.1        3.6        2.4        7.1       38.7 
060905  111618  48  47.0490 N  63  58.7810 W   7.6        3.6        2.4        7.1       38.7 
060905  111620  48  47.0450 N  63  58.7790 W   7.1        3.6        2.4        7.1       38.7 
060905  111622  48  47.0410 N  63  58.7770 W   7.5        3.6        2.4        7.1       38.7 
060905  111624  48  47.0370 N  63  58.7750 W   7.1        3.6        2.4        7.1       38.7 
060905  111626  48  47.0340 N  63  58.7740 W   7.5        3.6        2.4        7.1       38.7 
060905  111628  48  47.0300 N  63  58.7720 W   7.4        3.6        2.4        7.1       38.7 
060905  111630  48  47.0260 N  63  58.7700 W   7.3        3.6        2.4        7.1       38.7 
060905  111632  48  47.0220 N  63  58.7680 W   7.7        3.6        2.4        7.1       38.7 
060905  111634  48  47.0180 N  63  58.7670 W   7.1        3.6        2.4        7.1       38.7 
060905  111636  48  47.0140 N  63  58.7650 W   7.4        3.6        2.4        7.1       38.7 
060905  111638  48  47.0100 N  63  58.7630 W   7.5        3.6        2.4        7.1       38.7 
060905  111640  48  47.0060 N  63  58.7620 W   7.1        3.6        2.4        7.1       38.7 
060905  111642  48  47.0020 N  63  58.7600 W   7.5        3.6        2.4        7.1       38.7 
060905  111644  48  46.9980 N  63  58.7590 W   7.4        3.6        2.4        7.1       38.7 
060905  111646  48  46.9950 N  63  58.7570 W   7.3        3.6        2.4        7.1       38.7 
060905  111648  48  46.9910 N  63  58.7550 W   7.4        3.6        2.4        7.1       38.7 
060905  111650  48  46.9870 N  63  58.7540 W   7.4        3.6        2.4        7.1       38.7 
060905  111652  48  46.9830 N  63  58.7530 W   7.2        3.6        2.4        7.1       38.7 
060905  111654  48  46.9790 N  63  58.7510 W   6.6        3.6        2.4        7.1       38.7 
060905  111656  48  46.9760 N  63  58.7500 W   6.5        3.6        2.4        7.1       38.7 
060905  111658  48  46.9720 N  63  58.7490 W   5.9        3.6        2.4        7.1       38.7 
060905  111700  48  46.9690 N  63  58.7470 W   6.1        3.6        2.4        7.1       82.7*
060905  111702  48  46.9660 N  63  58.7460 W   5.6        3.6        2.4        7.1       82.7 
060905  111704  48  46.9630 N  63  58.7450 W   5.9        3.6        2.4        7.1       82.7 
060905  111706  48  46.9600 N  63  58.7440 W   5.4        3.6        2.4        7.1       82.7 
060905  111708  48  46.9570 N  63  58.7430 W   5.7        3.6        2.4        7.1       82.7 
060905  111710  48  46.9540 N  63  58.7420 W   5.2        3.6        2.4        7.1       82.7 
060905  111712  48  46.9510 N  63  58.7400 W   5.1        3.6        2.4        7.1       82.7 
060905  111714  48  46.9490 N  63  58.7400 W   3.9        3.6        2.4        7.1       82.7 
060905  111716  48  46.9470 N  63  58.7390 W   4.0        3.6        2.4        7.1       82.7 
060905  111718  48  46.9450 N  63  58.7380 W   3.2        3.6        2.4        7.1       82.7 
060905  111720  48  46.9440 N  63  58.7370 W   3.0        3.6        2.4        7.1       82.7 
060905  111722  48  46.9420 N  63  58.7370 W   3.0        3.6        2.4        7.1       82.7 
060905  111724  48  46.9410 N  63  58.7360 W   2.1        2.5*       2.4        7.1       82.7 
060905  111726  48  46.9390 N  63  58.7360 W   2.8        2.5        2.4        7.1       82.7 
060905  111728  48  46.9380 N  63  58.7360 W   1.8        2.5        2.4        7.1       82.7 
060905  111730  48  46.9370 N  63  58.7350 W   2.5        2.5        2.4        7.1       82.7 
060905  111732  48  46.9360 N  63  58.7350 W   1.7        2.5        2.4        7.1       99.0*
060905  111734  48  46.9350 N  63  58.7340 W   2.2        2.5        2.4        7.1       99.0 
060905  111736  48  46.9340 N  63  58.7340 W   1.5        2.5        2.4        7.1       99.0 
060905  111738  48  46.9330 N  63  58.7340 W   2.1        2.5        2.4        7.1       99.0 
060905  111740  48  46.9320 N  63  58.7340 W   1.5        2.5        2.4        7.1       99.0 
060905  111742  48  46.9310 N  63  58.7330 W   1.9        2.5        2.4        7.1       99.0 
060905  111744  48  46.9300 N  63  58.7330 W   1.7        2.5        2.4        7.1       99.0 
060905  111746  48  46.9290 N  63  58.7330 W   1.9        2.5        2.4        7.1       99.0 
060905  111748  48  46.9280 N  63  58.7320 W   2.0        2.5        2.4       19.3*      99.0 
060905  111750  48  46.9270 N  63  58.7320 W   1.9        2.5        2.4       19.3       99.0 
060905  111752  48  46.9260 N  63  58.7320 W   2.1        2.5        2.4       19.3       99.0 
060905  111754  48  46.9250 N  63  58.7310 W   2.2        2.5        2.4        0.8*      79.2*
060905  111756  48  46.9240 N  63  58.7310 W   2.0        2.5        2.4        0.8       79.2 
060905  111758  48  46.9230 N  63  58.7310 W   2.3        2.5        2.4        1.0*      79.2 
060905  111800  48  46.9220 N  63  58.7300 W   2.1        2.5       10.3*       1.0       89.7*
060905  111802  48  46.9210 N  63  58.7300 W   2.2        2.5       10.3        1.0       89.7 
060905  111804  48  46.9190 N  63  58.7300 W   2.5        2.5       10.3        6.6*     100.3*
060905  111806  48  46.9180 N  63  58.7290 W   1.8        2.5       10.3        6.6      100.3 
060905  111808  48  46.9170 N  63  58.7290 W   2.8        2.5       10.3        6.6      100.3 
060905  111810  48  46.9160 N  63  58.7280 W   1.5        2.5       10.3        5.5*     171.6*
060905  111812  48  46.9150 N  63  58.7280 W   2.8        2.5       10.3        5.5      171.6 
060905  111814  48  46.9140 N  63  58.7280 W   1.7        2.5       10.3        9.2*     171.6 
060905  111816  48  46.9130 N  63  58.7270 W   2.4        2.5       10.3        9.2      171.6 
060905  111818  48  46.9120 N  63  58.7270 W   2.1        2.5       10.3        9.2      171.6 
060905  111820  48  46.9110 N  63  58.7260 W   2.1        2.5       10.3        9.2      171.6 
060905  111822  48  46.9090 N  63  58.7260 W   2.4        2.5       10.3        9.2      171.6 
060905  111824  48  46.9080 N  63  58.7260 W   1.8        2.5       10.3        9.2      171.6 
060905  111826  48  46.9070 N  63  58.7250 W   2.5        2.5       10.3        9.2      125.8*
060905  111828  48  46.9060 N  63  58.7250 W   1.8        2.5       10.3        9.2      125.8 
060905  111830  48  46.9050 N  63  58.7240 W   2.5        2.5       10.3        9.2      125.8 
060905  111832  48  46.9040 N  63  58.7240 W   1.9        2.5       10.3        9.2       75.2*
060905  111834  48  46.9030 N  63  58.7240 W   2.5        2.5       10.3        9.2       75.2 
060905  111836  48  46.9020 N  63  58.7230 W   2.0        2.5       10.3        4.2*      75.2 
060905  111838  48  46.9010 N  63  58.7230 W   2.3        2.5       10.3        4.2      106.4*
060905  111840  48  46.8990 N  63  58.7230 W   2.1        2.5       10.3        5.6*     106.4 
060905  111842  48  46.8980 N  63  58.7220 W   2.4        2.5       10.3        5.6      106.4 
060905  111844  48  46.8970 N  63  58.7220 W   2.0        2.5       10.3        5.6      102.1*
060905  111846  48  46.8960 N  63  58.7210 W   2.6        2.5       10.3        5.3*     102.1 
060905  111848  48  46.8950 N  63  58.7210 W   1.9        2.5       10.3        5.3      115.7*
060905  111850  48  46.8930 N  63  58.7210 W   2.6        2.5       10.3        5.3      115.7 
060905  111852  48  46.8920 N  63  58.7200 W   1.9        2.5       10.3        5.3      115.7 
060905  111854  48  46.8910 N  63  58.7200 W   2.6        2.5       10.3        5.3      111.3*
060905  111856  48  46.8900 N  63  58.7190 W   2.0        2.5       10.3        5.3      111.3 
060905  111858  48  46.8890 N  63  58.7190 W   2.4        2.5       10.3        5.3      111.3 
060905  111900  48  46.8880 N  63  58.7190 W   2.2        2.5*      10.3        5.3      115.2*
060905  111902  48  46.8860 N  63  58.7180 W   2.4        2.5       10.3       14.5*     115.2 
060905  111904  48  46.8850 N  63  58.7180 W   2.2        2.5       10.3       14.5      119.6*
060905  111906  48  46.8840 N  63  58.7170 W   2.4        2.5       10.3       14.5      119.6 
060905  111908  48  46.8830 N  63  58.7170 W   2.3        2.5       10.3       20.8*     119.6 
060905  111910  48  46.8820 N  63  58.7170 W   2.3        2.5       10.3       20.8      122.3*
060905  111912  48  46.8800 N  63  58.7160 W   2.2        2.5       10.3       20.8      122.3 
060905  111914  48  46.8790 N  63  58.7160 W   2.4        2.5       10.3       20.8      122.3 
060905  111916  48  46.8780 N  63  58.7160 W   2.2        2.5       10.3       20.8      126.7*
060905  111918  48  46.8770 N  63  58.7150 W   2.5        2.5       10.3       20.8      126.7 
060905  111920  48  46.8760 N  63  58.7150 W   2.0        2.5       10.3       20.8      126.7 
060905  111922  48  46.8740 N  63  58.7140 W   2.5        2.5       10.3        8.5*     126.2*
060905  111924  48  46.8730 N  63  58.7140 W   2.2        2.5       10.3        8.5      126.2 
060905  111926  48  46.8720 N  63  58.7140 W   2.2        2.5       10.3        8.5      126.2 
060905  111928  48  46.8710 N  63  58.7130 W   2.3        2.5       10.3        8.5      126.2 
060905  111930  48  46.8700 N  63  58.7130 W   2.2        2.5       10.3        8.5      126.2 
060905  111932  48  46.8690 N  63  58.7130 W   2.1        2.5        2.6*       8.5      126.2 
060905  111934  48  46.8670 N  63  58.7120 W   2.5        2.5        2.6        8.5      126.2 
060905  111936  48  46.8660 N  63  58.7120 W   1.7        2.5        2.6        8.5      126.2 
060905  111938  48  46.8650 N  63  58.7110 W   2.7        2.5        2.6        7.1*     126.2 
060905  111940  48  46.8640 N  63  58.7110 W   1.7        6.0*       2.6        7.1      126.2 
060905  111942  48  46.8630 N  63  58.7110 W   2.5        6.0        2.6        7.1      126.2 
060905  111944  48  46.8620 N  63  58.7100 W   2.1        6.0        2.6        9.1*     126.2 
060905  111946  48  46.8610 N  63  58.7100 W   2.1        6.0        2.6        9.1      126.2 
060905  111948  48  46.8590 N  63  58.7100 W   2.2        6.0        2.6        9.1      133.3*
060905  111950  48  46.8580 N  63  58.7090 W   2.1        6.0        2.6        9.0*     133.3 
060905  111952  48  46.8570 N  63  58.7090 W   2.0        6.0        2.6        9.0      133.3 
060905  111954  48  46.8560 N  63  58.7090 W   2.4        6.0        2.6       10.1*     134.2*
060905  111956  48  46.8550 N  63  58.7080 W   1.8        6.0        2.6       10.1      134.2 
060905  111958  48  46.8540 N  63  58.7080 W   2.4        6.0        2.2*      10.1      134.2 
060905  112000  48  46.8530 N  63  58.7080 W   1.8        6.0        2.2       10.1      136.4*
060905  112002  48  46.8520 N  63  58.7070 W   2.3        6.0        2.2       10.1      136.4 
060905  112004  48  46.8510 N  63  58.7070 W   1.8        2.5*       2.2       10.1      136.4 
060905  112006  48  46.8490 N  63  58.7070 W   2.1        2.5        2.2       10.1      136.4 
060905  112008  48  46.8490 N  63  58.7060 W   1.9        2.5        2.2       10.1      136.4 
060905  112010  48  46.8470 N  63  58.7060 W   2.1        2.5        2.3*       9.4*     136.4 
060905  112012  48  46.8460 N  63  58.7060 W   1.9        2.5        2.3        9.4      136.4 
060905  112014  48  46.8450 N  63  58.7050 W   2.0        2.5        2.3        9.4      136.4 
060905  112016  48  46.8440 N  63  58.7050 W   2.1        2.5        2.3        9.3*     134.2*
060905  112018  48  46.8430 N  63  58.7050 W   2.3        2.5*       2.3        9.3      134.2 
060905  112020  48  46.8420 N  63  58.7040 W   2.0        2.5        2.3        9.3      134.2 
060905  112022  48  46.8410 N  63  58.7040 W   2.7        2.5        2.3       10.4*     135.5*
060905  112024  48  46.8400 N  63  58.7040 W   1.9        2.5        2.3       10.4      135.5 
060905  112026  48  46.8380 N  63  58.7030 W   2.8        2.5        2.3       10.8*     135.5 
060905  112028  48  46.8370 N  63  58.7030 W   2.0        2.5        2.3       10.8      137.2*
060905  112030  48  46.8360 N  63  58.7020 W   2.7        2.5       12.3*      10.8      137.2 
060905  112032  48  46.8350 N  63  58.7020 W   2.0        2.5       12.3       11.8*     136.8*
060905  112034  48  46.8330 N  63  58.7020 W   2.5        2.5       12.3       11.8      136.8 
060905  112036  48  46.8320 N  63  58.7010 W   2.2        2.5       12.3       11.8      136.8 
060905  112038  48  46.8310 N  63  58.7010 W   2.4        2.5       12.3       11.8      132.8*
060905  112040  48  46.8300 N  63  58.7010 W   2.1        2.5       12.3       11.8      132.8 
060905  112042  48  46.8290 N  63  58.7000 W   2.2        2.5       12.3       11.8      132.8 
060905  112044  48  46.8280 N  63  58.7000 W   2.1        2.5       12.3       11.8      138.1*
060905  112046  48  46.8260 N  63  58.7000 W   2.0        2.5       12.3       11.8      138.1 
060905  112048  48  46.8250 N  63  58.6990 W   2.2        2.5       12.3       12.1*     138.1 
060905  112050  48  46.8240 N  63  58.6990 W   1.8        2.5       12.3       12.1      135.9*
060905  112052  48  46.8230 N  63  58.6990 W   2.3        2.5       12.3       14.6*     135.9 
060905  112054  48  46.8220 N  63  58.6980 W   1.7        2.5       12.3       14.6      135.5*
060905  112056  48  46.8210 N  63  58.6980 W   2.2        2.5       12.3       14.6      135.5 
060905  112058  48  46.8200 N  63  58.6980 W   1.7        2.5       12.3       14.6      135.5 
060905  112100  48  46.8190 N  63  58.6970 W   2.1        2.5       12.3       14.6      135.5*
060905  112102  48  46.8180 N  63  58.6970 W   1.7        2.5       12.3       14.6      135.5 
060905  112104  48  46.8170 N  63  58.6970 W   2.3        2.5       12.3       11.9*     135.5 
060905  112106  48  46.8160 N  63  58.6970 W   1.7        2.5       10.4*      11.9      184.7*
060905  112108  48  46.8150 N  63  58.6960 W   2.2        2.5       10.4       12.6*     184.7 
060905  112110  48  46.8140 N  63  58.6960 W   1.9        2.5       10.4       12.6      184.7 
060905  112112  48  46.8130 N  63  58.6960 W   2.1        2.5       10.4       12.6      184.7 
060905  112114  48  46.8120 N  63  58.6950 W   2.1        2.5       10.4        9.4*     184.7 
060905  112116  48  46.8110 N  63  58.6950 W   2.2        2.5       10.4        9.4      184.7 
060905  112118  48  46.8100 N  63  58.6950 W   2.0        2.5       10.1*       9.4      184.7 
060905  112120  48  46.8090 N  63  58.6940 W   2.4        2.5       10.1       10.0*     184.7 
060905  112122  48  46.8070 N  63  58.6940 W   2.0        2.5       10.1       10.0      139.0*
060905  112124  48  46.8060 N  63  58.6930 W   2.5        2.5       10.1       10.0*     139.0 
060905  112126  48  46.8050 N  63  58.6930 W   1.8        2.5       10.1       10.0      139.0 
060905  112128  48  46.8040 N  63  58.6930 W   2.6        2.5       10.1       10.0      132.8*
060905  112130  48  46.8030 N  63  58.6920 W   1.7        2.5       10.1       10.0      132.8 
060905  112132  48  46.8020 N  63  58.6920 W   2.7        2.5       10.1       10.0      132.8 
060905  112134  48  46.8010 N  63  58.6920 W   1.6        2.5       10.1       10.0      134.6*
060905  112136  48  46.7990 N  63  58.6910 W   2.4        2.5       10.1       10.0      134.6 
060905  112138  48  46.7980 N  63  58.6910 W   1.9        2.5       10.1       10.0      136.8*
060905  112140  48  46.7970 N  63  58.6910 W   2.2        2.5       10.1       10.0      136.8 
060905  112142  48  46.7960 N  63  58.6900 W   2.2        2.5       10.9*      10.0      136.8 
060905  112144  48  46.7950 N  63  58.6900 W   1.9        2.5       10.9       10.0      135.9*
060905  112146  48  46.7940 N  63  58.6900 W   2.3        2.5       10.9       10.0      135.9 
060905  112148  48  46.7930 N  63  58.6890 W   1.9        2.5       10.9       10.0      135.9 
060905  112150  48  46.7920 N  63  58.6890 W   2.2        2.5       10.9       10.0      134.2*
060905  112152  48  46.7910 N  63  58.6880 W   2.0        2.5       10.9       10.0      134.2 
060905  112154  48  46.7900 N  63  58.6880 W   2.1        2.5       10.9       10.0      134.2 
060905  112156  48  46.7890 N  63  58.6880 W   2.0        2.5       10.9       11.6*     134.6*
060905  112158  48  46.7880 N  63  58.6870 W   2.1        2.5       10.9       11.6      134.6 
060905  112200  48  46.7860 N  63  58.6870 W   2.0        2.5       10.9       10.7*     134.6 
060905  112202  48  46.7850 N  63  58.6870 W   2.2        2.5       10.9       10.7      135.5*
060905  112204  48  46.7840 N  63  58.6860 W   2.1        2.5       10.2*      10.7      135.5 
060905  112206  48  46.7830 N  63  58.6860 W   2.2        2.5       10.2        8.2*     133.7*
060905  112208  48  46.7820 N  63  58.6860 W   2.2        2.5       10.2        8.2      133.7 
060905  112210  48  46.7810 N  63  58.6850 W   2.2        2.5       10.2        8.2      133.7 
060905  112212  48  46.7800 N  63  58.6850 W   2.2        2.5       10.2        8.6*     134.2*
060905  112214  48  46.7780 N  63  58.6840 W   2.3        2.5       10.2        8.6      134.2 
060905  112216  48  46.7770 N  63  58.6840 W   2.2        2.5       10.2        5.6*     134.2 
060905  112218  48  46.7760 N  63  58.6840 W   2.4        2.5       10.2        5.6      136.4*
060905  112220  48  46.7750 N  63  58.6830 W   2.1        2.5       10.2        5.6      136.4 
060905  112222  48  46.7740 N  63  58.6830 W   2.5        2.5       10.2        6.6*     135.0*
060905  112224  48  46.7720 N  63  58.6830 W   2.0        2.5       10.2        6.6      135.0 
060905  112226  48  46.7710 N  63  58.6820 W   2.4        2.5       10.2        6.6      135.0 
060905  112228  48  46.7700 N  63  58.6820 W   2.2        2.7*      10.2       14.9*     133.3*
060905  112230  48  46.7690 N  63  58.6820 W   2.4        2.7       10.2       14.9      133.3 
060905  112232  48  46.7680 N  63  58.6810 W   2.2        2.7       10.2       14.9      133.3 
060905  112234  48  46.7660 N  63  58.6810 W   2.2        2.7       10.2       14.9      136.8*
060905  112236  48  46.7650 N  63  58.6810 W   2.4        2.7       10.2       14.9      136.8 
060905  112238  48  46.7640 N  63  58.6810 W   2.2        2.7       10.2        8.8*     136.8 
060905  112240  48  46.7630 N  63  58.6800 W   2.2        2.7       11.3*       8.8      132.4*
060905  112242  48  46.7620 N  63  58.6800 W   2.5        2.7       11.3        9.2*     132.4 
060905  112244  48  46.7610 N  63  58.6800 W   1.9        2.7       11.3        9.2      132.4 
060905  112246  48  46.7590 N  63  58.6790 W   2.6        2.7       11.3        9.2      137.2*
060905  112248  48  46.7580 N  63  58.6790 W   1.9        2.7       11.3        9.1*     137.2 
060905  112250  48  46.7570 N  63  58.6790 W   2.3        2.7       11.3        9.1      133.7*
