Ship Number,Trip Number,Tow Number
JEAN MATHIEU,5,2
Comments
"ZONE 12 BUFFER
"
CPU Date and Time,GPS Date,GPS Time,Latitude,Longitude,Speed,Heading,Validity,Transducer Name,Sensor Name,Sensor Value,Error Code,Hydrophone,Signal Strength
,07-Sep-2018,110314,46 37.130300 N,061 33.011200 W,4.4,162.6,A,,,,,,
,07-Sep-2018,110315,46 37.129200 N,061 33.010700 W,4.3,162.7,A,,,,,,
,07-Sep-2018,110316,46 37.128300 N,061 33.010600 W,4.2,163.9,A,,,,,,
,07-Sep-2018,110317,46 37.127200 N,061 33.010200 W,4.1,164.6,A,,,,,,
,07-Sep-2018,110318,46 37.126200 N,061 33.009700 W,4.1,163.9,A,,,,,,
,07-Sep-2018,110319,46 37.125100 N,061 33.009000 W,4.1,162.6,A,,,,,,
,07-Sep-2018,110320,46 37.124000 N,061 33.008500 W,4.1,162.2,A,,,,,,
,07-Sep-2018,110321,46 37.122900 N,061 33.008100 W,4.1,162.9,A,,,,,,
,07-Sep-2018,110322,46 37.121700 N,061 33.007900 W,4.1,164.0,A,,,,,,
,07-Sep-2018,110323,46 37.120700 N,061 33.007500 W,4.0,164.3,A,,,,,,
,07-Sep-2018,110324,46 37.119800 N,061 33.007100 W,4.0,164.0,A,,,,,,
,07-Sep-2018,110325,46 37.118700 N,061 33.006600 W,3.9,163.5,A,,,,,,
,07-Sep-2018,110326,46 37.117600 N,061 33.006100 W,3.9,163.2,A,,,,,,
,07-Sep-2018,110327,46 37.116600 N,061 33.005700 W,3.9,163.1,A,,,,,,
Fri Sep 07 08:03:27 2018,07-Sep-2018,110328,46 37.115700 N,061 33.005300 W,3.9,163.0,A,DoorSpread,DoorMaster,2.305000,D,S,27716.000000
Fri Sep 07 08:03:27 2018,07-Sep-2018,110329,46 37.114500 N,061 33.004800 W,4.0,163.4,A,DoorSpread,DoorMaster,2.305000,D,S,27716.000000
Fri Sep 07 08:03:27 2018,07-Sep-2018,110330,46 37.113500 N,061 33.004600 W,4.0,163.8,A,DoorSpread,DoorMaster,2.305000,D,S,27716.000000
Fri Sep 07 08:03:27 2018,07-Sep-2018,110331,46 37.112400 N,061 33.004100 W,3.9,163.5,A,DoorSpread,DoorMaster,2.305000,D,S,27716.000000
Fri Sep 07 08:03:27 2018,07-Sep-2018,110332,46 37.111400 N,061 33.003500 W,3.9,162.5,A,DoorSpread,DoorMaster,2.305000,D,S,27716.000000
Fri Sep 07 08:03:27 2018,07-Sep-2018,110333,46 37.110600 N,061 33.003100 W,3.8,162.3,A,DoorSpread,DoorMaster,2.305000,D,S,27716.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110334,46 37.109600 N,061 33.002800 W,3.8,163.3,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110335,46 37.108600 N,061 33.002400 W,3.8,163.5,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110336,46 37.107500 N,061 33.001700 W,3.8,162.6,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110337,46 37.106500 N,061 33.001000 W,3.8,161.4,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110338,46 37.105500 N,061 33.000500 W,3.8,161.1,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110339,46 37.104500 N,061 33.000200 W,3.8,162.5,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110340,46 37.103500 N,061 33.000000 W,3.7,163.7,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110341,46 37.102400 N,061 32.999600 W,3.7,163.3,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110342,46 37.101500 N,061 32.999000 W,3.7,162.0,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110343,46 37.100500 N,061 32.998400 W,3.7,161.4,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110344,46 37.099500 N,061 32.998000 W,3.7,161.8,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110345,46 37.098400 N,061 32.997700 W,3.7,162.8,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110346,46 37.097500 N,061 32.997400 W,3.7,163.5,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110347,46 37.096600 N,061 32.997000 W,3.6,163.4,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110348,46 37.095600 N,061 32.996500 W,3.6,162.7,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:33 2018,07-Sep-2018,110349,46 37.094600 N,061 32.996000 W,3.6,162.4,A,DoorSpread,DoorMaster,2.950000,D,S,40733.000000
Fri Sep 07 08:03:49 2018,07-Sep-2018,110350,46 37.093600 N,061 32.995500 W,3.6,162.7,A,DoorSpread,DoorMaster,2.535000,D,S,38024.000000
Fri Sep 07 08:03:49 2018,07-Sep-2018,110351,46 37.092600 N,061 32.995200 W,3.6,162.9,A,DoorSpread,DoorMaster,2.535000,D,S,38024.000000
