Ship Number,Trip Number,Tow Number
JEAN MATHIEU,3,8
Comments
"ZONE 12 SUD DU BANC ORPHELIN 
"
CPU Date and Time,GPS Date,GPS Time,Latitude,Longitude,Speed,Heading,Validity,Transducer Name,Sensor Name,Sensor Value,Error Code,Hydrophone,Signal Strength
,18-Aug-2018,194046,48 9.208800 N,063 12.955500 W,6.5,90.1,A,,,,,,
,18-Aug-2018,194047,48 9.208800 N,063 12.953100 W,6.4,90.2,A,,,,,,
,18-Aug-2018,194048,48 9.208800 N,063 12.950800 W,6.2,90.1,A,,,,,,
,18-Aug-2018,194049,48 9.208800 N,063 12.948800 W,6.1,90.1,A,,,,,,
,18-Aug-2018,194050,48 9.208700 N,063 12.946600 W,6.0,90.2,A,,,,,,
,18-Aug-2018,194051,48 9.208700 N,063 12.944600 W,5.8,90.3,A,,,,,,
,18-Aug-2018,194052,48 9.208700 N,063 12.942600 W,5.7,90.3,A,,,,,,
,18-Aug-2018,194053,48 9.208700 N,063 12.940700 W,5.5,90.5,A,,,,,,
,18-Aug-2018,194054,48 9.208700 N,063 12.938800 W,5.4,90.6,A,,,,,,
,18-Aug-2018,194055,48 9.208700 N,063 12.936900 W,5.3,90.6,A,,,,,,
,18-Aug-2018,194056,48 9.208700 N,063 12.935100 W,5.1,90.6,A,,,,,,
,18-Aug-2018,194057,48 9.208600 N,063 12.933300 W,5.0,90.6,A,,,,,,
,18-Aug-2018,194058,48 9.208700 N,063 12.931500 W,4.9,90.5,A,,,,,,
,18-Aug-2018,194059,48 9.208700 N,063 12.929800 W,4.8,90.4,A,,,,,,
,18-Aug-2018,194100,48 9.208700 N,063 12.928100 W,4.7,90.3,A,,,,,,
,18-Aug-2018,194101,48 9.208700 N,063 12.926400 W,4.6,90.4,A,,,,,,
,18-Aug-2018,194102,48 9.208700 N,063 12.924800 W,4.5,90.3,A,,,,,,
,18-Aug-2018,194103,48 9.208700 N,063 12.923200 W,4.4,90.0,A,,,,,,
,18-Aug-2018,194104,48 9.208800 N,063 12.921600 W,4.4,89.7,A,,,,,,
,18-Aug-2018,194105,48 9.208900 N,063 12.919800 W,4.3,89.7,A,,,,,,
,18-Aug-2018,194106,48 9.208900 N,063 12.918300 W,4.2,89.5,A,,,,,,
,18-Aug-2018,194107,48 9.209000 N,063 12.916900 W,4.1,88.8,A,,,,,,
,18-Aug-2018,194108,48 9.209100 N,063 12.915200 W,4.1,88.3,A,,,,,,
,18-Aug-2018,194109,48 9.209100 N,063 12.913600 W,4.1,88.6,A,,,,,,
,18-Aug-2018,194110,48 9.209100 N,063 12.912200 W,4.0,88.5,A,,,,,,
,18-Aug-2018,194111,48 9.209200 N,063 12.910800 W,3.9,87.7,A,,,,,,
,18-Aug-2018,194112,48 9.209300 N,063 12.909200 W,3.9,87.0,A,,,,,,
,18-Aug-2018,194113,48 9.209400 N,063 12.907600 W,3.9,86.7,A,,,,,,
,18-Aug-2018,194114,48 9.209500 N,063 12.906400 W,3.8,86.7,A,,,,,,
,18-Aug-2018,194115,48 9.209500 N,063 12.905000 W,3.7,86.4,A,,,,,,
,18-Aug-2018,194116,48 9.209700 N,063 12.903500 W,3.7,85.6,A,,,,,,
,18-Aug-2018,194117,48 9.209800 N,063 12.902100 W,3.6,85.1,A,,,,,,
,18-Aug-2018,194118,48 9.209800 N,063 12.900800 W,3.6,84.9,A,,,,,,
,18-Aug-2018,194119,48 9.209900 N,063 12.899400 W,3.6,85.2,A,,,,,,
,18-Aug-2018,194120,48 9.210000 N,063 12.898000 W,3.5,85.0,A,,,,,,
,18-Aug-2018,194121,48 9.210200 N,063 12.896700 W,3.5,84.2,A,,,,,,
,18-Aug-2018,194122,48 9.210300 N,063 12.895300 W,3.5,84.0,A,,,,,,
,18-Aug-2018,194123,48 9.210300 N,063 12.893900 W,3.5,84.4,A,,,,,,
Sat Aug 18 16:41:22 2018,18-Aug-2018,194124,48 9.210400 N,063 12.892700 W,3.4,84.1,A,DoorSpread,DoorMaster,2.975000,D,S,65573.000000
Sat Aug 18 16:41:22 2018,18-Aug-2018,194125,48 9.210600 N,063 12.891400 W,3.4,83.8,A,DoorSpread,DoorMaster,2.975000,D,S,65573.000000
Sat Aug 18 16:41:22 2018,18-Aug-2018,194126,48 9.210700 N,063 12.890100 W,3.4,83.8,A,DoorSpread,DoorMaster,2.975000,D,S,65573.000000
Sat Aug 18 16:41:22 2018,18-Aug-2018,194127,48 9.210700 N,063 12.888800 W,3.3,84.2,A,DoorSpread,DoorMaster,2.975000,D,S,65573.000000
Sat Aug 18 16:41:22 2018,18-Aug-2018,194128,48 9.210800 N,063 12.887500 W,3.3,84.6,A,DoorSpread,DoorMaster,2.975000,D,S,65573.000000
Sat Aug 18 16:41:27 2018,18-Aug-2018,194129,48 9.210900 N,063 12.886400 W,3.3,84.0,A,DoorSpread,DoorMaster,3.230000,D,S,120575.000000
Sat Aug 18 16:41:27 2018,18-Aug-2018,194130,48 9.211000 N,063 12.885000 W,3.3,83.6,A,DoorSpread,DoorMaster,3.230000,D,S,120575.000000
Sat Aug 18 16:41:27 2018,18-Aug-2018,194131,48 9.211100 N,063 12.883500 W,3.3,84.2,A,DoorSpread,DoorMaster,3.230000,D,S,120575.000000
Sat Aug 18 16:41:27 2018,18-Aug-2018,194132,48 9.211200 N,063 12.882200 W,3.3,84.3,A,DoorSpread,DoorMaster,3.230000,D,S,120575.000000
Sat Aug 18 16:41:27 2018,18-Aug-2018,194133,48 9.211300 N,063 12.881100 W,3.2,83.9,A,DoorSpread,DoorMaster,3.230000,D,S,120575.000000
Sat Aug 18 16:41:32 2018,18-Aug-2018,194134,48 9.211400 N,063 12.879800 W,3.2,83.8,A,DoorSpread,DoorMaster,1.290000,D,S,121251.000000
