FileName: C:\2005NE~1\GP043.TXT
Local Time: Fri Jul 22 21:02:21 2005

Ship: Marco Michel Trip: 05 Tow: gp043
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050723  000222  48  40.0770 N  63  12.8010 W   5.0        6.9*       7.7*      80.9*       0.0      131.5*
050723  000224  48  40.0760 N  63  12.7970 W   5.6        6.9        7.7       80.9        0.0      131.5 
050723  000226  48  40.0740 N  63  12.7930 W   5.9        6.9        7.7       80.9        0.0      131.5 
050723  000228  48  40.0720 N  63  12.7880 W   6.2        6.9        7.7       80.9        0.0      131.5 
050723  000230  48  40.0710 N  63  12.7840 W   6.3        6.9        7.7       80.9        0.0      131.5 
050723  000232  48  40.0690 N  63  12.7790 W   6.5        6.9        7.7       80.9        0.0      131.5 
050723  000234  48  40.0680 N  63  12.7740 W   7.0        6.9        7.7       80.9        0.0      131.5 
050723  000236  48  40.0660 N  63  12.7680 W   7.0        6.9        7.7       80.9        0.0      131.5 
050723  000238  48  40.0630 N  63  12.7630 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000240  48  40.0610 N  63  12.7580 W   7.1        6.9        7.7       80.9        0.0      131.5 
050723  000242  48  40.0590 N  63  12.7520 W   7.1        6.9        7.7       80.9        0.0      131.5 
050723  000244  48  40.0570 N  63  12.7470 W   7.1        6.9        7.7       80.9        0.0      131.5 
050723  000246  48  40.0550 N  63  12.7420 W   7.3        6.9        7.7       80.9        0.0      131.5 
050723  000248  48  40.0520 N  63  12.7370 W   7.3        6.9        7.7       80.9        0.0      131.5 
050723  000250  48  40.0490 N  63  12.7320 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000252  48  40.0460 N  63  12.7270 W   7.3        6.9        7.7       80.9        0.0      131.5 
050723  000254  48  40.0440 N  63  12.7220 W   7.3        6.9        7.7       80.9        0.0      131.5 
050723  000256  48  40.0410 N  63  12.7170 W   7.3        6.9        7.7       80.9        0.0      131.5 
050723  000258  48  40.0380 N  63  12.7120 W   7.3        6.9        7.7       80.9        0.0      131.5 
050723  000300  48  40.0360 N  63  12.7070 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000302  48  40.0330 N  63  12.7030 W   7.4        6.9        7.7       80.9        0.0      131.5 
050723  000304  48  40.0310 N  63  12.6980 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000306  48  40.0280 N  63  12.6930 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000308  48  40.0260 N  63  12.6890 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000310  48  40.0230 N  63  12.6840 W   7.4        6.9        7.7       80.9        0.0      131.5 
050723  000312  48  40.0210 N  63  12.6790 W   7.4        6.9        7.7       80.9        0.0      131.5 
050723  000314  48  40.0180 N  63  12.6750 W   7.3        6.9        7.7       80.9        0.0      131.5 
050723  000316  48  40.0150 N  63  12.6700 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000319  48  40.0110 N  63  12.6620 W   7.5        6.9        7.7       80.9        0.0      131.5 
050723  000320  48  40.0100 N  63  12.6600 W   7.4        6.9        7.7       80.9        0.0      131.5 
050723  000322  48  40.0070 N  63  12.6550 W   7.3        6.9        7.7       80.9        0.0      131.5 
050723  000324  48  40.0040 N  63  12.6500 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000326  48  40.0020 N  63  12.6450 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000329  48  39.9980 N  63  12.6380 W   7.4        6.9        7.7       80.9        0.0      131.5 
050723  000330  48  39.9970 N  63  12.6360 W   7.4        6.9        7.7       80.9        0.0      131.5 
050723  000332  48  39.9940 N  63  12.6310 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000334  48  39.9910 N  63  12.6260 W   7.3        6.9        7.7       80.9        0.0      131.5 
050723  000336  48  39.9890 N  63  12.6220 W   7.2        6.9        7.7       80.9        0.0      131.5 
050723  000339  48  39.9850 N  63  12.6150 W   7.3        6.9        7.7       80.9        0.0      131.5 
050723  000340  48  39.9840 N  63  12.6120 W   7.2        6.9        7.7       80.9        0.0      131.5 
