FileName: C:\2005NE~1\GP027.TXT
Local Time: Wed Aug 10 09:54:38 2005

Ship: Marco Michel Trip: 07 Tow: gp027
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050810  125440  48  25.8860 N  63  59.0550 W   1.7        6.7*       2.8*       1.4*       0.0        2.2*
050810  125442  48  25.8860 N  63  59.0540 W   2.5        6.7        2.8        2.4*       0.0        2.2 
050810  125444  48  25.8860 N  63  59.0520 W   1.9        6.7        2.8        2.4        0.0        2.2 
050810  125446  48  25.8870 N  63  59.0510 W   2.0        2.6*       2.8        2.4        0.0        2.2 
050810  125448  48  25.8870 N  63  59.0490 W   1.8        2.6        2.8        5.5*       0.0        2.2 
050810  125450  48  25.8870 N  63  59.0480 W   1.7        2.6        2.8        5.5        0.0        2.2 
050810  125452  48  25.8870 N  63  59.0470 W   1.5        2.6        2.3*       0.5*       0.0        2.2 
050810  125454  48  25.8880 N  63  59.0450 W   2.0        2.6        2.3        0.5        0.0        2.2 
050810  125456  48  25.8880 N  63  59.0440 W   1.8        2.6        2.3        0.5        0.0       75.7*
050810  125458  48  25.8890 N  63  59.0420 W   3.1        2.6        2.3        0.5        0.0       75.7 
050810  125500  48  25.8890 N  63  59.0400 W   3.2        2.6        2.3        0.5        0.0       75.7 
050810  125502  48  25.8900 N  63  59.0360 W   4.2        2.6        2.3        0.5        0.0       75.7 
050810  125504  48  25.8910 N  63  59.0330 W   4.7        2.6        2.3        0.5        0.0       75.7 
050810  125506  48  25.8930 N  63  59.0300 W   5.3        2.6        2.3        0.5        0.0       75.7 
050810  125508  48  25.8940 N  63  59.0250 W   5.6        2.6        2.3        0.5        0.0       75.7 
050810  125510  48  25.8950 N  63  59.0210 W   5.7        2.6        2.3        0.5        0.0       75.7 
050810  125512  48  25.8970 N  63  59.0160 W   6.2        2.6        2.3        0.5        0.0       75.7 
050810  125514  48  25.8980 N  63  59.0110 W   6.4        2.6        2.3        0.5        0.0       75.7 
050810  125516  48  25.8990 N  63  59.0060 W   6.3        2.6        2.3        0.5        0.0       75.7 
050810  125518  48  25.9010 N  63  59.0010 W   6.6        2.6        2.3        0.5        0.0       75.7 
050810  125520  48  25.9030 N  63  58.9960 W   6.6        2.6        2.3        0.5        0.0       75.7 
050810  125522  48  25.9040 N  63  58.9920 W   6.6        2.6        2.3        0.5        0.0       75.7 
050810  125524  48  25.9050 N  63  58.9860 W   6.6        2.6        2.3        0.5        0.0       75.7 
050810  125526  48  25.9070 N  63  58.9810 W   7.1        2.6        2.3        0.5        0.0       75.7 
050810  125528  48  25.9080 N  63  58.9760 W   6.9        2.6        2.3        0.5        0.0       75.7 
050810  125530  48  25.9100 N  63  58.9710 W   6.7        2.6        2.3        0.5        0.0       75.7 
050810  125532  48  25.9110 N  63  58.9650 W   6.6        2.6        2.3        0.5        0.0       75.7 
050810  125534  48  25.9130 N  63  58.9600 W   6.8        2.6        2.3        0.5        0.0       75.7 
050810  125536  48  25.9140 N  63  58.9550 W   7.1        2.6        2.3        0.5        0.0       75.7 
050810  125538  48  25.9160 N  63  58.9490 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125540  48  25.9170 N  63  58.9440 W   6.5        2.6        2.3        0.5        0.0       75.7 
050810  125542  48  25.9190 N  63  58.9390 W   6.9        2.6        2.3        0.5        0.0       75.7 
050810  125544  48  25.9200 N  63  58.9330 W   7.1        2.6        2.3        0.5        0.0       75.7 
050810  125546  48  25.9210 N  63  58.9280 W   6.8        2.6        2.3        0.5        0.0       75.7 
050810  125548  48  25.9230 N  63  58.9230 W   6.7        2.6        2.3        0.5        0.0       75.7 
050810  125550  48  25.9240 N  63  58.9180 W   6.6        2.6        2.3        0.5        0.0       75.7 
050810  125552  48  25.9260 N  63  58.9130 W   6.9        2.6        2.3        0.5        0.0       75.7 
050810  125554  48  25.9280 N  63  58.9070 W   7.1        2.6        2.3        0.5        0.0       75.7 
050810  125556  48  25.9290 N  63  58.9020 W   6.6        2.6        2.3        0.5        0.0       75.7 
050810  125558  48  25.9300 N  63  58.8970 W   6.7        2.6        2.3        0.5        0.0       75.7 
050810  125600  48  25.9320 N  63  58.8920 W   6.9        2.6        2.3        0.5        0.0       75.7 
050810  125602  48  25.9350 N  63  58.8870 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125604  48  25.9370 N  63  58.8820 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125606  48  25.9380 N  63  58.8770 W   6.8        2.6        2.3        0.5        0.0       75.7 
050810  125608  48  25.9390 N  63  58.8720 W   6.6        2.6        2.3        0.5        0.0       75.7 
050810  125610  48  25.9420 N  63  58.8670 W   6.7        2.6        2.3        0.5        0.0       75.7 
050810  125612  48  25.9430 N  63  58.8620 W   6.9        2.6        2.3        0.5        0.0       75.7 
050810  125614  48  25.9450 N  63  58.8570 W   6.9        2.6        2.3        0.5        0.0       75.7 
050810  125616  48  25.9460 N  63  58.8520 W   6.7        2.6        2.3        0.5        0.0       75.7 
050810  125618  48  25.9480 N  63  58.8470 W   6.8        2.6        2.3        0.5        0.0       75.7 
050810  125620  48  25.9500 N  63  58.8420 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125622  48  25.9520 N  63  58.8360 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125624  48  25.9540 N  63  58.8310 W   6.8        2.6        2.3        0.5        0.0       75.7 
050810  125626  48  25.9550 N  63  58.8260 W   6.9        2.6        2.3        0.5        0.0       75.7 
050810  125628  48  25.9570 N  63  58.8210 W   6.7        2.6        2.3        0.5        0.0       75.7 
050810  125630  48  25.9590 N  63  58.8170 W   6.7        2.6        2.3        0.5        0.0       75.7 
050810  125632  48  25.9610 N  63  58.8120 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125634  48  25.9620 N  63  58.8060 W   6.5        2.6        2.3        0.5        0.0       75.7 
050810  125636  48  25.9640 N  63  58.8010 W   6.9        2.6        2.3        0.5        0.0       75.7 
050810  125638  48  25.9650 N  63  58.7960 W   6.8        2.6        2.3        0.5        0.0       75.7 
050810  125640  48  25.9680 N  63  58.7910 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125642  48  25.9700 N  63  58.7860 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125644  48  25.9710 N  63  58.7810 W   6.6        2.6        2.3        0.5        0.0       75.7 
050810  125646  48  25.9730 N  63  58.7760 W   6.7        2.6        2.3        0.5        0.0       75.7 
050810  125648  48  25.9750 N  63  58.7710 W   7.2        2.6        2.3        0.5        0.0       75.7 
050810  125650  48  25.9770 N  63  58.7660 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125652  48  25.9790 N  63  58.7610 W   6.7        2.6        2.3        0.5        0.0       75.7 
050810  125654  48  25.9810 N  63  58.7570 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125656  48  25.9820 N  63  58.7510 W   7.0        2.6        2.3        0.5        0.0       75.7 
050810  125658  48  25.9840 N  63  58.7460 W   6.9        2.6        2.3        0.5        0.0       75.7 
050810  125700  48  25.9850 N  63  58.7400 W   7.2        2.6        2.3        0.5        0.0       75.7 
050810  125702  48  25.9880 N  63  58.7350 W   6.8        2.6        2.3        0.5        0.0       75.7 
050810  125704  48  25.9900 N  63  58.7300 W   7.1        2.6        2.3        0.5        0.0       75.7 
050810  125706  48  25.9910 N  63  58.7250 W   6.8        2.6        2.3        0.5        0.0       75.7 
