FileName: C:\2005NE~1\GP276.TXT
Local Time: Mon Sep 19 14:24:22 2005

Ship: Marco Michel Trip: 09 Tow: gp276
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050919  172424  46  33.9490 N  61  46.6370 W   7.7        2.3*       2.4*       0.0        2.5*      16.7*
050919  172426  46  33.9520 N  61  46.6320 W   7.8        2.3        2.4        0.0        2.5       16.7 
050919  172428  46  33.9550 N  61  46.6280 W   8.0        2.3        2.4        0.0        2.5       16.7 
050919  172430  46  33.9580 N  61  46.6230 W   7.7        2.3        2.4        0.0        2.5       16.7 
050919  172432  46  33.9610 N  61  46.6180 W   8.0        2.3        2.4        0.0        2.5       16.7 
050919  172434  46  33.9640 N  61  46.6130 W   7.7        2.3        2.4        0.0        2.5       16.7 
050919  172436  46  33.9670 N  61  46.6090 W   8.2        2.3        2.4        0.0        2.5       16.7 
050919  172438  46  33.9700 N  61  46.6040 W   7.6        2.3        2.4        0.0        2.5       16.7 
050919  172440  46  33.9730 N  61  46.5990 W   7.7        2.3        2.4        0.0        2.5       16.7 
050919  172442  46  33.9760 N  61  46.5950 W   7.7        2.3        2.4        0.0        2.5       16.7 
050919  172444  46  33.9790 N  61  46.5910 W   8.3        2.3        2.4        0.0        2.5       16.7 
050919  172446  46  33.9820 N  61  46.5860 W   7.6        2.3        2.4        0.0        2.5       16.7 
050919  172448  46  33.9860 N  61  46.5820 W   7.9        2.3        2.4        0.0        2.5       16.7 
050919  172450  46  33.9890 N  61  46.5780 W   8.1        2.3        2.4        0.0        2.5       16.7 
050919  172452  46  33.9920 N  61  46.5730 W   7.5        2.3        2.4        0.0        2.5       16.7 
050919  172454  46  33.9950 N  61  46.5690 W   8.2        2.3        2.4        0.0        2.5       16.7 
050919  172456  46  33.9990 N  61  46.5650 W   7.6        2.3        2.4        0.0        2.5       16.7 
050919  172458  46  34.0020 N  61  46.5600 W   7.5        2.3        2.4        0.0        2.5       16.7 
050919  172500  46  34.0060 N  61  46.5560 W   8.2        2.3        2.4        0.0        2.5       16.7 
050919  172502  46  34.0090 N  61  46.5520 W   7.5        2.3        2.4        0.0        2.5       16.7 
050919  172504  46  34.0120 N  61  46.5490 W   7.5        2.3        2.4        0.0        2.5       16.7 
050919  172506  46  34.0150 N  61  46.5450 W   7.5        2.3        2.4        0.0        2.5       16.7 
050919  172508  46  34.0190 N  61  46.5420 W   7.3        2.3        2.4        0.0        2.5       16.7 
050919  172510  46  34.0220 N  61  46.5380 W   7.8        2.3        2.4        0.0        2.5       16.7 
050919  172512  46  34.0250 N  61  46.5340 W   6.0        2.3        2.4        0.0       47.2*      17.2*
050919  172514  46  34.0280 N  61  46.5320 W   5.6        2.3        2.4        0.0       47.2       17.2 
050919  172516  46  34.0310 N  61  46.5300 W   5.6        2.3        2.4        0.0       47.2       17.2 
050919  172518  46  34.0330 N  61  46.5280 W   3.9        2.3        2.4        0.0       47.2       17.2 
050919  172520  46  34.0350 N  61  46.5260 W   4.6        2.3       11.2*       0.0       47.2       17.2 
050919  172522  46  34.0370 N  61  46.5240 W   3.2        2.3       11.2        0.0       47.2       17.2 
