FileName: C:\2005NE~1\GP199.TXT
Local Time: Sat Jul 23 20:37:52 2005

Ship: Marco Michel Trip: 05 Tow: gp199
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050723  233753  47  49.9640 N  62  56.4700 W   4.0        5.4*       9.8*     106.7*       0.0        4.4*
050723  233755  47  49.9640 N  62  56.4740 W   3.6        5.4        9.8      106.7        0.0        4.4 
050723  233757  47  49.9630 N  62  56.4770 W   3.6        5.4        9.8      106.7        0.0        4.4 
050723  233759  47  49.9630 N  62  56.4790 W   3.1        5.4        9.8      106.7        0.0        4.4 
050723  233801  47  49.9630 N  62  56.4810 W   3.1        5.4        9.8      106.7        0.0        4.4 
050723  233803  47  49.9620 N  62  56.4840 W   2.6        2.5*       9.8        3.2*       0.0        4.4 
050723  233805  47  49.9620 N  62  56.4850 W   3.0        2.5        9.8        3.2        0.0        4.4 
050723  233807  47  49.9620 N  62  56.4880 W   3.0        2.5        9.8        3.2        0.0        4.4 
050723  233809  47  49.9610 N  62  56.4910 W   3.9        2.5        9.8        3.8*       0.0        4.4 
050723  233811  47  49.9610 N  62  56.4940 W   4.2        2.5        9.8        3.8        0.0        4.4 
050723  233813  47  49.9600 N  62  56.4980 W   5.1        2.5        9.8        3.8        0.0        4.4 
050723  233815  47  49.9600 N  62  56.5020 W   5.2        2.5        9.8        3.8        0.0        4.4 
050723  233817  47  49.9590 N  62  56.5060 W   5.5        2.5        9.8        3.8        0.0        4.4 
050723  233819  47  49.9580 N  62  56.5110 W   6.5        2.5        9.8        3.8        0.0        4.4 
050723  233821  47  49.9580 N  62  56.5170 W   6.3        2.5        9.8        3.8        0.0        4.4 
050723  233823  47  49.9570 N  62  56.5220 W   6.8        2.5        9.8        3.8        0.0        4.4 
050723  233825  47  49.9560 N  62  56.5280 W   6.8        2.5        9.8        3.8        0.0        4.4 
050723  233827  47  49.9550 N  62  56.5340 W   7.1        2.5        9.8        3.8        0.0        4.4 
050723  233829  47  49.9550 N  62  56.5400 W   7.0        2.5        9.8        3.8        0.0        4.4 
050723  233831  47  49.9540 N  62  56.5460 W   7.9        2.5        9.8        3.8        0.0        4.4 
050723  233833  47  49.9540 N  62  56.5520 W   7.1        2.5        9.8        3.8        0.0        4.4 
050723  233835  47  49.9530 N  62  56.5580 W   7.3        2.5        9.8        3.8        0.0        4.4 
050723  233837  47  49.9520 N  62  56.5630 W   7.7        2.5        9.8        3.8        0.0        4.4 
050723  233839  47  49.9510 N  62  56.5690 W   6.6        2.5        9.8        3.8        0.0        4.4 
050723  233841  47  49.9510 N  62  56.5750 W   7.5        2.5        9.8        3.8        0.0        4.4 
050723  233843  47  49.9500 N  62  56.5810 W   7.5        2.5        9.8        3.8        0.0        4.4 
050723  233845  47  49.9500 N  62  56.5870 W   7.3        2.5        9.8        3.8        0.0        4.4 
050723  233847  47  49.9490 N  62  56.5930 W   7.7        2.5        9.8        3.8        0.0        4.4 
050723  233849  47  49.9480 N  62  56.5990 W   7.4        2.5        9.8        3.8        0.0        4.4 
050723  233851  47  49.9470 N  62  56.6050 W   7.2        2.5        9.8        3.8        0.0        4.4 
050723  233853  47  49.9470 N  62  56.6110 W   7.6        2.5        9.8        3.8        0.0        4.4 
050723  233855  47  49.9460 N  62  56.6170 W   7.6        2.5        9.8        3.8        0.0        4.4 
050723  233857  47  49.9450 N  62  56.6230 W   7.8        2.5        9.8        3.8        0.0        4.4 
050723  233859  47  49.9440 N  62  56.6290 W   6.7        2.5        9.8        3.8        0.0        4.4 
050723  233901  47  49.9430 N  62  56.6350 W   7.5        2.5        9.8        3.8        0.0        4.4 
050723  233903  47  49.9420 N  62  56.6410 W   7.4        2.5        9.8        3.8        0.0        4.4 
050723  233905  47  49.9410 N  62  56.6470 W   7.2        2.5        9.8        3.8        0.0        4.4 
050723  233907  47  49.9400 N  62  56.6530 W   7.5        2.5        9.8        3.8        0.0        4.4 
050723  233909  47  49.9390 N  62  56.6590 W   7.4        2.5        9.8        3.8        0.0        4.4 
050723  233911  47  49.9380 N  62  56.6640 W   7.4        2.5        9.8        3.8        0.0        4.4 
050723  233913  47  49.9370 N  62  56.6700 W   7.0        2.5        9.8        3.8        0.0        4.4 
050723  233915  47  49.9360 N  62  56.6760 W   7.3        2.5        9.8        3.8        0.0        4.4 
050723  233917  47  49.9350 N  62  56.6820 W   7.3        2.5        9.8        3.8        0.0        4.4 
050723  233919  47  49.9340 N  62  56.6880 W   7.4        2.5        9.8        3.8        0.0        4.4 
050723  233921  47  49.9330 N  62  56.6940 W   7.7        2.5        9.8        3.8        0.0      132.0*
050723  233923  47  49.9320 N  62  56.7000 W   7.3        2.5        9.8        3.8        0.0      132.0 
050723  233925  47  49.9310 N  62  56.7060 W   7.3        2.5        9.8        3.8        0.0      132.0 
050723  233927  47  49.9300 N  62  56.7120 W   7.4        2.5        9.8        3.8        0.0      132.0 
050723  233929  47  49.9290 N  62  56.7180 W   7.1        2.5        9.8        3.8        0.0      132.0 
050723  233931  47  49.9280 N  62  56.7230 W   7.6        2.5        9.8        3.8        0.0      132.0 
050723  233933  47  49.9280 N  62  56.7290 W   7.1        2.5        9.8        3.8        0.0      132.0 
050723  233935  47  49.9270 N  62  56.7350 W   7.4        2.5        9.8        3.8        0.0      132.0 
050723  233937  47  49.9260 N  62  56.7410 W   7.3        2.5        9.8        3.8        0.0      132.0 
050723  233939  47  49.9250 N  62  56.7470 W   6.9        2.5        9.8        3.8        0.0      132.0 
050723  233941  47  49.9240 N  62  56.7520 W   7.8        2.5        9.8        3.8        0.0      132.0 
050723  233943  47  49.9230 N  62  56.7580 W   6.8        2.5        9.8        3.8        0.0      132.0 
050723  233945  47  49.9220 N  62  56.7640 W   7.4        2.5        9.8        3.8        0.0      132.0 
050723  233947  47  49.9210 N  62  56.7700 W   7.3        2.5        9.8        3.8        0.0      132.0 
050723  233949  47  49.9200 N  62  56.7750 W   7.0        2.5        9.8        3.8        0.0      132.0 
050723  233951  47  49.9190 N  62  56.7810 W   7.1        2.5        9.8        3.8        0.0      132.0 
050723  233953  47  49.9190 N  62  56.7870 W   7.3        2.5        9.8        3.8        0.0      132.0 
050723  233955  47  49.9180 N  62  56.7930 W   7.3        2.5        9.8        3.8        0.0      132.0 
050723  233957  47  49.9170 N  62  56.7990 W   6.8        2.5        9.8        3.8        0.0      132.0 
050723  233959  47  49.9160 N  62  56.8040 W   7.8        2.5        9.8        3.8        0.0      132.0 
050723  234001  47  49.9150 N  62  56.8100 W   6.8        2.5        9.8        3.8        0.0      132.0 
050723  234003  47  49.9140 N  62  56.8160 W   6.3        2.5        9.8        3.8        0.0      132.0 
050723  234005  47  49.9130 N  62  56.8200 W   6.9        2.5        9.8        3.8        0.0      132.0 
050723  234007  47  49.9120 N  62  56.8250 W   5.8        2.5        9.8        3.8        0.0      132.0 
050723  234009  47  49.9110 N  62  56.8300 W   6.2        2.5        9.8        3.8        0.0      132.0 
050723  234011  47  49.9110 N  62  56.8340 W   5.8        2.5        9.8        3.8        0.0      132.0 
050723  234013  47  49.9100 N  62  56.8390 W   5.5        2.5        9.8        3.8        0.0      132.0 
050723  234015  47  49.9100 N  62  56.8430 W   5.8        2.5        9.8        3.8        0.0      132.0 
050723  234017  47  49.9090 N  62  56.8480 W   4.9        2.5        9.8        3.8        0.0      132.0 
050723  234019  47  49.9080 N  62  56.8520 W   6.2        2.8*       9.8       15.4*       0.0       44.0*
050723  234021  47  49.9070 N  62  56.8560 W   4.7        2.8        9.8       15.4        0.0       44.0 
050723  234023  47  49.9070 N  62  56.8610 W   5.8        2.8        9.8       15.4        0.0       44.0 
