FileName: C:\2005NE~1\GP114.TXT
Local Time: Sun Aug 28 05:44:44 2005

Ship: Marco Michel Trip: 08 Tow: gp114
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050828  084445  47  39.2230 N  64  27.6890 W   4.4        6.9*       2.5*       5.0*       0.0        7.0*
050828  084448  47  39.2250 N  64  27.6840 W   4.2        6.9        2.5        2.2*       0.0       12.3*
050828  084449  47  39.2260 N  64  27.6830 W   4.2        6.9        2.5        2.2        0.0       12.3 
050828  084451  47  39.2280 N  64  27.6810 W   4.1        6.9        2.5        2.0*       0.0        0.9*
050828  084454  47  39.2300 N  64  27.6770 W   3.8        6.9        2.5        2.0        0.0        0.9 
050828  084456  47  39.2320 N  64  27.6750 W   3.9        6.9        2.5        2.0        0.0        0.9 
050828  084457  47  39.2330 N  64  27.6740 W   3.6        6.9        2.5        2.3*       0.0        8.8*
050828  084500  47  39.2350 N  64  27.6710 W   3.8        6.9        2.5        2.3        0.0        8.8 
050828  084501  47  39.2350 N  64  27.6700 W   3.7        6.9        2.5        2.4*       0.0       11.0*
050828  084503  47  39.2360 N  64  27.6680 W   3.3        6.9       11.8*       2.4        0.0       11.0 
050828  084506  47  39.2380 N  64  27.6650 W   3.4        6.9       11.8        2.4        0.0       11.0 
050828  084507  47  39.2390 N  64  27.6640 W   3.3        6.9       11.8        2.4*       0.0       11.0*
050828  084509  47  39.2410 N  64  27.6620 W   3.4        6.9       11.8        2.4        0.0       11.0 
050828  084512  47  39.2430 N  64  27.6590 W   3.3        6.9       11.8        4.2*       0.0       11.0 
050828  084513  47  39.2430 N  64  27.6580 W   3.4        6.9       11.8        4.2        0.0       13.6*
050828  084515  47  39.2440 N  64  27.6560 W   3.2        6.9       11.4*       4.2        0.0       13.6 
050828  084518  47  39.2470 N  64  27.6520 W   3.5        6.9       11.4        1.7*       0.0       11.4*
050828  084519  47  39.2470 N  64  27.6520 W   3.6        6.9       11.4        1.7        0.0       11.4 
050828  084521  47  39.2490 N  64  27.6490 W   4.0        6.9       11.4        1.7        0.0       11.4 
050828  084524  47  39.2510 N  64  27.6460 W   4.5        6.9       11.4        2.6*       0.0       12.8*
