FileName: C:\2005NE~1\GP353.TXT
Local Time: Fri Aug 12 14:19:55 2005

Ship: Marco Michel Trip: 07 Tow: gp353
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050812  171956  47  46.2860 N  65  31.5630 W   3.2        5.7*      13.3*       2.9*       0.0      274.5*
050812  171957  47  46.2860 N  65  31.5610 W   3.2        5.7       13.3        2.9        0.0      274.5 
050812  172000  47  46.2850 N  65  31.5580 W   3.1        5.7       13.3        2.0*       0.0      274.5 
050812  172001  47  46.2840 N  65  31.5570 W   3.0        5.7       13.3        2.0        0.0      274.5 
050812  172003  47  46.2840 N  65  31.5550 W   3.0        5.7       13.3        2.9*       0.0        6.2*
050812  172006  47  46.2830 N  65  31.5510 W   2.7        5.7       13.3        2.9        0.0        6.2 
050812  172007  47  46.2820 N  65  31.5510 W   2.7        5.7        2.5*       2.9        0.0       12.3*
050812  172009  47  46.2820 N  65  31.5480 W   2.8        5.7        2.5        2.7*       0.0       12.3 
050812  172012  47  46.2810 N  65  31.5450 W   2.9        5.7        2.5        2.7        0.0       12.3 
050812  172013  47  46.2810 N  65  31.5440 W   2.8        5.7        2.5        2.7        0.0       12.3 
050812  172015  47  46.2800 N  65  31.5430 W   2.5        2.7*       2.5        3.5*       0.0       12.3 
050812  172018  47  46.2790 N  65  31.5390 W   2.8        2.7        2.5        3.5        0.0       15.8*
050812  172019  47  46.2790 N  65  31.5380 W   3.1        2.7        2.5        6.8*       0.0       15.8 
050812  172021  47  46.2780 N  65  31.5360 W   3.8        2.7        2.7*       6.8        0.0       15.8 
050812  172024  47  46.2770 N  65  31.5310 W   4.6        2.7        2.7        6.8        0.0       15.8 
050812  172025  47  46.2760 N  65  31.5300 W   4.9        2.7        2.7        6.8        0.0       15.8 
050812  172027  47  46.2750 N  65  31.5260 W   5.5        2.5*       2.7        6.8        0.0       15.8 
050812  172030  47  46.2730 N  65  31.5180 W   6.3        2.5        2.7        6.8        0.0       15.8 
