FileName: C:\2005NE~1\GP173.TXT
Local Time: Wed Jul 20 14:54:24 2005

Ship: Marco Michel Trip: 05 Tow: gp173
Comments: zone  12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050720  175426  48   1.0510 N  61   4.8060 W   6.4        8.6*       2.3*       4.1*       0.0        5.7*
050720  175428  48   1.0530 N  61   4.8010 W   7.0        8.6        2.3        4.1        0.0        5.7 
050720  175430  48   1.0540 N  61   4.7960 W   6.8        8.6        2.3        4.1        0.0        5.7 
050720  175432  48   1.0550 N  61   4.7900 W   6.9        8.6        2.3        4.1        0.0        5.7 
050720  175434  48   1.0570 N  61   4.7850 W   6.5        8.6        2.3        4.1        0.0        5.7 
050720  175436  48   1.0580 N  61   4.7800 W   6.9        8.6        2.3        4.1        0.0        5.7 
050720  175438  48   1.0600 N  61   4.7750 W   6.7        8.6        2.3        4.1        0.0        5.7 
050720  175440  48   1.0610 N  61   4.7700 W   6.6        8.6        2.3        4.1        0.0        5.7 
050720  175442  48   1.0620 N  61   4.7650 W   6.3        8.6        2.3        4.1        0.0        5.7 
050720  175444  48   1.0630 N  61   4.7600 W   5.5        8.6        2.3        4.1        0.0        5.7 
050720  175446  48   1.0640 N  61   4.7560 W   5.4        8.6        2.3        4.1        0.0        5.7 
050720  175448  48   1.0650 N  61   4.7520 W   4.6        8.6        2.3        4.1        0.0        5.7 
050720  175450  48   1.0660 N  61   4.7490 W   4.4        8.6        2.3        4.1        0.0        5.7 
050720  175452  48   1.0670 N  61   4.7460 W   3.8        8.6        2.3        4.1        0.0        5.7 
050720  175454  48   1.0680 N  61   4.7430 W   4.0        8.6        2.3        4.1        0.0        5.7 
050720  175456  48   1.0680 N  61   4.7400 W   3.3        8.6        2.3        4.1        0.0        5.7 
050720  175458  48   1.0690 N  61   4.7370 W   4.0        8.6        2.3       14.0*       0.0        5.7 
050720  175500  48   1.0700 N  61   4.7350 W   3.2        8.6        2.3       14.0        0.0        5.7 
050720  175502  48   1.0700 N  61   4.7320 W   3.6        8.6        2.3       14.0        0.0        5.7 
050720  175504  48   1.0710 N  61   4.7300 W   2.9        8.6        2.3       14.0        0.0        5.7 
050720  175506  48   1.0710 N  61   4.7270 W   3.2        8.6        2.3       14.0        0.0        5.7 
050720  175508  48   1.0720 N  61   4.7250 W   2.9        8.6        2.3        4.4*       0.0        5.7 
050720  175510  48   1.0720 N  61   4.7230 W   2.7        8.6        2.3        4.4        0.0        5.7 
050720  175512  48   1.0730 N  61   4.7200 W   2.8        8.6        2.3        1.4*       0.0        5.7 
050720  175514  48   1.0740 N  61   4.7180 W   2.8        8.6        2.3        1.4        0.0        5.7 
050720  175516  48   1.0740 N  61   4.7160 W   3.4        8.6        2.3        1.4        0.0        5.7 
050720  175518  48   1.0750 N  61   4.7130 W   3.6        8.6        2.3        1.4        0.0        5.7 
050720  175520  48   1.0750 N  61   4.7100 W   4.5        8.6        2.3        1.4        0.0        5.7 
050720  175522  48   1.0760 N  61   4.7060 W   4.9        8.6        2.3        1.4        0.0        5.7 
050720  175524  48   1.0780 N  61   4.7020 W   5.6        8.6        2.3        1.4        0.0        5.7 
050720  175526  48   1.0790 N  61   4.6970 W   5.9        8.6        2.3        1.4        0.0        5.7 
050720  175528  48   1.0800 N  61   4.6930 W   6.3        8.6        2.3        1.4        0.0        5.7 
050720  175530  48   1.0820 N  61   4.6880 W   6.6        8.6        2.3        1.4        0.0        5.7 
050720  175532  48   1.0830 N  61   4.6830 W   6.9        8.6        2.3        1.4        0.0        5.7 
050720  175534  48   1.0840 N  61   4.6770 W   7.1        8.6        2.3        1.4        0.0        5.7 
050720  175536  48   1.0860 N  61   4.6710 W   7.2        8.6        2.3        1.4        0.0        5.7 
050720  175538  48   1.0870 N  61   4.6650 W   7.3        8.6        2.3        1.4        0.0        5.7 
050720  175540  48   1.0880 N  61   4.6600 W   7.5        8.6        2.3        1.4        0.0        5.7 
050720  175542  48   1.0900 N  61   4.6540 W   7.5        8.6        2.3        1.4        0.0        5.7 
050720  175544  48   1.0910 N  61   4.6480 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175546  48   1.0930 N  61   4.6420 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175548  48   1.0940 N  61   4.6360 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175550  48   1.0960 N  61   4.6300 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175552  48   1.0980 N  61   4.6240 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175554  48   1.0990 N  61   4.6180 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175556  48   1.1000 N  61   4.6120 W   8.0        8.6        2.3        1.4        0.0        5.7 
050720  175558  48   1.1020 N  61   4.6060 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175600  48   1.1040 N  61   4.6000 W   8.0        8.6        2.3        1.4        0.0        5.7 
050720  175602  48   1.1060 N  61   4.5940 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175604  48   1.1070 N  61   4.5880 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175606  48   1.1090 N  61   4.5820 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175608  48   1.1100 N  61   4.5760 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175610  48   1.1120 N  61   4.5700 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175612  48   1.1140 N  61   4.5640 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175614  48   1.1150 N  61   4.5590 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175616  48   1.1170 N  61   4.5530 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175618  48   1.1180 N  61   4.5470 W   7.9        8.6        2.3        1.4        0.0        5.7 
050720  175620  48   1.1200 N  61   4.5410 W   8.0        8.6        2.3        1.4        0.0        5.7 
050720  175622  48   1.1220 N  61   4.5350 W   8.0        8.6        2.3        1.4        0.0        5.7 
050720  175624  48   1.1230 N  61   4.5290 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175626  48   1.1250 N  61   4.5230 W   7.9        8.6        2.3        1.4        0.0        5.7 
050720  175628  48   1.1260 N  61   4.5160 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175630  48   1.1290 N  61   4.5110 W   7.9        8.6        2.3        1.4        0.0        5.7 
050720  175632  48   1.1300 N  61   4.5050 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175634  48   1.1320 N  61   4.4980 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175636  48   1.1330 N  61   4.4930 W   7.9        8.6        2.3        1.4        0.0        5.7 
050720  175638  48   1.1350 N  61   4.4870 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175640  48   1.1370 N  61   4.4810 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175642  48   1.1380 N  61   4.4750 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175644  48   1.1400 N  61   4.4690 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175646  48   1.1420 N  61   4.4630 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175648  48   1.1430 N  61   4.4570 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175650  48   1.1450 N  61   4.4520 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175652  48   1.1470 N  61   4.4460 W   7.8        8.6        2.3        1.4        0.0        5.7 
050720  175654  48   1.1490 N  61   4.4410 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175656  48   1.1510 N  61   4.4350 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175658  48   1.1520 N  61   4.4290 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175700  48   1.1540 N  61   4.4230 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175702  48   1.1550 N  61   4.4170 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175704  48   1.1570 N  61   4.4110 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175706  48   1.1590 N  61   4.4050 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175708  48   1.1610 N  61   4.4000 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175710  48   1.1620 N  61   4.3940 W   7.5        8.6        2.3        1.4        0.0        5.7 
050720  175712  48   1.1640 N  61   4.3880 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175714  48   1.1660 N  61   4.3820 W   7.4        8.6        2.3        1.4        0.0        5.7 
050720  175716  48   1.1670 N  61   4.3770 W   7.5        8.6        2.3        1.4        0.0        5.7 
050720  175718  48   1.1690 N  61   4.3710 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175720  48   1.1710 N  61   4.3650 W   7.5        8.6        2.3        1.4        0.0        5.7 
050720  175722  48   1.1720 N  61   4.3590 W   7.6        8.6        2.3        1.4        0.0        5.7 
050720  175724  48   1.1740 N  61   4.3530 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175726  48   1.1760 N  61   4.3480 W   7.4        8.6        2.3        1.4        0.0        5.7 
050720  175728  48   1.1770 N  61   4.3430 W   7.7        8.6        2.3        1.4        0.0        5.7 
050720  175730  48   1.1790 N  61   4.3370 W   7.5        8.6        2.3        1.4        0.0        5.7 
