FileName: C:\2005NE~1\GP231.TXT
Local Time: Tue Sep 20 06:19:32 2005

Ship: Marco Michel Trip: 09 Tow: gp231
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050920  091934  46   7.1180 N  61  42.6620 W   3.5        2.8*       2.5*       0.0        2.5*      56.7*
050920  092048  46   7.2340 N  61  42.6110 W   7.6        2.8        9.5        0.0       80.3      197.9 
050920  092050  46   7.2380 N  61  42.6080 W   8.0        2.8        9.5        0.0       80.3      197.9 
050920  092052  46   7.2420 N  61  42.6050 W   7.8        2.8        9.5        0.0       80.3      197.9 
050920  092054  46   7.2460 N  61  42.6020 W   7.3        2.8        9.5        0.0       80.3      197.9 
050920  092056  46   7.2490 N  61  42.6000 W   7.4        2.8        9.5        0.0       80.3      197.9 
050920  092058  46   7.2530 N  61  42.5970 W   7.9        2.8        9.5        0.0       80.3      197.9 
050920  092100  46   7.2570 N  61  42.5940 W   8.0        2.8        9.5        0.0       80.3      197.9 
050920  092102  46   7.2610 N  61  42.5910 W   7.6        2.8        9.5        0.0      139.1*     197.9 
050920  092104  46   7.2640 N  61  42.5880 W   7.4        2.8        9.5        0.0      139.1      197.9 
050920  092106  46   7.2680 N  61  42.5850 W   7.3        2.8        9.5        0.0      139.1      197.9 
050920  092108  46   7.2720 N  61  42.5830 W   7.9        2.8        9.5        0.0      139.1      197.9 
050920  092110  46   7.2750 N  61  42.5800 W   7.2        2.8        9.5        0.0      139.1      197.9 
050920  092112  46   7.2790 N  61  42.5770 W   6.8        2.8        9.5        0.0      139.1      197.9 
050920  092114  46   7.2820 N  61  42.5750 W   6.5        2.8        9.5        0.0      139.1      197.9 
050920  092116  46   7.2860 N  61  42.5730 W   6.5        2.8        9.5        0.0      139.1      197.9 
050920  092118  46   7.2890 N  61  42.5700 W   6.3        2.8        9.5        0.0      139.1      197.9 
050920  092120  46   7.2920 N  61  42.5680 W   6.1        2.8        9.5        0.0      139.1       30.4*
050920  092122  46   7.2950 N  61  42.5660 W   6.0        2.8        9.5        0.0      139.1       30.4 
050920  092124  46   7.2970 N  61  42.5640 W   5.7        2.8        9.5        0.0      139.1       31.7*
050920  092126  46   7.3000 N  61  42.5620 W   4.9        2.8        9.5        0.0      139.1       31.7 
050920  092128  46   7.3020 N  61  42.5600 W   4.3        2.8        9.5        0.0        8.9*      31.7 
050920  092130  46   7.3040 N  61  42.5590 W   4.2        2.8        9.5        0.0        8.9       33.4*
050920  092132  46   7.3060 N  61  42.5570 W   3.4        2.8        9.5        0.0        8.9       33.4 
050920  092134  46   7.3080 N  61  42.5560 W   3.2        2.8        9.5        0.0        6.2*      33.4 
050920  092136  46   7.3090 N  61  42.5550 W   2.9        2.2*       9.5        0.0        6.2       31.7*
050920  092138  46   7.3110 N  61  42.5540 W   2.7        2.2        9.5        0.0        7.1*      31.7 
050920  092140  46   7.3120 N  61  42.5530 W   2.8        2.2        9.5        0.0        7.1       33.0*
050920  092142  46   7.3130 N  61  42.5520 W   2.4        2.2        9.5        0.0        7.1       33.0 
050920  092144  46   7.3140 N  61  42.5510 W   2.5        2.2        9.5        0.0        6.4*      33.0 
050920  092146  46   7.3160 N  61  42.5500 W   2.1        2.2        9.5        0.0        6.4       33.4*
050920  092148  46   7.3170 N  61  42.5490 W   2.3        2.2        9.5        0.0        6.4       33.4 
050920  092150  46   7.3180 N  61  42.5480 W   2.1        2.2        9.5        0.0        6.9*      33.4 
050920  092152  46   7.3180 N  61  42.5480 W   1.9        2.2        9.5        0.0        6.9       38.3*
050920  092154  46   7.3190 N  61  42.5470 W   2.1        2.2        2.7*       0.0        6.0*      38.3 
050920  092156  46   7.3200 N  61  42.5460 W   1.8        2.2        2.7        0.0        6.0       39.1*
050920  092158  46   7.3200 N  61  42.5450 W   2.0        2.2        2.7        0.0        6.0       39.1 
050920  092200  46   7.3210 N  61  42.5440 W   1.7        3.4*       2.7        0.0        5.9*      39.1 
050920  092202  46   7.3220 N  61  42.5440 W   2.1        3.4        2.7        0.0        5.9       40.0*
050920  092204  46   7.3230 N  61  42.5420 W   1.5        3.4        2.7        0.0        6.4*      40.0 
050920  092206  46   7.3240 N  61  42.5410 W   2.1        3.4        2.7*       0.0        6.4       40.0 
050920  092208  46   7.3250 N  61  42.5400 W   1.4        3.4        2.7        0.0        6.4       42.2*
050920  092210  46   7.3260 N  61  42.5400 W   2.3        3.4        2.7        0.0        6.1*      42.2 
050920  092212  46   7.3270 N  61  42.5390 W   1.3        3.4        2.7        0.0        6.1       40.0*
050920  092214  46   7.3280 N  61  42.5380 W   2.5        3.6*       2.7        0.0        6.1       40.0 
050920  092216  46   7.3290 N  61  42.5370 W   1.3        3.6        2.7        0.0        5.3*      40.0 
050920  092218  46   7.3300 N  61  42.5370 W   2.4        3.6        2.7        0.0        5.3       51.5*
050920  092220  46   7.3310 N  61  42.5360 W   1.5        3.6        3.2*       0.0        6.1*      51.5 
050920  092222  46   7.3320 N  61  42.5350 W   2.4        3.6        3.2        0.0        6.1       51.5 
050920  092224  46   7.3330 N  61  42.5350 W   1.3        3.6        3.2        0.0        6.1       51.0*
050920  092226  46   7.3340 N  61  42.5340 W   2.7        3.8*       3.2        0.0        6.1       51.0 
050920  092228  46   7.3350 N  61  42.5340 W   1.2        3.8        3.2        0.0        6.1       50.1*
050920  092230  46   7.3360 N  61  42.5330 W   2.4        3.8        3.2        0.0        6.8*      50.1 
050920  092232  46   7.3370 N  61  42.5330 W   1.6        3.8        3.2        0.0        6.8       50.1 
050920  092234  46   7.3380 N  61  42.5320 W   1.9        3.8        3.2        0.0        6.8       56.7*
050920  092236  46   7.3390 N  61  42.5310 W   1.9        3.8        3.2        0.0       10.7*      56.7 
050920  092238  46   7.3400 N  61  42.5310 W   2.1        3.8        3.2        0.0       10.7       56.7 
050920  092240  46   7.3410 N  61  42.5300 W   2.0        3.8        3.2        0.0       10.7       52.3*
050920  092242  46   7.3420 N  61  42.5300 W   2.1        3.8        3.2        0.0        6.5*      52.3 
050920  092244  46   7.3420 N  61  42.5290 W   1.9        3.8        2.7*       0.0        6.5       58.9*
050920  092246  46   7.3440 N  61  42.5290 W   2.3        3.8        2.7        0.0        7.6*      58.9 
050920  092248  46   7.3440 N  61  42.5280 W   1.8        3.8        2.7        0.0        7.6       58.9 
050920  092250  46   7.3460 N  61  42.5280 W   2.3        3.8        2.7        0.0        7.6       57.6*
050920  092252  46   7.3470 N  61  42.5270 W   2.0        3.3*       2.7        0.0        9.4*      57.6 
050920  092254  46   7.3480 N  61  42.5260 W   2.2        3.3        2.7        0.0        9.4       58.9*
050920  092256  46   7.3490 N  61  42.5260 W   2.0        3.3        2.7        0.0        9.4       58.9 
050920  092258  46   7.3490 N  61  42.5250 W   2.0        3.3        2.7        0.0        8.1*      58.9 
050920  092300  46   7.3500 N  61  42.5240 W   2.2        3.3        2.7        0.0        8.1       58.9*
050920  092302  46   7.3520 N  61  42.5230 W   2.0        3.3        2.7        0.0        8.1       58.9 
050920  092304  46   7.3530 N  61  42.5230 W   2.2        3.3        2.7        0.0        8.1       58.9 
050920  092306  46   7.3540 N  61  42.5220 W   1.8        3.3        2.7        0.0        8.1       59.8*
050920  092308  46   7.3550 N  61  42.5220 W   2.3        3.3        2.7        0.0        8.1       59.8 
050920  092310  46   7.3560 N  61  42.5220 W   1.6        3.3        2.7        0.0        8.1       60.3*
050920  092312  46   7.3560 N  61  42.5210 W   2.1        3.3        2.7        0.0        8.1       60.3 
050920  092314  46   7.3580 N  61  42.5200 W   2.0        3.3        2.7        0.0        8.1       60.3 
050920  092316  46   7.3590 N  61  42.5190 W   1.9        3.3        2.7        0.0        8.1       61.6*
050920  092318  46   7.3600 N  61  42.5180 W   2.0        3.3        2.7        0.0        8.1       61.6 
050920  092320  46   7.3600 N  61  42.5180 W   2.0        3.3        2.7        0.0        8.1       61.6 
050920  092322  46   7.3610 N  61  42.5170 W   1.9        3.3        2.7        0.0        8.1       55.9*
050920  092324  46   7.3620 N  61  42.5170 W   1.8        3.3        2.7        0.0        8.1       55.9 
050920  092326  46   7.3630 N  61  42.5160 W   2.1        3.3        2.7        0.0        8.1       60.3*
050920  092328  46   7.3640 N  61  42.5150 W   1.7        3.3        2.7        0.0        8.1       60.3 
050920  092330  46   7.3640 N  61  42.5140 W   2.2        3.3        2.7        0.0        8.1       60.3 
050920  092332  46   7.3650 N  61  42.5140 W   1.7        3.3        2.7        0.0        8.1       63.8*
050920  092334  46   7.3660 N  61  42.5130 W   2.3        3.3        2.7        0.0        8.1       63.8 
050920  092336  46   7.3670 N  61  42.5120 W   1.8        3.3        2.7        0.0        8.1       63.8 
050920  092338  46   7.3680 N  61  42.5110 W   2.1        3.3        2.7        0.0        8.1       60.7*
050920  092340  46   7.3690 N  61  42.5100 W   2.1        3.3        2.7        0.0        8.1       60.7 
050920  092342  46   7.3700 N  61  42.5090 W   2.1        3.3        2.7        0.0        8.1       56.7*
050920  092344  46   7.3710 N  61  42.5070 W   2.2        3.3        2.7        0.0        7.7*      56.7 
050920  092346  46   7.3720 N  61  42.5060 W   2.1        3.3        2.7        0.0        7.7       56.7 
050920  092348  46   7.3740 N  61  42.5050 W   2.1        3.3        2.7        0.0        6.2*      62.9*
050920  092350  46   7.3740 N  61  42.5040 W   2.2        3.3        2.7        0.0        6.2       62.9 
050920  092352  46   7.3750 N  61  42.5030 W   2.1        3.3        2.7        0.0        6.2       62.9 
050920  092354  46   7.3760 N  61  42.5020 W   2.0        3.3        2.7        0.0        6.2       57.2*
050920  092356  46   7.3770 N  61  42.5020 W   2.1        3.3        2.7        0.0        6.2       57.2 
050920  092358  46   7.3780 N  61  42.5000 W   1.9        3.3        2.7        0.0        6.2       59.4*
050920  092400  46   7.3790 N  61  42.4990 W   1.9        3.3        2.7        0.0        6.2       59.4 
050920  092402  46   7.3790 N  61  42.4990 W   1.9        3.3        2.7        0.0        6.2       59.4 
050920  092404  46   7.3800 N  61  42.4980 W   1.9        3.3        2.7        0.0        5.9*      58.9*
050920  092406  46   7.3810 N  61  42.4970 W   2.1        3.3        2.7        0.0        5.9       58.9 
050920  092408  46   7.3820 N  61  42.4960 W   1.9        3.3        2.7        0.0        5.9       58.9 
050920  092410  46   7.3830 N  61  42.4950 W   2.4        3.3        2.7        0.0        4.8*      59.8*
050920  092412  46   7.3840 N  61  42.4940 W   2.0        3.3        2.7        0.0        4.8       59.8 
050920  092414  46   7.3850 N  61  42.4930 W   2.7        3.3        2.7        0.0        5.0*      60.7*
050920  092416  46   7.3860 N  61  42.4920 W   1.8        3.3        2.7        0.0        5.0       60.7 
050920  092418  46   7.3870 N  61  42.4910 W   2.6        3.3        2.7        0.0        5.0       60.7 
050920  092420  46   7.3880 N  61  42.4900 W   1.6        3.3        2.7        0.0        5.0*      61.1*
050920  092422  46   7.3890 N  61  42.4890 W   2.5        3.3        2.7        0.0        5.0       61.1 
050920  092424  46   7.3900 N  61  42.4880 W   1.7        3.3        2.7        0.0        5.0*      61.1 
050920  092426  46   7.3910 N  61  42.4870 W   2.1        3.3        2.7        0.0        5.0       55.0*
050920  092428  46   7.3920 N  61  42.4870 W   1.8        3.3        2.7        0.0        5.0       55.0 
050920  092430  46   7.3920 N  61  42.4860 W   2.1        3.3        2.7        0.0        5.3*      58.9*
050920  092432  46   7.3930 N  61  42.4850 W   1.7        3.3        2.7        0.0        5.3       58.9 
050920  092434  46   7.3930 N  61  42.4840 W   2.3        3.3        2.7        0.0        5.3       58.9 
050920  092436  46   7.3940 N  61  42.4830 W   1.5        3.3        2.7        0.0        5.3*      58.1*
050920  092438  46   7.3950 N  61  42.4820 W   2.4        3.3        2.7        0.0        5.3       58.1 
050920  092440  46   7.3960 N  61  42.4810 W   1.6        3.3        2.7        0.0        5.5*      58.1 
050920  092442  46   7.3980 N  61  42.4800 W   2.3        3.3        2.7        0.0        5.5       62.0*
050920  092444  46   7.3980 N  61  42.4790 W   1.9        3.3        2.7        0.0        5.5       62.0 
050920  092446  46   7.3990 N  61  42.4790 W   2.2        3.3        2.7        0.0        5.3*      58.5*
050920  092448  46   7.4000 N  61  42.4770 W   2.2        3.3        2.7        0.0        5.3       58.5 
050920  092450  46   7.4000 N  61  42.4760 W   2.0        3.3        2.7        0.0        5.3       58.5 
050920  092452  46   7.4010 N  61  42.4750 W   2.3        3.3        2.7        0.0        5.2*      58.5 
050920  092454  46   7.4020 N  61  42.4750 W   2.0        3.3        2.7        0.0        5.2       58.5 
050920  092456  46   7.4030 N  61  42.4740 W   2.3        3.3        2.7        0.0        5.6*      58.5 
050920  092458  46   7.4040 N  61  42.4730 W   2.1        3.3        2.7        0.0        5.6       58.5 
050920  092500  46   7.4050 N  61  42.4720 W   2.4        3.3        2.7        0.0        5.6       58.5 
050920  092502  46   7.4060 N  61  42.4700 W   2.1        3.3        2.7        0.0        5.5*      61.1*
050920  092504  46   7.4070 N  61  42.4690 W   2.4        3.3        2.7        0.0        5.5       61.1 
050920  092506  46   7.4080 N  61  42.4680 W   2.0        3.3        2.7        0.0        5.9*      61.1 
050920  092508  46   7.4080 N  61  42.4670 W   2.2        3.3        2.7        0.0        5.9       59.4*
050920  092510  46   7.4090 N  61  42.4660 W   1.9        3.3        2.7        0.0        5.9       59.4 
050920  092512  46   7.4100 N  61  42.4650 W   1.9        3.3        2.7        0.0        5.4*      59.4 
050920  092514  46   7.4110 N  61  42.4640 W   2.0        3.3        2.7        0.0        5.4       58.9*
050920  092516  46   7.4110 N  61  42.4630 W   1.8        3.3        5.2*       0.0        5.4       58.9 
050920  092518  46   7.4120 N  61  42.4620 W   1.9        3.3        5.2        0.0        6.1*      60.3*
050920  092520  46   7.4130 N  61  42.4610 W   1.8        3.3        5.2        0.0        6.1       60.3 
050920  092522  46   7.4140 N  61  42.4600 W   1.8        3.3        5.2        0.0        6.0*      60.3 
050920  092524  46   7.4140 N  61  42.4590 W   1.9        3.3        5.2        0.0        6.0       60.3*
050920  092526  46   7.4160 N  61  42.4580 W   1.4        3.3        5.2        0.0        6.0       60.3 
050920  092528  46   7.4160 N  61  42.4580 W   2.1        3.3        5.2        0.0        5.9*      60.3 
050920  092530  46   7.4180 N  61  42.4570 W   1.5        3.3        5.2        0.0        5.9       59.4*
050920  092532  46   7.4180 N  61  42.4560 W   2.8        3.3        5.2        0.0        5.9       59.4 
050920  092534  46   7.4190 N  61  42.4540 W   1.8        3.3        5.2        0.0        5.6*      57.6*
050920  092536  46   7.4200 N  61  42.4530 W   3.0        3.3        5.2        0.0        5.6       57.6 
050920  092538  46   7.4220 N  61  42.4510 W   1.9        3.3        5.2        0.0        6.3*      57.6 
050920  092540  46   7.4230 N  61  42.4510 W   2.7        3.3        5.2        0.0        6.3       58.5*
050920  092542  46   7.4240 N  61  42.4500 W   2.2        3.3        5.2        0.0        6.3       58.5 
050920  092544  46   7.4250 N  61  42.4490 W   2.5        3.3        5.2        0.0        6.1*      58.5 
050920  092546  46   7.4260 N  61  42.4470 W   2.3        3.3        5.2        0.0        6.1       62.9*
050920  092548  46   7.4270 N  61  42.4460 W   2.1        3.3        5.2        0.0        6.3*      62.9 
050920  092550  46   7.4280 N  61  42.4450 W   2.4        3.3        5.2        0.0        6.3       57.6*
050920  092552  46   7.4290 N  61  42.4440 W   1.9        3.3        5.2        0.0        6.3       57.6 
050920  092554  46   7.4300 N  61  42.4430 W   2.1        3.3        5.2        0.0        6.3*      57.6 
050920  092556  46   7.4300 N  61  42.4420 W   1.7        3.3        5.2        0.0        6.3       59.8*
050920  092558  46   7.4310 N  61  42.4410 W   2.2        3.3        5.2        0.0        6.3       59.8 
050920  092600  46   7.4320 N  61  42.4400 W   1.6        3.3        5.2        0.0        6.4*      59.8 
050920  092602  46   7.4330 N  61  42.4390 W   2.1        3.3        5.2        0.0        6.4       61.6*
050920  092604  46   7.4340 N  61  42.4380 W   1.8        3.3        5.2        0.0        6.7*      61.6 
050920  092606  46   7.4340 N  61  42.4370 W   2.3        3.3        5.2        0.0        6.7       58.9*
050920  092608  46   7.4350 N  61  42.4360 W   1.8        3.3        5.2        0.0        6.7       58.9 
050920  092610  46   7.4350 N  61  42.4350 W   2.3        3.3        5.2        0.0        6.2*      58.9 
050920  092612  46   7.4370 N  61  42.4330 W   2.1        3.3        5.2        0.0        6.2       59.4*
050920  092614  46   7.4380 N  61  42.4320 W   2.2        3.3        5.2        0.0        6.2       59.4 
050920  092616  46   7.4380 N  61  42.4310 W   2.2        3.3        5.2        0.0        6.1*      59.4 
050920  092618  46   7.4400 N  61  42.4300 W   2.3        3.3        5.2        0.0        6.1       60.3*
050920  092620  46   7.4400 N  61  42.4290 W   2.3        3.3        5.2        0.0        6.8*      60.3 
050920  092622  46   7.4410 N  61  42.4280 W   2.3        3.3        5.2        0.0        6.8       60.3*
050920  092624  46   7.4420 N  61  42.4270 W   2.1        3.3        5.2        0.0        6.8       60.3 
050920  092626  46   7.4430 N  61  42.4260 W   2.3        3.3        5.2        0.0        6.5*      60.3 
050920  092628  46   7.4440 N  61  42.4250 W   2.2        3.3        5.2        0.0        6.5       58.5*
050920  092630  46   7.4450 N  61  42.4240 W   2.0        3.3        5.2        0.0        6.4*      58.5 
050920  092632  46   7.4450 N  61  42.4230 W   2.0        3.3        5.2        0.0        6.4       58.5 
050920  092634  46   7.4470 N  61  42.4210 W   2.3        3.3        5.2        0.0        6.4       61.1*
050920  092636  46   7.4470 N  61  42.4200 W   1.6        3.3        5.2        0.0        6.9*      61.1 
050920  092638  46   7.4480 N  61  42.4190 W   2.6        2.2*       5.2        0.0        6.9       72.6*
050920  092640  46   7.4490 N  61  42.4180 W   1.6        2.2        5.2        0.0        6.9       72.6 
050920  092642  46   7.4500 N  61  42.4170 W   2.4        2.2        5.2        0.0        6.3*      72.6 
050920  092644  46   7.4500 N  61  42.4160 W   1.8        2.2        5.2        0.0        6.3       47.5*
050920  092646  46   7.4510 N  61  42.4150 W   2.2        2.2        5.2        0.0        7.1*      47.5 
050920  092648  46   7.4510 N  61  42.4140 W   1.9        2.2        5.2        0.0        7.1       47.5 
050920  092650  46   7.4520 N  61  42.4130 W   2.0        2.2        5.2        0.0        7.1       57.6*
050920  092652  46   7.4530 N  61  42.4120 W   1.8        2.2        5.2        0.0        7.1*      57.6 
050920  092655  46   7.4540 N  61  42.4100 W   2.3        2.2        5.2        0.0        7.1       58.1*
050920  092656  46   7.4550 N  61  42.4090 W   1.7        2.2        5.2        0.0        7.1       58.1 
050920  092658  46   7.4560 N  61  42.4080 W   2.0        2.2        5.2        0.0        6.2*      58.1 
050920  092701  46   7.4560 N  61  42.4070 W   2.0        2.2        5.2        0.0        6.2       61.6*
050920  092702  46   7.4570 N  61  42.4060 W   1.9        2.2        5.2        0.0        7.4*      61.6 
050920  092704  46   7.4580 N  61  42.4050 W   2.3        2.2        5.2        0.0        7.4       61.6 
050920  092706  46   7.4590 N  61  42.4040 W   1.7        2.2        5.2        0.0        7.4       59.8*
050920  092708  46   7.4590 N  61  42.4030 W   2.5        2.2        5.2        0.0        7.0*      59.8 
050920  092711  46   7.4600 N  61  42.4010 W   1.9        2.2        5.2        0.0        7.0       57.2*
050920  092712  46   7.4610 N  61  42.4010 W   2.4        2.2        5.2        0.0        7.4*      57.2 
050920  092714  46   7.4620 N  61  42.4000 W   2.0        2.2        5.2        0.0        7.4       57.2 
050920  092716  46   7.4630 N  61  42.3980 W   2.0        2.2        5.2        0.0        7.4       61.1*
050920  092718  46   7.4640 N  61  42.3980 W   2.2        2.2        5.2        0.0        6.9*      61.1 
050920  092721  46   7.4650 N  61  42.3960 W   2.4        2.2        5.2        0.0        6.9       61.1 
050920  092722  46   7.4650 N  61  42.3950 W   2.5        2.2        5.2        0.0        6.9       57.2*
050920  092725  46   7.4660 N  61  42.3930 W   2.5        2.2        5.2        0.0        6.8*      57.2 
050920  092726  46   7.4670 N  61  42.3930 W   2.5        2.2        5.2        0.0        6.8       60.3*
050920  092728  46   7.4680 N  61  42.3920 W   1.6        2.2        5.2        0.0        7.6*      60.3 
050920  092730  46   7.4680 N  61  42.3910 W   2.8        2.2        5.2        0.0        7.6       60.3 
050920  092732  46   7.4690 N  61  42.3900 W   1.6        2.2        5.2        0.0        7.6       58.9*
050920  092734  46   7.4700 N  61  42.3880 W   2.6        2.2        5.2        0.0        7.3*      58.9 
050920  092736  46   7.4710 N  61  42.3870 W   1.8        2.2        5.2        0.0        7.3       58.9 
050920  092738  46   7.4730 N  61  42.3850 W   2.4        2.2        5.2        0.0        7.3       58.9*
050920  092740  46   7.4730 N  61  42.3840 W   2.2        2.2        5.2        0.0        7.0*      58.9 
050920  092742  46   7.4740 N  61  42.3840 W   2.0        2.2        5.2        0.0        7.0       57.6*
050920  092744  46   7.4740 N  61  42.3820 W   2.1        2.2        5.1*       0.0        7.2*      57.6 
050920  092746  46   7.4760 N  61  42.3810 W   0.7        2.2        5.1        0.0        7.2       57.6 
050920  092748  46   7.4760 N  61  42.3810 W   0.8        2.2        5.1        0.0        7.2      113.0*
050920  092750  46   7.4750 N  61  42.3810 W   0.7        2.2        5.1        0.0       16.1*     113.0 
050920  092752  46   7.4750 N  61  42.3810 W   0.5        2.2        5.1        0.0       16.1      113.0 
050920  092754  46   7.4740 N  61  42.3810 W   0.5        2.2        5.1        0.0       16.1      113.0 
050920  092756  46   7.4740 N  61  42.3810 W   0.5        2.2        5.1        0.0        4.1*     113.0 
050920  092758  46   7.4740 N  61  42.3810 W   0.6        2.2        5.1        0.0        4.1      113.0 
050920  092800  46   7.4730 N  61  42.3810 W   0.5        2.2        5.1        0.0        4.1      113.0 
050920  092803  46   7.4730 N  61  42.3810 W   0.2        2.2        5.1        0.0        4.1      113.0 
050920  092805  46   7.4730 N  61  42.3810 W   0.4        2.2        5.1        0.0        4.1      113.0 
050920  092806  46   7.4730 N  61  42.3810 W   0.5        2.2        5.1        0.0        4.1      113.0 
050920  092808  46   7.4730 N  61  42.3800 W   0.7        2.2        5.1        0.0        4.1      113.0 
050920  092810  46   7.4720 N  61  42.3800 W   0.3        2.2        5.1        0.0       16.4*     113.9*
050920  092813  46   7.4710 N  61  42.3800 W   0.5        2.2        5.1        0.0       16.4      113.9 
050920  092815  46   7.4710 N  61  42.3800 W   0.6        2.2        5.1        0.0       16.4      113.9 
050920  092816  46   7.4710 N  61  42.3800 W   0.5        2.2        5.1        0.0       16.4      113.9 
050920  092819  46   7.4710 N  61  42.3800 W   0.4        2.2        5.1        0.0       16.4      113.9 
050920  092821  46   7.4700 N  61  42.3800 W   0.7        2.2        5.1        0.0       16.4      113.9 
050920  092823  46   7.4700 N  61  42.3800 W   0.4        2.2        5.1        0.0       16.4      113.9 
050920  092825  46   7.4690 N  61  42.3800 W   0.5        2.2        5.1        0.0       16.4      113.9 
050920  092827  46   7.4690 N  61  42.3800 W   0.5        2.1*       5.1        0.0       18.8*     113.9 
050920  092829  46   7.4690 N  61  42.3790 W   0.6        2.1        5.1        0.0       18.8      113.9 
050920  092831  46   7.4690 N  61  42.3790 W   0.5        2.1        5.1        0.0       18.8      113.9 
050920  092833  46   7.4680 N  61  42.3790 W   0.5        2.1        5.1        0.0        7.3*     113.9 
050920  092835  46   7.4680 N  61  42.3800 W   0.9        2.1        5.1        0.0        7.3      113.9 
050920  092837  46   7.4670 N  61  42.3800 W   0.4        2.1        5.1        0.0        6.2*     113.9 
050920  092839  46   7.4670 N  61  42.3800 W   0.7        2.1        5.1        0.0        6.2      113.9 
050920  092841  46   7.4670 N  61  42.3800 W   0.4        2.1        5.1        0.0        6.2       53.2*
050920  092843  46   7.4670 N  61  42.3800 W   0.7        2.1        5.1        0.0        7.8*      53.2 
050920  092844  46   7.4660 N  61  42.3800 W   0.5        2.1        5.1        0.0        7.8       53.2 
050920  092847  46   7.4660 N  61  42.3800 W   0.9        2.1        5.1        0.0        7.8       59.4*
