FileName: C:\2005NE~1\GP254.TXT
Local Time: Sat Sep 17 12:47:30 2005

Ship: Marco Michel Trip: 09 Tow: gp254
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050917  154731  47   3.7970 N  60  55.0240 W   3.1        6.9*       6.2*       0.0      104.9*       9.2*
050917  154733  47   3.7980 N  60  55.0250 W   3.3        6.9        6.2        0.0      104.9        9.2 
050917  154736  47   3.8010 N  60  55.0270 W   3.6        6.9        6.2        0.0        2.5*       9.2 
050917  154737  47   3.8020 N  60  55.0270 W   3.9        6.9        6.2        0.0        2.5        9.2 
050917  154739  47   3.8040 N  60  55.0290 W   4.7        6.9        6.2        0.0        2.5        9.2 
050917  154742  47   3.8070 N  60  55.0330 W   6.2        6.9        6.2        0.0        2.5        9.2 
050917  154743  47   3.8090 N  60  55.0340 W   5.8        6.9        6.2        0.0        2.5        9.2 
050917  154746  47   3.8130 N  60  55.0390 W   7.3        6.9        6.2        0.0        2.5        9.2 
050917  154748  47   3.8160 N  60  55.0410 W   6.4        6.9        6.2        0.0        2.5        9.2 
050917  154749  47   3.8180 N  60  55.0430 W   7.2        6.9        6.2        0.0        2.5        9.2 
050917  154751  47   3.8210 N  60  55.0460 W   7.2        6.9        6.2        0.0        2.5        9.2 
050917  154754  47   3.8270 N  60  55.0510 W   7.4        6.9        6.2        0.0        2.5        9.2 
050917  154756  47   3.8310 N  60  55.0540 W   7.9        6.9        6.2        0.0        2.5        9.2 
050917  154757  47   3.8320 N  60  55.0560 W   7.2        6.9        6.2        0.0        2.5        9.2 
050917  154800  47   3.8380 N  60  55.0610 W   7.8        6.9        6.2        0.0        2.5        9.2 
050917  154801  47   3.8400 N  60  55.0620 W   7.4        6.9        6.2        0.0        2.5        9.2 
050917  154803  47   3.8440 N  60  55.0650 W   8.5        6.9        6.2        0.0        2.5        9.2 
050917  154806  47   3.8500 N  60  55.0690 W   8.8        6.9        6.2        0.0        2.5        9.2 
050917  154807  47   3.8520 N  60  55.0700 W   8.0        6.9        6.2        0.0        2.5        9.2 
050917  154809  47   3.8550 N  60  55.0730 W   7.7        6.9        6.2        0.0        2.5        9.2 
050917  154812  47   3.8620 N  60  55.0770 W   7.3        6.9        6.2        0.0        2.5        9.2 
050917  154813  47   3.8640 N  60  55.0780 W   8.2        6.9        6.2        0.0        2.5        9.2 
050917  154815  47   3.8680 N  60  55.0800 W   7.4        6.9        6.2        0.0        2.5        9.2 
050917  154818  47   3.8740 N  60  55.0840 W   8.1        6.9        6.2        0.0        2.5        9.2 
050917  154819  47   3.8760 N  60  55.0850 W   7.7        6.9        6.2        0.0        2.5        9.2 
050917  154821  47   3.8800 N  60  55.0870 W   9.0        6.9        6.2        0.0        2.5        9.2 
050917  154824  47   3.8870 N  60  55.0900 W   8.7        6.9        6.2        0.0        2.5        9.2 
050917  154825  47   3.8890 N  60  55.0910 W   8.2        6.9        6.2        0.0        2.5        9.2 
050917  154827  47   3.8940 N  60  55.0930 W   8.0        6.9        6.2        0.0        2.5        9.2 
050917  154830  47   3.9000 N  60  55.0960 W   7.9        6.9        6.2        0.0        2.5        9.2 
050917  154831  47   3.9020 N  60  55.0980 W   7.8        6.9        6.2        0.0        2.5        9.2 
050917  154833  47   3.9060 N  60  55.1000 W   8.4        6.9        6.2        0.0        2.5        9.2 
050917  154836  47   3.9120 N  60  55.1040 W   7.9        6.9        6.2        0.0        2.5        9.2 
050917  154838  47   3.9160 N  60  55.1070 W   8.8        6.9        6.2        0.0        2.5        9.2 
050917  154839  47   3.9190 N  60  55.1080 W   8.1        6.9        6.2        0.0        2.5        9.2 
050917  154842  47   3.9250 N  60  55.1120 W   8.5        6.9        6.2        0.0        2.5        9.2 
050917  154843  47   3.9270 N  60  55.1140 W   7.9        6.9        6.2        0.0        2.5        9.2 
050917  154845  47   3.9310 N  60  55.1170 W   8.4        6.9        6.2        0.0        2.5        9.2 
050917  154848  47   3.9370 N  60  55.1220 W   8.0        5.9*       6.2        0.0        2.5        9.2 
050917  154850  47   3.9410 N  60  55.1250 W   8.1        5.9        6.2        0.0        2.5        9.2 
050917  154851  47   3.9430 N  60  55.1260 W   7.6        5.9        6.2        0.0        2.5        9.2 
050917  154854  47   3.9490 N  60  55.1310 W   8.4        5.9        6.2        0.0        2.5        9.2 
050917  154855  47   3.9510 N  60  55.1320 W   6.9        5.9        6.2        0.0        2.5        9.2 
050917  154858  47   3.9570 N  60  55.1360 W   7.8        5.9        6.2        0.0        2.5        9.2 
050917  154900  47   3.9610 N  60  55.1380 W   8.4        5.9        6.2        0.0        2.5        9.2 
050917  154902  47   3.9650 N  60  55.1410 W   7.7        5.9        6.2        0.0        2.5        9.2 
050917  154904  47   3.9690 N  60  55.1420 W   8.2        5.9        6.2        0.0        2.5        9.2 
050917  154906  47   3.9740 N  60  55.1440 W   7.7        5.9        6.2        0.0        2.5        9.2 
050917  154908  47   3.9780 N  60  55.1460 W   8.2        5.9        6.2        0.0        2.5        9.2 
050917  154910  47   3.9820 N  60  55.1480 W   7.8        5.9        6.2        0.0        2.5        9.2 
050917  154912  47   3.9860 N  60  55.1480 W   8.4        5.9        6.2        0.0        2.5        9.2 
050917  154914  47   3.9910 N  60  55.1500 W   7.6        5.9        6.2        0.0        2.5        9.2 
050917  154916  47   3.9950 N  60  55.1510 W   8.3        5.9        6.2        0.0        2.5        9.2 
050917  154918  47   3.9990 N  60  55.1520 W   8.4        5.9        6.2        0.0        2.5        9.2 
050917  154920  47   4.0040 N  60  55.1530 W   6.6        5.9        6.2        0.0        2.5        9.2 
050917  154921  47   4.0050 N  60  55.1530 W   7.9        5.9        6.2        0.0        2.5        9.2 
050917  154924  47   4.0120 N  60  55.1550 W   8.0        5.9        6.2        0.0        2.5        9.2 
050917  154926  47   4.0170 N  60  55.1560 W   7.5        5.9        6.2        0.0        2.5        9.2 
050917  154928  47   4.0210 N  60  55.1560 W   8.3        5.9        6.2        0.0        2.5        9.2 
050917  154930  47   4.0250 N  60  55.1560 W   7.1        5.9        6.2        0.0        2.5        9.2 
050917  154932  47   4.0290 N  60  55.1570 W   8.1        5.9        6.2        0.0        2.5        9.2 
050917  154934  47   4.0340 N  60  55.1570 W   8.0        5.9        6.2        0.0        2.5        9.2 
050917  154936  47   4.0380 N  60  55.1570 W   7.7        5.9        6.2        0.0        2.5        9.2 
050917  154938  47   4.0430 N  60  55.1570 W   8.7        5.9        6.2        0.0        2.5        9.2 
050917  154940  47   4.0470 N  60  55.1570 W   7.0        5.9        6.2        0.0        2.5        9.2 
050917  154942  47   4.0510 N  60  55.1580 W   8.7        5.9        6.2        0.0        2.5        9.2 
050917  154944  47   4.0560 N  60  55.1580 W   7.3        5.9        6.2        0.0        2.5        9.2 
050917  154946  47   4.0600 N  60  55.1590 W   8.1        5.9        6.2        0.0        2.5        9.2 
050917  154948  47   4.0640 N  60  55.1590 W   7.9        5.9        6.2        0.0        2.5        9.2 
050917  154950  47   4.0690 N  60  55.1590 W   7.7        5.9        6.2        0.0        2.5        9.2 
050917  154952  47   4.0730 N  60  55.1600 W   7.6        5.9        6.2        0.0        2.5        9.2 
050917  154954  47   4.0770 N  60  55.1600 W   7.4        5.9        6.2        0.0        2.5        9.2 
050917  154956  47   4.0810 N  60  55.1600 W   6.9        5.9        6.2        0.0        2.5        9.2 
050917  154958  47   4.0850 N  60  55.1610 W   6.4        5.9        6.2        0.0        2.5        9.2 
050917  155000  47   4.0880 N  60  55.1620 W   7.1        5.9        6.2        0.0        2.5        9.2 
050917  155002  47   4.0920 N  60  55.1620 W   4.9        5.9        6.2        0.0        2.5        9.2 
050917  155004  47   4.0950 N  60  55.1630 W   7.2        5.9        6.2        0.0        2.5        9.2 
050917  155006  47   4.0980 N  60  55.1650 W   5.4        5.9        6.2        0.0        2.5        9.2 
050917  155008  47   4.1010 N  60  55.1650 W   5.8        5.9        6.2        0.0        2.5      234.9*
050917  155010  47   4.1040 N  60  55.1670 W   6.1        5.9        6.2        0.0        2.5      234.9 
050917  155012  47   4.1080 N  60  55.1680 W   6.3        5.9        6.2        0.0        2.5      234.9 
050917  155014  47   4.1110 N  60  55.1690 W   5.4        5.9        6.2        0.0        2.5      234.9 
050917  155016  47   4.1140 N  60  55.1700 W   6.3        5.9        6.2        0.0        2.5      234.9 
050917  155018  47   4.1170 N  60  55.1700 W   4.9        5.9        6.2        0.0        2.5      234.9 
050917  155020  47   4.1210 N  60  55.1710 W   6.0        5.9        6.2        0.0        2.5      234.9 
050917  155022  47   4.1230 N  60  55.1710 W   5.8        5.9        6.2        0.0        2.5      234.9 
050917  155024  47   4.1270 N  60  55.1720 W   5.9        5.9        6.2        0.0        2.5      234.9 
050917  155026  47   4.1300 N  60  55.1730 W   6.0        5.9        6.2        0.0        2.5      234.9 
050917  155028  47   4.1330 N  60  55.1740 W   5.6        5.9        6.2        0.0        2.5      234.9 
050917  155030  47   4.1360 N  60  55.1740 W   6.0        5.9        6.2        0.0        2.5      234.9 
050917  155032  47   4.1390 N  60  55.1750 W   5.4        5.9        6.2        0.0        2.5      234.9 
050917  155034  47   4.1420 N  60  55.1760 W   6.4        5.9        6.2        0.0        2.5      234.9 
050917  155036  47   4.1460 N  60  55.1760 W   4.8        5.9        6.2        0.0        2.5      234.9 
050917  155038  47   4.1490 N  60  55.1770 W   7.0        5.9        6.2        0.0        2.5       55.4*
050917  155040  47   4.1520 N  60  55.1770 W   5.0        5.9        6.2        0.0        2.5       55.4 
050917  155042  47   4.1550 N  60  55.1770 W   6.2        5.9        6.2        0.0        2.5       45.7*
050917  155044  47   4.1590 N  60  55.1770 W   5.4        5.9        6.2        0.0        2.5       45.7 
050917  155046  47   4.1620 N  60  55.1770 W   6.3        5.9        6.2        0.0        2.5       45.7 
050917  155048  47   4.1650 N  60  55.1760 W   5.9        5.9        6.2        0.0        2.5       45.7 
050917  155050  47   4.1680 N  60  55.1760 W   6.0        5.9        6.2        0.0        2.5       45.7 
050917  155052  47   4.1710 N  60  55.1760 W   5.6        4.5*       6.2        0.0        2.5       45.7 
050917  155054  47   4.1750 N  60  55.1750 W   6.0        4.5        6.2        0.0        2.5       45.7 
050917  155056  47   4.1780 N  60  55.1750 W   6.1        4.5        6.2        0.0        2.5       45.7 
050917  155058  47   4.1810 N  60  55.1740 W   6.0        4.5       13.3*       0.0        2.5       57.2*
050917  155100  47   4.1840 N  60  55.1740 W   5.8        4.5       13.3        0.0        2.5       57.2 
050917  155102  47   4.1880 N  60  55.1730 W   6.3        4.5       13.3        0.0        2.5       57.2 
050917  155104  47   4.1910 N  60  55.1730 W   4.8        4.5       13.3        0.0        2.5       51.0*
050917  155106  47   4.1930 N  60  55.1730 W   4.4        4.5       13.3        0.0       23.3*      51.0 
050917  155108  47   4.1950 N  60  55.1730 W   4.2        4.5       13.3        0.0       23.3       51.5*
050917  155110  47   4.1980 N  60  55.1730 W   3.7        4.5       13.3        0.0        8.0*      51.5 
050917  155112  47   4.2000 N  60  55.1730 W   2.9        4.5       13.3        0.0        8.0       51.5 
050917  155114  47   4.2010 N  60  55.1730 W   4.4        4.5       13.3        0.0        8.0       53.7*
050917  155116  47   4.2030 N  60  55.1730 W   1.2        4.5       13.3        0.0        7.8*      53.7 
050917  155118  47   4.2040 N  60  55.1730 W   4.1        4.5       13.3        0.0        7.8       53.7 
050917  155120  47   4.2060 N  60  55.1730 W   1.3        4.5       13.3        0.0        7.8       51.9*
050917  155122  47   4.2070 N  60  55.1730 W   3.1        4.5       13.3        0.0        7.1*      51.9 
050917  155124  47   4.2090 N  60  55.1730 W   2.1        4.5       13.3        0.0        7.1       57.2*
050917  155126  47   4.2100 N  60  55.1730 W   2.3        4.5       13.3        0.0        8.0*      57.2 
050917  155128  47   4.2120 N  60  55.1730 W   2.3        4.5       13.3        0.0        8.0       57.2 
050917  155130  47   4.2130 N  60  55.1740 W   2.3        4.5       13.3        0.0        8.0       55.9*
050917  155132  47   4.2140 N  60  55.1740 W   2.1        4.5       13.3        0.0        5.0*      55.9 
050917  155134  47   4.2150 N  60  55.1740 W   2.5        4.5       13.3        0.0        5.0       55.9 
050917  155136  47   4.2160 N  60  55.1740 W   2.5        4.5       13.3        0.0        5.0       59.4*
050917  155138  47   4.2170 N  60  55.1750 W   2.6        4.5       13.3        0.0        7.7*      59.4 
050917  155140  47   4.2180 N  60  55.1750 W   2.3        4.5       13.3        0.0        7.7       62.0*
050917  155142  47   4.2190 N  60  55.1760 W   1.8        4.5       13.3        0.0        7.1*      62.0 
050917  155144  47   4.2200 N  60  55.1760 W   2.7        4.5       13.3        0.0        7.1       62.0 
050917  155146  47   4.2220 N  60  55.1760 W   2.0        4.5       13.3        0.0        7.1       61.6*
050917  155148  47   4.2230 N  60  55.1760 W   2.1        4.5       13.3        0.0        5.2*      61.6 
050917  155150  47   4.2240 N  60  55.1770 W   2.1        4.5       13.3        0.0        5.2       61.6 
050917  155152  47   4.2250 N  60  55.1770 W   2.2        4.5       13.3        0.0        7.6*      66.4*
050917  155154  47   4.2260 N  60  55.1770 W   2.1        4.5       13.3        0.0        7.6       66.4 
050917  155156  47   4.2270 N  60  55.1770 W   2.1        4.5       13.3        0.0        7.6       68.6*
050917  155158  47   4.2280 N  60  55.1780 W   2.2        4.5       13.3        0.0        7.1*      68.6 
050917  155200  47   4.2290 N  60  55.1780 W   2.0        4.5       13.3        0.0        7.1       68.6 
050917  155202  47   4.2300 N  60  55.1790 W   2.2        4.5       13.3        0.0        7.1       68.2*
050917  155204  47   4.2310 N  60  55.1790 W   2.1        4.5       13.3        0.0        3.9*      68.2 
050917  155206  47   4.2330 N  60  55.1800 W   2.1        4.5       13.3        0.0        3.9       68.2 
050917  155208  47   4.2340 N  60  55.1800 W   2.2        4.5       13.3        0.0       10.1*      70.8*
050917  155210  47   4.2350 N  60  55.1800 W   2.0        4.5       13.3        0.0       10.1       70.8 
050917  155212  47   4.2370 N  60  55.1800 W   2.2        4.5       13.3        0.0       10.1       76.1*
050917  155214  47   4.2380 N  60  55.1810 W   2.4        4.5       13.3        0.0        2.2*      76.1 
050917  155216  47   4.2390 N  60  55.1810 W   2.0        4.5       13.3        0.0        2.2       76.1 
050917  155218  47   4.2400 N  60  55.1810 W   2.3        4.5       13.3        0.0        2.2       75.7*
050917  155220  47   4.2410 N  60  55.1820 W   2.1        4.5       13.3        0.0        2.3*      75.7 
050917  155222  47   4.2420 N  60  55.1820 W   2.3        4.5       13.3        0.0        2.3       75.7 
050917  155224  47   4.2430 N  60  55.1820 W   2.1        4.5       13.3        0.0        7.3*      79.6*
050917  155226  47   4.2440 N  60  55.1820 W   2.4        4.5       13.3        0.0        7.3       79.6 
050917  155228  47   4.2450 N  60  55.1830 W   1.7        4.5       13.3        0.0        7.3       79.6 
050917  155230  47   4.2460 N  60  55.1830 W   2.5        4.5       13.3        0.0        3.8*      82.3*
050917  155232  47   4.2470 N  60  55.1840 W   1.7        4.5       13.3        0.0        3.8       82.3 
050917  155234  47   4.2480 N  60  55.1840 W   2.4        4.5       13.3        0.0        3.8       84.5*
050917  155236  47   4.2490 N  60  55.1840 W   1.7        4.5       13.3        0.0        3.8       84.5 
050917  155238  47   4.2510 N  60  55.1850 W   2.5        4.5       13.3        0.0        3.8       84.5 
050917  155240  47   4.2520 N  60  55.1850 W   2.0        4.5       13.3        0.0        3.8       88.4*
050917  155242  47   4.2530 N  60  55.1860 W   2.3        4.5       13.3        0.0        3.8       88.4 
050917  155244  47   4.2540 N  60  55.1860 W   2.0        4.5       13.3        0.0        3.8       88.4 
050917  155246  47   4.2560 N  60  55.1870 W   2.1        4.5       13.3        0.0       16.2*      89.3*
050917  155248  47   4.2560 N  60  55.1870 W   1.7        4.5       13.3        0.0       16.2       89.3 
050917  155250  47   4.2570 N  60  55.1880 W   2.4        4.5       13.3        0.0       16.2       92.4*
050917  155252  47   4.2580 N  60  55.1880 W   1.9        4.5       13.3        0.0       16.2       92.4 
050917  155254  47   4.2590 N  60  55.1880 W   2.6        4.5       13.3        0.0       16.2       92.4 
050917  155256  47   4.2600 N  60  55.1890 W   1.5        4.5       13.3        0.0        5.7*      95.0*
050917  155258  47   4.2620 N  60  55.1890 W   3.0        4.5       13.3        0.0        5.7       95.0 
050917  155300  47   4.2630 N  60  55.1890 W   1.1        4.5       13.3        0.0        5.7       95.0 
050917  155302  47   4.2640 N  60  55.1900 W   3.1        4.5       13.3        0.0        5.3*      96.8*
050917  155304  47   4.2650 N  60  55.1900 W   0.8        4.5       13.3        0.0        5.3       96.8 
050917  155306  47   4.2660 N  60  55.1900 W   2.7        4.5       13.3        0.0        8.3*      99.0*
050917  155308  47   4.2670 N  60  55.1910 W   1.2        4.5       13.3        0.0        8.3       99.0 
050917  155310  47   4.2680 N  60  55.1910 W   2.4        4.5       13.3        0.0        8.3       99.0 
050917  155312  47   4.2690 N  60  55.1920 W   1.6        4.5       13.3        0.0        8.3      100.3*
050917  155314  47   4.2700 N  60  55.1920 W   2.3        4.5       13.3        0.0        8.3      100.3 
050917  155316  47   4.2710 N  60  55.1930 W   2.2        4.5        3.3*       0.0        8.3      100.3 
050917  155318  47   4.2730 N  60  55.1930 W   1.8        4.5        3.3        0.0        8.3      106.4*
050917  155320  47   4.2740 N  60  55.1940 W   2.4        4.5        3.3        0.0        8.3      106.4 
050917  155322  47   4.2750 N  60  55.1940 W   1.9        4.5        3.3        0.0        3.8*     106.4 
050917  155324  47   4.2760 N  60  55.1950 W   2.3       11.5*       3.3        0.0        3.8      105.6*
050917  155326  47   4.2770 N  60  55.1950 W   2.1       11.5        3.3        0.0        3.8      105.6 
050917  155328  47   4.2780 N  60  55.1950 W   2.3       11.5        3.3        0.0        6.5*     107.3*
050917  155330  47   4.2790 N  60  55.1950 W   2.5       11.5        3.1*       0.0        6.5      107.3 
050917  155332  47   4.2810 N  60  55.1960 W   2.0       11.5        3.1        0.0        6.8*     107.3 
050917  155334  47   4.2820 N  60  55.1970 W   2.6       11.5        3.1        0.0        6.8      109.5*
050917  155336  47   4.2830 N  60  55.1970 W   2.1       11.5        3.1        0.0        6.8      109.5 
050917  155338  47   4.2840 N  60  55.1980 W   2.2        5.7*       3.1        0.0        7.1*     109.5 
050917  155340  47   4.2850 N  60  55.1980 W   2.5        5.7        3.1        0.0        7.1      113.0*
050917  155342  47   4.2870 N  60  55.1980 W   1.9        5.7        3.1        0.0        7.4*     113.0 
050917  155344  47   4.2880 N  60  55.1990 W   2.6        5.7        3.1        0.0        7.4      111.3*
050917  155346  47   4.2890 N  60  55.2000 W   1.7        5.7        3.1        0.0        7.4      111.3 
050917  155348  47   4.2900 N  60  55.2000 W   2.6        5.7        3.1        0.0        8.3*     111.3 
050917  155350  47   4.2910 N  60  55.2010 W   1.8        5.7        3.1        0.0        8.3      109.5*
050917  155352  47   4.2920 N  60  55.2010 W   2.3        5.7        3.1        0.0        8.3      109.5 
050917  155354  47   4.2940 N  60  55.2020 W   2.2        5.7        3.1        0.0        9.2*     109.5 
050917  155356  47   4.2950 N  60  55.2020 W   2.1        5.7        3.1        0.0        9.2      114.4*
050917  155358  47   4.2960 N  60  55.2020 W   2.1        5.7        3.1        0.0        9.4*     114.4 
050917  155400  47   4.2970 N  60  55.2030 W   2.2        5.7        3.1        0.0        9.4      114.4 
050917  155402  47   4.2980 N  60  55.2030 W   1.7        5.7        3.1        0.0        9.4      114.8*
050917  155404  47   4.2990 N  60  55.2030 W   2.7        5.7        3.1        0.0       10.4*     114.8 
050917  155406  47   4.3000 N  60  55.2040 W   1.9        5.7        3.1        0.0       10.4      113.0*
050917  155408  47   4.3010 N  60  55.2050 W   2.6        5.7        3.1        0.0       10.4      113.0 
050917  155410  47   4.3020 N  60  55.2050 W   1.3        5.7        3.1        0.0       10.4*     113.0 
050917  155412  47   4.3030 N  60  55.2060 W   2.8        5.7        3.1        0.0       10.4      113.0*
050917  155414  47   4.3040 N  60  55.2060 W   1.5        5.7        3.1        0.0       10.7*     113.0 
050917  155416  47   4.3050 N  60  55.2060 W   2.2        5.7        3.1        0.0       10.7      113.0 
050917  155418  47   4.3060 N  60  55.2070 W   1.8        5.7        3.1        0.0       10.7      112.6*
050917  155420  47   4.3080 N  60  55.2080 W   2.4        5.7        3.1        0.0       10.1*     112.6 
050917  155422  47   4.3080 N  60  55.2080 W   1.8        5.7        3.1        0.0       10.1      112.6 
050917  155424  47   4.3090 N  60  55.2090 W   2.6        5.7        3.1        0.0       10.1      111.7*
