FileName: C:\2005NE~1\GP072R.TXT
Local Time: Mon Aug 29 15:46:10 2005

Ship: Marco Michel Trip: 08 Tow: gp072r
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050829  184610  47   8.6980 N  63  30.0770 W   3.5        5.4*      13.2*      11.6*       0.0       18.9*
050829  184612  47   8.6980 N  63  30.0800 W   3.6        5.4       13.2        3.2*       0.0       18.9 
050829  184614  47   8.6980 N  63  30.0830 W   3.5        5.4       13.2        3.2        0.0       18.9 
050829  184616  47   8.6980 N  63  30.0860 W   3.4        5.4       13.2        3.2        0.0       18.9 
050829  184618  47   8.6980 N  63  30.0890 W   3.4        5.4       13.2        2.3*       0.0       18.9 
050829  184620  47   8.6980 N  63  30.0910 W   3.2        5.4       13.2        2.3        0.0       18.9 
050829  184622  47   8.6980 N  63  30.0940 W   2.9        5.4       13.2        2.3        0.0       18.9 
050829  184624  47   8.6970 N  63  30.0970 W   2.8        5.4       13.2        2.6*       0.0       18.9 
050829  184626  47   8.6970 N  63  30.0990 W   3.0        5.4       13.2        2.6        0.0        7.0*
050829  184628  47   8.6970 N  63  30.1010 W   2.9        5.4       13.2        2.9*       0.0        7.0 
050829  184630  47   8.6970 N  63  30.1030 W   3.0        5.4       13.2        2.9        0.0        9.2*
050829  184632  47   8.6970 N  63  30.1060 W   3.1        5.4       11.3*       2.9        0.0        9.2 
050829  184634  47   8.6970 N  63  30.1090 W   2.9        5.4       11.3        2.9*       0.0        9.2 
050829  184636  47   8.6960 N  63  30.1120 W   3.6        5.4       11.3        2.9        0.0        6.2*
050829  184638  47   8.6960 N  63  30.1150 W   4.2        5.4       11.3        4.5*       0.0        6.2 
050829  184640  47   8.6960 N  63  30.1190 W   4.6        5.4       11.3        4.5        0.0       42.2*
050829  184642  47   8.6950 N  63  30.1220 W   5.2        5.4       11.3        4.5        0.0       42.2 
050829  184644  47   8.6940 N  63  30.1260 W   5.4        5.4       11.3        4.5        0.0       42.2 
050829  184646  47   8.6930 N  63  30.1310 W   6.0        5.4       11.3        4.5        0.0       42.2 
050829  184648  47   8.6930 N  63  30.1370 W   6.3        5.4       11.3        4.5        0.0       42.2 
050829  184650  47   8.6920 N  63  30.1420 W   6.7        5.4       11.3        4.5        0.0       42.2 
050829  184652  47   8.6910 N  63  30.1470 W   6.8        5.4       11.3        4.5        0.0       42.2 
050829  184654  47   8.6900 N  63  30.1530 W   7.0        5.4       11.3        4.5        0.0       42.2 
050829  184656  47   8.6890 N  63  30.1590 W   7.0        5.4       11.3        4.5        0.0       42.2 
050829  184658  47   8.6880 N  63  30.1640 W   7.2        5.4       11.3        4.5        0.0       42.2 
050829  184700  47   8.6870 N  63  30.1690 W   7.2        5.4       11.3        4.5        0.0       42.2 
050829  184702  47   8.6860 N  63  30.1750 W   7.2        5.4       11.3        4.5        0.0       42.2 
050829  184704  47   8.6850 N  63  30.1810 W   7.1        5.4       11.3        4.5        0.0       42.2 
050829  184706  47   8.6830 N  63  30.1860 W   7.1        5.4       11.3        4.0*       0.0        7.5*
050829  184708  47   8.6820 N  63  30.1920 W   7.1        5.4       11.3        4.0        0.0        7.5 
050829  184710  47   8.6810 N  63  30.1980 W   7.1        5.4       11.3        5.0*       0.0        7.5 
050829  184712  47   8.6800 N  63  30.2030 W   7.2        5.4       11.3        5.0        0.0       15.4*
050829  184714  47   8.6790 N  63  30.2090 W   7.3        5.4       11.3        5.0        0.0       15.4 
050829  184716  47   8.6780 N  63  30.2150 W   7.2        5.4       11.3        5.0        0.0       15.4 
050829  184718  47   8.6770 N  63  30.2210 W   7.2        5.4       11.3        5.0        0.0       15.4 
050829  184720  47   8.6760 N  63  30.2260 W   7.1        5.4       11.3       12.7*       0.0       15.4 
050829  184722  47   8.6760 N  63  30.2310 W   7.2        5.4       11.3       12.7        0.0       15.4 
050829  184724  47   8.6750 N  63  30.2370 W   7.2        5.4       11.3       12.7        0.0       15.4 
050829  184726  47   8.6740 N  63  30.2440 W   7.2        5.4       11.3        6.0*       0.0       15.4 
050829  184728  47   8.6740 N  63  30.2500 W   7.3        5.4       11.3        6.0        0.0       15.4 
050829  184730  47   8.6730 N  63  30.2570 W   7.4        5.4       11.3        6.0        0.0       15.4 
050829  184732  47   8.6720 N  63  30.2630 W   7.3        5.4       11.3        6.8*       0.0       15.4 
050829  184734  47   8.6720 N  63  30.2680 W   7.2        5.4       11.3        6.8        0.0       18.5*
050829  184736  47   8.6710 N  63  30.2740 W   7.2        5.4       11.3        6.8        0.0       18.5 
050829  184738  47   8.6710 N  63  30.2800 W   7.3        5.4       11.3        6.8        0.0       18.5 
050829  184740  47   8.6700 N  63  30.2860 W   7.3        5.4       11.3        6.8        0.0       18.5 
050829  184742  47   8.6690 N  63  30.2920 W   7.4        5.4       11.3        6.8        0.0       18.5 
050829  184744  47   8.6690 N  63  30.2970 W   7.2        5.4       11.3        6.8        0.0       18.5 
050829  184746  47   8.6680 N  63  30.3030 W   7.1        5.4       11.3        6.8        0.0       18.5 
050829  184748  47   8.6680 N  63  30.3090 W   7.3        5.4       11.3        6.8        0.0       17.2*
050829  184750  47   8.6670 N  63  30.3150 W   7.4        5.4       11.3        6.8        0.0       17.2 
050829  184752  47   8.6670 N  63  30.3210 W   7.3        5.4       11.3        6.8        0.0       17.2 
050829  184754  47   8.6660 N  63  30.3270 W   7.3        5.4       11.3        6.8        0.0        6.2*
050829  184756  47   8.6650 N  63  30.3330 W   7.2        5.4       11.3        6.8        0.0        6.2 
050829  184758  47   8.6640 N  63  30.3390 W   7.2        5.4       11.3        6.8        0.0        6.2 
050829  184800  47   8.6640 N  63  30.3450 W   7.3        5.4       11.3        6.8        0.0        6.2 
050829  184802  47   8.6630 N  63  30.3510 W   7.4        5.4       11.3        6.8        0.0        6.2 
050829  184804  47   8.6620 N  63  30.3570 W   7.2        5.4       11.3        6.8        0.0        6.2 
050829  184806  47   8.6620 N  63  30.3620 W   7.3        5.4       11.3        6.8        0.0        6.2 
050829  184808  47   8.6610 N  63  30.3690 W   7.2        5.4       11.3        6.8        0.0        6.2 
050829  184810  47   8.6600 N  63  30.3750 W   7.3        5.4       11.3        6.8        0.0        6.2 
050829  184812  47   8.6590 N  63  30.3810 W   7.4        5.4       11.3        6.8        0.0        6.2 
050829  184814  47   8.6590 N  63  30.3870 W   7.3        5.4       11.3        6.8        0.0        6.2 
050829  184816  47   8.6580 N  63  30.3930 W   7.3        5.4       11.3        6.8        0.0        6.2 
050829  184818  47   8.6580 N  63  30.3990 W   7.2        5.4       11.3        6.8        0.0        6.2 
050829  184820  47   8.6570 N  63  30.4050 W   7.4        5.4       11.3        6.8        0.0        6.2 
050829  184822  47   8.6570 N  63  30.4110 W   7.4        5.4       11.3        6.8        0.0        6.2 
050829  184824  47   8.6560 N  63  30.4170 W   7.4        5.4       11.3        6.8        0.0        6.2 
050829  184826  47   8.6560 N  63  30.4220 W   7.2        5.4       11.3        6.8        0.0        6.2 
050829  184828  47   8.6560 N  63  30.4280 W   6.7        5.4       11.3       37.8*       0.0        6.2 
050829  184830  47   8.6560 N  63  30.4330 W   6.5        5.4       11.3       37.8        0.0        6.2 
050829  184832  47   8.6550 N  63  30.4380 W   6.3        5.4       11.3       37.8        0.0        6.2 
050829  184834  47   8.6550 N  63  30.4430 W   6.2        2.4*      11.3        5.4*       0.0        6.2 
050829  184836  47   8.6550 N  63  30.4490 W   5.4        2.4       11.3        5.4        0.0      208.1*
050829  184838  47   8.6540 N  63  30.4530 W   4.6        2.4       11.3        5.4        0.0      208.1 
050829  184840  47   8.6540 N  63  30.4560 W   4.1        2.4       11.3        8.5*       0.0      208.1 
050829  184842  47   8.6540 N  63  30.4590 W   3.7        2.4       11.3        8.5        0.0       22.9*
