FileName: C:\2005NE~1\GP331.TXT
Local Time: Mon Sep 19 09:31:36 2005

Ship: Marco Michel Trip: 09 Tow: gp331
Comments: zone 18
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050919  123139  46  32.4730 N  61  27.6440 W   4.0        4.6        2.5*       0.0        2.7*      12.8*
050919  123236  46  32.4210 N  61  27.5160 W   8.3        4.6        2.5        0.0        4.1        4.0 
050919  123237  46  32.4200 N  61  27.5140 W   8.2        4.6        2.5        0.0        4.1        4.0 
050919  123239  46  32.4170 N  61  27.5080 W   8.4        4.6        2.5        0.0        4.1        4.0 
050919  123242  46  32.4140 N  61  27.4990 W   8.5        4.6        2.5        0.0        4.1        4.0 
050919  123243  46  32.4130 N  61  27.4960 W   8.2        4.6        2.5        0.0        4.1        4.0 
050919  123245  46  32.4110 N  61  27.4910 W   8.2        4.6        2.5        0.0        4.1        4.0 
050919  123248  46  32.4080 N  61  27.4820 W   8.1        4.6        2.5        0.0        4.1        4.0 
050919  123249  46  32.4060 N  61  27.4790 W   8.4        4.6        2.5        0.0        4.1        4.0 
050919  123251  46  32.4040 N  61  27.4740 W   8.0        4.6        2.5        0.0        4.1        4.0 
050919  123254  46  32.4000 N  61  27.4650 W   8.2        4.6        2.5        0.0        4.1        4.0 
050919  123255  46  32.3990 N  61  27.4630 W   8.1        4.6        2.5        0.0        4.1        4.0 
050919  123257  46  32.3970 N  61  27.4570 W   8.3        4.6        2.5        0.0        4.1        4.0 
050919  123300  46  32.3940 N  61  27.4490 W   8.1        4.6        2.5        0.0        4.1        4.0 
050919  123301  46  32.3920 N  61  27.4460 W   8.0        4.6        2.5        0.0        4.1        4.0 
050919  123303  46  32.3900 N  61  27.4410 W   8.1        4.6        2.5        0.0        4.1        4.0 
050919  123306  46  32.3860 N  61  27.4330 W   7.7        4.6        2.5        0.0        4.1        4.0 
050919  123307  46  32.3850 N  61  27.4300 W   8.0        4.6        2.5        0.0        4.1        4.0 
050919  123309  46  32.3830 N  61  27.4250 W   7.9        4.6        2.5        0.0        4.1        4.0 
050919  123312  46  32.3790 N  61  27.4170 W   8.0        4.6        2.5        0.0        4.1        4.0 
050919  123313  46  32.3780 N  61  27.4140 W   7.5        4.6        2.5        0.0        4.1        4.0 
050919  123315  46  32.3760 N  61  27.4080 W   6.7        4.6        2.5        0.0        4.1        4.0 
050919  123318  46  32.3730 N  61  27.4020 W   5.5        4.6       13.5*       0.0        4.1        4.0 
050919  123319  46  32.3730 N  61  27.4000 W   5.1        4.6       13.5        0.0        2.0*      33.4*
050919  123321  46  32.3710 N  61  27.3970 W   4.7        4.6       13.5        0.0        2.0       33.4 
050919  123324  46  32.3700 N  61  27.3930 W   4.2        4.6       13.5        0.0        2.0       33.4 
050919  123325  46  32.3690 N  61  27.3910 W   4.1        4.6       13.5        0.0        6.2*      30.4*
050919  123327  46  32.3680 N  61  27.3890 W   3.6        4.6       13.5        0.0        6.2       30.4 
050919  123330  46  32.3660 N  61  27.3860 W   3.4        4.6       13.5        0.0        7.1*      30.4 
050919  123331  46  32.3660 N  61  27.3840 W   3.0        4.6       13.5        0.0        7.1       34.8*
050919  123333  46  32.3650 N  61  27.3830 W   3.1        4.6       13.5        0.0        7.1       34.8 
050919  123336  46  32.3640 N  61  27.3800 W   2.7        4.6       13.5        0.0        7.4*      33.4*
050919  123337  46  32.3640 N  61  27.3790 W   3.0        4.6       13.5        0.0        7.4       33.4 
050919  123339  46  32.3630 N  61  27.3770 W   2.4        4.6       13.5        0.0        7.4       33.4 
050919  123342  46  32.3620 N  61  27.3740 W   2.5        4.6       11.0*       0.0        6.1*      35.6*
050919  123343  46  32.3620 N  61  27.3730 W   2.4        4.6       11.0        0.0        6.1       35.6 
050919  123345  46  32.3610 N  61  27.3720 W   2.6        4.6       11.0        0.0        6.7*      35.6 
050919  123348  46  32.3600 N  61  27.3700 W   2.3        4.6       11.0        0.0        6.7       37.4*
050919  123349  46  32.3600 N  61  27.3690 W   2.1        4.6       11.0        0.0        6.7       37.4 
050919  123351  46  32.3590 N  61  27.3680 W   2.4        4.6       11.0        0.0        5.9*      40.0*
050919  123354  46  32.3580 N  61  27.3660 W   2.4        4.6       11.0        0.0        5.9       40.0 
050919  123355  46  32.3580 N  61  27.3650 W   2.5        4.6       11.0        0.0        5.7*      40.0 
050919  123357  46  32.3570 N  61  27.3630 W   2.1        4.6       11.0        0.0        5.7       40.9*
050919  123400  46  32.3560 N  61  27.3610 W   2.3        4.6        2.4*       0.0        5.7       40.9 
050919  123401  46  32.3560 N  61  27.3600 W   2.1        4.6        2.4        0.0        5.4*      40.9 
050919  123403  46  32.3560 N  61  27.3590 W   2.1        4.6        2.4        0.0        5.4       94.6*
050919  123406  46  32.3550 N  61  27.3560 W   2.1        3.5*       2.4        0.0        5.4       94.6 
050919  123407  46  32.3550 N  61  27.3550 W   2.2        3.5        2.4        0.0        5.5*      94.6 
050919  123409  46  32.3540 N  61  27.3540 W   2.0        3.5        2.4        0.0        5.5       94.6 
050919  123412  46  32.3540 N  61  27.3510 W   2.1        3.5        2.4        0.0        5.0*      94.6 
050919  123413  46  32.3530 N  61  27.3510 W   2.0        3.5        2.4        0.0        5.0      114.8*
050919  123415  46  32.3530 N  61  27.3500 W   2.3        3.5        2.4        0.0        5.0      114.8 
050919  123418  46  32.3520 N  61  27.3470 W   1.9        3.5        2.4        0.0        5.3*     114.8 
050919  123419  46  32.3520 N  61  27.3460 W   2.3        3.5        2.4        0.0        5.3      114.8 
050919  123421  46  32.3510 N  61  27.3450 W   2.3        3.5        2.4        0.0        5.3      114.8 
050919  123424  46  32.3500 N  61  27.3430 W   2.0        3.5        2.4        0.0        4.7*      51.9*
050919  123425  46  32.3500 N  61  27.3420 W   2.4        3.5        2.4        0.0        4.7       51.9 
050919  123427  46  32.3490 N  61  27.3400 W   1.9        3.5        2.4        0.0        5.0*      51.9 
050919  123430  46  32.3490 N  61  27.3380 W   2.4        3.5        2.4        0.0        5.0       54.1*
050919  123431  46  32.3480 N  61  27.3370 W   2.0        2.8*       2.4        0.0        5.0       54.1 
050919  123433  46  32.3480 N  61  27.3360 W   2.3        2.8        2.4        0.0        5.1*      54.1 
050919  123436  46  32.3470 N  61  27.3340 W   1.8        2.8        2.4        0.0        5.1       58.1*
050919  123437  46  32.3470 N  61  27.3340 W   2.2        2.8        2.4        0.0        5.3*      58.1 
050919  123439  46  32.3470 N  61  27.3320 W   1.9        2.8        2.4        0.0        5.3       58.1*
050919  123442  46  32.3460 N  61  27.3300 W   2.3        2.8        2.4        0.0        5.3       58.1 
050919  123443  46  32.3460 N  61  27.3290 W   2.2        2.8       11.9*       0.0        5.7*      58.1 
050919  123445  46  32.3450 N  61  27.3280 W   2.2        2.8       11.9        0.0        5.7       62.5*
050919  123448  46  32.3440 N  61  27.3250 W   2.3        2.8       11.9        0.0        5.3*      62.5 
050919  123449  46  32.3440 N  61  27.3240 W   2.4        2.8       11.9        0.0        5.3       63.3*
050919  123451  46  32.3430 N  61  27.3230 W   2.0        2.8       11.9        0.0        5.3       63.3 
050919  123454  46  32.3420 N  61  27.3210 W   2.3        2.8       11.9        0.0        6.1*      63.3 
050919  123455  46  32.3420 N  61  27.3200 W   2.2        2.8       11.9        0.0        6.1       65.5*
050919  123457  46  32.3410 N  61  27.3190 W   2.1        2.8       11.9        0.0        6.1       65.5 
050919  123500  46  32.3410 N  61  27.3170 W   2.1        2.8       11.9        0.0        6.4*      65.5 
050919  123501  46  32.3400 N  61  27.3160 W   2.2        2.8       11.9        0.0        6.4       66.9*
050919  123503  46  32.3400 N  61  27.3150 W   2.0        2.8       11.9        0.0        6.4       66.9 
050919  123506  46  32.3390 N  61  27.3130 W   2.2        2.8       11.9        0.0        7.3*      65.5*
050919  123507  46  32.3390 N  61  27.3120 W   2.1        2.8       11.3*       0.0        7.3       65.5 
050919  123509  46  32.3390 N  61  27.3100 W   1.7        2.8       11.3        0.0        8.6*      65.5 
050919  123512  46  32.3380 N  61  27.3090 W   1.9        2.8       11.3        0.0        8.6       69.1*
050919  123513  46  32.3370 N  61  27.3080 W   2.0        2.8       11.3        0.0        8.6       69.1 
050919  123515  46  32.3370 N  61  27.3060 W   2.1        2.8       11.3        0.0        8.6*      69.1 
050919  123518  46  32.3360 N  61  27.3040 W   2.4        2.8       11.3        0.0        8.6       68.2*
050919  123519  46  32.3360 N  61  27.3030 W   2.3        2.8       11.4*       0.0        9.2*      68.2 
050919  123521  46  32.3360 N  61  27.3020 W   1.9        2.8       11.4        0.0        9.2       69.1*
050919  123524  46  32.3350 N  61  27.3000 W   1.9        2.8       11.4        0.0        9.2       69.1 
050919  123525  46  32.3350 N  61  27.3000 W   2.1        2.8       11.4        0.0        9.8*      69.1 
050919  123527  46  32.3340 N  61  27.2980 W   1.7        2.8       11.4        0.0        9.8       67.3*
050919  123530  46  32.3330 N  61  27.2960 W   2.1        2.8       11.4        0.0        9.8       67.3 
050919  123531  46  32.3330 N  61  27.2950 W   2.1        2.8       11.4        0.0       10.4*      67.3 
050919  123533  46  32.3320 N  61  27.2940 W   2.3        2.8       11.4        0.0       10.4       69.5*
050919  123536  46  32.3310 N  61  27.2910 W   2.0        2.8       11.4        0.0       10.4*      69.5 
050919  123537  46  32.3310 N  61  27.2910 W   2.0        2.8       11.4        0.0       10.4       69.5 
050919  123539  46  32.3310 N  61  27.2890 W   2.4        2.8       11.4        0.0       10.4       66.9*
050919  123542  46  32.3300 N  61  27.2870 W   2.6        2.8       11.4        0.0        9.9*      66.9 
050919  123543  46  32.3300 N  61  27.2860 W   2.5        2.8       11.4        0.0        9.9       69.9*
050919  123545  46  32.3300 N  61  27.2850 W   2.3        2.8       11.4        0.0        9.9       69.9 
050919  123548  46  32.3290 N  61  27.2830 W   2.2        2.8       11.4        0.0       11.0*      69.9 
050919  123550  46  32.3280 N  61  27.2810 W   2.2        2.8       11.4        0.0       11.0       66.9*
050919  123551  46  32.3280 N  61  27.2810 W   2.0        2.8       11.4        0.0       10.6*      66.9 
050919  123554  46  32.3270 N  61  27.2780 W   2.1        2.8       11.4        0.0       10.6       71.3*
050919  123555  46  32.3270 N  61  27.2770 W   1.5        2.8       11.4*       0.0       10.6       71.3 
050919  123557  46  32.3260 N  61  27.2760 W   2.5        2.8       11.4        0.0       10.7*      71.3 
050919  123600  46  32.3250 N  61  27.2740 W   2.2        2.8       11.4        0.0       10.7       67.7*
050919  123601  46  32.3250 N  61  27.2730 W   2.2        2.8       11.4        0.0       10.7       67.7 
050919  123603  46  32.3250 N  61  27.2710 W   2.2        2.8       11.4        0.0       11.1*      67.7 
050919  123606  46  32.3240 N  61  27.2690 W   2.2        2.8       11.4        0.0       11.1       68.6*
050919  123607  46  32.3230 N  61  27.2680 W   2.4        2.8       11.4        0.0       11.2*      68.6 
050919  123610  46  32.3230 N  61  27.2660 W   2.1        2.8       11.4        0.0       11.2       68.6 
050919  123612  46  32.3220 N  61  27.2640 W   2.0        2.8       11.4        0.0       11.2       67.3*
050919  123613  46  32.3220 N  61  27.2640 W   2.0        2.8       11.4        0.0       10.8*      67.3 
050919  123615  46  32.3220 N  61  27.2620 W   2.1        2.8       11.4        0.0       10.8       69.1*
050919  123618  46  32.3210 N  61  27.2610 W   2.0        2.8       11.4        0.0       10.8       69.1 
050919  123620  46  32.3200 N  61  27.2590 W   1.9        2.8       11.4        0.0       11.0*      69.1 
050919  123621  46  32.3200 N  61  27.2590 W   2.0        2.8       11.4        0.0       11.0       68.6*
050919  123624  46  32.3190 N  61  27.2570 W   2.0        2.8       11.4        0.0       12.2*      68.6 
050919  123625  46  32.3190 N  61  27.2560 W   2.2        2.8       11.4        0.0       12.2       68.6 
050919  123627  46  32.3180 N  61  27.2550 W   2.0        2.8       11.4        0.0       12.2       68.2*
050919  123630  46  32.3180 N  61  27.2520 W   2.1        2.8       11.4        0.0       11.6*      68.2 
050919  123631  46  32.3180 N  61  27.2510 W   2.2        2.8       11.4        0.0       11.6       68.2*
050919  123633  46  32.3170 N  61  27.2500 W   2.0        2.8       11.4        0.0       11.6       68.2 
050919  123636  46  32.3170 N  61  27.2470 W   2.3        2.8       11.4        0.0       12.3*      68.2 
050919  123637  46  32.3160 N  61  27.2460 W   2.2        2.8       11.4        0.0       12.3       69.9*
050919  123640  46  32.3150 N  61  27.2440 W   2.4        2.8       11.4        0.0       11.1*      69.9 
050919  123642  46  32.3150 N  61  27.2420 W   2.1        2.8       11.4        0.0       11.1       69.9 
050919  123644  46  32.3140 N  61  27.2410 W   2.2        2.8       11.4        0.0       11.1       68.6*
050919  123646  46  32.3140 N  61  27.2400 W   2.3        2.8       11.4        0.0       11.3*      68.6 
050919  123648  46  32.3130 N  61  27.2380 W   1.8        2.8       11.4        0.0       11.3       77.9*
050919  123650  46  32.3130 N  61  27.2370 W   2.4        2.8       11.4        0.0       11.3       77.9 
050919  123652  46  32.3120 N  61  27.2360 W   2.3        2.8       11.4        0.0       10.8*      77.9 
050919  123654  46  32.3120 N  61  27.2340 W   2.3        2.8       11.4        0.0       10.8       59.4*
050919  123656  46  32.3110 N  61  27.2320 W   2.0        2.8       11.4        0.0       10.9*      59.4 
050919  123658  46  32.3100 N  61  27.2310 W   2.3        2.8       11.4        0.0       10.9       59.4 
050919  123700  46  32.3100 N  61  27.2290 W   1.9        2.8       11.4        0.0       10.9       66.4*
050919  123702  46  32.3100 N  61  27.2270 W   2.1        2.8       11.4        0.0       10.7*      66.4 
050919  123704  46  32.3090 N  61  27.2260 W   2.3        2.8       11.4        0.0       10.7       70.4*
050919  123706  46  32.3080 N  61  27.2250 W   2.0        2.8       11.4        0.0       10.7       70.4 
050919  123708  46  32.3080 N  61  27.2230 W   2.1        2.8       11.1*       0.0       10.3*      70.4 
050919  123710  46  32.3080 N  61  27.2220 W   2.2        2.8       11.1        0.0       10.3       67.3*
050919  123712  46  32.3070 N  61  27.2200 W   1.9        2.8       11.1        0.0       11.3*      67.3 
050919  123714  46  32.3060 N  61  27.2190 W   2.2        2.8       11.1        0.0       11.3       67.3 
050919  123716  46  32.3060 N  61  27.2180 W   2.2        2.8       11.1        0.0       11.3       69.5*
050919  123718  46  32.3050 N  61  27.2170 W   2.0        2.8       11.1        0.0       11.1*      69.5 
050919  123720  46  32.3050 N  61  27.2150 W   2.2        2.8       11.1        0.0       11.1       66.9*
050919  123722  46  32.3040 N  61  27.2130 W   1.7        2.8       11.1        0.0       11.3*      66.9 
050919  123724  46  32.3040 N  61  27.2120 W   2.5        2.8       11.1        0.0       11.3       66.9 
050919  123726  46  32.3030 N  61  27.2100 W   1.8        2.8       11.1        0.0       11.3       70.4*
050919  123728  46  32.3030 N  61  27.2090 W   2.3        2.8       11.1        0.0       11.9*      70.4 
050919  123730  46  32.3020 N  61  27.2080 W   2.1        2.8       11.1        0.0       11.9       70.4 
050919  123732  46  32.3020 N  61  27.2070 W   2.1        2.8       11.1        0.0       11.9       68.2*
050919  123734  46  32.3010 N  61  27.2050 W   2.6        2.8       11.1        0.0       10.8*      68.2 
050919  123736  46  32.3000 N  61  27.2040 W   2.2        2.8       11.1        0.0       10.8       68.6*
050919  123738  46  32.3000 N  61  27.2020 W   2.4        2.8       11.1        0.0       10.4*      68.6 
050919  123740  46  32.3000 N  61  27.2010 W   2.0        2.8       11.1        0.0       10.4       68.6 
050919  123742  46  32.2990 N  61  27.2000 W   2.2        2.8       11.1        0.0       10.4       67.7*
050919  123744  46  32.2980 N  61  27.1980 W   2.2        2.8       11.1        0.0       11.1*      67.7 
050919  123746  46  32.2980 N  61  27.1970 W   2.2        2.8       11.1        0.0       11.1       67.7 
050919  123748  46  32.2970 N  61  27.1960 W   2.0        2.8       11.1        0.0       11.1       69.9*
050919  123750  46  32.2970 N  61  27.1940 W   2.3        2.8       11.1        0.0       10.7*      69.9 
050919  123752  46  32.2970 N  61  27.1920 W   2.2        2.8       11.1        0.0       10.7       66.4*
050919  123754  46  32.2960 N  61  27.1910 W   2.0        2.8       11.1        0.0       12.1*      66.4 
050919  123756  46  32.2950 N  61  27.1900 W   2.1        2.8       11.1        0.0       12.1       66.4 
050919  123758  46  32.2950 N  61  27.1880 W   2.1        2.8       11.1        0.0       12.1       69.5*
050919  123800  46  32.2950 N  61  27.1860 W   2.0        2.8       11.1        0.0       17.3*      69.5 
050919  123802  46  32.2940 N  61  27.1850 W   2.4        2.8       11.1        0.0       17.3       69.5 
050919  123804  46  32.2940 N  61  27.1840 W   2.0        2.8       11.1        0.0       17.3       67.7*
050919  123806  46  32.2930 N  61  27.1820 W   2.2        2.8       11.1        0.0        6.4*      67.7 
050919  123808  46  32.2920 N  61  27.1810 W   2.1        2.8       10.9*       0.0        6.4       66.0*
050919  123810  46  32.2920 N  61  27.1790 W   2.1        2.8       10.9        0.0       11.4*      66.0 
050919  123812  46  32.2910 N  61  27.1770 W   2.1        2.8       10.9        0.0       11.4       66.0 
050919  123814  46  32.2910 N  61  27.1760 W   2.3        2.8       10.9        0.0       11.4       70.4*
050919  123816  46  32.2900 N  61  27.1740 W   2.0        2.8       10.9        0.0       11.0*      70.4 
050919  123818  46  32.2900 N  61  27.1730 W   2.1        2.8       10.9        0.0       11.0       70.4 
050919  123820  46  32.2890 N  61  27.1710 W   2.0        2.8       10.9        0.0       11.0       69.1*
050919  123822  46  32.2890 N  61  27.1700 W   2.4        2.8       10.9        0.0       11.3*      69.1 
050919  123824  46  32.2880 N  61  27.1690 W   1.9        2.8       10.9        0.0       11.3       67.7*
050919  123826  46  32.2880 N  61  27.1670 W   2.4        2.8       10.9        0.0       11.3       67.7 
050919  123828  46  32.2870 N  61  27.1660 W   1.9        2.8       10.9        0.0       11.3       67.7 
050919  123830  46  32.2870 N  61  27.1640 W   2.3        2.8       10.9        0.0       11.3       68.6*
050919  123832  46  32.2860 N  61  27.1630 W   2.1        2.8       11.1*       0.0       11.5*      68.6 
050919  123834  46  32.2860 N  61  27.1610 W   2.2        2.8       11.1        0.0       11.5       68.6 
050919  123836  46  32.2850 N  61  27.1590 W   2.2        2.8       11.1        0.0       11.5       68.2*
050919  123838  46  32.2850 N  61  27.1580 W   2.2        2.8       11.1        0.0       11.6*      68.2 
050919  123840  46  32.2840 N  61  27.1570 W   2.2        2.8       11.1        0.0       11.6       67.7*
050919  123842  46  32.2840 N  61  27.1550 W   2.3        2.8       11.1        0.0       11.6       67.7 
050919  123844  46  32.2830 N  61  27.1540 W   2.0        2.8       11.1        0.0       11.6       67.7 
050919  123846  46  32.2820 N  61  27.1520 W   2.3        2.8       11.1        0.0       11.6       66.9*
050919  123848  46  32.2820 N  61  27.1510 W   2.2        2.8       11.1        0.0       10.7*      66.9 
050919  123850  46  32.2820 N  61  27.1490 W   2.2        2.8       11.1        0.0       10.7       66.9 
050919  123852  46  32.2810 N  61  27.1480 W   2.5        2.8       11.1        0.0       11.3*      68.6*
050919  123854  46  32.2800 N  61  27.1460 W   1.8        2.8       11.1        0.0       11.3       68.6 
050919  123856  46  32.2800 N  61  27.1450 W   2.5        2.8       11.1        0.0       11.3       68.2*
050919  123858  46  32.2790 N  61  27.1430 W   1.5        2.8       11.1        0.0       12.0*      68.2 
050919  123900  46  32.2780 N  61  27.1420 W   2.7        2.8       11.1        0.0       12.0       68.2 
050919  123902  46  32.2780 N  61  27.1400 W   1.8        2.8       11.1        0.0       12.0       66.9*
050919  123904  46  32.2780 N  61  27.1380 W   2.7        2.8       11.1        0.0       12.7*      66.9 
050919  123906  46  32.2770 N  61  27.1370 W   1.8        2.8       11.0*       0.0       12.7       66.9 
050919  123908  46  32.2770 N  61  27.1360 W   2.4        2.8       11.0        0.0       11.0*      68.6*
050919  123910  46  32.2770 N  61  27.1350 W   1.9        2.8       11.0        0.0       11.0       68.6 
050919  123912  46  32.2760 N  61  27.1340 W   2.2        2.8       11.0        0.0       11.0       68.6 
050919  123914  46  32.2760 N  61  27.1320 W   2.3        2.8       11.0        0.0       11.0*      68.6 
050919  123916  46  32.2750 N  61  27.1300 W   2.0        2.8       11.0        0.0       11.0       68.6 
050919  123918  46  32.2750 N  61  27.1290 W   2.0        2.8       11.4*       0.0       11.0       68.6 
050919  123920  46  32.2740 N  61  27.1280 W   2.2        2.8       11.4        0.0       10.8*      68.6 
050919  123922  46  32.2740 N  61  27.1260 W   1.8        2.8       11.4        0.0       10.8       68.6 
050919  123924  46  32.2730 N  61  27.1250 W   2.4        2.8       11.4        0.0       11.7*      69.5*
050919  123926  46  32.2720 N  61  27.1240 W   2.1        2.8       11.4        0.0       11.7       69.5 
050919  123928  46  32.2720 N  61  27.1220 W   2.0        2.8       11.4        0.0       11.7       66.9*
050919  123930  46  32.2720 N  61  27.1210 W   2.2        2.8       11.5*       0.0       11.3*      66.9 
050919  123932  46  32.2710 N  61  27.1200 W   2.1        2.8       11.5        0.0       11.3       66.9 
050919  123934  46  32.2700 N  61  27.1180 W   2.3        2.8       11.5        0.0       11.3       66.0*
050919  123936  46  32.2700 N  61  27.1160 W   1.9        2.8       11.5        0.0       11.6*      66.0 
050919  123938  46  32.2690 N  61  27.1150 W   2.4        2.8       11.5        0.0       11.6       66.0 
050919  123940  46  32.2680 N  61  27.1140 W   1.9        2.8       11.5        0.0       10.7*      69.5*
050919  123942  46  32.2680 N  61  27.1120 W   2.5        2.8       11.5        0.0       10.7       69.5 
050919  123944  46  32.2670 N  61  27.1100 W   1.6        2.8       11.5        0.0       10.7       67.3*
050919  123946  46  32.2670 N  61  27.1090 W   2.7        2.8       11.5        0.0       10.7*      67.3 
050919  123948  46  32.2660 N  61  27.1070 W   1.6        2.8       11.5        0.0       10.7       67.3 
050919  123950  46  32.2660 N  61  27.1070 W   2.3        2.8       11.5        0.0       10.7       66.0*
050919  123952  46  32.2650 N  61  27.1050 W   1.8        2.8       11.5        0.0       10.8*      66.0 
050919  123954  46  32.2650 N  61  27.1040 W   2.4        2.8       11.5        0.0       10.8       66.0 
050919  123956  46  32.2650 N  61  27.1020 W   1.8        2.8       11.5        0.0       11.2*      69.1*
050919  123958  46  32.2640 N  61  27.1010 W   2.4        2.8       11.5        0.0       11.2       69.1 
050919  124000  46  32.2630 N  61  27.0990 W   1.6        2.8       11.5        0.0       11.2       66.4*
050919  124002  46  32.2630 N  61  27.0980 W   1.8        2.8       11.5        0.0       22.7*      66.4 
050919  124004  46  32.2630 N  61  27.0980 W   0.7        2.8       11.5        0.0       22.7       66.4 
050919  124006  46  32.2630 N  61  27.0980 W   0.9        2.8       11.5        0.0       22.7       87.5*
050919  124008  46  32.2620 N  61  27.0970 W   1.0        2.8       11.5        0.0       22.7       87.5 
050919  124010  46  32.2620 N  61  27.0970 W   1.1        2.8       11.5        0.0       22.7       87.5 
050919  124012  46  32.2620 N  61  27.0960 W   0.7        2.8       11.5        0.0       10.1*      83.1*
050919  124014  46  32.2620 N  61  27.0960 W   1.1        2.8       11.5        0.0       10.1       83.1 
050919  124016  46  32.2610 N  61  27.0950 W   0.6        2.8       11.5        0.0       10.1       83.1 
050919  124018  46  32.2610 N  61  27.0950 W   1.2        2.8       11.5        0.0        4.9*      83.1 
050919  124020  46  32.2610 N  61  27.0940 W   0.6        2.8       11.5        0.0        4.9       83.1 
050919  124022  46  32.2610 N  61  27.0940 W   1.4        2.8       11.5        0.0        7.6*      83.1 
050919  124024  46  32.2600 N  61  27.0930 W   0.7        2.8       11.5        0.0        7.6       83.1 
050919  124026  46  32.2600 N  61  27.0920 W   1.3        2.8       11.5        0.0        7.6       83.1 
050919  124028  46  32.2590 N  61  27.0920 W   0.8        2.8       11.5        0.0        6.1*      29.0*
050919  124030  46  32.2590 N  61  27.0910 W   1.0        2.8       11.5        0.0        6.1       29.0 
050919  124032  46  32.2590 N  61  27.0910 W   0.8        2.8       11.5        0.0        6.1       29.0 
050919  124034  46  32.2590 N  61  27.0900 W   1.2        2.8       11.5        0.0        7.8*      29.0 
050919  124036  46  32.2590 N  61  27.0890 W   0.8        2.8       11.5        0.0        7.8       29.0 
050919  124038  46  32.2580 N  61  27.0890 W   1.0        2.8       11.5        0.0        5.9*      29.0 
050919  124040  46  32.2580 N  61  27.0890 W   1.1        2.8       11.5        0.0        5.9       29.0 
050919  124042  46  32.2580 N  61  27.0880 W   0.9        2.8       11.5        0.0        5.9       29.0 
050919  124044  46  32.2570 N  61  27.0880 W   1.4        2.8       11.5        0.0        7.8*      29.0 
050919  124046  46  32.2570 N  61  27.0870 W   0.8        2.8       11.5        0.0        7.8       29.0 
050919  124048  46  32.2570 N  61  27.0860 W   1.2        2.8       11.5        0.0        7.8       29.0 
050919  124050  46  32.2570 N  61  27.0860 W   0.8        2.8       11.5        0.0        4.2*      29.0 
050919  124052  46  32.2560 N  61  27.0850 W   1.0        2.8       11.5        0.0        4.2       29.0 
