FileName: C:\2005NE~1\GP255.TXT
Local Time: Sat Sep 17 11:56:22 2005

Ship: Marco Michel Trip: 09 Tow: gp255
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050917  145624  47   3.8860 N  61   1.8380 W   3.2        3.0*       9.3*       0.0        3.1*     185.2*
050917  145625  47   3.8860 N  61   1.8360 W   4.1        3.0        9.3        0.0        3.1      185.2 
050917  145627  47   3.8850 N  61   1.8330 W   4.3        3.0        9.3        0.0        3.1      185.2 
050917  145630  47   3.8830 N  61   1.8270 W   5.4        3.0        9.3        0.0        3.1      185.2 
050917  145631  47   3.8830 N  61   1.8250 W   5.7        3.0        9.3        0.0        3.1      185.2 
050917  145633  47   3.8820 N  61   1.8200 W   6.1        3.0        9.3        0.0        3.1      185.2 
050917  145636  47   3.8800 N  61   1.8130 W   6.5        3.0        9.3        0.0        3.1      185.2 
050917  145637  47   3.8800 N  61   1.8100 W   6.3        3.0        9.3        0.0        3.1      185.2 
050917  145639  47   3.8780 N  61   1.8050 W   7.0        3.0        9.3        0.0        3.1      185.2 
050917  145642  47   3.8760 N  61   1.7970 W   7.3        3.0        9.3        0.0        3.1      185.2 
050917  145643  47   3.8750 N  61   1.7940 W   7.5        3.0        9.3        0.0        3.1      185.2 
050917  145645  47   3.8740 N  61   1.7890 W   7.0        3.0        9.3        0.0        3.1      185.2 
050917  145648  47   3.8710 N  61   1.7810 W   7.2        3.0        9.3        0.0        3.1      185.2 
050917  145650  47   3.8700 N  61   1.7750 W   7.2        3.0        9.3        0.0        3.1      185.2 
050917  145651  47   3.8700 N  61   1.7730 W   7.5        3.0        9.3        0.0        3.1      185.2 
050917  145654  47   3.8670 N  61   1.7650 W   7.9        3.0        9.3        0.0        3.1      185.2 
050917  145655  47   3.8660 N  61   1.7610 W   7.8        3.0        9.3        0.0        3.1      185.2 
050917  145657  47   3.8650 N  61   1.7560 W   7.6        3.0        9.3        0.0        3.1      185.2 
050917  145700  47   3.8620 N  61   1.7470 W   7.5        3.0        9.3        0.0        3.1      185.2 
050917  145701  47   3.8610 N  61   1.7450 W   7.6        3.0        9.3        0.0        3.1      185.2 
050917  145703  47   3.8590 N  61   1.7390 W   7.8        3.0        9.3        0.0        3.1      185.2 
050917  145706  47   3.8570 N  61   1.7300 W   7.8        3.0        9.3        0.0        3.1      185.2 
050917  145707  47   3.8560 N  61   1.7280 W   7.9        3.0        9.3        0.0        3.1      185.2 
050917  145709  47   3.8540 N  61   1.7220 W   7.4        3.0        9.3        0.0        3.1      185.2 
050917  145712  47   3.8510 N  61   1.7140 W   7.8        3.0        9.3        0.0        3.1      185.2 
050917  145713  47   3.8500 N  61   1.7110 W   7.6        3.0        9.3        0.0        3.1      185.2 
050917  145715  47   3.8490 N  61   1.7050 W   8.2        3.0        9.3        0.0        3.1      185.2 
050917  145718  47   3.8460 N  61   1.6970 W   8.0        3.0        9.3        0.0        3.1      185.2 
050917  145720  47   3.8440 N  61   1.6910 W   7.7        3.0        9.3        0.0        3.1      185.2 
050917  145721  47   3.8430 N  61   1.6890 W   7.6        3.0        9.3        0.0        3.1      185.2 
050917  145724  47   3.8410 N  61   1.6800 W   7.8        3.0        9.3        0.0        3.1      185.2 
050917  145725  47   3.8400 N  61   1.6770 W   7.9        3.0        9.3        0.0        3.1      185.2 
050917  145727  47   3.8370 N  61   1.6720 W   7.8        3.0        9.3        0.0        3.1      185.2 
050917  145730  47   3.8350 N  61   1.6630 W   7.6        3.0        9.3        0.0        3.1      185.2 
