FileName: C:\2005NE~1\GP235.TXT
Local Time: Sun Sep 18 16:45:17 2005

Ship: Marco Michel Trip: 09 Tow: gp235
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050918  194520  46  48.6630 N  61   6.9090 W   3.0        8.9*       4.6*       0.0        3.2*     176.4*
050918  194522  46  48.6630 N  61   6.9110 W   2.4        8.9        4.6        0.0        3.3*     176.4 
050918  194524  46  48.6620 N  61   6.9130 W   2.1        8.9        4.6        0.0        3.3      176.4 
050918  194526  46  48.6620 N  61   6.9150 W   2.0        8.9        4.6        0.0        3.3      176.4 
050918  194528  46  48.6620 N  61   6.9170 W   2.0        8.9       12.9*       0.0        3.3      176.4 
050918  194530  46  48.6620 N  61   6.9180 W   2.3        8.9       12.9        0.0        3.3      176.4 
050918  194532  46  48.6610 N  61   6.9200 W   2.1        8.9       12.9        0.0        3.3       23.3*
050918  194534  46  48.6610 N  61   6.9220 W   2.3        8.9       12.9        0.0        3.3       23.3 
050918  194536  46  48.6610 N  61   6.9240 W   2.9        8.9       12.9        0.0        3.3       23.3 
050918  194538  46  48.6600 N  61   6.9260 W   4.0        8.9       12.9        0.0        3.3       23.3 
050918  194540  46  48.6590 N  61   6.9290 W   4.5        8.9       12.9        0.0        3.3       23.3 
050918  194542  46  48.6580 N  61   6.9330 W   4.9        8.9       12.9        0.0        3.3       23.3 
050918  194544  46  48.6570 N  61   6.9370 W   5.2        8.9       12.9        0.0        3.3       23.3 
050918  194546  46  48.6560 N  61   6.9400 W   6.0        8.9       12.9        0.0        3.3       23.3 
050918  194548  46  48.6540 N  61   6.9440 W   6.0        8.9       12.9        0.0        3.3       23.3 
050918  194550  46  48.6530 N  61   6.9490 W   6.4        8.9       12.9        0.0        3.3       23.3 
050918  194552  46  48.6510 N  61   6.9540 W   6.3        8.9       12.9        0.0        3.3       23.3 
050918  194554  46  48.6490 N  61   6.9580 W   6.3        8.9       12.9        0.0        3.3       23.3 
050918  194556  46  48.6470 N  61   6.9620 W   6.5        8.9       12.9        0.0        3.3       23.3 
050918  194558  46  48.6440 N  61   6.9670 W   6.8        8.9       12.9        0.0        3.3       23.3 
050918  194600  46  48.6420 N  61   6.9710 W   7.2        8.9       12.9        0.0        3.3       23.3 
050918  194602  46  48.6390 N  61   6.9750 W   6.4        8.9       12.9        0.0        3.3       23.3 
050918  194604  46  48.6360 N  61   6.9780 W   6.1        8.9       12.9        0.0        3.3       23.3 
050918  194606  46  48.6340 N  61   6.9820 W   6.5        8.9       12.9        0.0        3.3       23.3 
050918  194608  46  48.6310 N  61   6.9850 W   7.1        8.9       12.9        0.0        3.3       23.3 
050918  194610  46  48.6270 N  61   6.9880 W   6.9        8.9       12.9        0.0        3.3       23.3 
050918  194612  46  48.6240 N  61   6.9910 W   6.6        8.9       12.9        0.0        3.3       23.3 
050918  194614  46  48.6210 N  61   6.9940 W   6.2        8.9       12.9        0.0        3.3       23.3 
050918  194616  46  48.6180 N  61   6.9960 W   6.2        8.9       12.9        0.0        3.3       23.3 
050918  194618  46  48.6150 N  61   6.9980 W   6.6        8.9       12.9        0.0        3.3       23.3 
050918  194620  46  48.6120 N  61   7.0010 W   7.4        8.9       12.9        0.0        3.3       23.3 
050918  194622  46  48.6090 N  61   7.0040 W   7.1        8.9       12.9        0.0        3.3       23.3 
050918  194624  46  48.6050 N  61   7.0070 W   6.7        8.9       12.9        0.0        3.3       14.5*
050918  194626  46  48.6020 N  61   7.0100 W   6.0        8.9       12.9        0.0        3.3       14.5 
050918  194628  46  48.6000 N  61   7.0130 W   6.7        8.9       12.9        0.0        3.3       14.5 
050918  194630  46  48.5970 N  61   7.0160 W   7.3        8.9       12.9        0.0        3.3       14.5 
050918  194632  46  48.5930 N  61   7.0190 W   7.9        8.9       12.9        0.0        3.3       14.5 
050918  194634  46  48.5890 N  61   7.0220 W   7.2        8.9       12.9        0.0        3.3       14.5 
050918  194636  46  48.5860 N  61   7.0240 W   6.2        8.9       12.9        0.0        3.3       14.5 
050918  194638  46  48.5840 N  61   7.0280 W   6.3        8.9       12.9        0.0        3.3       14.5 
050918  194640  46  48.5800 N  61   7.0310 W   7.5        8.9       12.9        0.0        3.3       14.5 
050918  194642  46  48.5760 N  61   7.0330 W   7.8        8.9       12.9        0.0        3.3       14.5 
050918  194644  46  48.5720 N  61   7.0340 W   6.8        8.9       12.9        0.0        3.3       14.5 
050918  194646  46  48.5690 N  61   7.0370 W   6.0        8.9       12.9        0.0        3.3       14.5 
050918  194648  46  48.5670 N  61   7.0400 W   5.9        8.9       12.9        0.0        3.3       14.5 
050918  194650  46  48.5640 N  61   7.0420 W   6.9        8.9       12.9        0.0        3.3       14.5 
050918  194652  46  48.5600 N  61   7.0440 W   7.4        8.9       12.9        0.0        3.3       14.5 
050918  194654  46  48.5560 N  61   7.0460 W   6.9        8.9       12.9        0.0        3.3       14.5 
050918  194656  46  48.5530 N  61   7.0480 W   5.9        8.9       12.9        0.0        3.3       14.5 
050918  194658  46  48.5510 N  61   7.0510 W   6.1        8.9       12.9        0.0        3.3       14.5 
050918  194700  46  48.5490 N  61   7.0540 W   7.1        8.9       12.9        0.0        3.3       14.5 
050918  194702  46  48.5450 N  61   7.0570 W   7.7        8.9       12.9        0.0        3.3       14.5 
050918  194704  46  48.5410 N  61   7.0600 W   7.1        8.9       12.9        0.0        3.3      110.8*
050918  194706  46  48.5380 N  61   7.0630 W   6.2        8.9       12.9        0.0        3.3      110.8 
050918  194708  46  48.5360 N  61   7.0670 W   5.9        8.9       12.9        0.0        3.3      110.8 
050918  194710  46  48.5330 N  61   7.0700 W   6.7        8.9       12.9        0.0        3.3      110.8 
050918  194712  46  48.5300 N  61   7.0740 W   7.7        8.9       12.9        0.0        3.3      110.8 
050918  194714  46  48.5270 N  61   7.0780 W   7.1        8.9       12.9        0.0        3.3      110.8 
050918  194716  46  48.5250 N  61   7.0820 W   6.4        8.9       12.9        0.0        3.3      110.8 
050918  194718  46  48.5230 N  61   7.0860 W   6.0        8.9       12.9        0.0        3.3      110.8 
050918  194720  46  48.5210 N  61   7.0900 W   7.0        8.9       12.9        0.0        3.3      110.8 
050918  194722  46  48.5180 N  61   7.0940 W   7.3        8.9       12.9        0.0        3.3       53.7*
050918  194724  46  48.5160 N  61   7.0990 W   7.2        8.9       12.9        0.0        3.3       53.7 
050918  194726  46  48.5140 N  61   7.1050 W   6.6        8.9       12.9        0.0        3.3       53.7 
