FileName: C:\2005NE~1\GP037.TXT
Local Time: Thu Aug 11 06:00:36 2005

Ship: Marco Michel Trip: 07 Tow: gp037
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050811  090037  48  47.5520 N  64   2.8620 W   2.6        0.0        9.2*       1.4*       0.0        9.2*
050811  090039  48  47.5510 N  64   2.8620 W   2.9        0.0        9.2        1.4        0.0        9.2 
050811  090042  48  47.5490 N  64   2.8590 W   3.1        0.0        9.2        1.4        0.0       11.4*
050811  090043  48  47.5490 N  64   2.8570 W   3.0        0.0        9.2        2.2*       0.0       11.4 
050811  090045  48  47.5470 N  64   2.8580 W   3.3        0.0        9.2        2.2        0.0       11.4 
050811  090048  48  47.5480 N  64   2.8500 W   2.1        0.0        9.2        2.6*       0.0       12.8*
050811  090050  48  47.5460 N  64   2.8500 W   2.3        0.0        9.2        2.6        0.0       12.8 
050811  090051  48  47.5460 N  64   2.8490 W   2.2        0.0        9.2        2.6        0.0       12.8 
050811  090054  48  47.5450 N  64   2.8440 W   2.5        0.0        9.2        2.6*       0.0       11.9*
050811  090055  48  47.5450 N  64   2.8440 W   2.4        0.0        9.2        2.6        0.0       11.9 
050811  090057  48  47.5430 N  64   2.8440 W   2.1        0.0        9.2        2.6        0.0       17.6*
050811  090100  48  47.5420 N  64   2.8440 W   1.8        0.0        9.2        2.8*       0.0       17.6 
050811  090101  48  47.5410 N  64   2.8440 W   1.7        0.0       11.0*       2.8        0.0       17.6 
050811  090103  48  47.5400 N  64   2.8430 W   1.6        0.0       11.0        2.6*       0.0       14.5*
050811  090106  48  47.5410 N  64   2.8360 W   1.3        0.0       11.0        2.6        0.0       14.5 
050811  090107  48  47.5430 N  64   2.8260 W   4.1        0.0       11.0        2.6        0.0       17.6*
050811  090110  48  47.5400 N  64   2.8200 W   4.8        0.0       11.0        2.6        0.0       17.6 
050811  090112  48  47.5370 N  64   2.8180 W   4.4        0.0       11.0        2.6        0.0       17.6 
050811  090113  48  47.5370 N  64   2.8130 W   4.1        0.0       11.0       35.4*       0.0       15.0*
050811  090115  48  47.5360 N  64   2.8050 W   6.2        0.0       11.0       35.4        0.0       15.0 
050811  090118  48  47.5330 N  64   2.7940 W   6.6        0.0       11.0       35.4        0.0       15.0 
050811  090119  48  47.5320 N  64   2.7910 W   5.8        0.0       11.0       35.4        0.0       39.1*
050811  090121  48  47.5300 N  64   2.7860 W   6.5        0.0       11.0       35.4        0.0       39.1 
050811  090124  48  47.5260 N  64   2.7770 W   7.1        0.0       11.0       35.4        0.0       39.1 
050811  090125  48  47.5250 N  64   2.7740 W   6.6        0.0       11.0       35.4        0.0       39.1 
050811  090127  48  47.5230 N  64   2.7690 W   6.9        0.0       11.0       35.4        0.0       39.1 
050811  090130  48  47.5190 N  64   2.7610 W   6.9        0.0       11.0       35.4        0.0       39.1 
050811  090131  48  47.5180 N  64   2.7580 W   7.2        0.0       11.0       35.4        0.0       39.1 
050811  090133  48  47.5150 N  64   2.7530 W   6.9        0.0       11.0       35.4        0.0       39.1 
050811  090136  48  47.5110 N  64   2.7450 W   6.7        0.0       11.0       35.4        0.0      305.3*
050811  090137  48  47.5090 N  64   2.7430 W   7.8        0.0       11.0       35.4        0.0      305.3 
050811  090139  48  47.5060 N  64   2.7370 W   6.7        0.0       11.0       35.4        0.0      305.3 
050811  090142  48  47.5020 N  64   2.7300 W   6.8        0.0       11.0       35.4        0.0      305.3 
050811  090143  48  47.5010 N  64   2.7270 W   7.2        0.0       11.0       35.4        0.0      305.3 
050811  090145  48  47.4980 N  64   2.7220 W   7.2        0.0       11.0       35.4        0.0      305.3 
050811  090148  48  47.4940 N  64   2.7140 W   7.2        0.0       11.0       35.4        0.0      305.3 
050811  090149  48  47.4930 N  64   2.7120 W   7.2        0.0       11.0       35.4        0.0      305.3 
050811  090151  48  47.4900 N  64   2.7070 W   7.2        0.0       11.0        5.2*       0.0      305.3 
050811  090154  48  47.4860 N  64   2.6990 W   7.5        0.0       11.0        5.2        0.0      305.3 
050811  090155  48  47.4840 N  64   2.6960 W   7.2        0.0       11.0        6.0*       0.0      305.3 
050811  090157  48  47.4820 N  64   2.6910 W   7.6        0.0       11.0        6.0        0.0      305.3 
050811  090200  48  47.4770 N  64   2.6840 W   6.8        0.0       11.0        6.0        0.0      305.3 
