FileName: C:\2005NE~1\GP244.TXT
Local Time: Thu Sep 15 12:57:09 2005

Ship: Marco Michel Trip: 09 Tow: gp244
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050915  155712  47   2.2520 N  60  48.9000 W   3.4        2.5       10.6*       3.8*       0.0        7.5*
050915  155714  47   2.2540 N  60  48.9000 W   4.0        2.5       10.6        3.8        0.0        7.5 
050915  155716  47   2.2560 N  60  48.9000 W   4.3        2.5       10.6        3.8        0.0        7.5 
050915  155718  47   2.2590 N  60  48.9000 W   5.2        2.5       10.6        3.8        0.0        7.5 
050915  155720  47   2.2620 N  60  48.9020 W   5.6        2.5       10.6        3.8        0.0        7.5 
050915  155722  47   2.2650 N  60  48.9030 W   6.3        2.5       10.6        3.8        0.0        7.5 
050915  155724  47   2.2690 N  60  48.9040 W   6.8        2.5       10.6        3.8        0.0        7.5 
050915  155726  47   2.2730 N  60  48.9050 W   6.9        2.5       10.6        3.8        0.0        7.5 
050915  155728  47   2.2770 N  60  48.9070 W   7.5        2.5       10.6        3.8        0.0        7.5 
050915  155730  47   2.2810 N  60  48.9070 W   7.6        2.5       10.6        3.8        0.0        7.5 
050915  155732  47   2.2840 N  60  48.9080 W   7.7        2.5       10.6        3.8        0.0        7.5 
050915  155734  47   2.2890 N  60  48.9090 W   7.6        2.5       10.6        3.8        0.0        7.5 
050915  155736  47   2.2930 N  60  48.9110 W   7.9        2.5       10.6        3.8        0.0        7.5 
050915  155738  47   2.2980 N  60  48.9110 W   8.3        2.5       10.6        3.8        0.0        7.5 
050915  155740  47   2.3020 N  60  48.9120 W   8.0        2.5       10.6        3.8        0.0        7.5 
050915  155742  47   2.3070 N  60  48.9140 W   7.9        2.5       10.6        3.8        0.0        7.5 
050915  155744  47   2.3110 N  60  48.9140 W   8.5        2.5       10.6        3.8        0.0        7.5 
050915  155746  47   2.3160 N  60  48.9150 W   8.9        2.5       10.6        3.8        0.0        7.5 
050915  155749  47   2.3230 N  60  48.9160 W   7.8        2.5       10.6        3.8        0.0        7.5 
050915  155750  47   2.3250 N  60  48.9170 W   7.9        2.5       10.6        3.8        0.0        7.5 
050915  155752  47   2.3290 N  60  48.9170 W   8.5        2.5       10.6        3.8        0.0        7.5 
050915  155754  47   2.3340 N  60  48.9170 W   8.5        2.5       10.6        3.8        0.0        7.5 
050915  155757  47   2.3400 N  60  48.9170 W   8.1        2.5       10.6        3.8        0.0        7.5 
050915  155758  47   2.3420 N  60  48.9170 W   8.1        2.5       10.6        3.8        0.0        7.5 
050915  155800  47   2.3470 N  60  48.9170 W   8.1        2.5       10.6        3.8        0.0        7.5 
050915  155802  47   2.3520 N  60  48.9160 W   8.6        2.5       10.6        3.8        0.0        7.5 
050915  155804  47   2.3570 N  60  48.9150 W   8.1        2.5       10.6        3.8        0.0        7.5 
050915  155806  47   2.3610 N  60  48.9150 W   7.8        2.5       10.6        3.8        0.0        7.5 
050915  155808  47   2.3660 N  60  48.9160 W   8.2        2.5       10.6        3.8        0.0        7.5 
050915  155810  47   2.3700 N  60  48.9140 W   8.3        2.5       10.6        3.8        0.0        7.5 
050915  155812  47   2.3740 N  60  48.9140 W   8.3        2.5       10.6        3.8        0.0        7.5 
050915  155814  47   2.3790 N  60  48.9140 W   8.1        2.5       10.6        3.8        0.0        7.5 
050915  155816  47   2.3840 N  60  48.9130 W   8.2        2.5       10.6        3.8        0.0        7.5 
050915  155819  47   2.3900 N  60  48.9110 W   8.5        2.5       10.6        3.8        0.0        7.5 
050915  155820  47   2.3930 N  60  48.9110 W   8.8        2.5       10.6        3.8        0.0        7.5 
050915  155822  47   2.3980 N  60  48.9090 W   8.4        2.5       10.6        3.8        0.0        7.5 
050915  155824  47   2.4020 N  60  48.9090 W   8.2        2.5       10.6        3.8        0.0        7.5 
050915  155826  47   2.4070 N  60  48.9080 W   8.2        2.5       10.6        3.8        0.0        7.5 
050915  155828  47   2.4110 N  60  48.9060 W   8.7        2.5       10.6        3.8        0.0        7.5 
050915  155830  47   2.4160 N  60  48.9040 W   9.0        2.5       10.6        3.8        0.0        7.5 
050915  155832  47   2.4210 N  60  48.9030 W   8.6        2.5       10.6        3.8        0.0        7.5 
050915  155834  47   2.4250 N  60  48.9020 W   8.3        2.5       10.6        3.8        0.0        7.5 
050915  155836  47   2.4300 N  60  48.9010 W   8.5        2.5       10.6        3.8        0.0        7.5 
050915  155838  47   2.4340 N  60  48.8990 W   8.8        2.5       10.6        3.8        0.0        7.5 
050915  155840  47   2.4390 N  60  48.8970 W   8.8        2.5       10.6        3.8        0.0        7.5 
050915  155842  47   2.4440 N  60  48.8970 W   8.4        2.5       10.6        3.8        0.0        7.5 
050915  155844  47   2.4490 N  60  48.8960 W   8.3        2.5       10.6        3.8        0.0        7.5 
050915  155846  47   2.4530 N  60  48.8950 W   8.0        2.5       10.6        3.8        0.0        7.5 
050915  155849  47   2.4600 N  60  48.8940 W   8.2        2.5       10.6        3.8        0.0        7.5 
050915  155851  47   2.4640 N  60  48.8930 W   8.4        2.5       10.6        3.8        0.0        7.5 
050915  155852  47   2.4670 N  60  48.8930 W   8.4        2.5       10.6        3.8        0.0        7.5 
050915  155854  47   2.4710 N  60  48.8920 W   7.8        2.5       10.6        3.8        0.0       34.8*
050915  155856  47   2.4750 N  60  48.8920 W   7.9        2.5       10.6        3.8        0.0       34.8 
050915  155858  47   2.4800 N  60  48.8900 W   8.2        2.5       10.6        3.8        0.0       34.8 
050915  155901  47   2.4870 N  60  48.8880 W   8.1        2.5       10.6        3.8        0.0       34.8 
050915  155902  47   2.4890 N  60  48.8880 W   7.8        2.5       10.6        3.8        0.0       34.8 
050915  155904  47   2.4930 N  60  48.8880 W   7.9        2.5       10.6        3.8        0.0       34.8 
050915  155906  47   2.4970 N  60  48.8870 W   8.1        2.5       10.6        3.8        0.0       34.8 
050915  155908  47   2.5020 N  60  48.8860 W   8.3        2.5       10.6        3.8        0.0       34.8 
050915  155911  47   2.5090 N  60  48.8850 W   7.9        2.5       10.6        3.8        0.0       37.8*
050915  155912  47   2.5110 N  60  48.8840 W   7.7        2.5       10.6        3.8        0.0       37.8 
050915  155914  47   2.5150 N  60  48.8840 W   8.0        2.5       10.6        3.8        0.0       37.8 
050915  155917  47   2.5210 N  60  48.8810 W   8.2        2.5       10.6        3.8        0.0       37.8 
050915  155919  47   2.5260 N  60  48.8800 W   7.9        2.5       10.6        3.8        0.0       37.8 
050915  155920  47   2.5280 N  60  48.8800 W   7.9        2.5       10.6        3.8        0.0       37.8 
050915  155922  47   2.5320 N  60  48.8800 W   7.9        2.5       10.6        3.8        0.0       37.8 
050915  155924  47   2.5360 N  60  48.8780 W   8.1        2.5       10.6        3.8        0.0       37.8 
050915  155927  47   2.5430 N  60  48.8770 W   7.9        2.5       10.6        3.8        0.0       37.8 
050915  155928  47   2.5450 N  60  48.8760 W   8.0        2.5       10.6        3.8        0.0       37.8 
050915  155931  47   2.5520 N  60  48.8750 W   8.0        2.5       10.6        3.8        0.0       37.8 
050915  155933  47   2.5560 N  60  48.8730 W   8.1        2.5       10.6        3.8        0.0       37.8 
050915  155935  47   2.5610 N  60  48.8720 W   8.1        2.5       10.6        3.8        0.0       37.8 
050915  155937  47   2.5650 N  60  48.8720 W   7.6        2.5       10.6        3.8        0.0       37.8 
050915  155939  47   2.5690 N  60  48.8710 W   7.6        2.5       10.6        3.8        0.0       37.8 
050915  155941  47   2.5730 N  60  48.8690 W   8.3        2.5       10.6        3.8        0.0       37.8 
050915  155943  47   2.5780 N  60  48.8680 W   8.4        2.5       10.6        3.8        0.0       37.8 
050915  155945  47   2.5820 N  60  48.8660 W   7.7        2.5       10.6        3.8        0.0       37.8 
050915  155947  47   2.5860 N  60  48.8660 W   7.7        2.5       10.6        3.8        0.0       37.8 
050915  155949  47   2.5910 N  60  48.8640 W   8.0        2.5       10.6        3.8        0.0       37.8 
050915  155951  47   2.5950 N  60  48.8630 W   8.2        2.5       10.6        3.8        0.0       37.8 
050915  155953  47   2.6000 N  60  48.8620 W   8.0        2.5       10.6        3.8        0.0       37.8 
050915  155955  47   2.6040 N  60  48.8600 W   7.7        2.5       10.6        3.8        0.0       37.8 
050915  155957  47   2.6080 N  60  48.8590 W   7.8        2.5       10.6        3.8        0.0       37.8 
050915  155959  47   2.6120 N  60  48.8580 W   8.1        2.5       10.6        3.8        0.0       37.8 
050915  160001  47   2.6170 N  60  48.8560 W   8.0        2.5       10.6        3.8        0.0       37.8 
050915  160003  47   2.6210 N  60  48.8550 W   7.8        2.5       10.6        3.8        0.0       37.8 
050915  160005  47   2.6250 N  60  48.8540 W   7.9        2.5       10.6        3.8        0.0       37.8 
050915  160007  47   2.6300 N  60  48.8520 W   7.9        2.5       10.6        3.8        0.0       37.8 
050915  160009  47   2.6340 N  60  48.8510 W   8.3        2.5       10.6        3.8        0.0       37.8 
050915  160011  47   2.6380 N  60  48.8490 W   8.0        2.5       10.6        3.8        0.0       37.8 
050915  160013  47   2.6430 N  60  48.8480 W   7.7        2.5       10.6        3.8        0.0       37.8 
050915  160015  47   2.6470 N  60  48.8460 W   7.9        2.5       10.6        3.8        0.0       37.8 
050915  160017  47   2.6510 N  60  48.8450 W   8.1        2.5       10.6        3.8        0.0       37.8 
050915  160019  47   2.6550 N  60  48.8430 W   8.1        2.5       10.6        3.8        0.0       37.8 
050915  160021  47   2.6590 N  60  48.8410 W   7.6        2.5       10.6        3.8        0.0       37.8 
050915  160023  47   2.6630 N  60  48.8400 W   7.7        2.5       10.6        3.8        0.0       37.8 
050915  160025  47   2.6680 N  60  48.8380 W   8.2        2.5       10.6        3.8        0.0       37.8 
050915  160027  47   2.6720 N  60  48.8360 W   8.2        2.5       10.6        3.8        0.0       37.8 
050915  160029  47   2.6760 N  60  48.8340 W   7.7        2.5       10.6        3.8        0.0       37.8 
050915  160031  47   2.6810 N  60  48.8330 W   7.6        2.5       10.6        3.8        0.0       37.8 
050915  160033  47   2.6850 N  60  48.8320 W   8.1        2.5       10.6        3.8        0.0       37.8 
050915  160035  47   2.6890 N  60  48.8300 W   8.0        2.5       10.6        3.8        0.0       37.8 
050915  160037  47   2.6930 N  60  48.8280 W   7.8        2.5       10.6        3.8        0.0       37.8 
050915  160039  47   2.6980 N  60  48.8270 W   7.8        2.5       10.6        3.8        0.0       37.8 
050915  160041  47   2.7020 N  60  48.8260 W   7.8        2.5       10.6        3.8        0.0       37.8 
050915  160043  47   2.7060 N  60  48.8240 W   7.9        2.5       10.6        3.8        0.0       37.8 
050915  160045  47   2.7100 N  60  48.8220 W   7.7        2.5       10.6        3.8        0.0       37.8 
050915  160047  47   2.7150 N  60  48.8210 W   7.9        2.5       10.6        3.8        0.0       37.8 
050915  160049  47   2.7190 N  60  48.8200 W   8.0        2.5       10.6        3.8        0.0       37.8 
050915  160051  47   2.7230 N  60  48.8180 W   7.7        2.5       10.6        3.8        0.0       37.8 
050915  160053  47   2.7270 N  60  48.8160 W   8.1        2.5       10.6        3.8        0.0       37.8 
050915  160055  47   2.7310 N  60  48.8140 W   8.0        2.5       10.6        3.8        0.0       37.8 
050915  160057  47   2.7350 N  60  48.8120 W   7.5        2.5       10.6        3.8        0.0       37.8 
050915  160059  47   2.7390 N  60  48.8110 W   7.4        2.5       10.6        3.8        0.0       37.8 
050915  160101  47   2.7430 N  60  48.8100 W   7.7        2.5       10.6        3.8        0.0       37.8 
050915  160103  47   2.7470 N  60  48.8070 W   7.4        2.5       10.6        3.8        0.0       37.8 
050915  160105  47   2.7510 N  60  48.8060 W   6.7        2.5       10.6        3.8        0.0       37.8 
