FileName: C:\2005NE~1\GP234.TXT
Local Time: Mon Sep 19 16:55:36 2005

Ship: Marco Michel Trip: 09 Tow: gp234
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050919  195537  46  27.7500 N  61  31.4020 W   3.0        3.9*       2.7*       0.0        2.3*      49.7*
050919  195539  46  27.7480 N  61  31.4030 W   2.7        3.9        2.7        0.0        2.3       49.7 
050919  195541  46  27.7460 N  61  31.4030 W   2.7        3.9        2.7        0.0        7.4*      49.7 
050919  195543  46  27.7440 N  61  31.4020 W   3.4        3.9        2.7        0.0        7.4       49.7 
050919  195545  46  27.7420 N  61  31.4020 W   4.2        3.9        2.7        0.0        7.4       49.7 
050919  195547  46  27.7400 N  61  31.4030 W   4.5        3.9        2.7        0.0        7.4       49.7 
050919  195549  46  27.7370 N  61  31.4030 W   4.7        3.9        2.7        0.0        7.4       49.7 
050919  195551  46  27.7340 N  61  31.4030 W   5.6        3.9        2.7        0.0        7.4       49.7 
050919  195553  46  27.7310 N  61  31.4030 W   6.5        3.9        2.7        0.0        7.4       49.7 
050919  195555  46  27.7270 N  61  31.4030 W   6.9        3.9        2.7        0.0        7.4       49.7 
050919  195557  46  27.7230 N  61  31.4030 W   6.8        3.9        2.7        0.0        7.4       49.7 
050919  195559  46  27.7190 N  61  31.4030 W   6.7        3.9        2.7        0.0        7.4       49.7 
050919  195601  46  27.7150 N  61  31.4030 W   7.1        3.9        2.7        0.0        7.4       49.7 
050919  195603  46  27.7110 N  61  31.4040 W   7.4        3.9        2.7        0.0        7.4       49.7 
050919  195605  46  27.7070 N  61  31.4040 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195607  46  27.7030 N  61  31.4040 W   7.5        3.9        2.7        0.0        7.4       49.7 
050919  195609  46  27.6990 N  61  31.4040 W   7.3        3.9        2.7        0.0        7.4       49.7 
050919  195611  46  27.6950 N  61  31.4050 W   7.3        3.9        2.7        0.0        7.4       49.7 
050919  195613  46  27.6910 N  61  31.4060 W   7.6        3.9        2.7        0.0        7.4       49.7 
050919  195615  46  27.6870 N  61  31.4060 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195617  46  27.6830 N  61  31.4070 W   7.8        3.9        2.7        0.0        7.4       49.7 
050919  195619  46  27.6780 N  61  31.4070 W   7.6        3.9        2.7        0.0        7.4       49.7 
050919  195621  46  27.6740 N  61  31.4080 W   7.6        3.9        2.7        0.0        7.4       49.7 
050919  195623  46  27.6700 N  61  31.4090 W   7.6        3.9        2.7        0.0        7.4       49.7 
050919  195625  46  27.6650 N  61  31.4100 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195627  46  27.6610 N  61  31.4110 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195629  46  27.6570 N  61  31.4120 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195631  46  27.6520 N  61  31.4130 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195633  46  27.6480 N  61  31.4140 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195635  46  27.6440 N  61  31.4150 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195637  46  27.6400 N  61  31.4160 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195639  46  27.6350 N  61  31.4180 W   7.8        3.9        2.7        0.0        7.4       49.7 
050919  195641  46  27.6310 N  61  31.4190 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195643  46  27.6270 N  61  31.4190 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195645  46  27.6230 N  61  31.4210 W   7.8        3.9        2.7        0.0        7.4       49.7 
050919  195647  46  27.6190 N  61  31.4220 W   7.8        3.9        2.7        0.0        7.4       49.7 
050919  195649  46  27.6140 N  61  31.4230 W   7.8        3.9        2.7        0.0        7.4       49.7 
050919  195651  46  27.6100 N  61  31.4240 W   7.5        3.9        2.7        0.0        7.4       49.7 
050919  195653  46  27.6060 N  61  31.4250 W   7.4        3.9        2.7        0.0        7.4       49.7 
050919  195655  46  27.6020 N  61  31.4260 W   7.6        3.9        2.7        0.0        7.4       49.7 
050919  195657  46  27.5980 N  61  31.4270 W   7.8        3.9        2.7        0.0        7.4       49.7 
050919  195659  46  27.5940 N  61  31.4290 W   7.9        3.9        2.7        0.0        7.4       49.7 
050919  195701  46  27.5900 N  61  31.4300 W   7.7        3.9        2.7        0.0        7.4       49.7 
050919  195703  46  27.5860 N  61  31.4320 W   7.4        3.9        2.7        0.0        7.4       49.7 
050919  195705  46  27.5810 N  61  31.4320 W   7.5        3.9        2.7        0.0        7.4       49.7 
050919  195707  46  27.5770 N  61  31.4340 W   7.8        3.9        2.7        0.0        7.4       49.7 
050919  195709  46  27.5730 N  61  31.4350 W   7.2        3.9        2.7        0.0        7.4       49.7 
050919  195711  46  27.5690 N  61  31.4370 W   6.0        3.9        2.7        0.0        7.4       49.7 
050919  195713  46  27.5660 N  61  31.4370 W   4.8        3.9        2.7        0.0        7.4       49.7 
050919  195715  46  27.5640 N  61  31.4380 W   4.3        3.9        2.7        0.0        5.5*      49.7 
050919  195717  46  27.5620 N  61  31.4380 W   4.2        3.9        2.7        0.0        5.5       49.7 
050919  195719  46  27.5600 N  61  31.4390 W   3.7        3.9        2.7        0.0        5.5       32.6*
050919  195721  46  27.5580 N  61  31.4400 W   3.4        3.9        2.7        0.0        7.4*      32.6 
050919  195723  46  27.5560 N  61  31.4400 W   2.7        3.9        2.7        0.0        7.4       32.6*
050919  195725  46  27.5550 N  61  31.4400 W   2.6        3.9        2.7        0.0        7.2*      32.6 
050919  195727  46  27.5540 N  61  31.4400 W   2.6        3.9        2.7        0.0        7.2       32.6 
050919  195729  46  27.5520 N  61  31.4410 W   2.4        3.9        2.7        0.0        7.2       34.3*
050919  195731  46  27.5510 N  61  31.4410 W   2.2        3.9       12.0*       0.0        7.8*      34.3 
050919  195733  46  27.5500 N  61  31.4410 W   2.1        3.9       12.0        0.0        7.8       34.3 
050919  195735  46  27.5490 N  61  31.4420 W   1.9        3.9       12.0        0.0        7.6*      34.3*
050919  195737  46  27.5480 N  61  31.4420 W   2.1        3.9       12.0        0.0        7.6       34.3 
050919  195739  46  27.5470 N  61  31.4430 W   1.7        3.9       12.0        0.0        7.6       35.2*
050919  195741  46  27.5460 N  61  31.4430 W   1.8        3.9       12.0        0.0        6.5*      35.2 
050919  195743  46  27.5450 N  61  31.4430 W   1.7        3.9       11.3*       0.0        6.5       35.2 
050919  195745  46  27.5440 N  61  31.4440 W   1.8        3.9       11.3        0.0        6.5       46.6*
050919  195747  46  27.5430 N  61  31.4440 W   1.7        3.9       11.3        0.0        6.5*      46.6 
050919  195749  46  27.5420 N  61  31.4450 W   1.5        3.9       11.3        0.0        6.5       46.6 
050919  195751  46  27.5410 N  61  31.4450 W   1.6        3.9       11.3        0.0        5.1*      31.7*
050919  195753  46  27.5400 N  61  31.4450 W   1.7        3.9       11.3        0.0        5.1       31.7 
050919  195755  46  27.5390 N  61  31.4450 W   1.7        3.9       11.3        0.0        5.1       38.7*
050919  195757  46  27.5380 N  61  31.4460 W   1.5        3.9       11.3        0.0        5.0*      38.7 
050919  195759  46  27.5370 N  61  31.4460 W   1.8        3.9       11.3        0.0        5.0       38.7 
050919  195801  46  27.5370 N  61  31.4460 W   1.5        3.9       11.3        0.0        5.0       46.6*
050919  195803  46  27.5360 N  61  31.4470 W   1.8        3.9       11.3        0.0        5.1*      46.6 
050919  195805  46  27.5350 N  61  31.4470 W   1.7        3.9       11.3        0.0        5.1       46.6 
050919  195807  46  27.5340 N  61  31.4470 W   1.9        3.9       11.3        0.0        5.0*      44.9*
050919  195809  46  27.5330 N  61  31.4480 W   1.8        3.9       11.3        0.0        5.0       44.9 
050919  195811  46  27.5320 N  61  31.4480 W   2.1        3.9       11.3        0.0        5.0       49.3*
050919  195813  46  27.5310 N  61  31.4480 W   1.7        3.9        2.5*       0.0        4.6*      49.3 
050919  195815  46  27.5300 N  61  31.4490 W   2.1        3.9        2.5        0.0        4.6       49.3 
050919  195817  46  27.5290 N  61  31.4490 W   2.0        3.9        2.5        0.0        4.6       50.1*
050919  195819  46  27.5280 N  61  31.4500 W   2.1        3.9        2.5        0.0       19.0*      50.1 
050919  195821  46  27.5270 N  61  31.4500 W   2.1        2.8*       2.5        0.0       19.0       50.1 
050919  195823  46  27.5260 N  61  31.4500 W   2.0        2.8        2.5        0.0        2.0*      52.8*
050919  195825  46  27.5240 N  61  31.4510 W   2.2        2.8        2.5        0.0        2.0       52.8 
050919  195827  46  27.5230 N  61  31.4510 W   1.8        2.8        2.5        0.0        2.0       55.0*
050919  195829  46  27.5220 N  61  31.4520 W   2.4        2.8        2.5        0.0        4.9*      55.0 
050919  195831  46  27.5210 N  61  31.4520 W   2.1        2.8        2.5        0.0        4.9       55.0 
050919  195833  46  27.5200 N  61  31.4530 W   2.2        2.8        2.5        0.0        4.7*      66.4*
050919  195835  46  27.5190 N  61  31.4530 W   2.2        2.8        2.5        0.0        4.7       66.4 
050919  195837  46  27.5180 N  61  31.4530 W   2.2        2.8        2.5        0.0        4.7       66.4 
050919  195839  46  27.5160 N  61  31.4530 W   2.2        2.8        2.5        0.0        4.7       52.3*
050919  195841  46  27.5150 N  61  31.4540 W   2.1        2.8        2.5        0.0        4.7       52.3 
050919  195843  46  27.5140 N  61  31.4540 W   2.2        2.8        2.5        0.0        4.7       61.6*
050919  195845  46  27.5130 N  61  31.4540 W   2.4        3.0*       2.5        0.0       41.2*      61.6 
050919  195847  46  27.5120 N  61  31.4550 W   2.1        3.0        2.5        0.0       41.2       61.6 
050919  195849  46  27.5110 N  61  31.4550 W   2.1        3.0        2.5        0.0        6.0*      63.3*
050919  195851  46  27.5090 N  61  31.4560 W   2.2        3.0        2.3*       0.0        6.0       63.3 
050919  195853  46  27.5080 N  61  31.4560 W   2.0        3.0        2.3        0.0        6.0       65.1*
050919  195855  46  27.5070 N  61  31.4570 W   2.2        3.0        2.3        0.0        7.1*      65.1 
050919  195857  46  27.5060 N  61  31.4580 W   2.2        3.4*       2.3        0.0        7.1       65.1 
050919  195859  46  27.5050 N  61  31.4580 W   2.0        3.4        2.3        0.0        6.3*      66.0*
050919  195901  46  27.5040 N  61  31.4580 W   2.0        3.4        2.3        0.0        6.3       66.0 
050919  195903  46  27.5030 N  61  31.4590 W   2.1        3.4        2.3        0.0        6.3       66.0 
050919  195905  46  27.5020 N  61  31.4590 W   2.1        3.4        2.3        0.0        7.6*      66.0*
050919  195907  46  27.5010 N  61  31.4600 W   2.1        3.4        2.3        0.0        7.6       66.0 
050919  195909  46  27.5000 N  61  31.4600 W   1.7        3.4        2.3        0.0        7.6       66.0 
050919  195911  46  27.4990 N  61  31.4600 W   2.4        3.4        2.3        0.0        8.4*      65.5*
050919  195913  46  27.4980 N  61  31.4610 W   1.9        3.4        2.3        0.0        8.4       65.5 
050919  195915  46  27.4960 N  61  31.4610 W   1.9        3.4        2.3        0.0        8.4*      66.4*
050919  195917  46  27.4950 N  61  31.4620 W   1.9        3.4        2.3        0.0        8.4       66.4 
050919  195919  46  27.4940 N  61  31.4620 W   2.2        3.4        2.3        0.0        8.4       66.4 
050919  195921  46  27.4930 N  61  31.4630 W   2.1        3.4        2.3        0.0        9.1*      64.7*
050919  195923  46  27.4920 N  61  31.4630 W   1.8        3.4        2.3        0.0        9.1       64.7 
050919  195925  46  27.4910 N  61  31.4630 W   1.9        3.4        2.3        0.0        9.1       64.7 
050919  195927  46  27.4900 N  61  31.4640 W   2.2        3.4        2.3        0.0        9.1*      66.0*
050919  195929  46  27.4890 N  61  31.4650 W   2.0        3.4        2.3        0.0        9.1       66.0 
050919  195931  46  27.4880 N  61  31.4650 W   2.0        3.4        2.3        0.0       10.0*      64.2*
050919  195933  46  27.4870 N  61  31.4660 W   1.9        3.4        2.3        0.0       10.0       64.2 
050919  195935  46  27.4860 N  61  31.4660 W   2.2        3.4        2.3        0.0       10.0       64.2 
050919  195937  46  27.4840 N  61  31.4670 W   2.1        3.4        2.3        0.0        9.5*      68.6*
050919  195939  46  27.4830 N  61  31.4670 W   1.9        3.4        2.3        0.0        9.5       68.6 
050919  195941  46  27.4820 N  61  31.4670 W   2.2        3.4        2.3        0.0       10.1*      64.2*
050919  195943  46  27.4810 N  61  31.4680 W   1.9        3.4        2.3        0.0       10.1       64.2 
050919  195945  46  27.4800 N  61  31.4680 W   2.3        3.4        2.3        0.0       10.1       64.2 
050919  195947  46  27.4790 N  61  31.4690 W   1.9        3.4        2.3        0.0       17.9*      68.2*
050919  195949  46  27.4770 N  61  31.4690 W   2.0        3.4        2.3        0.0       17.9       68.2 
050919  195951  46  27.4770 N  61  31.4700 W   1.9        3.4        2.3        0.0       17.9       68.2 
050919  195953  46  27.4750 N  61  31.4700 W   2.1        3.4        2.3        0.0        1.9*      64.2*
050919  195955  46  27.4740 N  61  31.4710 W   2.2        3.4        2.3        0.0        1.9       64.2 
050919  195957  46  27.4730 N  61  31.4710 W   1.8        3.4        2.3        0.0        1.9       64.2 
050919  195959  46  27.4720 N  61  31.4720 W   1.8        3.4        2.3        0.0        8.8*      67.3*
050919  200001  46  27.4710 N  61  31.4720 W   2.1        3.4        2.3        0.0        8.8       67.3 
050919  200003  46  27.4700 N  61  31.4730 W   2.0        3.4        2.3        0.0        7.8*      65.1*
050919  200005  46  27.4690 N  61  31.4730 W   1.8        3.4        2.3        0.0        7.8       65.1 
050919  200007  46  27.4680 N  61  31.4740 W   1.8        3.4        2.3        0.0        7.8       65.1 
050919  200009  46  27.4670 N  61  31.4750 W   1.9        3.4        2.3        0.0        7.4*      65.5*
050919  200011  46  27.4660 N  61  31.4750 W   2.1        3.4        2.3        0.0        7.4       65.5 
050919  200013  46  27.4660 N  61  31.4760 W   1.5        3.4        2.3        0.0        6.7*      65.5 
050919  200015  46  27.4650 N  61  31.4760 W   1.8        3.4        2.3        0.0        6.7       66.0*
050919  200018  46  27.4630 N  61  31.4770 W   1.7        3.4        2.3        0.0        6.7       66.0 
050919  200019  46  27.4630 N  61  31.4770 W   2.0        3.4        2.3        0.0        5.4*      65.1*
050919  200021  46  27.4620 N  61  31.4780 W   1.9        3.4        2.3        0.0        5.4       65.1 
050919  200023  46  27.4610 N  61  31.4790 W   2.1        3.4        2.3        0.0        5.4       65.1 
050919  200025  46  27.4600 N  61  31.4790 W   2.0        3.4        2.3        0.0        4.9*      66.0*
