FileName: C:\2005NE~1\GP326.TXT
Local Time: Wed Jul 20 16:56:50 2005

Ship: Marco Michel Trip: 05 Tow: gp326
Comments: zone  E
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050720  195651  47  59.3300 N  61   7.6420 W   5.5        2.3*      10.9*      39.6*       0.0       15.8*
050720  195653  47  59.3300 N  61   7.6470 W   6.0        2.3       10.9       39.6        0.0       15.8 
050720  195655  47  59.3290 N  61   7.6520 W   5.7        2.3       10.9       39.6        0.0       15.8 
050720  195657  47  59.3280 N  61   7.6570 W   6.3        2.3       10.9       39.6        0.0       15.8 
050720  195659  47  59.3280 N  61   7.6620 W   6.3        2.3       10.9       39.6        0.0       15.8 
050720  195701  47  59.3270 N  61   7.6680 W   6.5        2.3       10.9       39.6        0.0       15.8 
050720  195703  47  59.3270 N  61   7.6730 W   6.3        2.3       10.9       39.6        0.0       15.8 
050720  195705  47  59.3260 N  61   7.6780 W   6.1        2.3       10.9       39.6        0.0       15.8 
050720  195707  47  59.3250 N  61   7.6830 W   5.9        2.3       10.9       39.6        0.0       15.8 
050720  195709  47  59.3250 N  61   7.6870 W   4.9        2.3       10.9       39.6        0.0       15.8 
050720  195711  47  59.3250 N  61   7.6910 W   4.9        2.3       10.9       39.6        0.0       15.8 
050720  195713  47  59.3240 N  61   7.6950 W   4.2        2.3       10.9       39.6        0.0       15.8 
050720  195715  47  59.3230 N  61   7.6980 W   3.5        2.3       10.9       55.8*       0.0       15.8 
050720  195717  47  59.3230 N  61   7.7010 W   3.4        2.3       10.9       55.8        0.0       15.8 
050720  195719  47  59.3220 N  61   7.7030 W   3.2        2.3       10.9        1.4*       0.0       15.8 
050720  195721  47  59.3220 N  61   7.7060 W   3.1        2.3       10.9        1.4        0.0       15.8 
050720  195723  47  59.3220 N  61   7.7080 W   2.7        2.3       10.9        1.4        0.0       15.8 
050720  195725  47  59.3220 N  61   7.7110 W   2.8        2.3       10.9        1.4        0.0       15.8 
050720  195727  47  59.3210 N  61   7.7130 W   2.5        2.2*      10.9        1.4        0.0       15.8 
050720  195729  47  59.3210 N  61   7.7150 W   2.6        2.2       10.9        7.2*       0.0       15.8 
050720  195731  47  59.3200 N  61   7.7170 W   2.5        2.2       10.9        7.2        0.0       15.8 
050720  195733  47  59.3200 N  61   7.7180 W   2.3        2.2       10.9        7.2        0.0       15.8 
050720  195735  47  59.3200 N  61   7.7200 W   2.0        2.2       10.9        2.5*       0.0       15.8 
050720  195737  47  59.3190 N  61   7.7210 W   2.4        2.2       10.9        2.5        0.0       15.8 
050720  195739  47  59.3190 N  61   7.7240 W   2.0        2.2       10.9        2.5        0.0       15.8 
050720  195741  47  59.3180 N  61   7.7250 W   2.6        2.2       10.9        2.5        0.0       15.8 
050720  195743  47  59.3180 N  61   7.7270 W   2.1        2.2       10.9        2.5        0.0       15.8 
050720  195745  47  59.3180 N  61   7.7290 W   2.1        2.2       10.9        4.5*       0.0       15.8 
050720  195747  47  59.3170 N  61   7.7310 W   2.2        2.2       10.9        4.5        0.0       15.8 
050720  195749  47  59.3170 N  61   7.7320 W   1.8        2.2       10.9        4.5        0.0       15.8 
050720  195751  47  59.3160 N  61   7.7340 W   2.2        2.2       10.9        1.7*       0.0       15.8 
050720  195753  47  59.3160 N  61   7.7350 W   1.9        2.2       10.9        1.7        0.0       15.8 
050720  195755  47  59.3150 N  61   7.7370 W   2.2        2.2       10.9        1.7        0.0       15.8 
050720  195757  47  59.3150 N  61   7.7380 W   2.2        2.2       10.9        3.5*       0.0       21.1*
050720  195759  47  59.3150 N  61   7.7400 W   3.1        2.2       10.9        3.5        0.0       21.1 
050720  195801  47  59.3140 N  61   7.7430 W   3.4        2.2       10.9        3.6*       0.0       21.1 
050720  195803  47  59.3140 N  61   7.7470 W   4.7        2.2       10.9        3.6        0.0       21.1 
050720  195805  47  59.3130 N  61   7.7510 W   4.7        2.2       10.9        3.6        0.0       21.1 
050720  195807  47  59.3130 N  61   7.7550 W   5.7        2.2       10.9        3.6        0.0       21.1 
050720  195809  47  59.3120 N  61   7.7600 W   5.4        2.2       10.9        3.6        0.0       21.1 
050720  195811  47  59.3120 N  61   7.7650 W   5.8        2.2       10.9        3.6        0.0       21.1 
050720  195813  47  59.3110 N  61   7.7690 W   6.3        2.2       10.9        3.6        0.0       21.1 
050720  195815  47  59.3110 N  61   7.7750 W   6.4        2.2       10.9        3.6        0.0       21.1 
050720  195817  47  59.3110 N  61   7.7800 W   6.6        2.2       10.9        3.6        0.0       21.1 
050720  195819  47  59.3100 N  61   7.7860 W   6.1        2.2       10.9        3.6        0.0       21.1 
050720  195821  47  59.3100 N  61   7.7910 W   6.7        2.2       10.9        3.6        0.0       21.1 
050720  195823  47  59.3090 N  61   7.7960 W   6.6        2.2       10.9        3.6        0.0       21.1 
050720  195825  47  59.3090 N  61   7.8020 W   6.5        2.2       10.9        3.6        0.0       21.1 
050720  195827  47  59.3090 N  61   7.8070 W   6.9        2.2       10.9        3.6        0.0       21.1 
050720  195829  47  59.3080 N  61   7.8130 W   6.4        2.2       10.9        3.6        0.0       21.1 
050720  195831  47  59.3080 N  61   7.8180 W   6.7        2.2       10.9        3.6        0.0       21.1 
050720  195833  47  59.3070 N  61   7.8240 W   6.5        2.2       10.9        3.6        0.0       21.1 
050720  195836  47  59.3070 N  61   7.8320 W   6.4        2.2       10.9        3.6        0.0       21.1 
050720  195837  47  59.3070 N  61   7.8350 W   6.8        2.2       10.9        3.6        0.0       21.1 
050720  195839  47  59.3070 N  61   7.8400 W   6.6        2.2       10.9        3.6        0.0       21.1 
050720  195841  47  59.3060 N  61   7.8450 W   6.6        2.2       10.9        3.6        0.0       21.1 
050720  195843  47  59.3060 N  61   7.8510 W   6.6        2.2       10.9        3.6        0.0       21.1 
050720  195845  47  59.3060 N  61   7.8570 W   6.9        2.2       10.9        3.6        0.0       21.1 
050720  195847  47  59.3060 N  61   7.8620 W   6.5        2.2       10.9        3.6        0.0       21.1 
