FileName: C:\2005NE~1\GP290.TXT
Local Time: Tue Jul 19 11:10:59 2005

Ship: Marco Michel Trip: 05 Tow: gp290
Comments: zone  12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050719  141101  47  15.4680 N  61  14.1820 W   3.3        2.6*       4.9*     108.7*       0.0       19.4*
050719  141103  47  15.4670 N  61  14.1840 W   3.7        2.6        4.9      108.7        0.0       19.4 
050719  141105  47  15.4660 N  61  14.1860 W   3.2        2.6        4.9      108.7        0.0       19.4 
050719  141107  47  15.4650 N  61  14.1880 W   3.0        2.6        2.7*     108.7        0.0       19.4 
050719  141109  47  15.4640 N  61  14.1900 W   3.3        2.6        2.7      108.7        0.0       19.4 
050719  141111  47  15.4630 N  61  14.1920 W   2.8        2.6        2.7       12.9*       0.0       19.4 
050719  141113  47  15.4620 N  61  14.1940 W   2.8        2.6        2.7       12.9        0.0       19.4 
050719  141115  47  15.4610 N  61  14.1960 W   2.7        2.9*       2.7       12.9        0.0        1.3*
050719  141117  47  15.4600 N  61  14.1980 W   2.4        2.9        2.7       12.9        0.0        1.3 
050719  141119  47  15.4590 N  61  14.1990 W   2.6        2.9        2.7       12.9        0.0        2.2*
050719  141121  47  15.4580 N  61  14.2010 W   2.3        2.9        2.7       21.8*       0.0        2.2 
050719  141123  47  15.4570 N  61  14.2030 W   2.6        2.9        2.7       21.8        0.0        2.2 
050719  141125  47  15.4560 N  61  14.2040 W   1.9        2.9        2.7       21.8        0.0        2.2 
050719  141127  47  15.4550 N  61  14.2050 W   2.1        2.9        2.7       21.8        0.0        2.2 
050719  141129  47  15.4540 N  61  14.2070 W   2.2        2.9        2.7       21.8        0.0        2.2 
050719  141131  47  15.4540 N  61  14.2080 W   2.9        2.9        2.7       21.8        0.0       15.8*
050719  141133  47  15.4530 N  61  14.2110 W   3.3        2.9        2.7       21.8        0.0       15.8 
050719  141135  47  15.4510 N  61  14.2130 W   4.5        2.9        2.7       21.8        0.0       15.8 
050719  141137  47  15.4500 N  61  14.2160 W   4.4        2.9        2.7       21.8        0.0       15.8 
050719  141139  47  15.4480 N  61  14.2190 W   5.1        2.9        2.7       21.8        0.0       15.8 
050719  141141  47  15.4450 N  61  14.2220 W   6.0        2.9        2.7       21.8        0.0       15.8 
