FileName: C:\2005NE~1\GP327.TXT
Local Time: Mon Sep 19 11:47:26 2005

Ship: Marco Michel Trip: 09 Tow: gp327
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050919  144727  46  36.8950 N  61  37.5940 W   2.6        2.6*       2.3*       0.0      114.8*      29.0*
050919  144730  46  36.8970 N  61  37.5950 W   2.5        2.6        2.3        0.0        4.0*      29.0 
050919  144731  46  36.8970 N  61  37.5950 W   2.1        2.6        2.3        0.0        4.0       29.0 
050919  144733  46  36.8980 N  61  37.5960 W   1.9        2.6        2.3        0.0        4.0       29.0 
050919  144736  46  36.9000 N  61  37.5970 W   2.0        2.6        2.3        0.0        1.6*       9.7*
050919  144737  46  36.9010 N  61  37.5970 W   1.9        2.6        2.3        0.0        1.6        9.7 
050919  144739  46  36.9020 N  61  37.5970 W   1.8        2.6        2.3        0.0        2.9*       9.7 
050919  144742  46  36.9030 N  61  37.5980 W   2.1        2.6        2.3        0.0        2.9        9.7 
050919  144743  46  36.9030 N  61  37.5980 W   2.4        2.6        2.3        0.0        2.9        9.7 
050919  144745  46  36.9050 N  61  37.5990 W   3.0        2.6        2.3        0.0        2.9       27.3*
050919  144748  46  36.9080 N  61  37.6010 W   3.2        2.6        2.3        0.0        2.9       27.3 
050919  144749  46  36.9090 N  61  37.6010 W   4.0        2.6        2.3        0.0        2.9       27.3 
050919  144751  46  36.9110 N  61  37.6030 W   4.3        2.6        2.3        0.0        2.9       27.3 
050919  144754  46  36.9150 N  61  37.6050 W   5.3        2.6        2.3        0.0        2.9       27.3 
050919  144755  46  36.9160 N  61  37.6060 W   5.1        2.6        2.3        0.0        2.9       27.3 
050919  144757  46  36.9190 N  61  37.6080 W   5.5        2.6        2.3        0.0        2.9       27.3 
050919  144800  46  36.9240 N  61  37.6110 W   6.1        2.6        2.3        0.0        2.9      470.2*
050919  144802  46  36.9270 N  61  37.6130 W   5.9        2.6        2.3        0.0        2.9      470.2 
050919  144803  46  36.9280 N  61  37.6150 W   6.1        2.6        2.3        0.0        2.9      470.2 
050919  144806  46  36.9330 N  61  37.6180 W   6.1        2.6        2.3        0.0        2.9      470.2 
050919  144807  46  36.9350 N  61  37.6190 W   6.5        2.6        2.3        0.0        2.9      470.2 
050919  144809  46  36.9380 N  61  37.6220 W   6.5        2.6        2.3        0.0        2.9      470.2 
