FileName: C:\2005NE~1\GP242.TXT
Local Time: Thu Sep 15 10:07:57 2005

Ship: Marco Michel Trip: 09 Tow: gp242
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050915  130758  46  57.2260 N  60  52.9600 W   4.3       10.1*       2.5*      13.2*       0.0       29.0*
050915  130800  46  57.2280 N  60  52.9590 W   4.3       10.1        2.5       13.2        0.0       29.0 
050915  130802  46  57.2300 N  60  52.9570 W   4.2       10.1        2.5       13.2        0.0       29.0 
050915  130804  46  57.2320 N  60  52.9550 W   4.1       10.1        2.5        2.9*       0.0       29.0 
050915  130806  46  57.2340 N  60  52.9530 W   4.2       10.1        2.5*       2.9        0.0       29.0 
050915  130808  46  57.2360 N  60  52.9520 W   3.8       10.1        2.5        2.9        0.0        9.7*
050915  130810  46  57.2380 N  60  52.9500 W   4.1       10.1        2.5        4.7*       0.0        9.7 
050915  130812  46  57.2400 N  60  52.9480 W   3.8        6.2*       2.5        4.7        0.0        9.7 
050915  130814  46  57.2420 N  60  52.9460 W   5.0        6.2        2.5        4.7        0.0        9.7*
050915  130816  46  57.2440 N  60  52.9440 W   4.9        6.2        2.5        4.7        0.0        9.7 
050915  130819  46  57.2480 N  60  52.9410 W   6.0        6.2        2.5        4.7        0.0        9.7 
050915  130820  46  57.2500 N  60  52.9400 W   6.6        6.2        2.5        4.7        0.0        9.7 
050915  130822  46  57.2540 N  60  52.9370 W   7.1        6.2        2.5        4.7        0.0        9.7 
050915  130824  46  57.2570 N  60  52.9340 W   7.1        6.2        2.5        4.7        0.0        9.7 
050915  130826  46  57.2610 N  60  52.9320 W   7.2        6.2        2.5        4.7        0.0        9.7 
050915  130828  46  57.2650 N  60  52.9290 W   8.1        6.2        2.5        4.7        0.0        9.7 
050915  130830  46  57.2680 N  60  52.9250 W   8.1        6.2        2.5        4.7        0.0        9.7 
050915  130832  46  57.2720 N  60  52.9220 W   7.8        6.2        2.5        4.7        0.0      577.6*
050915  130834  46  57.2760 N  60  52.9190 W   7.4        6.2        2.5        4.7        0.0      577.6 
050915  130836  46  57.2800 N  60  52.9160 W   8.2        6.2        2.5        4.7        0.0      577.6 
050915  130838  46  57.2840 N  60  52.9120 W   8.7        6.2        2.5        4.7        0.0      577.6 
050915  130840  46  57.2880 N  60  52.9080 W   8.5        6.2        2.5        4.7        0.0      577.6 
050915  130842  46  57.2920 N  60  52.9050 W   7.8        6.2        2.5        4.7        0.0      577.6 
050915  130844  46  57.2960 N  60  52.9020 W   7.9        6.2        2.5        4.7        0.0      577.6 
050915  130846  46  57.3000 N  60  52.8990 W   8.5        6.2        2.5        4.7        0.0      577.6 
050915  130849  46  57.3050 N  60  52.8930 W   8.5        6.2        2.5        4.7        0.0      577.6 
050915  130850  46  57.3070 N  60  52.8910 W   8.3        6.2        2.5        4.7        0.0      577.6 
050915  130852  46  57.3110 N  60  52.8880 W   7.8        6.2        2.5        4.7        0.0      577.6 
050915  130854  46  57.3150 N  60  52.8840 W   8.0        6.2        2.5        4.7        0.0      577.6 
050915  130856  46  57.3180 N  60  52.8810 W   8.5        6.2        2.5        4.7        0.0      577.6 
050915  130858  46  57.3220 N  60  52.8760 W   8.9        6.2        2.5        4.7        0.0      577.6 
050915  130900  46  57.3260 N  60  52.8720 W   8.0        6.2        2.5        4.7        0.0      577.6 
050915  130902  46  57.3300 N  60  52.8690 W   7.6        6.2        2.5        4.7        0.0      577.6 
050915  130904  46  57.3340 N  60  52.8660 W   8.2        6.2        2.5        4.7        0.0      577.6 
050915  130906  46  57.3380 N  60  52.8620 W   8.6        6.2        2.5        4.7        0.0      577.6 
050915  130908  46  57.3410 N  60  52.8580 W   8.3        6.2        2.5        4.7        0.0      577.6 
050915  130910  46  57.3450 N  60  52.8550 W   7.5        6.2        2.5        4.7        0.0      577.6 
050915  130912  46  57.3490 N  60  52.8520 W   8.1        6.2        2.5        4.7        0.0      577.6 
050915  130914  46  57.3530 N  60  52.8480 W   8.3        6.2        2.5        4.7        0.0      577.6 
050915  130916  46  57.3570 N  60  52.8440 W   8.6        6.2        2.5        4.7        0.0      577.6 
050915  130918  46  57.3610 N  60  52.8410 W   8.3        6.2        2.5        4.7        0.0      577.6 
050915  130920  46  57.3650 N  60  52.8380 W   8.1        6.2        2.5        4.7        0.0      577.6 
050915  130922  46  57.3690 N  60  52.8340 W   8.0        6.2        2.5        4.7        0.0      577.6 
050915  130924  46  57.3730 N  60  52.8310 W   8.2        6.2        2.5        4.7        0.0      577.6 
050915  130926  46  57.3770 N  60  52.8280 W   8.8        6.2        2.5        4.7        0.0      577.6 
050915  130928  46  57.3810 N  60  52.8240 W   8.7        6.2        2.5        4.7        0.0      577.6 
050915  130930  46  57.3840 N  60  52.8200 W   7.6        6.2        2.5        4.7        0.0      577.6 
050915  130932  46  57.3880 N  60  52.8180 W   7.7        6.2        2.5        4.7        0.0        7.0*
050915  130934  46  57.3920 N  60  52.8150 W   8.5        6.2        2.5        4.7        0.0        7.0 
